RamanShift,CaZn2
782.67,0.018199979
783.63,0.01728313
784.6,0.016342294
785.56,0.015402552
786.52,0.014515294
787.49,0.013719349
788.45,0.012997759
789.42,0.012295433
790.38,0.011556451
791.35,0.010793755
792.31,0.010080238
793.27,0.009407611
794.24,0.008741581
795.2,0.008060451
796.17,0.007351262
797.13,0.006622499
798.09,0.005878468
799.06,0.005258317
800.02,0.004814905
800.99,0.004483572
801.95,0.004199302
802.92,0.003918521
803.88,0.003636888
804.84,0.003367564
805.81,0.003097391
806.77,0.002861641
807.74,0.002669242
808.7,0.002524871
809.67,0.002415405
810.63,0.002305639
811.59,0.00217335
812.56,0.002076164
813.52,0.002049918
814.49,0.002085929
815.45,0.002144397
816.42,0.002202988
817.38,0.002266258
818.34,0.002374539
819.31,0.002550434
820.27,0.002794317
821.24,0.003079403
822.2,0.003360838
823.16,0.003584375
824.13,0.003754267
825.09,0.003870313
826.06,0.003973059
827.02,0.004076108
827.99,0.004179428
828.95,0.004305828
829.91,0.004482762
830.88,0.004769839
831.84,0.005153851
832.81,0.005483959
833.77,0.00574618
834.74,0.005972415
835.7,0.006199195
836.66,0.006435871
837.63,0.006677875
838.59,0.006883474
839.56,0.007052711
840.52,0.007203762
841.49,0.007327474
842.45,0.007418908
843.41,0.007473283
844.38,0.007546548
845.34,0.007661953
846.31,0.007782357
847.27,0.007870276
848.23,0.007911525
849.2,0.007929406
850.16,0.008003717
851.13,0.008205389
852.09,0.008393429
853.06,0.008482826
854.02,0.008506203
854.98,0.008515407
855.95,0.008524636
856.91,0.008524332
857.88,0.008490732
858.84,0.008499844
859.81,0.008594835
860.77,0.008718692
861.73,0.008780685
862.7,0.008732687
863.66,0.008622137
864.63,0.008597735
865.59,0.008712694
866.56,0.00883284
867.52,0.008827754
868.48,0.008682597
869.45,0.008488713
870.41,0.008313511
871.38,0.008142761
872.34,0.008010297
873.3,0.007960123
874.27,0.007929281
875.23,0.007869047
876.2,0.007754909
877.16,0.007596398
878.13,0.007388459
879.09,0.007150487
880.05,0.006936393
881.02,0.006741357
881.98,0.006550689
882.95,0.006344675
883.91,0.006147958
884.88,0.006010008
885.84,0.005866721
886.8,0.005688317
887.77,0.005524282
888.73,0.005394606
889.7,0.00527952
890.66,0.005159092
891.63,0.005003348
892.59,0.004867173
893.55,0.004815727
894.52,0.004829265
895.48,0.004877977
896.45,0.004946897
897.41,0.005041163
898.37,0.005140711
899.34,0.005220297
900.3,0.005300108
901.27,0.00539021
902.23,0.00551603
903.2,0.005687861
904.16,0.005890538
905.12,0.006058177
906.09,0.006236468
907.05,0.006440685
908.02,0.006650522
908.98,0.006886482
909.95,0.007204982
910.91,0.007601233
911.87,0.00801905
912.84,0.008417394
913.8,0.008868243
914.77,0.009366678
915.73,0.009887029
916.7,0.010408812
917.66,0.010916274
918.62,0.011409541
919.59,0.011836717
920.55,0.012192125
921.52,0.012600528
922.48,0.013129729
923.45,0.013749043
924.41,0.014401202
925.37,0.01503933
926.34,0.015668711
927.3,0.016168481
928.27,0.016580355
929.23,0.017050975
930.19,0.017633325
931.16,0.018264774
932.12,0.01879205
933.09,0.01915166
934.05,0.019464366
935.02,0.019735591
935.98,0.020081585
936.94,0.020582484
937.91,0.021191183
938.87,0.021785239
939.84,0.022269003
940.8,0.022668209
941.77,0.023079377
942.73,0.023485928
943.69,0.023877371
944.66,0.024264595
945.62,0.024674028
946.59,0.025122333
947.55,0.025619986
948.52,0.02607591
949.48,0.026386826
950.44,0.026633549
951.41,0.026951534
952.37,0.027351297
953.34,0.027752254
954.3,0.028121276
955.26,0.028442161
956.23,0.028573274
957.19,0.028617053
958.16,0.028721238
959.12,0.028951181
960.09,0.029247689
961.05,0.029489686
962.01,0.029600399
962.98,0.029645598
963.94,0.02969055
964.91,0.029774402
965.87,0.029896743
966.84,0.030030698
967.8,0.03014238
968.76,0.030182286
969.73,0.030233642
970.69,0.030418015
971.66,0.030630858
972.62,0.03078818
973.59,0.030868043
974.55,0.030858415
975.51,0.03077043
976.48,0.030682485
977.44,0.030677945
978.41,0.030724086
979.37,0.030758742
980.33,0.030731536
981.3,0.030648152
982.26,0.030569837
983.23,0.030604482
984.19,0.03062184
985.16,0.03045835
986.12,0.030316762
987.08,0.030231476
988.05,0.030151853
989.01,0.030026187
989.98,0.029900459
990.94,0.029791122
991.91,0.029675995
992.87,0.029525955
993.83,0.029364029
994.8,0.029184701
995.76,0.028918565
996.73,0.028433781
997.69,0.02770594
998.66,0.027034055
999.62,0.026665722
1000.58,0.026365679
1001.55,0.026088166
1002.51,0.025792342
1003.48,0.02540912
1004.44,0.024879666
1005.41,0.024290999
1006.37,0.023741346
1007.33,0.023196128
1008.3,0.022626398
1009.26,0.022043397
1010.23,0.021464991
1011.19,0.020914165
1012.15,0.020402952
1013.12,0.019890594
1014.08,0.019347474
1015.05,0.018903022
1016.01,0.018627957
1016.98,0.018328796
1017.94,0.017828185
1018.9,0.017137391
1019.87,0.016474552
1020.83,0.015963886
1021.8,0.015588393
1022.76,0.015241494
1023.73,0.01490568
1024.69,0.01455707
1025.65,0.014171873
1026.62,0.013750013
1027.58,0.013344971
1028.55,0.012992816
1029.51,0.012645676
1030.48,0.012243811
1031.44,0.011786965
1032.4,0.011335018
1033.37,0.010948171
1034.33,0.010680665
1035.3,0.010526987
1036.26,0.010330687
1037.23,0.01003728
1038.19,0.009731062
1039.15,0.009436272
1040.12,0.009146759
1041.08,0.008838351
1042.05,0.008492736
1043.01,0.008115899
1043.97,0.007792964
1044.94,0.007554632
1045.9,0.007388932
1046.87,0.007265566
1047.83,0.007074638
1048.8,0.006766905
1049.76,0.006366443
1050.72,0.006014136
1051.69,0.005753169
1052.65,0.00551623
1053.62,0.005247881
1054.58,0.004978944
1055.55,0.004777247
1056.51,0.004636934
1057.47,0.004502471
1058.44,0.004355248
1059.4,0.004189119
1060.37,0.003960438
1061.33,0.00367532
1062.3,0.003414373
1063.26,0.003221425
1064.22,0.003084184
1065.19,0.00294655
1066.15,0.002789904
1067.12,0.002632819
1068.08,0.00248171
1069.04,0.00231142
1070.01,0.002128096
1070.97,0.001975876
1071.94,0.001879886
1072.9,0.001808972
1073.87,0.001655765
1074.83,0.001363298
1075.79,0.001063839
1076.76,0.000871249
1077.72,0.000767069
1078.69,0.000687939
1079.65,0.000602373
1080.62,0.000510151
1081.58,0.000443291
1082.54,0.000459162
1083.51,0.000519647
1084.47,0.000478127
1085.44,0.000430015
1086.4,0.000426727
1087.37,0.000423327
1088.33,0.000323737
1089.29,0.00014681
1090.26,2.73E-05
1091.22,4.19E-06
1092.19,4.54E-05
1093.15,0.000177234
1094.11,0.000354571
1095.08,0.000499855
1096.04,0.000541936
1097.01,0.000506199
1097.97,0.000509431
1098.94,0.000603549
1099.9,0.000763036
1100.86,0.000961954
1101.83,0.00114166
1102.79,0.001282691
1103.76,0.001378192
1104.72,0.001408577
1105.69,0.001379992
1106.65,0.001430111
1107.61,0.001644438
1108.58,0.001924866
1109.54,0.002192838
1110.51,0.002434977
1111.47,0.002638166
1112.44,0.002808715
1113.4,0.002940076
1114.36,0.003065098
1115.33,0.003269782
1116.29,0.003567809
1117.26,0.003952689
1118.22,0.004391639
1119.18,0.004811581
1120.15,0.005159138
1121.11,0.005454168
1122.08,0.005783159
1123.04,0.006152987
1124.01,0.00655702
1124.97,0.006968633
1125.93,0.007354333
1126.9,0.007673778
1127.86,0.007953582
1128.83,0.008281079
1129.79,0.008723696
1130.76,0.009173967
1131.72,0.009449814
1132.68,0.009834308
1133.65,0.010341373
1134.61,0.010815629
1135.58,0.011209633
1136.54,0.011590847
1137.51,0.01202719
1138.47,0.012532441
1139.43,0.013059243
1140.4,0.013559852
1141.36,0.014054683
1142.33,0.014605271
1143.29,0.015225278
1144.25,0.015832904
1145.22,0.016311703
1146.18,0.016681811
1147.15,0.017148772
1148.11,0.017795327
1149.08,0.018340177
1150.04,0.018824047
1151,0.019295129
1151.97,0.019746627
1152.93,0.020212724
1153.9,0.020749035
1154.86,0.021369452
1155.83,0.021977463
1156.79,0.022503295
1157.75,0.022981582
1158.72,0.023426266
1159.68,0.023843822
1160.65,0.024297191
1161.61,0.02485606
1162.58,0.025506923
1163.54,0.026082085
1164.5,0.026455473
1165.47,0.026815816
1166.43,0.027232754
1167.4,0.027650756
1168.36,0.02804125
1169.32,0.02842548
1170.29,0.028845929
1171.25,0.02929517
1172.22,0.029752546
1173.18,0.03022478
1174.15,0.030719435
1175.11,0.031151093
1176.07,0.031484376
1177.04,0.031768913
1178,0.032110535
1178.97,0.032552637
1179.93,0.033009562
1180.9,0.033424855
1181.86,0.033769487
1182.82,0.033929072
1183.79,0.034010535
1184.75,0.034192048
1185.72,0.034488777
1186.68,0.034864631
1187.65,0.035263048
1188.61,0.03564037
1189.57,0.035932106
1190.54,0.036095107
1191.5,0.03624365
1192.47,0.036450405
1193.43,0.036664571
1194.4,0.036821457
1195.36,0.036963877
1196.32,0.037215272
1197.29,0.037554338
1198.25,0.037719543
1199.22,0.037623726
1200.18,0.037680087
1201.14,0.037984105
1202.11,0.038310892
1203.07,0.038462806
1204.04,0.038483813
1205,0.038533707
1205.97,0.03874495
1206.93,0.039029646
1207.89,0.039153407
1208.86,0.039094052
1209.82,0.039159268
1210.79,0.039393984
1211.75,0.039673035
1212.72,0.039930822
1213.68,0.040100148
1214.64,0.040092432
1215.61,0.039914875
1216.57,0.039758745
1217.54,0.039795264
1218.5,0.039950141
1219.47,0.040090763
1220.43,0.040194083
1221.39,0.040282663
1222.36,0.040371707
1223.32,0.040460511
1224.29,0.040504921
1225.25,0.040564091
1226.21,0.040645677
1227.18,0.040630307
1228.14,0.040599644
1229.11,0.040614066
1230.07,0.040673231
1231.04,0.040755354
1232,0.040867321
1232.96,0.040911652
1233.93,0.040813089
1234.89,0.040683712
1235.86,0.040728139
1236.82,0.040878123
1237.79,0.040937842
1238.75,0.040853266
1239.71,0.040738108
1240.68,0.040691345
1241.64,0.040697282
1242.61,0.040657857
1243.57,0.040656021
1244.54,0.040707758
1245.5,0.040751704
1246.46,0.040826155
1247.43,0.040901037
1248.39,0.040937376
1249.36,0.040912691
1250.32,0.040857011
1251.28,0.040816433
1252.25,0.040852838
1253.21,0.040935217
1254.18,0.040963979
1255.14,0.040930865
1256.11,0.040905528
1257.07,0.040926152
1258.03,0.040970025
1259,0.040975411
1259.96,0.04094956
1260.93,0.040931538
1261.89,0.040905383
1262.86,0.040996016
1263.82,0.0412731
1264.78,0.041542958
1265.75,0.041696572
1266.71,0.041756533
1267.68,0.041809088
1268.64,0.041908231
1269.61,0.04204698
1270.57,0.042162086
1271.53,0.042222472
1272.5,0.042283264
1273.46,0.042359466
1274.43,0.042412516
1275.39,0.04247312
1276.35,0.042581051
1277.32,0.042752578
1278.28,0.042916124
1279.25,0.042914335
1280.21,0.042714365
1281.18,0.042609305
1282.14,0.042812716
1283.1,0.043159259
1284.07,0.043570305
1285.03,0.043957879
1286,0.044179421
1286.96,0.044185918
1287.93,0.044105032
1288.89,0.044231034
1289.85,0.044580874
1290.82,0.044811766
1291.78,0.044842579
1292.75,0.044961882
1293.71,0.045273433
1294.68,0.045634061
1295.64,0.045890491
1296.6,0.046018667
1297.57,0.046131306
1298.53,0.046324291
1299.5,0.046566363
1300.46,0.046784226
1301.42,0.046929704
1302.39,0.047019158
1303.35,0.047067835
1304.32,0.047108823
1305.28,0.047198105
1306.25,0.047409696
1307.21,0.047653745
1308.17,0.04774368
1309.14,0.047736217
1310.1,0.047834333
1311.07,0.047990086
1312.03,0.048211013
1313,0.048555334
1313.96,0.048924394
1314.92,0.049236831
1315.89,0.049492644
1316.85,0.049773251
1317.82,0.050087435
1318.78,0.050294996
1319.75,0.05032205
1320.71,0.050455852
1321.67,0.050804336
1322.64,0.051087632
1323.6,0.051230672
1324.57,0.051324548
1325.53,0.051368597
1326.5,0.051396342
1327.46,0.051539925
1328.42,0.051882875
1329.39,0.052243456
1330.35,0.052421219
1331.32,0.052516419
1332.28,0.052669627
1333.24,0.052931492
1334.21,0.053235967
1335.17,0.053507073
1336.14,0.053687039
1337.1,0.053791462
1338.07,0.053795873
1339.03,0.05379138
1339.99,0.053937954
1340.96,0.054202852
1341.92,0.054417245
1342.89,0.05452294
1343.85,0.054510296
1344.82,0.054464252
1345.78,0.054518935
1346.74,0.054725886
1347.71,0.055026505
1348.67,0.055284984
1349.64,0.055484818
1350.6,0.055633752
1351.57,0.055774685
1352.53,0.055974936
1353.49,0.056167061
1354.46,0.056300141
1355.42,0.056322273
1356.39,0.056276396
1357.35,0.056255685
1358.31,0.056294614
1359.28,0.056385343
1360.24,0.056527091
