RamanShift,CaZn1
292.84,0.000939094
293.8,0.00094654
294.76,0.000984264
295.73,0.001052738
296.69,0.001117027
297.66,0.001158933
298.62,0.001175123
299.59,0.001178894
300.55,0.001195239
301.51,0.001203881
302.48,0.001214561
303.44,0.001226229
304.41,0.001230075
305.37,0.001203962
306.34,0.001209639
307.3,0.001253496
308.26,0.001313885
309.23,0.001361633
310.19,0.001400537
311.16,0.001453139
312.12,0.001496837
313.09,0.001522325
314.05,0.001531303
315.01,0.001551786
315.98,0.001610208
316.94,0.001673238
317.91,0.001718871
318.87,0.001731824
319.83,0.00171068
320.8,0.00168398
321.76,0.001684916
322.73,0.00171616
323.69,0.001768199
324.66,0.001816328
325.62,0.001866949
326.58,0.001922351
327.55,0.001970495
328.51,0.002010039
329.48,0.002053272
330.44,0.002114652
331.41,0.002174322
332.37,0.002236606
333.33,0.002311828
334.3,0.002409356
335.26,0.002515549
336.23,0.002596216
337.19,0.002673927
338.16,0.002765046
339.12,0.002884658
340.08,0.00303088
341.05,0.003181862
342.01,0.003318555
342.98,0.003429194
343.94,0.003510808
344.91,0.003565687
345.87,0.003639916
346.83,0.003773567
347.8,0.00394213
348.76,0.004110585
349.73,0.004237828
350.69,0.004329146
351.65,0.004448054
352.62,0.004588892
353.58,0.004731777
354.55,0.004859702
355.51,0.004994531
356.48,0.005149252
357.44,0.005299808
358.4,0.005445097
359.37,0.005590295
360.33,0.005724816
361.3,0.005823443
362.26,0.005913487
363.23,0.00601457
364.19,0.006134105
365.15,0.006263453
366.12,0.006409456
367.08,0.006562672
368.05,0.00670665
369.01,0.006835497
369.98,0.00695616
370.94,0.007097151
371.9,0.007245657
372.87,0.007384673
373.83,0.007518903
374.8,0.007658245
375.76,0.007784647
376.72,0.007886046
377.69,0.008010016
378.65,0.008146697
379.62,0.008274869
380.58,0.008367753
381.55,0.008468288
382.51,0.008578732
383.47,0.008678662
384.44,0.008771032
385.4,0.008878933
386.37,0.009064935
387.33,0.009320772
388.3,0.009584176
389.26,0.009792134
390.22,0.009898797
391.19,0.00989628
392.15,0.009937642
393.12,0.010070055
394.08,0.0102418
395.05,0.01040908
396.01,0.010556556
396.97,0.010688764
397.94,0.010797125
398.9,0.010877713
399.87,0.010939825
400.83,0.011003229
401.79,0.0110772
402.76,0.011159269
403.72,0.011251736
404.69,0.011356943
405.65,0.011474268
406.62,0.011616681
407.58,0.011803308
408.54,0.01197422
409.51,0.012086977
410.47,0.012123394
411.44,0.012088083
412.4,0.012025733
413.37,0.012009436
414.33,0.012043539
415.29,0.012100939
416.26,0.01214951
417.22,0.012171154
418.19,0.012219787
419.15,0.012309022
420.12,0.012411638
421.08,0.012485739
422.04,0.012501262
423.01,0.012466031
423.97,0.012418731
424.94,0.012366474
425.9,0.012327754
426.86,0.012327317
427.83,0.01239345
428.79,0.012452883
429.76,0.012455778
430.72,0.012400867
431.69,0.01231625
432.65,0.012246941
433.61,0.012234763
434.58,0.012270654
435.54,0.012339397
436.51,0.012403706
437.47,0.012417714
438.44,0.012341462
439.4,0.01224399
440.36,0.012176063
441.33,0.012134935
442.29,0.012094683
443.26,0.012020321
444.22,0.011960307
445.19,0.011968537
446.15,0.012029468
447.11,0.012116365
448.08,0.012193591
449.04,0.012248204
450.01,0.012235546
450.97,0.012194405
451.93,0.012159796
452.9,0.012146181
453.86,0.012130165
454.83,0.012087777
455.79,0.012019876
456.76,0.011914495
457.72,0.011774201
458.68,0.011625787
459.65,0.011549966
460.61,0.011595123
461.58,0.011698222
462.54,0.011797796
463.51,0.01185107
464.47,0.01186968
465.43,0.01189731
466.4,0.011901521
467.36,0.011876004
468.33,0.011808314
469.29,0.011693749
470.26,0.0115492
471.22,0.011468065
472.18,0.011451238
473.15,0.011464196
474.11,0.011474902
475.08,0.011463355
476.04,0.011440019
477.01,0.011416699
477.97,0.011390916
478.93,0.011361033
479.9,0.011346293
480.86,0.011384232
481.83,0.01149685
482.79,0.011590505
483.75,0.011630852
484.72,0.011602395
485.68,0.011509747
486.65,0.011343342
487.61,0.011202692
488.58,0.011115824
489.54,0.011037791
490.5,0.010924059
491.47,0.010747199
492.43,0.010594519
493.4,0.0105415
494.36,0.010562787
495.33,0.010598143
496.29,0.010583715
497.25,0.010485542
498.22,0.01037305
499.18,0.010285543
500.15,0.010231774
501.11,0.010213527
502.08,0.010233562
503.04,0.010223025
504,0.010159686
504.97,0.010090034
505.93,0.010035934
506.9,0.01000208
507.86,0.009957459
508.82,0.009887884
509.79,0.009818075
510.75,0.009747556
511.72,0.009678863
512.68,0.009611546
513.65,0.009552312
514.61,0.009484111
515.57,0.009407111
516.54,0.009340278
517.5,0.009283288
518.47,0.009217715
519.43,0.009086151
520.4,0.00889697
521.36,0.008668439
522.32,0.008438688
523.29,0.008235576
524.25,0.008086641
525.22,0.007984149
526.18,0.007865875
527.15,0.007716999
528.11,0.007541304
529.07,0.007375456
530.04,0.00730417
531,0.007390706
531.97,0.007501671
532.93,0.007523536
533.89,0.007403338
534.86,0.007155537
535.82,0.006895336
536.79,0.00666261
537.75,0.006430747
538.72,0.00619785
539.68,0.005963675
540.64,0.005730536
541.61,0.005545363
542.57,0.005428392
543.54,0.005342236
544.5,0.005246539
545.47,0.005109967
546.43,0.004914002
547.39,0.004689992
548.36,0.00448081
549.32,0.004236481
550.29,0.003915986
551.25,0.003516375
552.22,0.003114947
553.18,0.00287193
554.14,0.002802279
555.11,0.002801335
556.07,0.002758801
557.04,0.002609755
558,0.002399727
558.96,0.002274643
559.93,0.00216296
560.89,0.001992417
561.86,0.001739272
562.82,0.001435756
563.79,0.001137906
564.75,0.000890491
565.71,0.000710373
566.68,0.000590894
567.64,0.00052302
568.61,0.000495189
569.57,0.000495808
570.54,0.000441546
571.5,0.000317737
572.46,0.00018859
573.43,0.000114067
574.39,9.94E-05
575.36,9.91E-05
576.32,0.000147177
577.29,0.000207539
578.25,0.00021236
579.21,0.000136923
580.18,1.97E-05
581.14,4.58E-06
582.11,0.000119151
583.07,0.000283319
584.03,0.000435892
585,0.000554599
585.96,0.000659013
586.93,0.000758903
587.89,0.000804664
588.86,0.000840661
589.82,0.000941573
590.78,0.001137756
591.75,0.001369774
592.71,0.00147493
593.68,0.001542841
594.64,0.00164123
595.61,0.001787955
596.57,0.001978246
597.53,0.002207312
598.5,0.00246272
599.46,0.002647936
600.43,0.00276001
601.39,0.002846952
602.36,0.002964983
603.32,0.003150131
604.28,0.003415692
605.25,0.003721006
606.21,0.004019755
607.18,0.004278387
608.14,0.004483563
609.1,0.004648022
610.07,0.004810563
611.03,0.00502841
612,0.005291604
612.96,0.005540036
613.93,0.005747555
614.89,0.005971549
615.85,0.006330758
616.82,0.006699371
617.78,0.007013773
618.75,0.007279161
619.71,0.007537472
620.68,0.007828848
621.64,0.008086514
622.6,0.008240971
623.57,0.008326563
624.53,0.008420308
625.5,0.008597814
626.46,0.008891618
627.43,0.009270287
628.39,0.009658335
629.35,0.009947652
630.32,0.010126918
631.28,0.010260438
632.25,0.010462678
633.21,0.010799243
634.18,0.011142685
635.14,0.011380338
636.1,0.011492522
637.07,0.011536457
638.03,0.011616139
639,0.011820516
639.96,0.012089068
640.92,0.012344708
641.89,0.012559772
642.85,0.012725282
643.82,0.012855315
644.78,0.012898914
645.75,0.012925995
646.71,0.012997766
647.67,0.013120304
648.64,0.013294131
649.6,0.013541637
650.57,0.013849584
651.53,0.014070585
652.5,0.014156404
653.46,0.014125668
654.42,0.014057703
655.39,0.014046695
656.35,0.014209667
657.32,0.014536643
658.28,0.014896058
659.25,0.0151794
660.21,0.015333814
661.17,0.015367524
662.14,0.015387073
663.1,0.015481652
664.07,0.015669568
665.03,0.015924692
665.99,0.016174804
666.96,0.016347245
667.92,0.016432278
668.89,0.01650902
669.85,0.016600293
670.82,0.016706808
671.78,0.016839791
672.74,0.016999731
673.71,0.017166355
674.67,0.017273972
675.64,0.017358414
676.6,0.017472501
677.57,0.017634823
678.53,0.017821182
679.49,0.01799018
680.46,0.018085161
681.42,0.018147085
682.39,0.01822445
683.35,0.018322737
684.32,0.018418563
685.28,0.01848716
686.24,0.01850443
687.21,0.018500749
688.17,0.018517884
689.14,0.018562688
690.1,0.018619386
691.06,0.018673154
692.03,0.018708939
692.99,0.018677066
693.96,0.018596153
694.92,0.018502269
695.89,0.018466764
696.85,0.018538663
697.81,0.01872508
698.78,0.018890684
699.74,0.018957211
700.71,0.01894651
701.67,0.018885558
702.64,0.018830831
703.6,0.018831708
704.56,0.018957616
705.53,0.019222051
706.49,0.019556044
707.46,0.019897726
708.42,0.020218074
709.39,0.020508192
710.35,0.020773607
711.31,0.021008124
712.28,0.021208818
713.24,0.021403352
714.21,0.021608366
715.17,0.021839117
716.13,0.02209286
717.1,0.022334945
718.06,0.022622234
719.03,0.022981365
719.99,0.02336373
720.96,0.023721881
721.92,0.024029115
722.88,0.024343721
723.85,0.024662894
724.81,0.02495995
725.78,0.025229014
726.74,0.02548543
727.71,0.025739759
728.67,0.025991096
729.63,0.02624644
730.6,0.026538921
731.56,0.026910588
732.53,0.02731994
733.49,0.027693867
734.46,0.027950608
735.42,0.028168011
736.38,0.028442229
737.35,0.02878394
738.31,0.029205833
739.28,0.029705908
740.24,0.030253662
741.2,0.030766339
742.17,0.031194174
743.13,0.031565905
744.1,0.031902298
745.06,0.032222372
746.03,0.032563992
746.99,0.032963347
747.95,0.033411074
748.92,0.033786279
749.88,0.034117899
750.85,0.034458024
751.81,0.034771
752.78,0.0349735
753.74,0.035117642
754.7,0.035405739
755.67,0.035739622
756.63,0.036015273
757.6,0.036176002
758.56,0.036222795
759.53,0.036194836
760.49,0.03617635
761.45,0.036215955
762.42,0.036228812
763.38,0.036164778
764.35,0.036027806
765.31,0.035837888
766.28,0.0355817
767.24,0.035184241
768.2,0.0346915
769.17,0.034131064
770.13,0.033519201
771.1,0.032863656
772.06,0.032173822
773.02,0.031478127
773.99,0.030784135
774.95,0.030076771
775.92,0.029310966
776.88,0.02845017
777.85,0.027452278
778.81,0.026301626
779.77,0.025076168
780.74,0.023914809
781.7,0.022859982
782.67,0.021859227
783.63,0.020829905
784.6,0.019725964
785.56,0.018546456
786.52,0.017427899
787.49,0.01642129
788.45,0.015519443
789.42,0.014640237
790.38,0.013721897
791.35,0.012782744
792.31,0.011956611
793.27,0.011204168
794.24,0.01039857
795.2,0.009513838
796.17,0.008611877
797.13,0.007787412
798.09,0.00709591
799.06,0.006468349
800.02,0.005937937
800.99,0.005549379
801.95,0.005255337
802.92,0.004993628
803.88,0.004720018
804.84,0.00441963
805.81,0.004136877
806.77,0.003946044
807.74,0.003832697
808.7,0.003771083
809.67,0.003716719
810.63,0.003624849
811.59,0.003491564
812.56,0.00339533
813.52,0.003426294
814.49,0.003570023
815.45,0.003763038
816.42,0.003941603
817.38,0.004113115
818.34,0.004353086
819.31,0.004718682
820.27,0.005161094
821.24,0.005597246
822.2,0.005970008
823.16,0.006294361
824.13,0.006623554
825.09,0.006873426
826.06,0.007001738
827.02,0.007084428
827.99,0.007213412
828.95,0.007442469
829.91,0.007795253
830.88,0.008226136
831.84,0.008665873
832.81,0.009076093
833.77,0.009471865
834.74,0.009849488
835.7,0.010216464
836.66,0.010596076
837.63,0.010969127
838.59,0.011265173
839.56,0.011503641
840.52,0.011699643
841.49,0.011845436
842.45,0.01193661
843.41,0.011980913
844.38,0.012052985
845.34,0.012203745
846.31,0.012374777
847.27,0.012506645
848.23,0.01257956
849.2,0.012629037
850.16,0.012757731
851.13,0.013097255
852.09,0.013389849
853.06,0.013492365
854.02,0.013503247
854.98,0.013534109
855.95,0.013621091
856.91,0.01368013
857.88,0.0136713
858.84,0.01369435
859.81,0.013765816
860.77,0.013841339
861.73,0.013884735
862.7,0.013892074
863.66,0.013891096
864.63,0.013930752
865.59,0.014083816
866.56,0.014265839
867.52,0.014314004
868.48,0.014195348
869.45,0.013978678
870.41,0.013785647
871.38,0.013579965
872.34,0.013398029
873.3,0.01335496
874.27,0.013381659
875.23,0.013395904
876.2,0.013336199
877.16,0.013197816
878.13,0.01296013
879.09,0.012667824
880.05,0.012382993
881.02,0.012122339
881.98,0.011835893
882.95,0.011515497
883.91,0.011231516
884.88,0.011084366
885.84,0.0108991
886.8,0.010642295
887.77,0.010409926
888.73,0.010227108
889.7,0.010073233
890.66,0.009939813
891.63,0.009852377
892.59,0.009773
893.55,0.009642794
894.52,0.009503804
895.48,0.009444732
896.45,0.009508363
897.41,0.009673887
898.37,0.009835578
899.34,0.009938225
900.3,0.010019767
901.27,0.010075964
902.23,0.010170658
903.2,0.010338323
904.16,0.010544884
905.12,0.010700512
906.09,0.010856629
907.05,0.011060311
908.02,0.011286136
908.98,0.011577116
909.95,0.011959551
910.91,0.012425006
911.87,0.012895984
912.84,0.013333641
913.8,0.013846045
914.77,0.014446814
915.73,0.015096876
916.7,0.015748735
917.66,0.016375968
918.62,0.016952385
919.59,0.01748668
920.55,0.018044077
921.52,0.018633831
922.48,0.01928191
923.45,0.019993409
924.41,0.020750558
925.37,0.021531663
926.34,0.022345899
927.3,0.023122163
928.27,0.02380772
929.23,0.0244637
930.19,0.025156853
931.16,0.025878648
932.12,0.026544154
933.09,0.027064628
934.05,0.027536992
935.02,0.028033158
935.98,0.028588332
936.94,0.02923893
937.91,0.029985582
938.87,0.030751725
939.84,0.031448204
940.8,0.032033494
941.77,0.032607064
942.73,0.03316809
943.69,0.033716949
944.66,0.034258433
945.62,0.034800844
946.59,0.035349502
947.55,0.035921747
948.52,0.036541261
949.48,0.037075309
950.44,0.037487566
951.41,0.037860138
952.37,0.038283328
953.34,0.038762911
954.3,0.039284379
955.26,0.039765813
956.23,0.040083412
957.19,0.040244882
958.16,0.040374848
959.12,0.040596817
960.09,0.040953619
961.05,0.041361571
962.01,0.041654715
962.98,0.041759009
963.94,0.041802623
964.91,0.041883856
965.87,0.042020549
966.84,0.042167287
967.8,0.042285838
968.76,0.0423158
969.73,0.042346271
970.69,0.042568089
971.66,0.04282371
972.62,0.042957324
973.59,0.04296949
974.55,0.042981108
975.51,0.043105648
976.48,0.043245089
977.44,0.043228409
978.41,0.043145885
979.37,0.043076733
980.33,0.042993075
981.3,0.042847903
982.26,0.04267329
983.23,0.042641361
984.19,0.042613503
985.16,0.042371336
986.12,0.042156616
987.08,0.042013022
988.05,0.04184547
989.01,0.041609854
989.98,0.041383629
990.94,0.041161064
991.91,0.040842107
992.87,0.040464038
993.83,0.040113827
994.8,0.039816276
995.76,0.03945459
996.73,0.038864881
997.69,0.03796304
998.66,0.037010858
999.62,0.036347262
1000.58,0.035813333
1001.55,0.035336852
1002.51,0.034878226
1003.48,0.034345612
1004.44,0.033659673
1005.41,0.03287454
1006.37,0.032077208
1007.33,0.031292637
1008.3,0.030511343
1009.26,0.029737633
1010.23,0.028981943
1011.19,0.028268452
1012.15,0.027602528
1013.12,0.026920402
1014.08,0.026152185
1015.05,0.025491291
1016.01,0.025007036
1016.98,0.024516852
1017.94,0.023841218
1018.9,0.022984814
1019.87,0.022121604
1020.83,0.02143059
1021.8,0.020902949
1022.76,0.020373738
1023.73,0.019848521
1024.69,0.019331782
1025.65,0.018788681
1026.62,0.018209254
1027.58,0.017648401
1028.55,0.017166915
1029.51,0.016719377
1030.48,0.016205269
1031.44,0.015598833
1032.4,0.014965581
1033.37,0.014412032
1034.33,0.014014241
1035.3,0.013742545
1036.26,0.013449721
1037.23,0.0131258
1038.19,0.012760158
1039.15,0.012332459
1040.12,0.011883392
1041.08,0.011458768
1042.05,0.011058756
1043.01,0.010606489
1043.97,0.010055588
1044.94,0.009544597
1045.9,0.009227786
1046.87,0.009054518
1047.83,0.008844624
1048.8,0.008500119
1049.76,0.008061718
1050.72,0.007663673
1051.69,0.007316574
1052.65,0.007041163
1053.62,0.006759989
1054.58,0.006483314
1055.55,0.006232028
1056.51,0.006021801
1057.47,0.005821508
1058.44,0.005610363
1059.4,0.005388246
1060.37,0.005102801
1061.33,0.004764285
1062.3,0.004445994
1063.26,0.004216238
1064.22,0.00406483
1065.19,0.003892024
1066.15,0.003639764
1067.12,0.003460802
1068.08,0.003413487
1069.04,0.0033026
1070.01,0.003096169
1070.97,0.002899865
1071.94,0.00280925
1072.9,0.002760933
1073.87,0.002600816
1074.83,0.002259296
1075.79,0.001885027
1076.76,0.001584608
1077.72,0.001347651
1078.69,0.001147579
1079.65,0.000952444
1080.62,0.000767571
1081.58,0.000635983
1082.54,0.000638447
1083.51,0.000775377
1084.47,0.000896504
1085.44,0.000937012
1086.4,0.000853494
1087.37,0.000650889
1088.33,0.000377537
1089.29,0.000114412
1090.26,-1.38E-05
1091.22,-1.08E-06
1092.19,7.14E-05
1093.15,0.000176743
1094.11,0.000293217
1095.08,0.000349952
1096.04,0.000314058
1097.01,0.000207019
1097.97,0.000121668
1098.94,0.000129214
1099.9,0.000246485
1100.86,0.000418921
1101.83,0.000547757
1102.79,0.000555887
1103.76,0.000448352
1104.72,0.000290995
1105.69,0.000182945
1106.65,0.000196273
1107.61,0.000353478
1108.58,0.000577469
1109.54,0.000796459
1110.51,0.000988157
1111.47,0.001135861
1112.44,0.001217126
1113.4,0.001220632
1114.36,0.001157251
1115.33,0.001127208
1116.29,0.001270335
1117.26,0.001620741
1118.22,0.00205594
1119.18,0.002396794
1120.15,0.002570038
1121.11,0.002670631
1122.08,0.002827698
1123.04,0.003080833
1124.01,0.003430357
1124.97,0.003797576
1125.93,0.004058272
1126.9,0.004155542
1127.86,0.004151107
1128.83,0.004209019
1129.79,0.004442943
1130.76,0.004768279
1131.72,0.004940772
1132.68,0.005261651
1133.65,0.00575991
1134.61,0.006167939
1135.58,0.006365603
1136.54,0.006472136
1137.51,0.00665909
1138.47,0.006972472
1139.43,0.007343877
1140.4,0.007739123
1141.36,0.008140872
1142.33,0.008560831
1143.29,0.009016207
1144.25,0.009466779
1145.22,0.009849134
1146.18,0.010157052
1147.15,0.0105178
1148.11,0.010966124
1149.08,0.011311091
1150.04,0.011639297
1151,0.011968184
1151.97,0.012315338
1152.93,0.012674782
1153.9,0.013064202
1154.86,0.013436839
1155.83,0.013787032
1156.79,0.01418458
1157.75,0.014588801
1158.72,0.014929614
1159.68,0.015218103
1160.65,0.015530899
1161.61,0.015967625
1162.58,0.016534912
1163.54,0.017079686
1164.5,0.017454481
1165.47,0.01775944
1166.43,0.01807664
1167.4,0.018347285
1168.36,0.018535463
1169.32,0.018712145
1170.29,0.019002092
1171.25,0.01944696
1172.22,0.019910733
1173.18,0.020286033
1174.15,0.020632448
1175.11,0.020997232
1176.07,0.021320991
1177.04,0.02157387
1178,0.021856937
1178.97,0.022236677
1179.93,0.022676918
1180.9,0.023076258
1181.86,0.023398059
1182.82,0.02352793
1183.79,0.023531786
1184.75,0.023631834
1185.72,0.023883217
1186.68,0.024243655
1187.65,0.024635253
1188.61,0.024997142
1189.57,0.025238505
1190.54,0.025310694
1191.5,0.025370627
1192.47,0.025528145
1193.43,0.025746601
1194.4,0.02594131
1195.36,0.026123959
1196.32,0.026325259
1197.29,0.026521102
1198.25,0.026625299
1199.22,0.026711516
1200.18,0.026908004
1201.14,0.027086499
1202.11,0.02721633
1203.07,0.027352364
1204.04,0.027513491
1205,0.027748628
1205.97,0.028083153
1206.93,0.02844896
1207.89,0.028580542
1208.86,0.028446537
1209.82,0.028522595
1210.79,0.028915278
1211.75,0.029351927
1212.72,0.029671667
1213.68,0.029823741
1214.64,0.029758132
1215.61,0.029524353
1216.57,0.029320989
1217.54,0.029336022
1218.5,0.029519604
1219.47,0.029741379
1220.43,0.02992565
1221.39,0.030072614
1222.36,0.030195034
1223.32,0.030292257
1224.29,0.030352202
1225.25,0.030437086
1226.21,0.03062295
1227.18,0.030796844
1228.14,0.03090755
1229.11,0.030993462
1230.07,0.031110881
1231.04,0.031292172
1232,0.031530529
1232.96,0.031693132
1233.93,0.03166569
1234.89,0.031561467
1235.86,0.031578368
1236.82,0.031728719
1237.79,0.031886098
1238.75,0.031973147
1239.71,0.032009169
1240.68,0.032026345
1241.64,0.032004791
1242.61,0.031887213
1243.57,0.03172414
1244.54,0.031753735
1245.5,0.031976045
1246.46,0.032237446
1247.43,0.032409355
1248.39,0.032477988
1249.36,0.03248246
1250.32,0.032473685
1251.28,0.032536024
1252.25,0.032741284
1253.21,0.03300492
1254.18,0.033094122
1255.14,0.033014243
1256.11,0.032914916
1257.07,0.032847613
1258.03,0.032825674
1259,0.032875799
1259.96,0.032977867
1260.93,0.033028138
1261.89,0.033025838
1262.86,0.033108895
1263.82,0.033263901
1264.78,0.033425724
1265.75,0.033522405
1266.71,0.03357292
1267.68,0.033617244
1268.64,0.033720618
1269.61,0.033890371
1270.57,0.034106334
1271.53,0.034302779
1272.5,0.034427218
1273.46,0.034472045
1274.43,0.034484123
1275.39,0.034535621
1276.35,0.034640356
1277.32,0.034752177
1278.28,0.034797341
1279.25,0.034722945
1280.21,0.034574728
1281.18,0.034559982
1282.14,0.034805311
1283.1,0.035164733
1284.07,0.035498459
1285.03,0.035751964
1286,0.035878928
1286.96,0.035898252
1287.93,0.035904552
1288.89,0.036038233
1289.85,0.036326959
1290.82,0.036495331
1291.78,0.036508395
1292.75,0.03662983
1293.71,0.036980934
1294.68,0.037380396
1295.64,0.03757705
1296.6,0.037557122
1297.57,0.037571403
1298.53,0.037782228
1299.5,0.038102556
1300.46,0.038368696
1301.42,0.038505811
1302.39,0.038493595
1303.35,0.038364893
1304.32,0.038263594
1305.28,0.038400976
1306.25,0.038792194
1307.21,0.039176871
1308.17,0.039281139
1309.14,0.039186813
1310.1,0.039119405
1311.07,0.039141606
1312.03,0.039307966
1313,0.039667853
1313.96,0.040076398
1314.92,0.040395846
1315.89,0.040667878
1316.85,0.041023044
1317.82,0.04142764
1318.78,0.041659345
1319.75,0.041593547
1320.71,0.041666025
1321.67,0.042009649
1322.64,0.042277759
1323.6,0.042364841
1324.57,0.042424567
1325.53,0.042525857
1326.5,0.042690484
1327.46,0.042924916
1328.42,0.043299673
1329.39,0.043661505
1330.35,0.043848269
1331.32,0.043965587
1332.28,0.044180965
1333.24,0.044544399
1334.21,0.045007351
1335.17,0.045449614
1336.14,0.04577317
1337.1,0.045934577
1338.07,0.04592714
1339.03,0.045869676
1339.99,0.046003126
1340.96,0.046363908
1341.92,0.046760377
1342.89,0.047015968
1343.85,0.047058458
1344.82,0.047023132
1345.78,0.047136752
1346.74,0.047492748
1347.71,0.047963912
1348.67,0.048342637
1349.64,0.048593879
1350.6,0.048837899
1351.57,0.049190158
1352.53,0.049535438
1353.49,0.049673252
1354.46,0.049711316
1355.42,0.049813561
1356.39,0.04998826
1357.35,0.050155603
1358.31,0.050301646
1359.28,0.050506005
1360.24,0.050760717
1361.21,0.051103035
