Wavenumber,t0,60s,120s,180s,5m,10m,15m,20m,25m,30m,40m,50m,60m,90m,2h
1298.34,0.641741283,0.641815871,0.64184816,0.641845259,0.641344492,0.638457411,0.635553262,0.632518378,0.630254441,0.627607016,0.622757052,0.619221309,0.615041995,0.608440579,0.603556949
1298.823,0.6411793,0.64126992,0.641303092,0.641259327,0.64072656,0.637786859,0.63486319,0.631785549,0.629503287,0.626825727,0.621949566,0.618443235,0.614224023,0.607607788,0.60267657
1299.305,0.640724657,0.640827514,0.640865112,0.64079251,0.640223674,0.637239299,0.634286669,0.631170816,0.628876406,0.626182394,0.62128049,0.617800103,0.613543102,0.606913523,0.60193856
1299.787,0.640383956,0.640494791,0.640537973,0.640452125,0.639840585,0.63682252,0.63382974,0.630683688,0.628380918,0.62568369,0.620754333,0.617297355,0.61300628,0.606367135,0.601352656
1300.269,0.640137672,0.640253443,0.640300094,0.640217091,0.639556561,0.636515629,0.633471018,0.630305629,0.627995734,0.625303189,0.620343084,0.616903881,0.612584895,0.605937301,0.600891
1300.751,0.639944607,0.640061374,0.640109833,0.640041615,0.639329439,0.636276035,0.633172279,0.629998023,0.627679055,0.624995991,0.619998625,0.616567818,0.61222945,0.605570368,0.600497335
1301.233,0.639763732,0.639880212,0.639927673,0.639881746,0.639118944,0.636064047,0.632900752,0.629724494,0.627393312,0.6247212,0.619680108,0.616244694,0.611896716,0.605217436,0.600121592
1301.715,0.639575802,0.63969061,0.639735618,0.639713152,0.63890818,0.635858826,0.632647348,0.629469552,0.627123303,0.624462852,0.619371724,0.615918084,0.611570248,0.604859241,0.59974425
1302.197,0.639392161,0.639504954,0.639545847,0.639545101,0.638711237,0.635669933,0.632428212,0.629245164,0.626883212,0.624234402,0.619091086,0.615606738,0.611267327,0.60451704,0.599382035
1302.679,0.639247743,0.639358051,0.639396303,0.639409619,0.638566877,0.635529593,0.632277346,0.62908236,0.626704883,0.624069805,0.618875329,0.615353014,0.611027057,0.604235696,0.599077526
1303.162,0.639179343,0.639288875,0.63932645,0.639347297,0.638514887,0.635471641,0.632226665,0.629009932,0.626619947,0.62400056,0.618758617,0.615195888,0.610884315,0.604059,0.598872856
1303.644,0.639205924,0.639317488,0.639357,0.639378783,0.638574813,0.635511493,0.632285793,0.629039309,0.626640017,0.624038893,0.618752781,0.615152686,0.610850744,0.604002281,0.598782851
1304.126,0.639318682,0.639436216,0.63947893,0.639499254,0.638733965,0.635639534,0.632437087,0.629157085,0.626752302,0.624168627,0.61884318,0.615209409,0.610907757,0.604045663,0.59878974
1304.608,0.639484377,0.63961376,0.639660384,0.639679878,0.638955743,0.63582456,0.632642697,0.62932945,0.626925065,0.624356609,0.618996072,0.615329405,0.611018286,0.604142953,0.598852788
1305.09,0.639670613,0.639816244,0.639867224,0.639888249,0.639199871,0.636037515,0.632869638,0.629529268,0.627130582,0.624573313,0.619181856,0.615481355,0.611149124,0.604251076,0.598934906
1305.572,0.63986413,0.640029856,0.640085371,0.640109085,0.63944578,0.63626481,0.63310385,0.629745752,0.627358524,0.624807529,0.619391406,0.615653004,0.611291709,0.60435179,0.599022664
1306.054,0.640082591,0.640267969,0.640332003,0.640354849,0.639704538,0.636519281,0.633359606,0.629991773,0.627623341,0.62507207,0.619637137,0.61585835,0.611464001,0.604461854,0.599134185
1306.536,0.640362737,0.640564624,0.640642943,0.640656757,0.640008213,0.636830953,0.633668449,0.630295,0.627950188,0.625391814,0.619944142,0.616124856,0.611697431,0.604619286,0.59930451
1307.019,0.640744691,0.640956163,0.641059069,0.641050414,0.64039357,0.637230008,0.634057857,0.630678453,0.628358707,0.625786677,0.620329821,0.616473331,0.612017269,0.60485827,0.599561645
1307.501,0.641243523,0.641455028,0.641594842,0.64154812,0.640875294,0.637723912,0.634536652,0.631144697,0.628847184,0.62625591,0.620789346,0.616899709,0.612422313,0.605188311,0.599906588
1307.983,0.641838013,0.642041651,0.6422283,0.642131234,0.641436323,0.63829274,0.635084464,0.631672687,0.629391109,0.626776502,0.621294761,0.617375363,0.612884892,0.605583347,0.600306094
1308.465,0.642479796,0.642669275,0.642908943,0.642756782,0.642033362,0.63889997,0.635665369,0.632231549,0.629955906,0.627316902,0.621813597,0.617863059,0.613366998,0.606002451,0.600715933
1308.947,0.643114525,0.643286868,0.643578768,0.64337756,0.642620575,0.639509241,0.636249054,0.632798477,0.630519793,0.627860345,0.622330152,0.618341935,0.613847172,0.606412305,0.601104057
1309.429,0.643705178,0.643864392,0.644196788,0.643964251,0.64317205,0.640106427,0.636827286,0.63337598,0.631086731,0.628416442,0.62286066,0.618824878,0.614334708,0.606813423,0.601472862
1309.911,0.644248594,0.644402998,0.644758545,0.644518372,0.643693507,0.640706137,0.63742054,0.633991514,0.631690545,0.629022403,0.623448887,0.619356411,0.614872417,0.6072406,0.601864829
1310.393,0.644771016,0.644933052,0.645290622,0.64506767,0.64421842,0.641341832,0.638063727,0.63468487,0.632373033,0.629722221,0.624144965,0.619991409,0.615511988,0.607748102,0.602337866
1310.875,0.645309974,0.645491665,0.645831233,0.645646286,0.644786468,0.642042139,0.638782079,0.635475065,0.633157904,0.630536932,0.624972557,0.620760452,0.61628271,0.608374407,0.602932457
1311.358,0.645889508,0.646103393,0.646408863,0.646271021,0.645419786,0.64280883,0.639572283,0.636349973,0.634030709,0.631447529,0.625909645,0.621648435,0.617166727,0.60911701,0.603646355
1311.84,0.646508266,0.646760727,0.647024002,0.646932173,0.64610682,0.643611237,0.640394563,0.63725506,0.63493552,0.632389411,0.626884188,0.622588388,0.618097263,0.60992231,0.6044243
1312.322,0.647138875,0.647429352,0.647649469,0.647594409,0.646810591,0.644392536,0.641185515,0.638112823,0.635791519,0.633274221,0.627799048,0.623484082,0.61897726,0.610705127,0.605179382
1312.804,0.647747869,0.648068706,0.648250094,0.648218547,0.647484021,0.645095689,0.6418866,0.638856227,0.636529079,0.634026574,0.628571467,0.62424927,0.61972172,0.611383961,0.605830282
1313.286,0.64831369,0.648649903,0.648800816,0.648781501,0.648094124,0.645689116,0.642470766,0.639452853,0.637116409,0.634612515,0.629164574,0.624841804,0.620291121,0.611917063,0.606334968
1313.768,0.648837974,0.649171132,0.649299569,0.649285115,0.648635395,0.646177811,0.642951271,0.639920218,0.63757363,0.635053452,0.629599219,0.625278322,0.620702952,0.612312355,0.606703373
1314.25,0.649340983,0.649651909,0.649765055,0.649754533,0.649127646,0.646597329,0.643371954,0.640309066,0.637956192,0.635409394,0.629939062,0.625616815,0.621017778,0.612620015,0.606988463
1314.732,0.649845063,0.650117557,0.650220484,0.650217285,0.649593389,0.646987683,0.643778737,0.640676175,0.638324463,0.635745635,0.630255934,0.625924517,0.621303575,0.612895789,0.607247995
1315.215,0.650353941,0.650577613,0.650673466,0.650682367,0.650042504,0.647371592,0.644195197,0.64105402,0.638713982,0.63610414,0.630591851,0.626242623,0.621602424,0.613171359,0.607513017
1315.697,0.650846057,0.651016566,0.651107423,0.651129837,0.650456636,0.647741054,0.644608074,0.641436352,0.639117149,0.636480851,0.630942941,0.626568335,0.621909313,0.613435892,0.60777185
1316.179,0.651280102,0.651399828,0.651486802,0.65152138,0.650801071,0.648062661,0.644975991,0.641783271,0.639490987,0.636835778,0.631267665,0.626860192,0.62218305,0.613643349,0.607978117
1316.661,0.651618263,0.651694894,0.651777737,0.651819115,0.65104196,0.648297636,0.645249603,0.642047292,0.63978326,0.637115481,0.631507826,0.627066964,0.622370483,0.613744471,0.60808155
1317.143,0.651848349,0.651889759,0.651966258,0.652008519,0.651169099,0.648427665,0.645400042,0.642196315,0.639956183,0.637281253,0.631623954,0.627154268,0.622436424,0.613714835,0.60805689
1317.625,0.651990284,0.652006404,0.652072858,0.652107638,0.651206457,0.648463005,0.645432546,0.642230125,0.640005582,0.637324124,0.63160719,0.627120783,0.622381865,0.61357263,0.607918413
1318.107,0.652089724,0.65208731,0.652138743,0.652160259,0.651202192,0.648438729,0.645376466,0.642173454,0.639953882,0.6372623,0.631480345,0.626993392,0.622235051,0.613365224,0.607712146
1318.589,0.652189671,0.652173478,0.65220354,0.652206485,0.651202678,0.648390176,0.64526639,0.642056265,0.639829501,0.637121087,0.631271909,0.626802571,0.622029761,0.613142898,0.607484064
1319.072,0.652308128,0.652279708,0.652284591,0.652262683,0.651227566,0.648332708,0.645120015,0.641892821,0.63964582,0.636910789,0.630999122,0.626561733,0.621781556,0.612928083,0.607255832
1319.554,0.652423539,0.652383855,0.652359553,0.65230853,0.651256449,0.648247741,0.644926486,0.641669073,0.639391439,0.636620782,0.630654239,0.626254771,0.621475241,0.612704479,0.607006934
1320.036,0.652488834,0.652435161,0.65238233,0.652296174,0.651241333,0.64809537,0.644657098,0.641355538,0.639039438,0.636224692,0.630214183,0.625849414,0.621077976,0.612423748,0.606690145
1320.518,0.652449838,0.652381827,0.652301768,0.652176625,0.651127313,0.647834668,0.644282926,0.640924974,0.638565143,0.635702978,0.629661182,0.625320152,0.62055995,0.612038778,0.60625924
1321,0.65228166,0.652195842,0.652092917,0.651927609,0.650885938,0.647448073,0.643801725,0.640376634,0.637973265,0.635062314,0.629004149,0.624672109,0.619922467,0.611530458,0.605698994
1321.482,0.651996379,0.651890197,0.651768279,0.651565872,0.650526171,0.646955189,0.64324183,0.639741337,0.637298698,0.634341567,0.62828181,0.623946955,0.619201867,0.610924132,0.605035814
1321.964,0.651639652,0.651509402,0.651371939,0.651136991,0.650090067,0.646401991,0.642654297,0.639072925,0.636597692,0.63359733,0.627551831,0.623208175,0.618457407,0.610274425,0.604328704
1322.446,0.651266952,0.651106791,0.650956193,0.650696295,0.649630478,0.645840682,0.642087131,0.63842294,0.635924624,0.632884057,0.626865832,0.622513126,0.617744847,0.609639076,0.603639117
1322.928,0.650916602,0.650720021,0.65055594,0.650279282,0.649184278,0.645305475,0.641565033,0.637819691,0.635306199,0.632228124,0.626245298,0.621887001,0.617091336,0.609049459,0.603001146
1323.411,0.650595146,0.65035556,0.650175365,0.649888118,0.648757513,0.644801098,0.641080144,0.637260295,0.63473696,0.631623605,0.62567792,0.621316649,0.616486902,0.608497808,0.602410299
1323.893,0.650281534,0.649993731,0.649793485,0.649499502,0.648331666,0.644306173,0.640600654,0.636716815,0.634185543,0.631040227,0.625126404,0.620761244,0.615896357,0.607946821,0.601833929
1324.375,0.649945857,0.649608002,0.64938323,0.649083138,0.647883468,0.643797498,0.64009561,0.636162974,0.633621602,0.630451831,0.62455526,0.620183234,0.615287381,0.607360526,0.601237092
1324.857,0.649574399,0.649189988,0.648936064,0.648629382,0.647404606,0.643269059,0.639556191,0.635593322,0.633037002,0.629853557,0.623956529,0.619571844,0.614654284,0.606729214,0.600611152
1325.339,0.64917907,0.648757284,0.6484721,0.648156604,0.646912194,0.642736162,0.639005599,0.63502992,0.63245069,0.629266709,0.623351273,0.618952849,0.614022963,0.606080017,0.599980619
1325.821,0.648798582,0.648352864,0.648035752,0.647709081,0.646451255,0.642240378,0.638489702,0.634515818,0.631906231,0.628733997,0.622785805,0.618376899,0.613445731,0.605468633,0.59939746
1326.303,0.648475998,0.648021785,0.647675181,0.647333795,0.646063793,0.641819034,0.638052714,0.634089634,0.631444781,0.628291779,0.622302407,0.617893639,0.612967227,0.604950808,0.598909996
1326.785,0.648237333,0.647788386,0.647416916,0.647055732,0.645773075,0.6414927,0.637717835,0.633768994,0.631085661,0.62795196,0.621921237,0.617524883,0.612605622,0.604552859,0.598539544
1327.267,0.648079934,0.647646417,0.647254489,0.646868063,0.645571488,0.641251495,0.637473306,0.633536594,0.630816134,0.627695108,0.621627601,0.617254839,0.612342223,0.604261398,0.598267333
1327.75,0.647979705,0.647562222,0.647155336,0.646736645,0.645426264,0.641064374,0.637284001,0.633354882,0.630602589,0.627481179,0.621388077,0.617044,0.612132914,0.604032174,0.598047837
1328.232,0.647902445,0.6474965,0.647076948,0.646621377,0.645297884,0.640895353,0.637110574,0.633183799,0.630410024,0.627271949,0.621165476,0.616847897,0.611932846,0.603817461,0.597832335
1328.714,0.647833142,0.647425022,0.646996332,0.64650237,0.645166426,0.640728373,0.636931053,0.63300337,0.630222703,0.627053162,0.620945952,0.616646618,0.61172244,0.603592478,0.597598612
1329.196,0.647783028,0.647359793,0.646922403,0.646391166,0.645042958,0.640574981,0.636756824,0.632826038,0.630055239,0.626842544,0.620742874,0.616452892,0.611515585,0.603371378,0.597359348
1329.678,0.647783028,0.647330193,0.646886362,0.646322775,0.64496268,0.640465254,0.63661649,0.632680754,0.629934766,0.626673249,0.620584889,0.616298671,0.611344858,0.603190032,0.597152781
1330.16,0.647865875,0.647372729,0.646925556,0.646336432,0.644960683,0.640430666,0.636540683,0.632599459,0.62989013,0.626578057,0.620496453,0.616212371,0.611242109,0.603086508,0.597016102
1330.642,0.648040373,0.6475022,0.647056455,0.646448069,0.645050679,0.640481205,0.636541538,0.632589631,0.629923954,0.626563268,0.620478575,0.616197847,0.611213237,0.603069748,0.596959992
1331.124,0.648282537,0.647699641,0.647261664,0.646639803,0.64521388,0.640596357,0.636600826,0.632635406,0.630013119,0.626609449,0.620506109,0.616229589,0.611233129,0.603113896,0.59696129
1331.606,0.648542591,0.647918296,0.647494869,0.646864432,0.64540251,0.640736805,0.636682728,0.632700036,0.63011668,0.626679015,0.620542873,0.616263919,0.611260853,0.603168724,0.596975068
1332.089,0.648765342,0.648106912,0.647703557,0.647068305,0.645566629,0.640861892,0.636755114,0.632756066,0.630203383,0.62674511,0.620565578,0.616272475,0.611267327,0.603190952,0.596965583
1332.571,0.648916194,0.648232711,0.647852286,0.647215872,0.645674117,0.640953734,0.636809537,0.632798477,0.630270818,0.626809336,0.620586693,0.616260169,0.611259495,0.603170206,0.596929342
1333.053,0.648996332,0.648299201,0.647940187,0.647309788,0.645731829,0.641029356,0.636872834,0.632861397,0.630355059,0.626913391,0.620656454,0.616278443,0.611287062,0.603145117,0.596908775
1333.535,0.649037078,0.648337625,0.64799721,0.647380239,0.645773668,0.641130704,0.636993495,0.633000432,0.630517064,0.627118617,0.620848869,0.616403245,0.611425888,0.603184513,0.59697337
1334.017,0.649076244,0.648388822,0.648060322,0.647465484,0.645842501,0.641303592,0.637218779,0.633267658,0.630814261,0.627482407,0.621228023,0.616705349,0.611746665,0.603357684,0.597189572
1334.499,0.649133865,0.648474826,0.648151811,0.647587472,0.645960624,0.641573531,0.637570658,0.633691171,0.631277049,0.628033485,0.621825905,0.617221512,0.612286098,0.603702491,0.597590425
1334.981,0.649200628,0.64858566,0.648262977,0.647734172,0.646120101,0.641934077,0.638036194,0.634262212,0.631900825,0.628761119,0.622630897,0.617941912,0.613034056,0.604209023,0.598160455
1335.463,0.649239568,0.648682188,0.6483574,0.647866077,0.646282493,0.642349782,0.638572566,0.634941147,0.632646734,0.629621317,0.623596845,0.618817114,0.613942612,0.604826488,0.5988459
1335.946,0.649206271,0.648716776,0.648390506,0.647937882,0.64640202,0.64277596,0.639129146,0.635677875,0.633466608,0.630562612,0.624665658,0.619784109,0.614951619,0.605490758,0.599582112
1336.428,0.649079235,0.648661249,0.648337776,0.647923305,0.646450122,0.643179903,0.639668726,0.636432871,0.63431854,0.631539464,0.625787735,0.620789659,0.616006937,0.606150481,0.600318923
1336.91,0.648875447,0.648525584,0.648211117,0.647833995,0.646432198,0.643550224,0.640177886,0.63718135,0.635174968,0.632521281,0.626924294,0.621796846,0.617071183,0.606782968,0.601034269
1337.392,0.648648464,0.648357688,0.648059398,0.647716884,0.646388685,0.643894227,0.640657055,0.637904725,0.636008811,0.633476137,0.628034381,0.622774826,0.618107862,0.607382856,0.601720213
1337.874,0.648471596,0.648224324,0.647947145,0.647633698,0.646370275,0.644216372,0.641099657,0.638570894,0.636773934,0.634349416,0.629048128,0.623670203,0.619058812,0.607939565,0.602357834
1338.356,0.648411379,0.648188147,0.647931598,0.647634782,0.646419781,0.644502263,0.641473776,0.639115922,0.637389843,0.635048326,0.629853862,0.624394248,0.619824261,0.608413088,0.602896115
1338.838,0.648503425,0.648279851,0.64803847,0.647738236,0.646546434,0.644711082,0.641717129,0.639445535,0.637746768,0.635448154,0.630308613,0.624823688,0.620271908,0.608728616,0.603244204
1339.32,0.648744235,0.648494449,0.648256182,0.647925743,0.646729449,0.644787026,0.641755728,0.639465672,0.637735743,0.635430269,0.630277154,0.624836628,0.620274623,0.608795912,0.603298217
1339.802,0.649095658,0.648795325,0.648543801,0.648152323,0.646926878,0.644686859,0.641538463,0.639120142,0.637297467,0.634930711,0.629690625,0.624360763,0.619759364,0.608544716,0.602983674
1340.285,0.649508088,0.649134242,0.64885311,0.648373538,0.647099258,0.64440548,0.64106849,0.638425931,0.636457095,0.633979005,0.628587011,0.623416373,0.618750356,0.607961691,0.602290193
1340.767,0.64993457,0.649472501,0.649148285,0.648562508,0.647228394,0.643986606,0.640409799,0.637478381,0.635329053,0.632701735,0.627114746,0.622122716,0.617377811,0.60710795,0.601294749
1341.249,0.650349708,0.64979174,0.649415683,0.64871983,0.647321143,0.643509566,0.639673003,0.63642785,0.634084551,0.631290032,0.625493993,0.620670138,0.615843729,0.606106639,0.600139463
1341.731,0.650740523,0.650088669,0.649658563,0.64886252,0.647401043,0.643060777,0.638974698,0.635428809,0.632900526,0.629938819,0.623948094,0.619260393,0.614360499,0.605105839,0.598990666
1342.213,0.651099734,0.650360823,0.649881657,0.649004776,0.647483589,0.642701359,0.638401171,0.634594656,0.631907087,0.628792351,0.622643788,0.61804918,0.613092113,0.604225374,0.597982443
1342.695,0.651410919,0.650598388,0.650074309,0.649143509,0.647566351,0.64245054,0.63798407,0.633974154,0.631158127,0.62791603,0.621657946,0.617110706,0.61211652,0.603528759,0.597184929
1343.177,0.651652519,0.650778508,0.650215483,0.649255742,0.647626924,0.642286621,0.637703668,0.63355,0.630638287,0.627296615,0.620976297,0.616437417,0.611424374,0.603010015,0.59659528
1343.659,0.65180591,0.650883587,0.650284302,0.649316764,0.647638045,0.642169214,0.637512225,0.633268726,0.630288266,0.626875432,0.620529026,0.615968629,0.610950308,0.602621927,0.596163976
1344.142,0.651873012,0.650912912,0.650278432,0.649317197,0.647589673,0.64206373,0.637364032,0.633072807,0.630043197,0.626583396,0.620232154,0.615633727,0.610615852,0.6023111,0.595832062
1344.624,0.651880743,0.650893399,0.650221625,0.649274818,0.647499569,0.641960878,0.637236956,0.632927042,0.629861282,0.626374699,0.620022551,0.615381798,0.610363574,0.602045749,0.595562347
1345.106,0.6518751,0.650868074,0.650159546,0.649231085,0.647409033,0.64187677,0.637135754,0.632822139,0.62973064,0.626232526,0.619873054,0.615196892,0.610171651,0.601823474,0.595349091
1345.588,0.651895247,0.650878982,0.650136769,0.649227671,0.64735888,0.641835254,0.637077963,0.632766482,0.629656782,0.626158209,0.619778358,0.61508223,0.610038516,0.601656896,0.595201379
1346.07,0.65195648,0.650940484,0.650171723,0.649286524,0.647370379,0.641846318,0.637070158,0.63276066,0.629642653,0.6261502,0.619735759,0.615036017,0.609963177,0.601549846,0.595121608
1346.552,0.652044688,0.65103778,0.650252067,0.649395126,0.647433219,0.641898361,0.637102128,0.632790144,0.629672785,0.626189601,0.619730772,0.615039978,0.609928614,0.601484237,0.595091007
1347.034,0.652122795,0.651129813,0.650338717,0.649516356,0.647511122,0.64196061,0.637142544,0.632823153,0.629713621,0.62623984,0.619731568,0.615054291,0.609902091,0.601423175,0.59507074
1347.516,0.652156599,0.651179475,0.650391229,0.649610217,0.647566782,0.642001267,0.63716179,0.632830471,0.629733102,0.626266374,0.619708225,0.615041985,0.609851343,0.601333652,0.595024564
1347.999,0.652136904,0.651171526,0.650392805,0.649656661,0.647583194,0.642009055,0.637149547,0.632799758,0.629715066,0.626250571,0.619648755,0.614984469,0.609763892,0.601206061,0.594939402
1348.481,0.652088087,0.651128442,0.650361711,0.6496688,0.64757704,0.642003469,0.63712394,0.632750191,0.629673374,0.626206205,0.619570824,0.614898961,0.609661978,0.601070141,0.594837866
1348.963,0.652058063,0.651098623,0.650344751,0.649687171,0.647589673,0.642022912,0.637125223,0.632721775,0.629644526,0.626169313,0.619513582,0.614826974,0.609588623,0.600977398,0.594768877
1349.445,0.652090231,0.651127785,0.650386717,0.649752094,0.647662015,0.642106321,0.637188681,0.632752274,0.629666309,0.626177909,0.619516182,0.614811869,0.609587214,0.600978522,0.594778711
1349.927,0.652198362,0.651236646,0.650509951,0.649881832,0.647809399,0.642267823,0.637328641,0.632860543,0.629758631,0.626251158,0.619597508,0.614876937,0.609676231,0.601090478,0.594885938
1350.409,0.652358807,0.651406625,0.65069695,0.650057416,0.648012227,0.642486632,0.637524735,0.633031999,0.629911698,0.626381854,0.619744406,0.615010454,0.609840014,0.601288021,0.595068543
1350.891,0.652517899,0.65158669,0.650897593,0.650233001,0.648222181,0.64271672,0.637734569,0.633228773,0.630093238,0.626536414,0.619920428,0.615174287,0.610035383,0.601512187,0.595274511
1351.373,0.652622756,0.651722904,0.651057575,0.650358999,0.648386031,0.642908996,0.637913555,0.633411981,0.630268088,0.626683553,0.620087644,0.61532761,0.610216917,0.601702117,0.59544878
1351.855,0.652647644,0.651786269,0.651146236,0.650411078,0.648480399,0.643039347,0.638044481,0.633563621,0.63042244,0.626812593,0.620229131,0.615452782,0.610365506,0.601827256,0.59556679
1352.338,0.65261034,0.651788352,0.651174014,0.650407014,0.648520349,0.643120716,0.638145949,0.633698703,0.630570423,0.626941313,0.620360803,0.615565701,0.610496918,0.601903136,0.595645313
1352.82,0.652561975,0.651773497,0.65118369,0.650396067,0.648553011,0.643192685,0.638260088,0.633851998,0.63074431,0.627105483,0.620517143,0.615705925,0.610651564,0.601979782,0.59573422
1353.302,0.65256062,0.651797232,0.651234462,0.650436224,0.648635557,0.643304292,0.638432927,0.634060951,0.630976748,0.627338098,0.62073428,0.615912908,0.610870271,0.602113658,0.595886973
1353.784,0.652641323,0.651894308,0.651361991,0.650562005,0.648799893,0.643482766,0.638682482,0.634336082,0.631270198,0.627642733,0.621018526,0.616195893,0.61116416,0.602331641,0.596126836
1354.266,0.65279968,0.652063904,0.651567364,0.650771298,0.649040835,0.643721339,0.638991004,0.634654104,0.631599186,0.627988104,0.621343249,0.616526939,0.611505612,0.602616562,0.596432643
1354.748,0.652999405,0.652271266,0.651816822,0.651024703,0.649315735,0.643985264,0.639310753,0.634967533,0.631913081,0.628319114,0.621656938,0.616849851,0.611838502,0.602913389,0.596747934
1355.23,0.653190157,0.652473202,0.652062856,0.651272689,0.649575141,0.644235653,0.639593079,0.635229952,0.632167462,0.628587125,0.621910362,0.617110125,0.612108688,0.603161826,0.597011808
1355.712,0.653341799,0.652641044,0.652272849,0.651482524,0.649783962,0.644450488,0.639811787,0.635423361,0.632347878,0.628773024,0.622087764,0.617286792,0.612295495,0.603330448,0.597192916
1356.194,0.653459861,0.652783287,0.652447834,0.65165865,0.649948729,0.644644215,0.639985802,0.635573025,0.632488475,0.628909432,0.622219489,0.617410116,0.612428996,0.603439491,0.597311425
1356.677,0.65357815,0.652933972,0.652618796,0.651836186,0.65010826,0.644860822,0.640169226,0.635740262,0.632652942,0.629064313,0.622375829,0.61755071,0.612579047,0.603554819,0.597434177
1357.159,0.653739894,0.653136237,0.652827485,0.652062929,0.650312006,0.645150257,0.640425731,0.635996058,0.632917332,0.629318443,0.622639757,0.617794558,0.612832526,0.603758443,0.597644488
1357.641,0.653965466,0.653408719,0.653095806,0.652363861,0.650593061,0.645545123,0.640802522,0.636395161,0.633337357,0.629735568,0.623077372,0.618209422,0.613255321,0.604114799,0.598009199
1358.123,0.654243015,0.653737111,0.653415824,0.652732914,0.650950399,0.646047675,0.641314249,0.636959952,0.633936354,0.630347402,0.623725652,0.618828047,0.613878811,0.604649587,0.598557615
1358.605,0.654525756,0.654074932,0.653745681,0.653128359,0.65134936,0.646630252,0.641944551,0.637682686,0.634704366,0.631153518,0.624586719,0.619646155,0.614698297,0.605344823,0.599278102
1359.087,0.65476239,0.654367367,0.654036942,0.653498929,0.651744597,0.647256334,0.642662583,0.6385389,0.63561576,0.632135335,0.625643065,0.620637128,0.615687152,0.60616116,0.600135519
1359.569,0.654924021,0.654584376,0.654261939,0.65381303,0.652108143,0.647903576,0.643445676,0.63950696,0.636649125,0.63327278,0.626873684,0.62177535,0.616819949,0.607062371,0.601097367
1360.051,0.655027297,0.654739775,0.654432358,0.654078683,0.652445668,0.648571604,0.644287577,0.640573195,0.637788192,0.634547487,0.628253799,0.623036948,0.618075909,0.608029395,0.602142431
1360.533,0.655130235,0.654889418,0.6546012,0.654342765,0.652799065,0.649279269,0.645190369,0.641722593,0.639012838,0.635928171,0.629740864,0.624394248,0.619427466,0.609055182,0.603255735
1361.016,0.655316754,0.655116678,0.654846201,0.654674587,0.653226154,0.650044671,0.646148065,0.642918728,0.64027832,0.637353221,0.631259813,0.625791211,0.620820268,0.610127825,0.604412769
1361.498,0.655664848,0.655496487,0.655238137,0.655137827,0.653775198,0.650859806,0.647121746,0.644085913,0.641497347,0.6387094,0.632682528,0.627130554,0.622154804,0.611208082,0.605556374
1361.98,0.656216052,0.656069406,0.65581468,0.655759852,0.654457752,0.651679991,0.648037529,0.645112034,0.642545591,0.639849407,0.633847576,0.628277173,0.623290629,0.612221248,0.606592952
1362.462,0.656954678,0.656819266,0.656559414,0.656517629,0.655239102,0.652431589,0.648795978,0.645872585,0.64328968,0.640618364,0.63459209,0.629083504,0.624076388,0.613059966,0.607405541
1362.944,0.657815882,0.657678591,0.657406235,0.657342443,0.656048794,0.653037262,0.64931444,0.646278418,0.643636865,0.640915686,0.63481416,0.629440376,0.624400298,0.613616778,0.607886115
1363.426,0.658704851,0.658555785,0.658266701,0.65814894,0.656807739,0.653452161,0.649559023,0.646314793,0.643578635,0.640738115,0.634518456,0.629322229,0.624233487,0.613819023,0.607975321
1363.908,0.659539982,0.659372463,0.659063402,0.658869379,0.657462651,0.653684182,0.649570678,0.646061187,0.643204958,0.640196807,0.63382678,0.628808125,0.623661372,0.613672781,0.607701114
1364.39,0.660278947,0.660090476,0.659762962,0.659481107,0.658008241,0.653800622,0.649455309,0.645668226,0.642683244,0.639484923,0.632951124,0.628072514,0.622864545,0.613273044,0.6071825
1364.873,0.660917795,0.660713167,0.660367773,0.660000599,0.658475928,0.653892518,0.649341064,0.645303254,0.642199209,0.638816657,0.63212348,0.627325178,0.622062967,0.612774432,0.606590705
1365.355,0.661474248,0.661262407,0.660902296,0.660460859,0.658907443,0.654039626,0.649335076,0.64510023,0.641900567,0.63835933,0.631527985,0.626750759,0.621448353,0.61233816,0.606094006
1365.837,0.661957899,0.661751899,0.661380936,0.66088172,0.659324005,0.654275406,0.649484713,0.645116414,0.641854272,0.638192864,0.631255994,0.626449342,0.621126427,0.612070867,0.605798034
1366.319,0.662363105,0.66217671,0.661798748,0.661261178,0.659716596,0.654584446,0.649769338,0.645330441,0.642042556,0.63830135,0.631294933,0.626425998,0.621103506,0.611999637,0.605720659
1366.801,0.662681965,0.662525329,0.662143554,0.661583137,0.66005925,0.654919212,0.65012699,0.645667158,0.642385833,0.638601074,0.63155833,0.626609795,0.621303992,0.612085941,0.605811812
1367.283,0.662920686,0.66279666,0.662414974,0.661843316,0.660333448,0.655229648,0.650484697,0.646034267,0.64278338,0.638982749,0.631929367,0.626897269,0.621617304,0.612261564,0.605991771
1367.765,0.663114824,0.663020302,0.662638394,0.662063773,0.660551662,0.655492444,0.650796266,0.6463642,0.643156362,0.639356363,0.632306133,0.627199583,0.621946957,0.612470963,0.606193795
1368.247,0.663318556,0.663243945,0.662860183,0.662286993,0.660748498,0.655713401,0.651049723,0.6466271,0.643461158,0.639670876,0.632627568,0.627462603,0.622230561,0.612682865,0.606382142
