Wavenumber,t0,60s,120s,180s,5m,8m,19m,15m,20m,25m,30m,40m,50m,60m,90m,2h
649.8933,0.600406288,0.591585443,0.583092287,0.579458869,0.576186726,0.603736655,0.595872261,0.583589146,0.582436793,0.57645944,0.584802909,0.576817246,0.580533401,0.581197143,0.582945038,0.585530501
650.3754,0.599664674,0.590901982,0.582390501,0.578735502,0.575393956,0.603004861,0.595004221,0.58273246,0.581443362,0.575441143,0.583743157,0.575675702,0.57944359,0.580137759,0.58175789,0.584432799
650.8575,0.598639502,0.589965653,0.581423111,0.577732057,0.574321758,0.601998272,0.593859377,0.581627259,0.580175602,0.574177449,0.582425996,0.57426657,0.578106231,0.578805879,0.580308841,0.58308483
651.3397,0.597384495,0.588808349,0.580219733,0.576501393,0.573033087,0.600728716,0.592471861,0.580325873,0.57870565,0.572743545,0.580931431,0.572665583,0.576560927,0.577256199,0.578662437,0.581528935
651.8218,0.595965896,0.587475815,0.578824134,0.575093529,0.571579378,0.59923053,0.590883485,0.578859767,0.577075236,0.571170483,0.579296998,0.570914227,0.574822955,0.575513407,0.5768461,0.579769777
652.3039,0.594428138,0.585998936,0.577270788,0.57353587,0.569979487,0.597540406,0.589122316,0.577223513,0.575279915,0.569437648,0.577514496,0.569003117,0.572872784,0.573565135,0.574850266,0.577789534
652.786,0.592776876,0.584378722,0.575565818,0.571823259,0.568219428,0.595673733,0.587186735,0.575385023,0.573282246,0.56749971,0.575537975,0.566892614,0.570677885,0.571380436,0.572649516,0.575569949
653.2681,0.590985046,0.582592935,0.573697136,0.56993124,0.566270343,0.593622972,0.585059492,0.573311426,0.571054564,0.565330395,0.573332651,0.564549619,0.568217838,0.568942705,0.570235995,0.573118888
653.7502,0.589021951,0.580613185,0.571652439,0.567842246,0.564123012,0.591373051,0.582723236,0.570996983,0.56860142,0.562950941,0.570903042,0.561977626,0.56551316,0.566269386,0.567635268,0.570482239
654.2324,0.586883146,0.57843804,0.569440387,0.565565638,0.561806663,0.588923601,0.580190563,0.568486825,0.565985953,0.560438974,0.568312123,0.559233647,0.562633414,0.563426163,0.564911689,0.567729827
654.7145,0.584600139,0.576095731,0.567096825,0.563148807,0.55938818,0.586299486,0.577505795,0.565857131,0.5633014,0.557894451,0.565650076,0.556402203,0.559670362,0.560501438,0.562138198,0.564927207
655.1966,0.582230287,0.573643359,0.56467645,0.560656499,0.556942409,0.583546924,0.574734787,0.563193471,0.56063598,0.555393804,0.5630021,0.55356347,0.556710177,0.557574594,0.559364122,0.562106474
655.6787,0.579830948,0.571136592,0.562228304,0.558147991,0.554522302,0.580714854,0.571939214,0.560552142,0.558038198,0.552959621,0.560409104,0.550758885,0.55380146,0.554686924,0.556595364,0.559263356
656.1608,0.577431206,0.568614701,0.559774616,0.555652369,0.552134983,0.577839654,0.569159791,0.557941858,0.555502264,0.550549011,0.557860083,0.547985002,0.550946088,0.551835423,0.553799771,0.556364979
656.6429,0.575024192,0.566080605,0.557307993,0.553167425,0.549744521,0.574936452,0.566403366,0.555335696,0.552980499,0.548088087,0.555309245,0.545209872,0.548118848,0.548989441,0.5509328,0.553387113
657.1251,0.572574362,0.563510793,0.554797445,0.550665176,0.547292359,0.572000273,0.563653526,0.552692592,0.550415089,0.545512512,0.552710746,0.542399645,0.545285774,0.546118131,0.547969811,0.550334807
657.6072,0.57005021,0.560879901,0.552216313,0.5481229,0.544737488,0.569029707,0.560893494,0.549990739,0.547775214,0.542804634,0.550051503,0.539550279,0.542437226,0.543215925,0.544923977,0.54725123
658.0893,0.567452138,0.558185699,0.549567129,0.545540757,0.542076397,0.566047782,0.558125361,0.547246152,0.545071683,0.540005211,0.54735898,0.536694472,0.539593621,0.540308299,0.54185287,0.544206597
658.5714,0.56481852,0.555457109,0.546885742,0.542944412,0.539352768,0.563100298,0.555374267,0.544502401,0.542349535,0.537189277,0.544683227,0.533883347,0.536788926,0.537434969,0.53882543,0.541266606
659.0535,0.562211966,0.552747994,0.544228692,0.540372735,0.536629559,0.560245459,0.552676118,0.541813956,0.539657845,0.534428435,0.542068166,0.531157441,0.534047613,0.534628604,0.535897423,0.538462431
659.5356,0.559693872,0.550108877,0.541645712,0.537855654,0.533964225,0.557527285,0.550059192,0.539209151,0.537026451,0.531758928,0.539520911,0.52852534,0.531370473,0.531892803,0.533086705,0.535780817
660.0178,0.557291302,0.547567563,0.539159978,0.535396061,0.531379499,0.554957868,0.547527407,0.536678332,0.534451837,0.529168555,0.537012749,0.525955843,0.528724926,0.529202977,0.530372299,0.533173497
660.4999,0.554990926,0.545120445,0.536757552,0.532970183,0.528865691,0.552511768,0.545060276,0.53418127,0.531905353,0.526614893,0.53449545,0.523397329,0.526067959,0.526521823,0.527714732,0.530586765
660.982,0.552753562,0.542741572,0.534404012,0.530545251,0.526395041,0.55014036,0.542625655,0.531671165,0.52936068,0.524056609,0.531934228,0.520809461,0.523372279,0.523829976,0.525082292,0.527984203
661.4641,0.550540435,0.540405471,0.532067473,0.528107434,0.523952988,0.547803184,0.540205773,0.529132258,0.526815644,0.521490745,0.529335418,0.518184599,0.520646837,0.521140494,0.522471856,0.525370376
661.9462,0.548332559,0.538108907,0.529741122,0.525669774,0.521549484,0.545479879,0.537807059,0.526588656,0.524304118,0.518953439,0.526749223,0.515558839,0.51793766,0.518498613,0.519912552,0.522779808
662.4283,0.546137204,0.535868541,0.527446342,0.523276874,0.519225436,0.543174998,0.535453503,0.524101717,0.521884327,0.516520709,0.524255391,0.512997379,0.515313916,0.515967159,0.517457364,0.520270337
662.9105,0.543967297,0.533701462,0.525213014,0.520982331,0.517030338,0.540890844,0.53316852,0.521749028,0.519621947,0.514278233,0.521938652,0.510578251,0.512846601,0.5136062,0.515166987,0.51790819
663.3926,0.541811123,0.531596419,0.523054759,0.518810496,0.514990275,0.538603917,0.53094887,0.519590697,0.517569102,0.512302597,0.519862916,0.508371096,0.510586391,0.511456931,0.513099238,0.515759753
663.8747,0.539619,0.529496205,0.52094576,0.51674922,0.513093199,0.536249206,0.528755615,0.517652341,0.515754854,0.510645469,0.518069043,0.506428235,0.508564631,0.509545517,0.511308173,0.513893621
664.3568,0.537324279,0.5273183,0.518834965,0.51474943,0.511294068,0.533749561,0.526531732,0.515920343,0.514179307,0.509319569,0.516565859,0.504778374,0.506790963,0.507880285,0.509826239,0.512360049
664.8389,0.534902724,0.525013032,0.516680828,0.512761948,0.509533485,0.531079542,0.524247743,0.514344458,0.512802073,0.508263107,0.515306171,0.503391557,0.5052376,0.506435662,0.508626163,0.511140127
665.321,0.5324432,0.522637609,0.514507948,0.510778463,0.507763737,0.52834509,0.52194708,0.512832488,0.511506647,0.507288478,0.51414601,0.502138934,0.50380497,0.505101269,0.507551427,0.510071288
665.8032,0.530186044,0.520390768,0.512431048,0.508849574,0.505961934,0.525819901,0.519765063,0.511254724,0.510091819,0.506069283,0.512824228,0.500765048,0.502298773,0.503658912,0.506291193,0.508820269
666.2853,0.528416027,0.518529307,0.510598898,0.507044656,0.504113674,0.523827397,0.517853314,0.509455314,0.508314752,0.504246255,0.511029525,0.498957329,0.500464788,0.501825994,0.504473636,0.506991018
666.7674,0.527194142,0.517124123,0.509028394,0.505352558,0.502187163,0.52244562,0.516211156,0.507327506,0.506039185,0.501689893,0.508614193,0.496546788,0.498136548,0.499439708,0.501926246,0.504413643
667.2495,0.526059101,0.515799125,0.507444163,0.503580671,0.500114416,0.52117664,0.514526506,0.504905266,0.503414048,0.498755207,0.505812487,0.493733066,0.495421092,0.496654236,0.498938256,0.501423356
667.7316,0.524191333,0.513871912,0.505398939,0.501453439,0.497844735,0.519140693,0.51233231,0.502396726,0.50085019,0.496135392,0.503177437,0.491040908,0.492712558,0.493938836,0.496173011,0.498723076
668.2137,0.521329091,0.511123156,0.502804291,0.49897023,0.495482399,0.516070885,0.509587435,0.500100753,0.498716364,0.494252598,0.501135708,0.488919622,0.490452398,0.491753989,0.494136701,0.496782903
668.6959,0.518267713,0.508215038,0.500168728,0.496524944,0.493267294,0.512827564,0.50689075,0.49818379,0.497035067,0.492876539,0.49962266,0.487364215,0.488768859,0.490173611,0.492756182,0.495434647
669.178,0.515863527,0.505860841,0.497978585,0.494447626,0.491317475,0.510296827,0.504723994,0.496524474,0.495503164,0.491472544,0.498207425,0.485964168,0.48734325,0.488812707,0.491510492,0.494127573
669.6601,0.514164601,0.504110185,0.496222934,0.49269015,0.489524995,0.508470038,0.502957076,0.494834687,0.493794821,0.489693548,0.496499425,0.484280559,0.485689968,0.487170438,0.48988174,0.492405397
670.1422,0.512816286,0.502662176,0.494663939,0.491067796,0.487764308,0.506932963,0.501276136,0.492951377,0.491808477,0.487531814,0.494407386,0.482169506,0.483589994,0.48504285,0.487703819,0.490171118
670.6243,0.511540678,0.501264156,0.493126747,0.48946464,0.485992517,0.505388716,0.499521501,0.490911017,0.489656604,0.485198417,0.492100979,0.479778285,0.481159858,0.482573139,0.485153233,0.487627341
671.1064,0.510215387,0.499798369,0.491543942,0.487843969,0.484224707,0.503736069,0.497679842,0.488821036,0.487499302,0.482917256,0.489792598,0.477328804,0.478634302,0.48000872,0.482501638,0.485045989
671.5886,0.508832334,0.498258605,0.489921647,0.486212989,0.482479994,0.502000879,0.495805203,0.48675777,0.485421222,0.48078756,0.487589611,0.474955155,0.476171833,0.477511069,0.479930005,0.48259068
672.0707,0.507435951,0.49670032,0.488302889,0.484592161,0.48076367,0.500263437,0.493953823,0.484737028,0.483408712,0.478782016,0.485473742,0.472675662,0.473818823,0.475114878,0.477485394,0.480290692
672.5528,0.506058553,0.495172337,0.48672077,0.482988268,0.479064473,0.498582892,0.492154604,0.482741435,0.481410784,0.476824607,0.483377862,0.470455078,0.471549665,0.472782943,0.475147638,0.478106482
673.0349,0.504695292,0.493687127,0.485184265,0.481402732,0.477375332,0.496962802,0.490399812,0.480764886,0.479404997,0.474883138,0.481271442,0.468283369,0.469345223,0.470493385,0.472915077,0.476017208
673.517,0.503309815,0.492216457,0.483679489,0.479825138,0.475705256,0.495360089,0.488662738,0.478833105,0.477425996,0.47299349,0.479195447,0.466201273,0.467224287,0.468273385,0.470829866,0.474044663
673.9991,0.501874251,0.490735015,0.48219414,0.478257117,0.474085618,0.493737853,0.48692995,0.47700072,0.475547832,0.471233187,0.477237305,0.464275485,0.465237976,0.466187519,0.468950263,0.472235018
674.4813,0.500394255,0.4892428,0.480729857,0.476716025,0.472556068,0.49209782,0.485214828,0.475320116,0.473836128,0.469657788,0.475471416,0.462551987,0.463431479,0.464296731,0.467310651,0.470608597
674.9634,0.498909816,0.487775208,0.479305063,0.475221429,0.471146722,0.490489821,0.483556154,0.473816912,0.472313895,0.468266359,0.473919429,0.461019994,0.461817947,0.46261751,0.465888719,0.469148106
675.4455,0.497469404,0.486375331,0.477936336,0.47378732,0.469857266,0.48897609,0.481989155,0.472470863,0.470945815,0.466993994,0.472534359,0.459611011,0.460358471,0.461110735,0.464609228,0.467789458
675.9276,0.496098873,0.485065987,0.476623834,0.472409595,0.46865774,0.487594993,0.480525591,0.471228959,0.469659593,0.465748006,0.471230956,0.458232332,0.458987691,0.459699841,0.463377375,0.466466344
676.4097,0.494782872,0.483830302,0.475344169,0.471068897,0.46749294,0.486327321,0.479141315,0.470024779,0.468382215,0.464455597,0.469930669,0.456810919,0.457636984,0.458310161,0.462120956,0.465132034
676.8918,0.493477373,0.482613509,0.474056428,0.46974177,0.466308185,0.485107334,0.477790542,0.468808806,0.467072051,0.463100152,0.468599645,0.455331246,0.456268429,0.456903273,0.460817175,0.463786871
677.374,0.492137137,0.481356809,0.472731097,0.468417168,0.465070215,0.48385526,0.476431459,0.467567006,0.465735566,0.461725287,0.467259796,0.453834548,0.454883756,0.45549067,0.459494933,0.462464181
677.8561,0.490739138,0.480021304,0.471360575,0.467100876,0.463776883,0.482517712,0.475043473,0.466310075,0.464408699,0.460398972,0.465962675,0.452392018,0.453513075,0.454114338,0.458203928,0.461205709
678.3382,0.489303574,0.478614846,0.469970466,0.465816194,0.462451182,0.481096364,0.473640433,0.465065719,0.463127649,0.459170119,0.464747948,0.451061964,0.452186148,0.452822465,0.456984361,0.460033087
678.8203,0.487878108,0.477186949,0.468606543,0.464585635,0.461127052,0.479644658,0.47225783,0.463847659,0.461903637,0.458039664,0.463617484,0.449856169,0.450911925,0.451632806,0.455838373,0.458931632
679.3024,0.486515656,0.475804054,0.467316743,0.463420139,0.459831154,0.478240479,0.470934549,0.462650418,0.460715512,0.456958485,0.462526686,0.448738638,0.449671717,0.450527955,0.454735802,0.457861274
679.7845,0.485240452,0.474511745,0.466119964,0.4623024,0.458572338,0.476939466,0.469683344,0.461445872,0.459517769,0.455850929,0.461407436,0.447640677,0.448429729,0.449458277,0.45362864,0.45677948
680.2667,0.484039974,0.473315436,0.465004752,0.461197338,0.457347514,0.475752244,0.468490625,0.460208508,0.458274934,0.454667926,0.460212854,0.446509917,0.447163416,0.448378548,0.452490917,0.45566759
680.7488,0.482875043,0.472185303,0.463937793,0.460070921,0.456154745,0.474644582,0.467325084,0.458935558,0.456990626,0.4534128,0.45894948,0.445339118,0.445885489,0.44727107,0.451334938,0.454549421
681.2309,0.481702841,0.471069392,0.462878225,0.458905898,0.455000106,0.473558171,0.466161059,0.457653531,0.455705801,0.452146094,0.457677331,0.444170616,0.444641306,0.446158715,0.450208602,0.453470443
681.713,0.480504787,0.469931193,0.461804456,0.457713208,0.4538991,0.472446531,0.464993793,0.456411679,0.454483029,0.4509485,0.456482178,0.443072954,0.443491929,0.445083947,0.449168394,0.452477928
682.1951,0.479296635,0.468762798,0.460719547,0.456532248,0.452868803,0.471299874,0.463845291,0.455258474,0.453376661,0.449881757,0.45543499,0.442103895,0.442483047,0.444091145,0.448248648,0.451591201
682.6772,0.478120797,0.467597109,0.459647837,0.455407988,0.451916599,0.470143063,0.462754074,0.454221989,0.452409241,0.448959157,0.454554045,0.441280262,0.441622994,0.443198339,0.447442932,0.450793559
683.1594,0.477020495,0.466480296,0.458619101,0.454373773,0.451030127,0.469020746,0.46175312,0.453292622,0.451558224,0.44813537,0.453803777,0.440569606,0.440875468,0.442387266,0.446706225,0.45003889
683.6415,0.476014711,0.465451363,0.457650444,0.453436758,0.450179638,0.467965949,0.46084865,0.452436719,0.450779448,0.447344814,0.453113474,0.439913715,0.440183868,0.441623016,0.445981832,0.449284333
684.1236,0.475084867,0.464517581,0.456737167,0.452577534,0.449328835,0.466979616,0.460018555,0.451616401,0.450033664,0.446534995,0.452426027,0.439262616,0.439501514,0.440878333,0.445235503,0.448513019
684.6057,0.474182893,0.463651938,0.455858892,0.451761912,0.448458024,0.466030551,0.459220969,0.450811161,0.449313891,0.44570721,0.451729962,0.438606626,0.438820875,0.440156332,0.444475933,0.44774994
685.0878,0.473256683,0.462810653,0.454992813,0.450960439,0.447568933,0.465080072,0.458421921,0.450036706,0.44865188,0.444917122,0.451069356,0.437984183,0.438181371,0.439500326,0.443755516,0.447047554
685.5699,0.472273116,0.461950636,0.454128687,0.450160702,0.446689532,0.464100491,0.457606931,0.449329506,0.448099342,0.444242515,0.450516429,0.437454848,0.4376484,0.438966436,0.443143607,0.446460158
686.0521,0.471239058,0.461053895,0.453276862,0.449373904,0.445861356,0.463100811,0.456797324,0.448732555,0.447698009,0.443747048,0.450132858,0.437070838,0.437277964,0.438605977,0.442689889,0.446014357
686.5342,0.470190458,0.460134123,0.452458825,0.44861919,0.445114886,0.46211856,0.456032405,0.448265054,0.447447777,0.443439238,0.449930066,0.436837547,0.437087683,0.438424612,0.442402289,0.445694326
687.0163,0.469177404,0.45921987,0.4516977,0.447914127,0.444458033,0.461203726,0.455351269,0.447905141,0.447301278,0.443264511,0.449852553,0.4367058,0.437035776,0.438377667,0.442239956,0.445449331
687.4984,0.468237865,0.45834563,0.451001141,0.447260978,0.443873826,0.460389598,0.454769335,0.447596935,0.44717143,0.443124781,0.449799285,0.436588031,0.437038114,0.438375859,0.442130941,0.445216437
687.9805,0.467380323,0.457527589,0.450357587,0.446643174,0.443324502,0.459678113,0.454272177,0.447267075,0.446966704,0.442920094,0.449659677,0.436392182,0.436994548,0.438321832,0.442002507,0.444950374
688.4626,0.466590238,0.456765799,0.449741433,0.446039781,0.442776277,0.459039436,0.453820909,0.446860203,0.446627114,0.442589696,0.449360941,0.436060093,0.436833664,0.438142305,0.441808106,0.444639875
688.9448,0.465841757,0.45605278,0.449130769,0.44543318,0.442214173,0.458433315,0.453378213,0.446357379,0.446144594,0.442129746,0.448889888,0.43558792,0.436533458,0.437813433,0.441539241,0.444303698
689.4269,0.465116705,0.455382533,0.448517994,0.444825685,0.441647512,0.457834052,0.452918843,0.445780881,0.445559271,0.44158438,0.448290494,0.435017497,0.436125181,0.437359158,0.441212483,0.443975674
689.909,0.464416696,0.454763018,0.447915988,0.444237072,0.441103216,0.457243476,0.452449387,0.445182052,0.44493656,0.441018451,0.447636638,0.434412278,0.435669609,0.436838641,0.440855124,0.443676907
690.3911,0.463757079,0.454211802,0.447347876,0.443691484,0.440605954,0.456685406,0.451990383,0.444612911,0.444336758,0.440481133,0.446992802,0.433827578,0.435226644,0.436312004,0.440482908,0.443408182
690.8732,0.463158456,0.453742152,0.446834722,0.443206276,0.440166934,0.456191035,0.451567809,0.444109251,0.443796217,0.439996571,0.446399482,0.433294149,0.434832956,0.435827607,0.440096319,0.443150597
691.3553,0.462621635,0.45335274,0.446382122,0.442780925,0.439779087,0.455771566,0.451190812,0.443677961,0.443323832,0.439560766,0.445864207,0.432819179,0.43449568,0.435408786,0.439692005,0.442882571
691.8375,0.462132073,0.453019421,0.445973658,0.442400228,0.439423136,0.4554058,0.450848467,0.443308864,0.44291438,0.439167591,0.445384536,0.432399625,0.434202633,0.435064544,0.439277504,0.442598871
692.3196,0.46165786,0.45269974,0.445582405,0.442037571,0.439079442,0.455048671,0.450514014,0.442984692,0.442560621,0.438818085,0.444959587,0.432041476,0.433942627,0.434798961,0.438879918,0.44231791
692.8017,0.461173953,0.452356815,0.445184024,0.44167907,0.438746275,0.45465396,0.450167906,0.442699182,0.44226721,0.438529487,0.444605298,0.431763204,0.433713308,0.434618084,0.438544587,0.442076635
693.2838,0.460669041,0.451968783,0.444771337,0.441320937,0.438433221,0.454197275,0.449802825,0.442451762,0.442038387,0.438320905,0.44433818,0.43158373,0.433528011,0.434524859,0.438311559,0.441907877
693.7659,0.460160091,0.451545195,0.444358913,0.44098074,0.438162539,0.453690971,0.449436699,0.442249317,0.441876943,0.438197688,0.444168148,0.431509195,0.433403372,0.43451664,0.438203548,0.441822386
694.248,0.459676184,0.451116354,0.443974417,0.440678308,0.437945648,0.453178909,0.449098431,0.442089239,0.441765453,0.438136468,0.444079732,0.43151903,0.433343223,0.434572538,0.438205632,0.441800816
694.7302,0.459249231,0.45072068,0.443646516,0.440427578,0.437774587,0.452713327,0.448811959,0.441957129,0.441672372,0.438091086,0.444034459,0.431569652,0.433335891,0.434657382,0.438275503,0.44180288
695.2123,0.45888933,0.450381364,0.443385927,0.440223396,0.437623428,0.452328613,0.448581777,0.441823974,0.441557055,0.438006968,0.443982385,0.431604947,0.43335672,0.434730059,0.438359636,0.441786705
695.6944,0.458579516,0.450094426,0.443182777,0.440042042,0.437452629,0.452022517,0.448385151,0.441664471,0.441392354,0.437851401,0.443887479,0.431587474,0.433374044,0.434760974,0.438414929,0.441728499
696.1765,0.458285739,0.449835933,0.443011303,0.439852693,0.437232019,0.45176201,0.448185546,0.441465261,0.44117651,0.43762719,0.443740032,0.431506649,0.433370049,0.434739436,0.438426629,0.44163604
696.6586,0.457972088,0.449570647,0.442842469,0.439628682,0.4369495,0.451497055,0.447945643,0.441232502,0.440930311,0.437367566,0.443559097,0.431381891,0.433336059,0.434671031,0.438401629,0.441532014
697.1407,0.457621841,0.449278455,0.44265822,0.4393607,0.436619948,0.451195565,0.447651279,0.440988629,0.440685923,0.437116405,0.44337266,0.431245051,0.433274748,0.43457139,0.438357553,0.441442735
697.6229,0.457243561,0.448959942,0.44245697,0.439060214,0.436272011,0.450851521,0.447310763,0.440753679,0.440462115,0.436897906,0.443196605,0.431111307,0.433180614,0.434445608,0.438297937,0.441372967
698.105,0.456866817,0.448638563,0.442247802,0.43874479,0.43593235,0.450490832,0.446952529,0.440535529,0.44025439,0.436703136,0.443016969,0.430971472,0.433039339,0.434282357,0.438208354,0.441301771
698.5871,0.456516287,0.448338252,0.442035255,0.438431627,0.435607877,0.450144747,0.446604278,0.440318944,0.440028669,0.4364904,0.442795331,0.43078446,0.432822612,0.434052702,0.438055799,0.441190627
699.0692,0.45620098,0.448072116,0.441812941,0.438126091,0.435287019,0.449834306,0.446276986,0.440075489,0.439745962,0.436213796,0.442490001,0.430508185,0.432507307,0.433733664,0.437812729,0.441006238
699.5513,0.455898679,0.447822697,0.441556417,0.4378164,0.434940444,0.449547995,0.445957952,0.439774692,0.439378138,0.43584513,0.442080471,0.430120631,0.432086971,0.433322811,0.437475491,0.440740703
700.0334,0.455565963,0.447550831,0.441233954,0.437485145,0.434543378,0.449247761,0.445617488,0.439405491,0.438931402,0.435400446,0.441586574,0.429641069,0.431589138,0.432851575,0.437073431,0.440417351
700.5156,0.455155167,0.447212417,0.440820368,0.437115283,0.43408765,0.448886915,0.445226745,0.438980305,0.438445623,0.434929021,0.441067082,0.429129406,0.431066955,0.432376836,0.436660408,0.440080737
700.9977,0.454635876,0.446774448,0.440310329,0.436700713,0.433587246,0.448432482,0.444769989,0.438528613,0.437976186,0.434491658,0.440589177,0.428658031,0.430582668,0.431960494,0.436289403,0.439770802
701.4798,0.454005949,0.446231086,0.439719146,0.436244329,0.433069819,0.44788221,0.444253962,0.438079739,0.437562442,0.434124186,0.440196572,0.428279314,0.430178183,0.431639796,0.435984746,0.439497658
701.9619,0.453287439,0.445604195,0.439076543,0.435752495,0.432558048,0.447259654,0.443699416,0.437644744,0.437211682,0.433818038,0.439886777,0.428000293,0.42985911,0.431407632,0.435727186,0.439234056
702.444,0.452512138,0.444926253,0.438409126,0.435226209,0.43206131,0.446598836,0.443127726,0.43720761,0.43689045,0.433520197,0.43960969,0.427777935,0.429588647,0.431213914,0.435465337,0.43892598
702.9261,0.451705249,0.444227191,0.437731625,0.434656794,0.431565409,0.445923886,0.442546262,0.43673296,0.436540725,0.433159164,0.439289979,0.427539003,0.429305582,0.430983765,0.435133271,0.438516447
703.4083,0.450874448,0.443515179,0.437039923,0.434026209,0.431039864,0.445231453,0.441943787,0.436184168,0.436106917,0.432681196,0.438862797,0.427213004,0.428947729,0.43064861,0.434688461,0.437975749
703.8904,0.450011373,0.442778916,0.436316862,0.433322462,0.430453405,0.444496728,0.4412926,0.435538954,0.435559085,0.432070041,0.438300732,0.426758453,0.428475891,0.430169761,0.434121868,0.437311583
704.3725,0.449107985,0.441999455,0.435548293,0.432544657,0.429789009,0.443691132,0.440571899,0.43480744,0.434904778,0.431356542,0.437618892,0.426177697,0.42788732,0.429550761,0.433463644,0.436567738
704.8546,0.448166346,0.441164591,0.434736169,0.431710574,0.429050711,0.442804249,0.439776143,0.43402135,0.434178593,0.430595324,0.436862083,0.425502286,0.427204871,0.428824863,0.43276023,0.435799798
705.3367,0.447208024,0.440279578,0.433896381,0.430854453,0.428260926,0.441855288,0.438922789,0.433221067,0.433418123,0.429833691,0.436073084,0.424770028,0.426459194,0.428035442,0.432049376,0.435049995
705.8188,0.44626905,0.439370685,0.433059813,0.430010061,0.427446681,0.440891096,0.438045916,0.432434194,0.432649224,0.429090387,0.435271936,0.424003352,0.425674103,0.427217476,0.431342601,0.434334285
706.301,0.445383476,0.438471026,0.432248692,0.429199857,0.42662809,0.439963281,0.437179444,0.431663756,0.431871844,0.428349836,0.434446232,0.423200243,0.424854438,0.426383441,0.430627912,0.433641882
706.7831,0.444568186,0.43760671,0.431474896,0.428427628,0.425814421,0.439105657,0.436345533,0.430895092,0.431073211,0.427584101,0.433574891,0.422349422,0.424001579,0.425536634,0.42988777,0.432959497
707.2652,0.443813283,0.436786758,0.430725491,0.427677385,0.425003634,0.438316078,0.435542094,0.430105349,0.430240914,0.426774904,0.432646388,0.421446386,0.423116065,0.424681159,0.429116763,0.432280331
707.7473,0.443086736,0.435995357,0.42997561,0.426925196,0.424193317,0.43755984,0.434750206,0.429282475,0.429380692,0.425933047,0.431679622,0.420511459,0.422219308,0.423832899,0.428335833,0.43161749
708.2294,0.442348596,0.435209953,0.429200125,0.426150337,0.423386458,0.436786487,0.433946558,0.42843732,0.428519747,0.425099706,0.430725524,0.419589263,0.421347944,0.423020788,0.427585328,0.430995715
708.7115,0.441570103,0.434407832,0.428390218,0.425348706,0.422595678,0.435963513,0.433120174,0.427598166,0.427694379,0.424324832,0.429845668,0.418733609,0.420542523,0.422274376,0.426904743,0.430432652
709.1937,0.440744755,0.433584272,0.427555393,0.424533558,0.421839205,0.435088302,0.432278057,0.426800858,0.426930496,0.423638698,0.429085121,0.417979864,0.419828294,0.421608139,0.426308515,0.429926192
709.6758,0.439886446,0.432748188,0.426721043,0.42372772,0.421125366,0.434194719,0.431443311,0.426068457,0.426232907,0.423035902,0.428450267,0.417331107,0.419203686,0.421011219,0.425778729,0.4294454
710.1579,0.439021068,0.431919321,0.425914462,0.422951178,0.420456257,0.433333483,0.430646562,0.425405398,0.42558041,0.422477607,0.427912136,0.416755048,0.418641318,0.420451543,0.425269298,0.428948166
710.64,0.438165466,0.43110977,0.425148163,0.422212032,0.419813336,0.432547254,0.429900093,0.424791959,0.42493805,0.421911419,0.427416007,0.416201055,0.418099107,0.419889401,0.42473372,0.428398879
711.1221,0.437319073,0.430317414,0.424415018,0.421501973,0.419170991,0.431845766,0.429201082,0.424199026,0.424275056,0.42130177,0.426912402,0.4156258,0.417538514,0.419297041,0.4241424,0.427789874
711.6042,0.436469408,0.429529038,0.423694121,0.420804853,0.418509319,0.431204838,0.428526793,0.42360124,0.423583931,0.420647621,0.426381332,0.415013637,0.416944831,0.418672041,0.423505253,0.427144189
712.0864,0.435599062,0.428728297,0.422961187,0.420104787,0.417822087,0.430581235,0.42785172,0.422990515,0.422881947,0.419982724,0.425829651,0.414380591,0.416326684,0.418035313,0.422859069,0.426508934
712.5685,0.434696603,0.427903357,0.422203757,0.419390257,0.417114952,0.429928321,0.427154277,0.422365702,0.422192166,0.419348047,0.425276671,0.413755643,0.415700781,0.417410355,0.422241233,0.425918731
713.0506,0.43376999,0.427059101,0.421426635,0.418663787,0.416403785,0.429224373,0.426431381,0.42173588,0.421532689,0.418770175,0.424733089,0.413161676,0.415078531,0.41681118,0.421671439,0.425383613
713.5327,0.432840388,0.426216171,0.420651256,0.417932005,0.41570215,0.428476929,0.425694529,0.42110084,0.420899946,0.418242412,0.424182498,0.412599012,0.414455465,0.416228475,0.421135657,0.42487994
714.0148,0.431930659,0.425395158,0.419898577,0.417201065,0.415009733,0.427710275,0.424959559,0.420448686,0.420268652,0.417722281,0.423588244,0.412039857,0.413806498,0.415631424,0.420592219,0.424361288
714.4969,0.4310528,0.424606251,0.419176677,0.41646902,0.414314016,0.42694985,0.424236401,0.419762096,0.419606537,0.417160662,0.422909208,0.411449391,0.413104743,0.414986476,0.419998241,0.423785837
714.9791,0.430196228,0.423837722,0.418475314,0.415723826,0.413593002,0.426197748,0.423516745,0.41902406,0.418894624,0.416525881,0.422126491,0.410800903,0.412337881,0.414279995,0.419333908,0.423139186
715.4612,0.429331658,0.423058474,0.417764501,0.414952597,0.412830924,0.425433816,0.422779266,0.418233639,0.418141859,0.415827648,0.421264547,0.410098145,0.411520821,0.413525555,0.418617062,0.422445389
715.9433,0.428422938,0.422235126,0.417010978,0.414145338,0.412024746,0.424621258,0.421998615,0.41740972,0.417382475,0.415110722,0.420382148,0.409373604,0.410693518,0.412766331,0.417898724,0.421755817
