Wavenumber,t0,60s,180s,5m,8m,10m,20m,30m,60m,90m
1640.643,0.440329337,0.421153875,0.380332211,0.36768613,0.350183533,0.345723391,0.327707822,0.31152552,0.275977264,0.260914171
1641.125,0.43941607,0.420410082,0.379736743,0.36716365,0.34974353,0.345315602,0.327405899,0.311304014,0.275971744,0.260967382
1641.608,0.438393085,0.419561258,0.379060914,0.366549865,0.349210582,0.344821092,0.327011236,0.310986526,0.275880997,0.260927302
1642.09,0.437353581,0.418693203,0.378380532,0.365922371,0.348662061,0.344313427,0.326603093,0.310654746,0.275780783,0.260878087
1642.572,0.436367377,0.417871598,0.377752652,0.365341693,0.348164215,0.343853752,0.326249338,0.310379532,0.275738171,0.260900076
1643.054,0.435445693,0.417109757,0.377186381,0.364821282,0.347733357,0.343455464,0.325967868,0.310182701,0.275774261,0.261024353
1643.536,0.434530867,0.416355609,0.376634039,0.364314579,0.347324995,0.343073741,0.325711268,0.310018118,0.275845705,0.261210166
1644.018,0.43351474,0.415510039,0.376003748,0.363727694,0.346843216,0.342616745,0.325377037,0.30978176,0.275851716,0.261350073
1644.5,0.432280738,0.414463581,0.375195593,0.362956648,0.346178761,0.341980703,0.324847334,0.309351922,0.27567282,0.261310544
1644.982,0.430756547,0.41314848,0.374148769,0.361937293,0.345260193,0.341098623,0.324043599,0.308646089,0.275227819,0.260997127
1645.465,0.428955259,0.411581899,0.372874525,0.360686185,0.344100116,0.339984635,0.322981404,0.307678462,0.274531087,0.260421772
1645.947,0.426989084,0.409875967,0.371472509,0.359315321,0.342814713,0.338750308,0.321793698,0.306586627,0.273722772,0.25973714
1646.429,0.42502291,0.408195183,0.370091119,0.357991014,0.341583198,0.337565919,0.320684088,0.30558624,0.27302467,0.259187239
1646.911,0.423186088,0.406667064,0.368849555,0.356844661,0.340548449,0.336570322,0.319820386,0.304857517,0.272622384,0.258971404
1647.393,0.421503556,0.405310839,0.367772462,0.35589566,0.339734937,0.335788849,0.319229555,0.304432056,0.272550204,0.259114224
1647.875,0.419912351,0.404049289,0.366795283,0.355060985,0.339051696,0.335138434,0.318803747,0.304194649,0.272686917,0.259465713
1648.357,0.4183439,0.402799279,0.365843551,0.354244933,0.338391444,0.334518226,0.318410712,0.303999494,0.272876323,0.259846101
1648.839,0.41679041,0.401540984,0.364895838,0.353418793,0.337720315,0.333892658,0.318003499,0.303790023,0.273051968,0.260188869
1649.322,0.415303934,0.400324109,0.363992858,0.35262964,0.337090468,0.333306553,0.317638355,0.303620103,0.273262721,0.260568883
1649.804,0.413946189,0.399212265,0.363187918,0.351945501,0.336578284,0.332826659,0.317404532,0.303582519,0.273600598,0.261113273
1650.286,0.412721538,0.398214328,0.362484231,0.351379826,0.33620527,0.332467591,0.317330155,0.303706213,0.274096452,0.261877553
1650.768,0.411519952,0.397228225,0.361783491,0.350835877,0.335870323,0.332130447,0.317305286,0.303876067,0.274637169,0.262746285
1651.25,0.410093633,0.396017267,0.360868993,0.350085523,0.335334162,0.331586973,0.317065885,0.303817112,0.274953453,0.263419971
1651.732,0.40811125,0.394270803,0.359461084,0.34883726,0.334293727,0.330551425,0.316284928,0.303197299,0.274726566,0.263541944
1652.214,0.405343395,0.391790604,0.357386721,0.346921412,0.332587107,0.328875205,0.314812963,0.30188063,0.27385014,0.263001117
1652.696,0.401949967,0.388763063,0.354820823,0.344546195,0.330454327,0.326790954,0.312951216,0.300208733,0.272698674,0.262223747
1653.178,0.398532538,0.385783451,0.352307962,0.342281165,0.328491616,0.324876005,0.311361503,0.298879447,0.271970862,0.261956453
1653.661,0.39569798,0.38340917,0.35035548,0.340603795,0.327146639,0.323572008,0.3104727,0.298308295,0.272020836,0.262498028
1654.143,0.393584061,0.381713298,0.349019627,0.339498827,0.326330903,0.322804665,0.310090751,0.298238955,0.272509493,0.263372725
1654.625,0.391918984,0.380388434,0.348010036,0.338625612,0.325655077,0.322197611,0.309737089,0.29813594,0.272859413,0.263914576
1655.107,0.390365494,0.379102624,0.347018392,0.337683595,0.324825004,0.321455114,0.309107489,0.297684217,0.272768646,0.263838549
1655.589,0.388710703,0.377671547,0.345879422,0.33654733,0.32375367,0.320479248,0.308162042,0.296864827,0.272261627,0.263250221
1656.071,0.386866089,0.376036326,0.34454464,0.33521009,0.322474446,0.319293398,0.306990862,0.295798763,0.271499749,0.262394776
1656.553,0.384823238,0.374209978,0.343031727,0.333716365,0.321057042,0.317960412,0.305701864,0.294615749,0.270640008,0.261482243
1657.035,0.382617369,0.372235997,0.341385952,0.332121506,0.319564492,0.316543628,0.30437347,0.293404797,0.269780943,0.260629358
1657.517,0.380309264,0.370175328,0.339663299,0.33048009,0.318046727,0.315094445,0.303050863,0.29221314,0.268965881,0.259871968
1658,0.377959704,0.368083298,0.337914931,0.328832466,0.316535143,0.31364743,0.301750523,0.291053284,0.268195864,0.259191924
1658.482,0.375611079,0.365994819,0.336168438,0.32719674,0.315036412,0.312210695,0.300462664,0.289910153,0.267440796,0.25854005
1658.964,0.373266194,0.363906635,0.334417391,0.325555582,0.313528288,0.31076273,0.299151353,0.288742704,0.266648675,0.257851737
1659.446,0.370893568,0.361782356,0.332624021,0.323865798,0.311965906,0.309257055,0.297764759,0.287496335,0.265757446,0.257062043
1659.928,0.368438967,0.35956784,0.330736095,0.322072552,0.310296241,0.307640445,0.296249841,0.286115798,0.26471059,0.256117678
1660.41,0.36585844,0.357220187,0.328713163,0.320135236,0.308482439,0.305874556,0.294573549,0.284567952,0.263475554,0.25499309
1660.892,0.363135469,0.354725491,0.326542904,0.31804609,0.306520073,0.303953079,0.292738322,0.282855278,0.262056919,0.253699952
1661.374,0.360292495,0.352110675,0.324251302,0.315836049,0.304442788,0.301909314,0.29078665,0.281023263,0.260501817,0.252292637
1661.856,0.357382818,0.349431362,0.321891125,0.313566622,0.302315471,0.29980633,0.288795278,0.279151387,0.258894307,0.250860715
1662.339,0.354466284,0.346749978,0.319522377,0.311305005,0.300207385,0.29771309,0.286844884,0.277326966,0.25732755,0.249499209
1662.821,0.351583725,0.344107647,0.317185559,0.309094758,0.298161369,0.295675731,0.284986113,0.275604398,0.25586485,0.24826446
1663.303,0.348743244,0.341509104,0.314888867,0.306939035,0.296175545,0.293698031,0.283214874,0.273981497,0.254511382,0.247142608
1663.785,0.345932406,0.338935739,0.312618908,0.30481166,0.294214218,0.291752974,0.281484798,0.272406608,0.253219747,0.246059694
1664.267,0.343147064,0.336377699,0.310367807,0.30269207,0.292247601,0.289816661,0.279750282,0.27082761,0.251936271,0.244939417
1664.749,0.340406887,0.333849896,0.308150966,0.300586448,0.290276386,0.287891798,0.278001566,0.26922896,0.250639954,0.243751362
1665.231,0.337746317,0.331386029,0.305996458,0.29852384,0.288329643,0.286004401,0.27626361,0.267631941,0.249346275,0.24251807
1665.713,0.335187173,0.329009529,0.303922203,0.296527241,0.286435231,0.28417615,0.274564215,0.266064422,0.248076662,0.241276765
1666.196,0.33270907,0.326703148,0.301907816,0.294582967,0.284583929,0.282392137,0.272895198,0.264518251,0.246817314,0.24003168
1666.678,0.330239102,0.324396974,0.299882473,0.292624829,0.282714261,0.28058659,0.271192153,0.262928445,0.245500181,0.23872864
1667.16,0.32766431,0.321980208,0.297739269,0.290547478,0.280723122,0.278654053,0.269347327,0.261185288,0.244012842,0.237263804
1667.642,0.32486647,0.319335569,0.295366262,0.288239071,0.278500932,0.276484322,0.267245623,0.259173951,0.242241077,0.235528898
1668.124,0.321777038,0.316393739,0.29269828,0.285635256,0.275986906,0.27401501,0.264826235,0.256834787,0.240128389,0.233473292
1668.606,0.318417429,0.313176345,0.289759992,0.282761846,0.27321187,0.271276349,0.262129492,0.254212972,0.237725079,0.231155353
1669.088,0.314912632,0.309806818,0.286671861,0.279743202,0.270304708,0.268396301,0.259301335,0.251462036,0.235189923,0.228739793
1669.57,0.311437664,0.306459571,0.283605694,0.276754718,0.267442264,0.265551357,0.256535863,0.248782673,0.232727601,0.226430339
1670.052,0.308140363,0.30328333,0.280707212,0.273941833,0.264764152,0.262886994,0.253984085,0.246329529,0.230493617,0.224369713
1670.535,0.30508101,0.30033789,0.278037542,0.271360883,0.262316991,0.260455075,0.251691534,0.244145926,0.228530401,0.222579687
1671.017,0.302233204,0.297596299,0.275570701,0.268979924,0.26005928,0.258220375,0.249606889,0.242175099,0.226780556,0.220983842
1671.499,0.299528717,0.294990241,0.27323932,0.266727361,0.257914362,0.256108646,0.247642572,0.240324728,0.225151699,0.219480637
1671.981,0.296906329,0.292460101,0.270979862,0.26454122,0.255822171,0.254058352,0.245731133,0.238525407,0.223576558,0.218007178
1672.463,0.294327174,0.2899686,0.268749815,0.26238441,0.253752079,0.25203332,0.243840147,0.23674509,0.222024462,0.216545905
1672.945,0.291759178,0.287486714,0.266514224,0.260227652,0.251684014,0.250007631,0.241948394,0.234964416,0.220475678,0.215091875
1673.427,0.289152905,0.284967373,0.264222862,0.258027156,0.249580946,0.247938848,0.240017268,0.233145555,0.218889639,0.213616015
1673.909,0.286435545,0.282341374,0.26180713,0.255717947,0.247382932,0.24576271,0.237983526,0.231224437,0.217198948,0.21205771
1674.392,0.283531821,0.279534723,0.259197971,0.253233811,0.245025379,0.243413933,0.235782644,0.229136548,0.215336007,0.210353514
1674.874,0.280410347,0.276516353,0.256372724,0.250549141,0.242481517,0.240867156,0.233391032,0.226858974,0.213276544,0.208478348
1675.356,0.277117378,0.273327332,0.253383382,0.247707856,0.239784148,0.238163768,0.230845925,0.224427581,0.211058878,0.206456227
1675.838,0.27376952,0.270077866,0.250348046,0.244809383,0.237016923,0.235399894,0.228228718,0.221921399,0.208763347,0.204335815
1676.32,0.270502858,0.266896951,0.247399982,0.241968926,0.234277333,0.232685202,0.225632733,0.219427946,0.206480372,0.202171465
1676.802,0.267419723,0.263884735,0.244634978,0.239275254,0.23164814,0.230106733,0.223137807,0.2170267,0.2042935,0.200029517
1677.284,0.264558172,0.261082226,0.242086277,0.236766909,0.229177175,0.22770697,0.220797492,0.214774584,0.202266978,0.19798399
1677.766,0.261883451,0.258462262,0.239719484,0.234424385,0.226860063,0.225471905,0.218618458,0.212684707,0.200421274,0.196082976
1678.249,0.259305605,0.255942034,0.237447624,0.232173943,0.224640296,0.223334256,0.216549967,0.210711021,0.198714798,0.194314014
1678.731,0.256710865,0.253413639,0.235163388,0.229916181,0.222427376,0.221196388,0.214498955,0.208760315,0.197050894,0.192600093
1679.213,0.254013484,0.250789918,0.232782398,0.227566778,0.220138889,0.218971944,0.21237173,0.206734261,0.195320781,0.19083938
1679.695,0.251197191,0.248049924,0.230285395,0.225102325,0.217745864,0.216632228,0.210124967,0.204583218,0.193458944,0.188964764
1680.177,0.248327816,0.245252,0.227728738,0.222575046,0.215291758,0.214222477,0.207792275,0.202335792,0.191477591,0.186983196
1680.659,0.245519004,0.242502716,0.225214083,0.22008478,0.212869292,0.211837549,0.205464256,0.200081309,0.189455077,0.184970898
1681.141,0.242863297,0.239889972,0.222825164,0.21771815,0.21056187,0.209562534,0.203228719,0.197909498,0.187478958,0.183016005
1681.623,0.240369016,0.237423235,0.220568384,0.215486305,0.208380442,0.207408978,0.201102307,0.195840456,0.185571319,0.181145956
1682.105,0.237927319,0.23499632,0.21834107,0.213290154,0.206229345,0.205279977,0.198989121,0.193779007,0.183643538,0.179277207
1682.588,0.235334387,0.232413546,0.215952366,0.210942613,0.203925136,0.202991368,0.19670252,0.191537834,0.181513899,0.177239732
1683.07,0.232383286,0.229475977,0.213209086,0.208257348,0.201294435,0.200362035,0.194071135,0.188945988,0.17902156,0.174897678
1683.552,0.229013671,0.226135533,0.210061059,0.205198329,0.198321867,0.1973654,0.191102568,0.18602138,0.176198133,0.172324632
1684.034,0.225418825,0.222595621,0.206705676,0.201972866,0.195233908,0.194222677,0.188063319,0.183047508,0.173343913,0.169844502
1684.516,0.221962777,0.219220178,0.203503835,0.198929236,0.192370673,0.19128609,0.185316348,0.180396617,0.170838835,0.167793443
1684.998,0.218934033,0.21627965,0.200732027,0.196304496,0.189929322,0.188781188,0.183035976,0.178231193,0.168838568,0.166213405
1685.48,0.216383554,0.21380164,0.198426763,0.194094895,0.187861282,0.186685171,0.181124955,0.176430934,0.167209813,0.164862156
1685.962,0.214181924,0.211643189,0.196450628,0.192151371,0.185999326,0.184837651,0.179384327,0.174781547,0.165733741,0.163483582
1686.444,0.212157525,0.209633941,0.194633338,0.190321137,0.184202629,0.183086938,0.177672845,0.173143192,0.164273822,0.161979157
1686.927,0.210176856,0.207650403,0.192848057,0.188504845,0.182397627,0.181341999,0.175933937,0.171468771,0.162789183,0.160377957
1687.409,0.20816,0.205624498,0.191023026,0.186654566,0.180557795,0.179560715,0.17415698,0.169756566,0.161277675,0.15874335
1687.891,0.206075412,0.20353232,0.189130625,0.184755531,0.17868034,0.177729151,0.172344021,0.168011354,0.159736988,0.15711652
1688.373,0.203932131,0.201387391,0.187179187,0.18281868,0.176778191,0.17585671,0.170504239,0.166240193,0.158161786,0.155511461
1688.855,0.201763604,0.199224916,0.185200239,0.180872182,0.174875498,0.173966317,0.168653905,0.164455567,0.156552702,0.153930262
1689.337,0.199608448,0.197085371,0.183230024,0.178945833,0.172997079,0.172087348,0.166814146,0.162675562,0.154922148,0.152373946
1689.819,0.197490509,0.194993164,0.181293104,0.177059497,0.17115873,0.170241729,0.165001628,0.16091655,0.153290572,0.150844284
1690.301,0.195413776,0.192954182,0.179397811,0.175217029,0.169362503,0.168440055,0.163225113,0.159189784,0.151679668,0.149342694
1690.784,0.193376378,0.190966236,0.177546635,0.173416618,0.167607928,0.166688197,0.161492178,0.157505984,0.15011332,0.147876026
1691.266,0.191392842,0.189042343,0.175755355,0.171673241,0.165911443,0.165005644,0.159827019,0.155891546,0.148628864,0.146472314
1691.748,0.189501256,0.187217209,0.174059569,0.17002347,0.164312525,0.163430641,0.158276447,0.154396091,0.147279138,0.145188192
1692.23,0.18775305,0.185538703,0.17250511,0.168517511,0.162864791,0.162011323,0.156899824,0.153080494,0.146124093,0.144097011
1692.712,0.186184224,0.184039193,0.171121202,0.167189376,0.161605541,0.160777849,0.155737917,0.151986627,0.145201701,0.143253791
1693.194,0.1847796,0.182700809,0.169890085,0.166025382,0.160521674,0.159710413,0.154775039,0.151098679,0.144489879,0.142648789
1693.676,0.183452183,0.18143636,0.16872872,0.164941882,0.159525511,0.158718713,0.153914359,0.150316003,0.143882544,0.142175386
1694.158,0.182056037,0.180098479,0.167499238,0.163796227,0.158467105,0.157653956,0.152988274,0.149465773,0.143201148,0.141641843
1694.641,0.180436592,0.178534471,0.166059158,0.162439692,0.157189563,0.156364332,0.151822881,0.148368065,0.142262868,0.140844767
1695.123,0.178525338,0.176675935,0.164346014,0.160804561,0.155619542,0.154782727,0.150334507,0.146938376,0.14098203,0.139682657
1695.605,0.176406837,0.174606686,0.162438238,0.158965559,0.153829965,0.152988483,0.148596993,0.145251383,0.13943345,0.138220734
1696.087,0.174292451,0.172531757,0.160528695,0.157108503,0.152005137,0.151172363,0.146799699,0.143496882,0.137805002,0.136638944
1696.569,0.172397156,0.170659818,0.158811211,0.155422029,0.150332111,0.149524889,0.145134098,0.141865204,0.136284109,0.135118968
1697.051,0.170839022,0.16910584,0.157391168,0.15401216,0.148919824,0.148152245,0.143718288,0.140474394,0.134990062,0.133790868
1697.533,0.169617768,0.167872249,0.156266126,0.15288981,0.147791438,0.147067684,0.142589665,0.139366279,0.133973386,0.132737444
1698.015,0.168641039,0.166874371,0.155352164,0.151988608,0.146895907,0.146207114,0.141712529,0.138512633,0.133216804,0.13198159
1698.497,0.167753954,0.165968919,0.154512615,0.151185049,0.146120908,0.145449564,0.14098245,0.13781341,0.13262918,0.131459366
1698.979,0.166787137,0.164999532,0.15360168,0.150339381,0.145331918,0.144655667,0.140261878,0.137134999,0.132078056,0.131047107
1699.462,0.165634924,0.163875735,0.152540069,0.149371576,0.144450947,0.143748326,0.139470973,0.136401965,0.131486629,0.130663255
1699.944,0.164338395,0.162648772,0.151386205,0.148334866,0.143531934,0.142783325,0.138668539,0.13568117,0.13091702,0.130356826
1700.426,0.163060288,0.161476987,0.150300888,0.147372313,0.14270621,0.141903754,0.137984411,0.135104658,0.130493734,0.130210404
1700.908,0.161927587,0.160465262,0.149393355,0.146555277,0.142013576,0.141172951,0.137430536,0.134667652,0.130198654,0.13012416
1701.39,0.160926265,0.159570994,0.148628273,0.145811596,0.141345315,0.14050541,0.13685358,0.13418855,0.129839124,0.1298235
1701.872,0.159973911,0.158695335,0.147906023,0.145034316,0.140581241,0.139787031,0.136110695,0.133506946,0.129256245,0.12912999
1702.354,0.159025796,0.157794174,0.147172764,0.144193821,0.139709788,0.13899177,0.135205435,0.132628333,0.128469748,0.12811578
1702.836,0.158091645,0.15688816,0.146436103,0.143334599,0.13880605,0.138173198,0.134246368,0.131676138,0.127617961,0.127003751
1703.319,0.157197733,0.15601688,0.145724085,0.142515029,0.137952395,0.137396012,0.133343084,0.130773742,0.12683261,0.125993479
1703.801,0.156359803,0.155205305,0.145055034,0.141769589,0.137193661,0.136694953,0.132551598,0.129983204,0.126171784,0.125179866
1704.283,0.155581218,0.154462873,0.14443535,0.141107979,0.136537734,0.136075329,0.131877744,0.129312856,0.125631455,0.124566761
1704.765,0.154865628,0.153795204,0.143869562,0.140533017,0.135981303,0.135535338,0.131315245,0.128757715,0.125193774,0.124127728
1705.247,0.154217676,0.153207537,0.14336715,0.140049257,0.135523774,0.135078513,0.130867241,0.128325801,0.124860662,0.123851495
1705.729,0.153638483,0.152700668,0.142934545,0.139657216,0.135165295,0.134711016,0.130542609,0.128033458,0.124653364,0.123743907
1706.211,0.153117609,0.152260517,0.142567219,0.139345254,0.13489447,0.134428561,0.130338328,0.127882608,0.124586848,0.123802966
1706.693,0.152639094,0.151868146,0.142252984,0.139092679,0.134691871,0.134216555,0.130234619,0.127852974,0.12465545,0.124007436
1707.176,0.15219206,0.151508498,0.141980028,0.138881074,0.134537178,0.134059042,0.130204124,0.127911729,0.124835164,0.124321603
1707.658,0.151772768,0.151175596,0.141742001,0.138699525,0.134415756,0.133942455,0.130218814,0.128023922,0.125091189,0.124704081
1708.14,0.151377257,0.150863019,0.141528645,0.138536961,0.134311565,0.133851153,0.130249959,0.128152798,0.125379786,0.125106635
1708.622,0.150993124,0.150556892,0.141324584,0.138376389,0.134203467,0.133762287,0.130265206,0.128260838,0.125653232,0.125477633
1709.104,0.150596024,0.150233487,0.141104397,0.138192693,0.134064372,0.133647673,0.130232202,0.128313808,0.125868157,0.125771896
1709.586,0.150160585,0.149868869,0.140844191,0.1379635,0.133873193,0.133483583,0.130131189,0.128292973,0.126001189,0.125966214
1710.068,0.149669166,0.149446912,0.140528911,0.137675722,0.133621971,0.133259446,0.129961098,0.128200677,0.12605605,0.126067458
1710.55,0.149121362,0.148970015,0.140161264,0.137333187,0.133321112,0.132983007,0.129741291,0.128058804,0.12605926,0.126106298
1711.032,0.14853154,0.148454626,0.139757829,0.136952707,0.132991604,0.132674901,0.129498706,0.127896454,0.126045479,0.126119133
1711.515,0.147921334,0.147923674,0.139339769,0.136554769,0.132654977,0.132357269,0.129256981,0.127734885,0.126039058,0.126129822
1711.997,0.14730318,0.147390001,0.138920424,0.136150363,0.132318819,0.132040514,0.1290203,0.127575728,0.126041573,0.126137185
1712.479,0.146675207,0.146852097,0.138497595,0.135737216,0.131975246,0.131719667,0.128776274,0.127402323,0.126033087,0.126119861
1712.961,0.146019244,0.14629082,0.138053204,0.135299315,0.131603146,0.131376263,0.128500243,0.127188945,0.125983236,0.126051217
1713.443,0.145311727,0.145682738,0.137565472,0.134819073,0.131182152,0.13098996,0.128171939,0.126916411,0.125869834,0.125918633
1713.925,0.144537818,0.145011105,0.13701771,0.134286764,0.130702276,0.130549188,0.127785063,0.126582911,0.125688095,0.125731815
1714.407,0.143700947,0.14427743,0.13641059,0.133707845,0.130171405,0.130057187,0.127349795,0.126203253,0.125450065,0.125516847
1714.889,0.142821529,0.143499257,0.135757101,0.133097422,0.129606545,0.129526405,0.126882081,0.125795322,0.125168746,0.125293709
1715.371,0.141929706,0.142701469,0.135077737,0.132472127,0.129025369,0.128968826,0.126389404,0.125364792,0.124842668,0.125057696
1715.854,0.141049416,0.141902054,0.134385703,0.131839408,0.128433219,0.128386741,0.125863304,0.124897682,0.124448398,0.124775952
1716.336,0.140188139,0.141104828,0.133681293,0.131193317,0.127826113,0.127773256,0.125287138,0.124370546,0.123956285,0.124407718
1716.818,0.139339019,0.140303668,0.132958373,0.130526301,0.127199652,0.127122646,0.124654865,0.123774918,0.123358172,0.123940762
1717.3,0.138492204,0.139490968,0.132212015,0.129837739,0.126560807,0.126443681,0.123986519,0.123132037,0.122687204,0.12341043
1717.782,0.13764299,0.138667707,0.131449076,0.129137279,0.125923939,0.125756799,0.123317313,0.122483238,0.122003939,0.122876229
1718.264,0.136797236,0.137842848,0.130684664,0.128437414,0.125297898,0.125081171,0.122672744,0.121857307,0.121355195,0.122372441
1718.746,0.135971617,0.137031805,0.129938601,0.127748852,0.124680707,0.124427126,0.122054858,0.121255963,0.120752604,0.121886644
1719.228,0.135186332,0.136255585,0.129230735,0.127082146,0.124070017,0.123798879,0.121454195,0.120667437,0.120184518,0.121385502
1719.711,0.134459645,0.135530668,0.128576899,0.126448703,0.123470896,0.123203225,0.120869268,0.120091015,0.119645409,0.120855489
1720.193,0.133798352,0.134867082,0.127983654,0.125859257,0.122895628,0.122647376,0.120310883,0.119539447,0.119143381,0.120314449
1720.675,0.133190296,0.134256988,0.127442375,0.125312696,0.122351062,0.122131137,0.119787851,0.119026938,0.11868962,0.119792665
1721.157,0.132611041,0.133679054,0.126930561,0.12479513,0.121831636,0.121641425,0.119297847,0.118554134,0.118283578,0.119311578
1721.639,0.132029823,0.133105233,0.126421319,0.124285117,0.121322888,0.121158535,0.118826576,0.118107927,0.117910691,0.118873775
1722.121,0.131428313,0.132516677,0.125895148,0.123766568,0.120810853,0.120665364,0.118357677,0.117670318,0.117549343,0.118468589
1722.603,0.130808974,0.131914867,0.125351458,0.123238837,0.120295011,0.120160087,0.117885407,0.117230833,0.117184003,0.118085181
1723.085,0.130198269,0.131322111,0.124808278,0.122718425,0.119788809,0.119657586,0.117416786,0.116791772,0.116809859,0.117717697
1723.568,0.129630921,0.130769621,0.124292017,0.12222957,0.119311974,0.119180079,0.116967178,0.116362872,0.116430222,0.117364133
1724.05,0.129128842,0.1302758,0.123819661,0.12178647,0.11887422,0.11874016,0.116543973,0.115948867,0.116047582,0.117017461
1724.532,0.128689165,0.129835412,0.123389064,0.121384186,0.118469887,0.118334954,0.11614257,0.11554538,0.11565974,0.116665641
1725.014,0.128287608,0.129425319,0.122981853,0.121002413,0.118079891,0.117948651,0.115749698,0.115143926,0.11526512,0.116299693
1725.496,0.127894809,0.129016825,0.122578365,0.120619994,0.117687793,0.11756554,0.115357453,0.114741824,0.114871773,0.115923992
1725.978,0.127496369,0.128597383,0.122173055,0.120229892,0.117292581,0.117184231,0.114972413,0.11435292,0.114503411,0.115562652
1726.46,0.127099144,0.128175871,0.121778326,0.119843102,0.116909803,0.116819438,0.114616612,0.114003542,0.114192839,0.115250564
1726.942,0.126727697,0.127776459,0.121417911,0.119482409,0.116564104,0.11649484,0.114316083,0.113721696,0.113969937,0.115019542
1727.424,0.126408271,0.127425923,0.121115088,0.119169283,0.116275605,0.116230094,0.114088211,0.113522657,0.113846939,0.114881988
1727.906,0.126154489,0.127138702,0.120879016,0.118913526,0.116049349,0.116029878,0.113930346,0.113400179,0.113811642,0.114824663
1728.389,0.125958214,0.126907664,0.120697081,0.118704767,0.115870876,0.115878675,0.113819897,0.113326914,0.113830458,0.114814109
1728.871,0.125796662,0.12671287,0.120545522,0.11852464,0.115716801,0.115753123,0.113728111,0.113270379,0.113867472,0.114816946
1729.353,0.125646643,0.126534259,0.120402293,0.118356852,0.115571575,0.115635317,0.113638254,0.113213619,0.11390483,0.114822157
1729.835,0.125505445,0.12637053,0.120263967,0.118205643,0.115443035,0.115530106,0.113562855,0.113170635,0.113959086,0.114857646
1730.317,0.125396539,0.126245588,0.120152588,0.118099103,0.115364353,0.115466819,0.113542843,0.113187056,0.114079628,0.11498398
1730.799,0.125361162,0.126199936,0.120105309,0.118077402,0.115381756,0.115488231,0.113631816,0.113320708,0.114325231,0.115271618
1731.281,0.125439615,0.126267925,0.12015382,0.118170828,0.115528588,0.11562455,0.113865871,0.113608807,0.114731807,0.115762057
1731.763,0.125645521,0.126457897,0.12030345,0.118379277,0.115802898,0.115872609,0.114236477,0.114039675,0.115280801,0.116435426
1732.246,0.125955253,0.126740355,0.120523771,0.118663149,0.116156854,0.116185734,0.114679391,0.114542648,0.115889465,0.117200602
1732.728,0.126322493,0.127064056,0.120764476,0.118961662,0.116520647,0.116496521,0.115103827,0.115017306,0.116443376,0.117933298
1733.21,0.126709338,0.127389,0.120990262,0.119232006,0.116843481,0.116758051,0.115446031,0.115393593,0.116861397,0.118548749
1733.692,0.12711928,0.12772208,0.121213261,0.119486211,0.117136158,0.116983942,0.115718831,0.11568359,0.117154501,0.119059701
1734.174,0.127580901,0.128095959,0.121476199,0.119765661,0.117441391,0.117225497,0.11597922,0.11594918,0.117393992,0.119525987
1734.656,0.128091364,0.128510844,0.121793997,0.120075709,0.117758738,0.117497258,0.116237285,0.116200789,0.117606097,0.119930612
1735.138,0.128595376,0.128911084,0.12212425,0.120361004,0.118021059,0.117745512,0.116422808,0.116363698,0.117729826,0.120152743
1735.62,0.129037235,0.12923943,0.122413171,0.120561538,0.118163664,0.11791082,0.116467295,0.116367718,0.117703203,0.120100308
1736.103,0.129410771,0.129489728,0.12264785,0.120676458,0.118194638,0.117991793,0.116386666,0.116234264,0.117556444,0.119822321
1736.585,0.129756691,0.129706239,0.12285842,0.120757753,0.118186035,0.118043558,0.116271428,0.116064232,0.117396818,0.119481681
1737.067,0.130130413,0.129947306,0.123089991,0.120872336,0.118222867,0.118134349,0.116220573,0.115967625,0.117338352,0.119249712
1737.549,0.130571774,0.130254942,0.123376019,0.121065706,0.118361048,0.118307671,0.116294183,0.116008827,0.117442739,0.119227036
1738.031,0.13109882,0.130648318,0.123731586,0.121355165,0.118617733,0.118577069,0.116502647,0.116198445,0.117713134,0.11943048
1738.513,0.131717037,0.131134713,0.124162504,0.121742111,0.118990005,0.118940693,0.116833462,0.116521247,0.118123888,0.119829819
1738.995,0.132421718,0.131712351,0.124671317,0.122222405,0.119467236,0.119393742,0.117272192,0.116963301,0.118653855,0.120388542
1739.477,0.133192198,0.132365522,0.125248303,0.12278208,0.120029303,0.119926741,0.117808171,0.117516677,0.119293855,0.121078589
1739.959,0.133981442,0.133052836,0.12586145,0.123384924,0.120637694,0.120511823,0.118416783,0.118160116,0.120028912,0.121865561
1740.442,0.134722653,0.133709824,0.126455419,0.123974267,0.12123333,0.121098828,0.119051125,0.118849268,0.12082313,0.122697059
1740.924,0.135356019,0.134274651,0.126975188,0.124493721,0.121759653,0.121634897,0.119658087,0.119527946,0.121627271,0.123516044
1741.406,0.135847718,0.134711016,0.127385694,0.124908576,0.122182576,0.122083245,0.120196459,0.120150081,0.1223956,0.124279184
1741.888,0.136194947,0.135012231,0.127676866,0.125209493,0.122493915,0.122428647,0.120644301,0.120685749,0.123090697,0.124958224
1742.37,0.136412666,0.135189274,0.127853819,0.125399888,0.122698121,0.122667888,0.120987597,0.121111679,0.123674946,0.125525391
1742.852,0.136515339,0.135254482,0.127923812,0.125483071,0.122797122,0.122796996,0.121209914,0.121402101,0.124105348,0.125944087
1743.334,0.136505551,0.135208712,0.127884623,0.125451955,0.122781994,0.122803695,0.121287591,0.121526443,0.124335609,0.126168603
