RamanShift,NBS1
176.16,0.000422862
177.13,0.000416534
178.09,0.000410175
179.06,0.000398977
180.02,0.000385776
180.99,0.000376342
181.95,0.000368396
182.91,0.000358896
183.88,0.000343311
184.84,0.000322615
185.81,0.000305749
186.77,0.000295993
187.74,0.000293793
188.7,0.0002956
189.66,0.000287879
190.63,0.000268534
191.59,0.000243968
192.56,0.000221741
193.52,0.000211941
194.48,0.000212742
195.45,0.000209851
196.41,0.000199199
197.38,0.000181515
198.34,0.000167076
199.31,0.000164527
200.27,0.000168244
201.23,0.000174281
202.2,0.00017811
203.16,0.000174784
204.13,0.000165565
205.09,0.000158761
206.06,0.000156115
207.02,0.0001577
207.98,0.000156887
208.95,0.000154845
209.91,0.000152745
210.88,0.000150857
211.84,0.000148419
212.81,0.000144942
213.77,0.000141642
214.73,0.000137773
215.7,0.000132824
216.66,0.000125982
217.63,0.00011878
218.59,0.000108588
219.55,9.66653E-05
220.52,8.48359E-05
221.48,7.65548E-05
222.45,7.24463E-05
223.41,6.52994E-05
224.38,5.07101E-05
225.34,3.20792E-05
226.3,1.56715E-05
227.27,1.65208E-05
228.23,1.8777E-05
229.2,1.82497E-05
230.16,1.88462E-05
231.13,2.68604E-05
232.09,4.12909E-05
233.05,4.83998E-05
234.02,4.92053E-05
234.98,4.29932E-05
235.95,2.93358E-05
236.91,1.0162E-05
237.88,-3.11427E-07
238.84,1.39062E-06
239.8,1.39911E-05
240.77,3.22244E-05
241.73,4.51786E-05
242.7,5.42926E-05
243.66,6.56836E-05
244.62,7.97063E-05
245.59,9.35885E-05
246.55,9.72168E-05
247.52,9.89833E-05
248.48,9.82037E-05
249.45,9.38779E-05
250.41,8.49612E-05
251.37,8.43897E-05
252.34,9.62468E-05
253.3,0.00011482
254.27,0.000137918
255.23,0.000162609
256.2,0.000177537
257.16,0.000173409
258.12,0.000161086
259.09,0.000151347
260.05,0.000154852
261.02,0.000177714
261.98,0.000208451
262.95,0.000236399
263.91,0.000255168
264.87,0.000260727
265.84,0.000256413
266.8,0.000254877
267.77,0.00025727
268.73,0.000263271
269.69,0.000273314
270.66,0.000288211
271.62,0.000312044
272.59,0.000340564
273.55,0.000367877
274.52,0.000387288
275.48,0.000392621
276.44,0.000382547
277.41,0.000369715
278.37,0.000368131
279.34,0.000389122
280.3,0.000439927
281.27,0.000507133
282.23,0.00056683
283.19,0.000604056
284.16,0.00061456
285.12,0.000614445
286.09,0.000638948
287.05,0.00067761
288.02,0.000720679
288.98,0.000762105
289.94,0.000798648
290.91,0.0008262
291.87,0.000850267
292.84,0.000877048
293.8,0.000911044
294.76,0.000957797
295.73,0.001015872
296.69,0.001070657
297.66,0.001117975
298.62,0.001158875
299.59,0.00119891
300.55,0.001238367
301.51,0.001263111
302.48,0.001291127
303.44,0.001330146
304.41,0.001380882
305.37,0.00141183
306.34,0.001440004
307.3,0.001483354
308.26,0.001541265
309.23,0.001605987
310.19,0.00166893
311.16,0.001725268
312.12,0.001773383
313.09,0.001817863
314.05,0.001864428
315.01,0.001922823
315.98,0.001990524
316.94,0.002053584
317.91,0.002102353
318.87,0.002130828
319.83,0.002132735
320.8,0.002140804
321.76,0.00217008
322.73,0.002220091
323.69,0.002286133
324.66,0.002362859
325.62,0.002433323
326.58,0.002495605
327.55,0.002544852
328.51,0.002579189
329.48,0.002600612
330.44,0.002628422
331.41,0.002673806
332.37,0.002733283
333.33,0.002800165
334.3,0.002869651
335.26,0.002934477
336.23,0.002990286
337.19,0.003049386
338.16,0.003113603
339.12,0.003180169
340.08,0.003240515
341.05,0.003309648
342.01,0.003381708
342.98,0.003447637
343.94,0.00350237
344.91,0.003550259
345.87,0.003600906
346.83,0.003658733
347.8,0.003726095
348.76,0.0038012
349.73,0.003881771
350.69,0.003961645
351.65,0.004037719
352.62,0.004109041
353.58,0.004176841
354.55,0.004245776
355.51,0.0043303
356.48,0.004418849
357.44,0.004498954
358.4,0.004573458
359.37,0.004646937
360.33,0.004718435
361.3,0.004764749
362.26,0.004785208
363.23,0.00480589
364.19,0.004849661
365.15,0.004932933
366.12,0.005030627
367.08,0.005111517
368.05,0.005175232
369.01,0.00522811
369.98,0.005282033
370.94,0.005350002
371.9,0.005424186
372.87,0.00549958
373.83,0.005571653
374.8,0.005640792
375.76,0.005696431
376.72,0.005739844
377.69,0.005784241
378.65,0.005837603
379.62,0.005908896
380.58,0.006001484
381.55,0.006088784
382.51,0.006146489
383.47,0.00618553
384.44,0.00622432
385.4,0.006285213
386.37,0.006390389
387.33,0.006523182
388.3,0.006657688
389.26,0.00677085
390.22,0.006847152
391.19,0.00688639
392.15,0.006935518
393.12,0.007006654
394.08,0.007094379
395.05,0.007196823
396.01,0.007316175
396.97,0.007419446
397.94,0.007486909
398.9,0.00753826
399.87,0.007590065
400.83,0.007656809
401.79,0.007737475
402.76,0.007826648
403.72,0.007925178
404.69,0.008032453
405.65,0.008148529
406.62,0.008278099
407.58,0.008421454
408.54,0.00855283
409.51,0.008659134
410.47,0.008732056
411.44,0.008772466
412.4,0.00881138
413.37,0.008884613
414.33,0.008983046
415.29,0.009094238
416.26,0.009202167
417.22,0.009292426
418.19,0.00937236
419.15,0.009473076
420.12,0.009596792
421.08,0.009728529
422.04,0.009842682
423.01,0.009924052
423.97,0.009994946
424.94,0.010064242
425.9,0.010143436
426.86,0.010242817
427.83,0.010380637
428.79,0.010526007
429.76,0.01064592
430.72,0.010738011
431.69,0.010815683
432.65,0.010900527
433.61,0.011002384
434.58,0.011138499
435.54,0.011310665
436.51,0.01149503
437.47,0.011650653
438.44,0.011738072
439.4,0.011805573
440.36,0.011886544
441.33,0.011982372
442.29,0.012084087
443.26,0.012182921
444.22,0.012302764
445.19,0.012453591
446.15,0.012625096
447.11,0.01280944
448.08,0.012995973
449.04,0.013185204
450.01,0.013337566
450.97,0.013462633
451.93,0.013588983
452.9,0.01373791
453.86,0.013903987
454.83,0.014059686
455.79,0.01419148
456.76,0.014301721
457.72,0.014400223
458.68,0.014508392
459.65,0.014658339
460.61,0.014842373
461.58,0.015038739
462.54,0.015237136
463.51,0.015439344
464.47,0.0156507
465.43,0.015853421
466.4,0.016019833
467.36,0.016172888
468.33,0.016324535
469.29,0.016472354
470.26,0.01659448
471.22,0.016725425
472.18,0.016885467
473.15,0.017063806
474.11,0.017244855
475.08,0.01741482
476.04,0.017573434
477.01,0.017736477
477.97,0.017908857
478.93,0.018093476
479.9,0.018289361
480.86,0.018498157
481.83,0.018725861
482.79,0.018956618
483.75,0.019179934
484.72,0.019380232
485.68,0.019540066
486.65,0.01966036
487.61,0.019772907
488.58,0.019871738
489.54,0.019960864
490.5,0.020055345
491.47,0.02016963
492.43,0.020302594
493.4,0.02044788
494.36,0.020613833
495.33,0.020801038
496.29,0.020997108
497.25,0.021173736
498.22,0.021320998
499.18,0.021462027
500.15,0.021623562
501.11,0.021823852
502.08,0.022066221
503.04,0.022286777
504,0.022472672
504.97,0.022651718
505.93,0.022833571
506.9,0.023020264
507.86,0.023213221
508.82,0.023434007
509.79,0.023658052
510.75,0.023869638
511.72,0.024068097
512.68,0.024259443
513.65,0.024449264
514.61,0.024631788
515.57,0.024831537
516.54,0.025062892
517.5,0.025308381
518.47,0.025527717
519.43,0.025657307
520.4,0.025786969
521.36,0.02595263
522.32,0.026135609
523.29,0.026322661
524.25,0.02652467
525.22,0.026730955
526.18,0.026876846
527.15,0.026996516
528.11,0.027134635
529.07,0.027335881
530.04,0.027617482
531,0.027936656
531.97,0.028240545
532.93,0.028503658
533.89,0.028709103
534.86,0.028855342
535.82,0.028950948
536.79,0.029010731
537.75,0.029068705
538.72,0.029137179
539.68,0.029209826
540.64,0.029273715
541.61,0.029361815
542.57,0.029485626
543.54,0.029602556
544.5,0.02970224
545.47,0.029795982
546.43,0.029900922
547.39,0.029984196
548.36,0.030002671
549.32,0.029945373
550.29,0.02983022
551.25,0.029691466
552.22,0.029581617
553.18,0.02953672
554.14,0.029559956
555.11,0.029632363
556.07,0.029700962
557.04,0.029715509
558,0.029672092
558.96,0.029657693
559.93,0.029659085
560.89,0.029647194
561.86,0.029593518
562.82,0.029469611
563.79,0.02927029
564.75,0.029079355
565.71,0.028957914
566.68,0.028894423
567.64,0.02884856
568.61,0.028776789
569.57,0.028673425
570.54,0.028583625
571.5,0.028510371
572.46,0.028428108
573.43,0.028318532
574.39,0.028173612
575.36,0.028031725
576.32,0.027906279
577.29,0.027796742
578.25,0.027679444
579.21,0.027528238
580.18,0.027338166
581.14,0.027189372
582.11,0.027111449
583.07,0.027039785
584.03,0.026938498
585,0.026796947
585.96,0.026639951
586.93,0.0264772
587.89,0.02629331
588.86,0.02612647
589.82,0.026007388
590.78,0.025934874
591.75,0.025849095
592.71,0.025701667
593.68,0.025564893
594.64,0.025456754
595.61,0.02536957
596.57,0.025299032
597.53,0.025264737
598.5,0.02528197
599.46,0.025261726
600.43,0.025188957
601.39,0.025097279
602.36,0.025038187
603.32,0.025050156
604.28,0.025143437
605.25,0.025281597
606.21,0.025429907
607.18,0.025581327
608.14,0.025745152
609.1,0.025947228
610.07,0.026156083
611.03,0.026400679
612,0.026687974
612.96,0.027000987
613.93,0.02731794
614.89,0.027646948
615.85,0.028038556
616.82,0.028429685
617.78,0.028778681
618.75,0.029098012
619.71,0.029422469
620.68,0.029800083
621.64,0.030170162
622.6,0.030424061
623.57,0.030586422
624.53,0.030703885
625.5,0.030824464
626.46,0.030957797
627.43,0.031109856
628.39,0.031222432
629.35,0.031249493
630.32,0.031203101
631.28,0.031124579
632.25,0.031052264
633.21,0.030961885
634.18,0.030857246
635.14,0.030722434
636.1,0.030532558
637.07,0.030275816
638.03,0.029967561
639,0.029662262
639.96,0.029360931
640.92,0.029016912
641.89,0.028635302
642.85,0.02823052
643.82,0.027809954
644.78,0.027361227
645.75,0.026937097
646.71,0.026547484
647.67,0.026189684
648.64,0.025866624
649.6,0.025577729
650.57,0.025286821
651.53,0.024965505
652.5,0.024618348
653.46,0.024246858
654.42,0.023857408
655.39,0.023474444
656.35,0.023172228
657.32,0.022981345
658.28,0.022829505
659.25,0.022652115
660.21,0.022417765
661.17,0.022134325
662.14,0.021847442
663.1,0.021603609
664.07,0.021410165
665.03,0.021244842
665.99,0.021074931
666.96,0.020872595
667.92,0.020631714
668.89,0.020394197
669.85,0.020178369
670.82,0.019969885
671.78,0.019756246
672.74,0.019520954
673.71,0.019272057
674.67,0.019043889
675.64,0.018842642
676.6,0.018633526
677.57,0.018387374
678.53,0.018114958
679.49,0.017870342
680.46,0.017669801
681.42,0.01744437
682.39,0.017206592
683.35,0.016964753
684.32,0.016709137
685.28,0.016420326
686.24,0.016135708
687.21,0.015920888
688.17,0.015754295
689.14,0.015614181
690.1,0.015486448
691.06,0.015354279
692.03,0.015198981
692.99,0.014998323
693.96,0.014793094
694.92,0.014616513
695.89,0.014469409
696.85,0.014332151
697.81,0.014182239
698.78,0.014048308
699.74,0.013908116
700.71,0.013752583
701.67,0.013603101
702.64,0.013472465
703.6,0.013346517
704.56,0.013204943
705.53,0.013098929
706.49,0.013034989
707.46,0.012987646
708.42,0.012931512
709.39,0.012847654
710.35,0.012738165
711.31,0.012601812
712.28,0.012435932
713.24,0.01226077
714.21,0.012092237
715.17,0.011935431
716.13,0.011783657
717.1,0.01161331
718.06,0.011467429
719.03,0.01136502
719.99,0.011281747
720.96,0.01118284
721.92,0.011054932
722.88,0.010930826
723.85,0.010822158
724.81,0.0107214
725.78,0.01064051
726.74,0.010587668
727.71,0.010554921
728.67,0.010488776
729.63,0.010369197
730.6,0.010275334
731.56,0.010218396
732.53,0.010191818
733.49,0.010175008
734.46,0.010151091
735.42,0.01011669
736.38,0.010117041
737.35,0.010124873
738.31,0.010120803
739.28,0.010103775
740.24,0.010096672
741.2,0.010108586
742.17,0.010110453
743.13,0.010095892
744.1,0.010066757
745.06,0.010023978
746.03,0.009966483
746.99,0.009908553
747.95,0.00985485
748.92,0.009768497
749.88,0.00966226
750.85,0.009551411
751.81,0.00942653
752.78,0.009265559
753.74,0.009081356
754.7,0.008956537
755.67,0.008884115
756.63,0.008809703
757.6,0.008693056
758.56,0.00851692
759.53,0.008313206
760.49,0.008143437
761.45,0.008017113
762.42,0.007889052
763.38,0.007736034
764.35,0.007568976
765.31,0.00741341
766.28,0.007281994
767.24,0.007108609
768.2,0.006894791
769.17,0.006672786
770.13,0.00645451
771.1,0.006244975
772.06,0.006050039
773.02,0.005888494
773.99,0.005748299
774.95,0.005609032
775.92,0.005466395
776.88,0.005326263
777.85,0.005199888
778.81,0.005072963
779.77,0.004873734
780.74,0.004636476
781.7,0.004437521
782.67,0.004291519
783.63,0.004162214
784.6,0.003990134
785.56,0.003765309
786.52,0.003554046
787.49,0.003384996
788.45,0.003247009
789.42,0.003123017
790.38,0.002990599
791.35,0.002841979
792.31,0.002705557
793.27,0.002571933
794.24,0.002420429
795.2,0.002239527
796.17,0.002034141
797.13,0.001818398
798.09,0.001603631
799.06,0.00140768
800.02,0.001236879
800.99,0.001115808
801.95,0.00104287
802.92,0.000990918
803.88,0.000920869
804.84,0.000813225
805.81,0.000698862
806.77,0.000608559
807.74,0.000536079
808.7,0.000461676
809.67,0.000365869
810.63,0.000259862
811.59,0.000194661
812.56,0.000180417
813.52,0.000167719
814.49,0.000133638
815.45,8.782E-05
816.42,4.52988E-05
817.38,9.32667E-07
818.34,-3.50393E-07
819.31,6.33562E-05
820.27,0.000160506
821.24,0.000261403
822.2,0.000347496
823.16,0.000412116
824.13,0.000455269
825.09,0.000491765
826.06,0.000550344
827.02,0.000629214
827.99,0.000716873
828.95,0.000809771
829.91,0.00092325
830.88,0.001071051
831.84,0.001225973
832.81,0.001395068
833.77,0.001595163
834.74,0.00180449
835.7,0.002007513
836.66,0.0022077
837.63,0.00241889
838.59,0.002630578
839.56,0.002832719
840.52,0.003021599
841.49,0.003199121
842.45,0.00337358
843.41,0.003558894
844.38,0.003767359
845.34,0.004005675
846.31,0.004251789
847.27,0.004475888
848.23,0.004662403
849.2,0.004825267
850.16,0.005002359
851.13,0.005206306
852.09,0.005440373
853.06,0.005678771
854.02,0.005903637
854.98,0.006106339
855.95,0.006295732
856.91,0.006504815
857.88,0.00678165
858.84,0.007080232
859.81,0.007349817
860.77,0.007582776
861.73,0.007793323
862.7,0.007997591
863.66,0.008207514
864.63,0.008453834
865.59,0.008757613
866.56,0.009089252
867.52,0.009394741
868.48,0.009652728
869.45,0.009881218
870.41,0.010129784
871.38,0.010355934
872.34,0.010526633
873.3,0.010768049
874.27,0.011122281
875.23,0.01153319
876.2,0.011912917
877.16,0.012204602
878.13,0.012426567
879.09,0.012672437
880.05,0.012958969
881.02,0.013250204
881.98,0.013509072
882.95,0.013737831
883.91,0.013992498
884.88,0.0143141
885.84,0.014641707
886.8,0.014979343
887.77,0.015327391
888.73,0.015661275
889.7,0.015974214
890.66,0.016283923
891.63,0.016615126
892.59,0.016948664
893.55,0.017258938
894.52,0.017566656
895.48,0.017898949
896.45,0.018277158
897.41,0.018685686
898.37,0.019067413
899.34,0.019390543
900.3,0.019686127
901.27,0.019947098
902.23,0.020210306
903.2,0.020502635
904.16,0.020808387
905.12,0.021069841
906.09,0.02128315
907.05,0.021524826
908.02,0.021831909
908.98,0.02218871
909.95,0.022548598
910.91,0.022868972
911.87,0.023144465
912.84,0.023428747
913.8,0.023762795
914.77,0.024124915
915.73,0.024483572
916.7,0.02483214
917.66,0.025184856
918.62,0.025542264
919.59,0.025847049
920.55,0.02610985
921.52,0.026383259
922.48,0.026674321
923.45,0.027003155
924.41,0.027384659
925.37,0.027815331
926.34,0.028290311
927.3,0.028791325
928.27,0.029252903
929.23,0.029645266
930.19,0.029991551
931.16,0.030321476
932.12,0.030645894
933.09,0.030928397
934.05,0.031162106
935.02,0.031363372
935.98,0.031603964
936.94,0.031937402
937.91,0.032341221
938.87,0.032735491
939.84,0.033058205
940.8,0.033305829
941.77,0.03352076
942.73,0.03372578
943.69,0.033949105
944.66,0.034193246
945.62,0.034431287
946.59,0.034634607
947.55,0.034813731
948.52,0.035041853
949.48,0.035257783
950.44,0.035408026
951.41,0.035524907
952.37,0.035653369
953.34,0.035806872
954.3,0.035951932
955.26,0.036119445
956.23,0.036287959
957.19,0.036385145
958.16,0.03642262
959.12,0.036463258
960.09,0.036583738
961.05,0.036791127
962.01,0.036972482
962.98,0.036995756
963.94,0.036940982
964.91,0.036929343
965.87,0.036996647
966.84,0.037103612
967.8,0.0371752
968.76,0.037160646
969.73,0.037181378
970.69,0.0373372
971.66,0.037522849
972.62,0.037646272
973.59,0.037706351
974.55,0.037763921
975.51,0.037862743
976.48,0.037985214
977.44,0.038088504
978.41,0.038194519
979.37,0.038331421
980.33,0.038478977
981.3,0.038581183
982.26,0.038616198
983.23,0.038647718
984.19,0.038778816
985.16,0.038988419
986.12,0.039185132
987.08,0.039298151
988.05,0.039350819
989.01,0.039421973
989.98,0.039578087
990.94,0.039765448
991.91,0.039919835
992.87,0.040052603
993.83,0.040200643
994.8,0.040383202
995.76,0.040591092
996.73,0.040776494
997.69,0.040869909
998.66,0.04091725
999.62,0.041074921
1000.58,0.04132032
1001.55,0.041631169
1002.51,0.041976223
1003.48,0.042296785
1004.44,0.042546583
1005.41,0.042795263
1006.37,0.043144911
1007.33,0.043508017
1008.3,0.043844585
1009.26,0.044157314
1010.23,0.044467129
1011.19,0.044796091
1012.15,0.045182352
1013.12,0.045634939
1014.08,0.0461249
1015.05,0.046614324
1016.01,0.047106188
1016.98,0.04762371
1017.94,0.048181096
1018.9,0.048748224
1019.87,0.049253677
1020.83,0.04973987
1021.8,0.05036604
1022.76,0.051087259
1023.73,0.051841519
1024.69,0.052561334
1025.65,0.053225373
1026.62,0.05385839
1027.58,0.054523075
1028.55,0.055284856
1029.51,0.056131859
1030.48,0.056976988
1031.44,0.057720859
1032.4,0.058368473
1033.37,0.059042693
1034.33,0.059882412
1035.3,0.060863106
1036.26,0.061858636
1037.23,0.062879273
1038.19,0.063883478
1039.15,0.064880688
1040.12,0.065863143
1041.08,0.066810531
1042.05,0.067695753
1043.01,0.068509738
1043.97,0.069296134
1044.94,0.070145808
1045.9,0.071062032
1046.87,0.071994678
1047.83,0.072880639
1048.8,0.07371719
1049.76,0.074540999
1050.72,0.075400436
1051.69,0.07632637
1052.65,0.07728505
1053.62,0.078221606
1054.58,0.079104374
1055.55,0.079955418
1056.51,0.080779807
1057.47,0.081555238
1058.44,0.082262093
1059.4,0.082930338
1060.37,0.0835938
1061.33,0.084209228
1062.3,0.084764623
1063.26,0.085301392
1064.22,0.085887513
1065.19,0.086552183
1066.15,0.087272761
1067.12,0.087875223
1068.08,0.088259306
1069.04,0.088585717
1070.01,0.088950971
1070.97,0.089353091
1071.94,0.089719433
1072.9,0.089961569
1073.87,0.090017835
1074.83,0.089934856
1075.79,0.089795247
1076.76,0.089618409
1077.72,0.089416189
1078.69,0.089231063
1079.65,0.089086172
1080.62,0.088946756
1081.58,0.088767556
1082.54,0.08864469
1083.51,0.088621481
1084.47,0.088502048
1085.44,0.088252828
1086.4,0.087868698
1087.37,0.087335114
1088.33,0.086653564
1089.29,0.0859203
1090.26,0.085267244
1091.22,0.084701978
1092.19,0.084121911
1093.15,0.083474564
1094.11,0.082741552
1095.08,0.08192642
1096.04,0.08102626
1097.01,0.08007464
1097.97,0.079136141
1098.94,0.078326313
1099.9,0.077561807
1100.86,0.076754174
1101.83,0.075865739
1102.79,0.074853115
1103.76,0.073722719
1104.72,0.072544924
1105.69,0.071408871
1106.65,0.070371104
1107.61,0.06939656
1108.58,0.06843974
1109.54,0.067457927
1110.51,0.066432846
1111.47,0.065394574
1112.44,0.064366846
1113.4,0.063316384
1114.36,0.062177454
1115.33,0.061043706
1116.29,0.05999997
1117.26,0.058996052
1118.22,0.058080209
1119.18,0.057238392
1120.15,0.056375519
1121.11,0.05538378
1122.08,0.054289001
1123.04,0.053223019
1124.01,0.05222681
1124.97,0.051274849
1125.93,0.050333126
1126.9,0.049347297
1127.86,0.048283735
1128.83,0.047163231
1129.79,0.046102257
1130.76,0.045188718
1131.72,0.044370075
1132.68,0.043571839
1133.65,0.042757238
1134.61,0.041887377
1135.58,0.04100346
1136.54,0.040152012
1137.51,0.039323996
1138.47,0.038486106
1139.43,0.037648853
1140.4,0.036844968
1141.36,0.036056545
1142.33,0.035261689
1143.29,0.03446946
1144.25,0.033703094
1145.22,0.032968377
1146.18,0.032241549
1147.15,0.031531001
1148.11,0.030841422
1149.08,0.030101959
1150.04,0.029337289
1151,0.028586508
1151.97,0.027867108
1152.93,0.02717114
1153.9,0.026473929
1154.86,0.025738962
1155.83,0.025002271
1156.79,0.024338154
1157.75,0.023711052
1158.72,0.023064508
1159.68,0.022393019
1160.65,0.021738116
1161.61,0.021138291
1162.58,0.020601831
1163.54,0.020113096
1164.5,0.019667158
1165.47,0.019155327
1166.43,0.018577123
1167.4,0.017981992
1168.36,0.0173931
1169.32,0.016818363
1170.29,0.016273638
1171.25,0.015758817
1172.22,0.0152715
1173.18,0.014840518
1174.15,0.014450372
1175.11,0.01401979
1176.07,0.013530348
1177.04,0.013037079
1178,0.012597785
1178.97,0.012228489
1179.93,0.011889878
1180.9,0.011555598
1181.86,0.011207228
1182.82,0.010810282
1183.79,0.010375234
1184.75,0.009954967
1185.72,0.009568089
1186.68,0.00919619
1187.65,0.008828568
1188.61,0.008486632
1189.57,0.008183728
1190.54,0.007895976
1191.5,0.007604773
1192.47,0.007336769
1193.43,0.007073411
1194.4,0.006785111
1195.36,0.006496098
1196.32,0.006241156
1197.29,0.006020322
1198.25,0.005774718
1199.22,0.005512122
1200.18,0.0052839
1201.14,0.005079318
1202.11,0.004873953
1203.07,0.004654583
1204.04,0.00442898
1205,0.004205565
1205.97,0.003992167
1206.93,0.003791827
1207.89,0.003620774
1208.86,0.003478919
1209.82,0.003355792
1210.79,0.003262021
1211.75,0.003159802
1212.72,0.003005086
1213.68,0.002811729
1214.64,0.002631429
1215.61,0.002494224
1216.57,0.002351203
1217.54,0.002169048
1218.5,0.002022217
1219.47,0.001940712
1220.43,0.001889303
1221.39,0.001821029
1222.36,0.001719076
1223.32,0.001597551
1224.29,0.001469816
1225.25,0.00135011
1226.21,0.001252106
1227.18,0.001142363
1228.14,0.001043495
1229.11,0.000985672
1230.07,0.000947205
1231.04,0.000902629
1232,0.000849601
1232.96,0.000799024
1233.93,0.000739495
1234.89,0.000674263
1235.86,0.000628011
1236.82,0.000595694
1237.79,0.000531966
1238.75,0.000428818
1239.71,0.000325225
1240.68,0.00026313
1241.64,0.000226283
1242.61,0.000160661
1243.57,7.80056E-05
1244.54,2.85667E-05
1245.5,-6.79583E-06
1246.46,-1.41628E-05
1247.43,3.45991E-05
1248.39,8.06694E-05
1249.36,5.81643E-05
1250.32,-3.53816E-05
1251.28,-0.000117967
1252.25,-0.000121517
1253.21,-8.22453E-05
1254.18,-8.62318E-05
1255.14,-0.00012728
1256.11,-0.000188962
1257.07,-0.000259266
1258.03,-0.000315609
1259,-0.000309519
1259.96,-0.000254515
1260.93,-0.000243049
1261.89,-0.000297606
1262.86,-0.000326905
1263.82,-0.000284097
1264.78,-0.000247186
1265.75,-0.000280056
1266.71,-0.00035333
1267.68,-0.000395475
1268.64,-0.000379637
1269.61,-0.000329538
1270.57,-0.0002937
1271.53,-0.000281232
1272.5,-0.000251851
1273.46,-0.00020188
1274.43,-0.000158197
1275.39,-9.96806E-05
1276.35,-4.12435E-05
1277.32,-2.70827E-05
1278.28,-5.9519E-05
1279.25,-0.00010722
1280.21,-0.00014897
1281.18,-0.000173764
1282.14,-0.00018667
1283.1,-0.000176268
1284.07,-0.000131105
1285.03,-6.50353E-05
1286,3.54622E-06
1286.96,6.65692E-05
1287.93,0.000120288
1288.89,0.0001625
1289.85,0.000189824
1290.82,0.000201822
1291.78,0.00022
1292.75,0.000234677
1293.71,0.000231788
1294.68,0.000237248
1295.64,0.000284634
1296.6,0.00035877
1297.57,0.000435464
1298.53,0.000518527
1299.5,0.000592217
1300.46,0.000636392
1301.42,0.000644564
1302.39,0.000637199
1303.35,0.000627085
1304.32,0.000619384
1305.28,0.000648014
1306.25,0.000718251
1307.21,0.000825044
1308.17,0.000928887
1309.14,0.000981061
1310.1,0.00100946
1311.07,0.001034321
1312.03,0.001047419
1313,0.001087239
1313.96,0.001151689
1314.92,0.001219169
1315.89,0.001267981
1316.85,0.001311116
1317.82,0.001362898
1318.78,0.00143642
1319.75,0.001518666
1320.71,0.00157697
1321.67,0.001604709
1322.64,0.001622761
1323.6,0.001638114
1324.57,0.001659063
1325.53,0.001692655
1326.5,0.001731888
1327.46,0.001768464
1328.42,0.001789621
1329.39,0.001810259
1330.35,0.0018282
1331.32,0.001848702
1332.28,0.001900473
1333.24,0.001986241
1334.21,0.002077802
1335.17,0.002142031
1336.14,0.002177928
1337.1,0.002201853
1338.07,0.002225267
1339.03,0.002205582
1339.99,0.002148436
1340.96,0.002149799
1341.92,0.002188954
1342.89,0.002230751
1343.85,0.002294876
1344.82,0.002361699
