RamanShift,NBS3
428.79,0.011731321
429.76,0.011838589
430.72,0.011939127
431.69,0.012041823
432.65,0.012139146
433.61,0.012227862
434.58,0.012347587
435.54,0.012498575
436.51,0.012660986
437.47,0.0128023
438.44,0.012897202
439.4,0.012980937
440.36,0.013080308
441.33,0.013193192
442.29,0.013308164
443.26,0.013409232
444.22,0.013520195
445.19,0.013671794
446.15,0.013859406
447.11,0.014060069
448.08,0.014243455
449.04,0.01438549
450.01,0.014503939
450.97,0.014620306
451.93,0.014749467
452.9,0.014900724
453.86,0.015067518
454.83,0.015216445
455.79,0.015330994
456.76,0.015419889
457.72,0.015502679
458.68,0.015607943
459.65,0.015761617
460.61,0.015934174
461.58,0.016105627
462.54,0.016275835
463.51,0.016450252
464.47,0.016637821
465.43,0.016820072
466.4,0.016973258
467.36,0.017110662
468.33,0.017235278
469.29,0.017345382
470.26,0.017430963
471.22,0.017529411
472.18,0.017661312
473.15,0.017819638
474.11,0.017985903
475.08,0.018138491
476.04,0.01826081
477.01,0.018380151
477.97,0.018508772
478.93,0.018651197
479.9,0.018806411
480.86,0.018971239
481.83,0.019149914
482.79,0.019333521
483.75,0.019511477
484.72,0.019668298
485.68,0.019785088
486.65,0.019865835
487.61,0.019938219
488.58,0.019999885
489.54,0.020048913
490.5,0.020090628
491.47,0.020130406
492.43,0.020190877
493.4,0.020284604
494.36,0.020412546
495.33,0.020565223
496.29,0.020722822
497.25,0.020856252
498.22,0.020949136
499.18,0.02102596
500.15,0.021121815
501.11,0.021261529
502.08,0.021450097
503.04,0.021613599
504,0.021731362
504.97,0.021847419
505.93,0.021975998
506.9,0.02211912
507.86,0.022267217
508.82,0.022425174
509.79,0.022589379
510.75,0.022754404
511.72,0.022918866
512.68,0.023078113
513.65,0.023223805
514.61,0.023352986
515.57,0.023494598
516.54,0.02366335
517.5,0.023847839
518.47,0.02401688
519.43,0.024120123
520.4,0.024211914
521.36,0.024314797
522.32,0.02443027
523.29,0.024561612
524.25,0.024721178
525.22,0.024903131
526.18,0.025054832
527.15,0.025187065
528.11,0.025326192
529.07,0.025507924
530.04,0.025762832
531,0.026081308
531.97,0.026398065
532.93,0.026669148
533.89,0.026873969
534.86,0.027010896
535.82,0.027103672
536.79,0.027173465
537.75,0.027233542
538.72,0.027284072
539.68,0.027328348
540.64,0.027386502
541.61,0.027520258
542.57,0.027678754
543.54,0.027806826
544.5,0.027900853
545.47,0.027975228
546.43,0.028047953
547.39,0.028096397
548.36,0.028094605
549.32,0.028024735
550.29,0.027892587
551.25,0.027721898
552.22,0.02756601
553.18,0.027494201
554.14,0.027514399
555.11,0.02757239
556.07,0.027600946
557.04,0.027550224
558,0.027431872
558.96,0.027323339
559.93,0.02722824
560.89,0.027123174
561.86,0.026979991
562.82,0.026778758
563.79,0.026523275
564.75,0.026274679
565.71,0.02606887
566.68,0.025901725
567.64,0.025759691
568.61,0.025625179
569.57,0.025490326
570.54,0.02533727
571.5,0.025162936
572.46,0.024977643
573.43,0.024787879
574.39,0.024593485
575.36,0.02440158
576.32,0.024219112
577.29,0.024054305
578.25,0.023889027
579.21,0.023700562
580.18,0.023463951
581.14,0.023221612
582.11,0.023046655
583.07,0.02291614
584.03,0.022791101
585,0.022634986
585.96,0.022438574
586.93,0.022212702
587.89,0.021969808
588.86,0.021746742
589.82,0.021568768
590.78,0.021431377
591.75,0.021280167
592.71,0.021069294
593.68,0.020860945
594.64,0.020677251
595.61,0.020518131
596.57,0.020380007
597.53,0.020264206
598.5,0.020162969
599.46,0.020022622
600.43,0.019842737
601.39,0.019655242
602.36,0.019497991
603.32,0.019402438
604.28,0.019372709
605.25,0.019371926
606.21,0.019369602
607.18,0.019356773
608.14,0.019333516
609.1,0.019314438
610.07,0.01930636
611.03,0.019335635
612,0.019405488
612.96,0.019500103
613.93,0.019601799
614.89,0.019709026
615.85,0.01984819
616.82,0.019987082
617.78,0.020105068
618.75,0.020208368
619.71,0.020319347
620.68,0.020457483
621.64,0.02058229
622.6,0.020658675
623.57,0.020708812
624.53,0.020753101
625.5,0.020810131
626.46,0.020886847
627.43,0.020990058
628.39,0.021069485
629.35,0.021084869
630.32,0.021047546
631.28,0.020991398
632.25,0.020947768
633.21,0.020896576
634.18,0.020844318
635.14,0.020785584
636.1,0.020699181
637.07,0.0205634
638.03,0.020374941
639,0.020190724
639.96,0.020056913
640.92,0.019938703
641.89,0.019794763
642.85,0.019600077
643.82,0.019352708
644.78,0.019081673
645.75,0.018827423
646.71,0.018604351
647.67,0.018415359
648.64,0.018258667
649.6,0.018130217
650.57,0.017988583
651.53,0.017823679
652.5,0.01765354
653.46,0.017468107
654.42,0.017253557
655.39,0.01701101
656.35,0.016812272
657.32,0.016733404
658.28,0.016708567
659.25,0.01666604
660.21,0.01656783
661.17,0.016419953
662.14,0.016261996
663.1,0.016124829
664.07,0.016033206
665.03,0.01597105
665.99,0.015913407
666.96,0.015838767
667.92,0.015755058
668.89,0.015675991
669.85,0.015602332
670.82,0.015528723
671.78,0.015439634
672.74,0.015326938
673.71,0.015199154
674.67,0.015114965
675.64,0.01507494
676.6,0.015025865
677.57,0.014937188
678.53,0.014819291
679.49,0.014724483
680.46,0.014660634
681.42,0.014581228
682.39,0.014509213
683.35,0.014439082
684.32,0.014351329
685.28,0.014224101
686.24,0.014088659
687.21,0.013994627
688.17,0.013937668
689.14,0.013908634
690.1,0.013895503
691.06,0.013886179
692.03,0.013864279
692.99,0.013808845
693.96,0.013727736
694.92,0.013642429
695.89,0.013570822
696.85,0.013519418
697.81,0.013474053
698.78,0.013442858
699.74,0.013408653
700.71,0.013356536
701.67,0.013299907
702.64,0.013253616
703.6,0.013209576
704.56,0.013149698
705.53,0.013123527
706.49,0.013140165
707.46,0.013175332
708.42,0.01320245
709.39,0.013203581
710.35,0.013182059
711.31,0.01312746
712.28,0.013037235
713.24,0.012946435
714.21,0.012889881
715.17,0.012869983
716.13,0.012839337
717.1,0.012775472
718.06,0.012713786
719.03,0.012650697
719.99,0.012589817
720.96,0.012540911
721.92,0.012515743
722.88,0.012514627
723.85,0.01252171
724.81,0.012524541
725.78,0.012523441
726.74,0.01252346
727.71,0.012519538
728.67,0.012493641
729.63,0.012430891
730.6,0.012389848
731.56,0.012381175
732.53,0.012401294
733.49,0.012437684
734.46,0.012474318
735.42,0.012495729
736.38,0.012543286
737.35,0.012598028
738.31,0.01264167
739.28,0.012680066
740.24,0.012728029
741.2,0.012791357
742.17,0.01284392
743.13,0.012874133
744.1,0.01288786
745.06,0.012887428
746.03,0.012881541
746.99,0.012880984
747.95,0.012883183
748.92,0.012851801
749.88,0.012794743
750.85,0.012719281
751.81,0.012622185
752.78,0.012507909
753.74,0.012410051
754.7,0.012372837
755.67,0.0123541
756.63,0.012320857
757.6,0.012251978
758.56,0.012149808
759.53,0.012028845
760.49,0.011921607
761.45,0.011841238
762.42,0.011763613
763.38,0.011669696
764.35,0.011559729
765.31,0.011446321
766.28,0.011316761
767.24,0.011170657
768.2,0.011021139
769.17,0.010872716
770.13,0.010728006
771.1,0.010587324
772.06,0.010457703
773.02,0.010358342
773.99,0.010277818
774.95,0.010188069
775.92,0.010086372
776.88,0.009982719
777.85,0.009887689
778.81,0.009787772
779.77,0.009620962
780.74,0.009428567
781.7,0.009275457
782.67,0.009168017
783.63,0.009073476
784.6,0.008948928
785.56,0.008802976
786.52,0.008664011
787.49,0.008542653
788.45,0.008447794
789.42,0.008372234
790.38,0.00829782
791.35,0.008211209
792.31,0.008134755
793.27,0.008068641
794.24,0.007997847
795.2,0.007913081
796.17,0.007800796
797.13,0.007653109
798.09,0.007480582
799.06,0.007339622
800.02,0.007251581
800.99,0.007216871
801.95,0.007214109
802.92,0.007219092
803.88,0.007213223
804.84,0.00719192
805.81,0.00716293
806.77,0.007146104
807.74,0.007144735
808.7,0.007143267
809.67,0.00712946
810.63,0.00709687
811.59,0.007064186
812.56,0.00705637
813.52,0.007074952
814.49,0.007109272
815.45,0.007146732
816.42,0.007185936
817.38,0.007229854
818.34,0.00730217
819.31,0.007428267
820.27,0.007587732
821.24,0.007754037
822.2,0.007904942
823.16,0.008032518
824.13,0.008147863
825.09,0.008249153
826.06,0.008352408
827.02,0.008468575
827.99,0.008602718
828.95,0.008761073
829.91,0.008959848
830.88,0.009207333
831.84,0.009482677
832.81,0.00975731
833.77,0.010043848
834.74,0.010331317
835.7,0.010603344
836.66,0.010864824
837.63,0.011149818
838.59,0.011459777
839.56,0.011762616
840.52,0.012045052
841.49,0.012310507
842.45,0.01256677
843.41,0.012825368
844.38,0.013114251
845.34,0.013449574
846.31,0.013808953
847.27,0.014154368
848.23,0.014472791
849.2,0.014779103
850.16,0.015104196
851.13,0.015461728
852.09,0.01586135
853.06,0.016285459
854.02,0.01669055
854.98,0.017055376
855.95,0.017389842
856.91,0.017736423
857.88,0.018146027
858.84,0.018591515
859.81,0.019035122
860.77,0.019461219
861.73,0.019868325
862.7,0.020268402
863.66,0.020672766
864.63,0.021095159
865.59,0.021564042
866.56,0.022081576
867.52,0.022591877
868.48,0.023052732
869.45,0.023472575
870.41,0.023903523
871.38,0.024337634
872.34,0.024789711
873.3,0.025331426
874.27,0.025953447
875.23,0.026597414
876.2,0.027209049
877.16,0.027755213
878.13,0.028244656
879.09,0.028747154
880.05,0.029295686
881.02,0.029846049
881.98,0.030355976
882.95,0.030826154
883.91,0.031324773
884.88,0.031894423
885.84,0.032484338
886.8,0.033112072
887.77,0.033757717
888.73,0.03438711
889.7,0.034983519
890.66,0.035572381
891.63,0.03617373
892.59,0.036786597
893.55,0.037409773
894.52,0.038047342
895.48,0.038701988
896.45,0.039374502
897.41,0.040065972
898.37,0.040757228
899.34,0.04141736
900.3,0.042037825
901.27,0.042630087
902.23,0.043212733
903.2,0.043777848
904.16,0.044299394
905.12,0.044759609
906.09,0.045185829
907.05,0.045648353
908.02,0.046171497
908.98,0.046745624
909.95,0.047343142
910.91,0.047921859
911.87,0.04844617
912.84,0.048930943
913.8,0.049455876
914.77,0.050015252
915.73,0.050571832
916.7,0.051108502
917.66,0.051633035
918.62,0.05213899
919.59,0.052568624
920.55,0.052934587
921.52,0.053316846
922.48,0.053754001
923.45,0.054247727
924.41,0.054785787
925.37,0.055349101
926.34,0.055934486
927.3,0.056491067
928.27,0.056967065
929.23,0.057356751
930.19,0.057710191
931.16,0.058070888
932.12,0.058453767
933.09,0.058808618
934.05,0.05909294
935.02,0.05935262
935.98,0.059643799
936.94,0.060002402
937.91,0.060424277
938.87,0.06086287
939.84,0.061251081
940.8,0.061540095
941.77,0.061778023
942.73,0.061991163
943.69,0.062193397
944.66,0.0623968
945.62,0.0626129
946.59,0.062853029
947.55,0.063124674
948.52,0.063375169
949.48,0.063492553
950.44,0.063540099
951.41,0.063641577
952.37,0.063820218
953.34,0.063999976
954.3,0.064120094
955.26,0.064253882
956.23,0.064359828
957.19,0.064369567
958.16,0.064330008
959.12,0.064320196
960.09,0.064405106
961.05,0.06454688
962.01,0.064615686
962.98,0.06451187
963.94,0.064337297
964.91,0.064205454
965.87,0.064145971
966.84,0.064111986
967.8,0.064032488
968.76,0.063857269
969.73,0.063670794
970.69,0.063595761
971.66,0.063546532
972.62,0.063406406
973.59,0.063184701
974.55,0.062984734
975.51,0.062887927
976.48,0.062819176
977.44,0.062660899
978.41,0.062459413
979.37,0.062252712
980.33,0.062015767
981.3,0.061715709
982.26,0.061366523
983.23,0.0610628
984.19,0.060856227
985.16,0.06068943
986.12,0.060501622
987.08,0.060223722
988.05,0.059876072
989.01,0.059552354
989.98,0.05933441
990.94,0.059155179
991.91,0.05891589
992.87,0.058643062
993.83,0.058381649
994.8,0.058158134
995.76,0.05797359
996.73,0.057771063
997.69,0.057466197
998.66,0.057084693
999.62,0.056822599
1000.58,0.056669148
1001.55,0.056592644
1002.51,0.056557673
1003.48,0.056505117
1004.44,0.056378207
1005.41,0.056217164
1006.37,0.056099703
1007.33,0.055996098
1008.3,0.05588259
1009.26,0.055763877
1010.23,0.055659765
1011.19,0.055599864
1012.15,0.055598989
1013.12,0.055629692
1014.08,0.055651202
1015.05,0.055704418
1016.01,0.055818791
1016.98,0.055940188
1017.94,0.056001099
1018.9,0.055991863
1019.87,0.055995386
1020.83,0.056147443
1021.8,0.056408627
1022.76,0.056652964
1023.73,0.056881583
1024.69,0.057076764
1025.65,0.057226361
1026.62,0.057351808
1027.58,0.057531302
1028.55,0.057807919
1029.51,0.058103211
1030.48,0.05833911
1031.44,0.058503253
1032.4,0.058644287
1033.37,0.058843324
1034.33,0.059149537
1035.3,0.059531174
1036.26,0.059899945
1037.23,0.060249009
1038.19,0.060581276
1039.15,0.060909723
1040.12,0.061239753
1041.08,0.061552656
1042.05,0.061826444
1043.01,0.062033899
1043.97,0.062190475
1044.94,0.062388622
1045.9,0.062671892
1046.87,0.062990917
1047.83,0.063262394
1048.8,0.063455914
1049.76,0.063610288
1050.72,0.063820814
1051.69,0.064155235
1052.65,0.064487354
1053.62,0.064736671
1054.58,0.064927492
1055.55,0.065110516
1056.51,0.065291081
1057.47,0.065434824
1058.44,0.065512434
1059.4,0.065561024
1060.37,0.065623422
1061.33,0.065667815
1062.3,0.065690912
1063.26,0.065737154
1064.22,0.06581856
1065.19,0.065898601
1066.15,0.065927264
1067.12,0.065954656
1068.08,0.065983374
1069.04,0.065946034
1070.01,0.06587644
1070.97,0.065801127
1071.94,0.065690968
1072.9,0.065480434
1073.87,0.065170517
1074.83,0.064860969
1075.79,0.064555232
1076.76,0.064191713
1077.72,0.063784473
1078.69,0.063378919
1079.65,0.062996054
1080.62,0.06263321
1081.58,0.06229322
1082.54,0.062077238
1083.51,0.061917511
1084.47,0.061640102
1085.44,0.061268483
1086.4,0.060821323
1087.37,0.060285866
1088.33,0.059692121
1089.29,0.059124167
1090.26,0.058616376
1091.22,0.058088571
1092.19,0.057530752
1093.15,0.056959572
1094.11,0.05636661
1095.08,0.055750176
1096.04,0.05510889
1097.01,0.054451009
1097.97,0.053779529
1098.94,0.053154887
1099.9,0.052598576
1100.86,0.052050278
1101.83,0.051464911
1102.79,0.050826971
1103.76,0.050121668
1104.72,0.049340963
1105.69,0.048538325
1106.65,0.047790461
1107.61,0.047084785
1108.58,0.046403319
1109.54,0.04574046
1110.51,0.045081409
1111.47,0.044426987
1112.44,0.043781017
1113.4,0.04311195
1114.36,0.04235577
1115.33,0.041570464
1116.29,0.040866512
1117.26,0.040205586
1118.22,0.039619509
1119.18,0.039095011
1120.15,0.038558288
1121.11,0.037933185
1122.08,0.037267534
1123.04,0.036611627
1124.01,0.035952279
1124.97,0.035298042
1125.93,0.034651705
1126.9,0.03397864
1127.86,0.033265743
1128.83,0.032561259
1129.79,0.031944463
1130.76,0.031402205
1131.72,0.03085338
1132.68,0.030327212
1133.65,0.029788567
1134.61,0.029195924
1135.58,0.028573999
1136.54,0.027966749
1137.51,0.027382477
1138.47,0.026803723
1139.43,0.026240364
1140.4,0.025733336
1141.36,0.025243994
1142.33,0.024722955
1143.29,0.024178662
1144.25,0.023647662
1145.22,0.023151841
1146.18,0.022669041
1147.15,0.022202323
1148.11,0.021765595
1149.08,0.0212583
1150.04,0.020674783
1151,0.0201045
1151.97,0.019603422
1152.93,0.019156683
1153.9,0.018714082
1154.86,0.018241143
1155.83,0.017750449
1156.79,0.017270609
1157.75,0.016799476
1158.72,0.01634221
1159.68,0.015895929
1160.65,0.015451356
1161.61,0.015005609
1162.58,0.014581174
1163.54,0.014229126
1164.5,0.013952364
1165.47,0.013608944
1166.43,0.013193313
1167.4,0.012759769
1168.36,0.012330066
1169.32,0.01191916
1170.29,0.011542146
1171.25,0.01120125
1172.22,0.010872176
1173.18,0.010557099
1174.15,0.010256399
1175.11,0.009942524
1176.07,0.009600672
1177.04,0.009245827
1178,0.008912519
1178.97,0.008623519
1179.93,0.008381172
1180.9,0.008158468
1181.86,0.007912643
1182.82,0.007608785
1183.79,0.007269387
1184.75,0.00694922
1185.72,0.006668684
1186.68,0.006400041
1187.65,0.006133484
1188.61,0.005888929
1189.57,0.005684213
1190.54,0.005489314
1191.5,0.005273706
1192.47,0.00507044
1193.43,0.004881848
1194.4,0.004685381
1195.36,0.004485884
1196.32,0.004293634
1197.29,0.004101124
1198.25,0.003913201
1199.22,0.003773421
1200.18,0.003656225
1201.14,0.003513308
1202.11,0.003349762
1203.07,0.003175579
1204.04,0.003006287
1205,0.002846833
1205.97,0.002710269
1206.93,0.002588747
1207.89,0.002456731
1208.86,0.002311704
1209.82,0.002212686
1210.79,0.002188378
1211.75,0.002166537
1212.72,0.002093093
1213.68,0.001972875
1214.64,0.001831722
1215.61,0.001690407
1216.57,0.001551337
1217.54,0.001417299
1218.5,0.001329736
1219.47,0.001299376
1220.43,0.001289742
1221.39,0.001256648
1222.36,0.001187058
1223.32,0.001098978
1224.29,0.001018691
1225.25,0.000951277
1226.21,0.000907355
1227.18,0.00085297
1228.14,0.000798422
1229.11,0.000749144
1230.07,0.000715505
1231.04,0.000705636
1232,0.000714155
1232.96,0.000704247
1233.93,0.000652158
1234.89,0.000584035
1235.86,0.000563569
1236.82,0.000564216
1237.79,0.000541106
1238.75,0.000478053
1239.71,0.000406932
1240.68,0.000365074
1241.64,0.000339062
1242.61,0.000281122
1243.57,0.000190976
1244.54,0.000156894
1245.5,0.000184217
1246.46,0.00022502
1247.43,0.000263352
1248.39,0.000277561
1249.36,0.00024627
1250.32,0.0001826
1251.28,0.000132296
1252.25,0.000141286
1253.21,0.000185294
1254.18,0.000205228
1255.14,0.000198128
1256.11,0.000172214
1257.07,0.00012724
1258.03,8.49255E-05
1259,6.97872E-05
1259.96,7.08543E-05
1260.93,5.30317E-05
1261.89,-1.11377E-05
1262.86,-2.35524E-05
1263.82,7.29993E-05
1264.78,0.000158865
1265.75,0.000130312
1266.71,3.87515E-05
1267.68,-1.72701E-05
1268.64,1.42095E-05
1269.61,9.25135E-05
1270.57,0.000157184
1271.53,0.000200038
1272.5,0.000237618
1273.46,0.000280712
1274.43,0.000304745
1275.39,0.000306685
1276.35,0.000311429
1277.32,0.000332914
1278.28,0.000357138
1279.25,0.000342782
1280.21,0.000295059
1281.18,0.000269587
1282.14,0.000285661
1283.1,0.000332392
1284.07,0.000396061
1285.03,0.000462567
1286,0.000507043
1286.96,0.000523616
1287.93,0.000529194
1288.89,0.000565473
1289.85,0.000632654
1290.82,0.000686106
1291.78,0.000736779
1292.75,0.000784896
1293.71,0.000821782
1294.68,0.000864523
1295.64,0.000926971
1296.6,0.001000852
1297.57,0.001077858
1298.53,0.001157749
1299.5,0.001243609
1300.46,0.001301245
1301.42,0.001330702
1302.39,0.001351875
1303.35,0.001367315
1304.32,0.00138295
1305.28,0.001418425
1306.25,0.001499671
1307.21,0.001623713
1308.17,0.00174517
1309.14,0.001807093
1310.1,0.001831881
1311.07,0.00186547
1312.03,0.001927645
1313,0.0020245
1313.96,0.002121432
1314.92,0.002195611
1315.89,0.002249992
1316.85,0.002310119
1317.82,0.002387813
1318.78,0.002488596
1319.75,0.002589756
1320.71,0.002673662
1321.67,0.002746198
1322.64,0.002798803
1323.6,0.002828217
1324.57,0.002852076
1325.53,0.002887458
1326.5,0.0029347
1327.46,0.002981939
1328.42,0.003026353
1329.39,0.00307979
1330.35,0.00316236
1331.32,0.003259851
1332.28,0.003366166
1333.24,0.003487325
1334.21,0.003600111
1335.17,0.003672004
1336.14,0.003711958
1337.1,0.003778243
1338.07,0.003880112
1339.03,0.003937938
1339.99,0.003972321
1340.96,0.004042362
1341.92,0.004094679
1342.89,0.004129567
1343.85,0.004155524
1344.82,0.004187657
1345.78,0.004231524
1346.74,0.004293274
