RamanShift,NBS2
1349.64,0.005194017
1350.6,0.005253484
1351.57,0.005338571
1352.53,0.005407889
1353.49,0.00542274
1354.46,0.005418198
1355.42,0.005429825
1356.39,0.005460635
1357.35,0.00551093
1358.31,0.005590331
1359.28,0.00566328
1360.24,0.005700897
1361.21,0.005738471
1362.17,0.005811781
1363.14,0.005911031
1364.1,0.005997593
1365.06,0.006058312
1366.03,0.00609626
1366.99,0.00610511
1367.96,0.006100846
1368.92,0.006122698
1369.89,0.006190095
1370.85,0.006254449
1371.81,0.006305847
1372.78,0.006353927
1373.74,0.006421826
1374.71,0.006489709
1375.67,0.006521743
1376.64,0.006520873
1377.6,0.00651681
1378.56,0.006529138
1379.53,0.006561124
1380.49,0.006606439
1381.46,0.006658255
1382.42,0.006693792
1383.38,0.006709533
1384.35,0.006698742
1385.31,0.006641659
1386.28,0.006587672
1387.24,0.006590009
1388.21,0.006648654
1389.17,0.006704179
1390.13,0.006746466
1391.1,0.006775408
1392.06,0.006804464
1393.03,0.006843463
1393.99,0.006889267
1394.96,0.006928365
1395.92,0.006940882
1396.88,0.006923265
1397.85,0.006888725
1398.81,0.00684084
1399.78,0.0067793
1400.74,0.006761366
1401.71,0.006790348
1402.67,0.006792562
1403.63,0.006747624
1404.6,0.006722647
1405.56,0.006768603
1406.53,0.006855019
1407.49,0.006914647
1408.45,0.006920214
1409.42,0.006908747
1410.38,0.0069143
1411.35,0.006929893
1412.31,0.006938819
1413.28,0.006947614
1414.24,0.006908932
1415.2,0.006778214
1416.17,0.00670504
1417.13,0.006764852
1418.1,0.006869003
1419.06,0.006935888
1420.03,0.006951411
1420.99,0.006970515
1421.95,0.007013629
1422.92,0.007036061
1423.88,0.006972853
1424.85,0.00687159
1425.81,0.006839016
1426.78,0.0068613
1427.74,0.006911283
1428.7,0.006971691
1429.67,0.007018287
1430.63,0.007054669
1431.6,0.007087508
1432.56,0.007085934
1433.52,0.007011615
1434.49,0.006961242
1435.45,0.006969899
1436.42,0.006995784
1437.38,0.007042671
1438.35,0.007099928
1439.31,0.007146939
1440.27,0.007176635
1441.24,0.007202708
1442.2,0.007232418
1443.17,0.007279539
1444.13,0.007358323
1445.1,0.007451101
1446.06,0.007484607
1447.02,0.007433954
1447.99,0.007407633
1448.95,0.007427037
1449.92,0.007449877
1450.88,0.007448217
1451.85,0.007446403
1452.81,0.007486995
1453.77,0.007570002
1454.74,0.00763181
1455.7,0.007609009
1456.67,0.007529398
1457.63,0.007513496
1458.59,0.007586143
1459.56,0.007619774
1460.52,0.007596743
1461.49,0.007562892
1462.45,0.007529044
1463.42,0.007495017
1464.38,0.007485977
1465.34,0.007501881
1466.31,0.007499808
1467.27,0.007462099
1468.24,0.007424204
1469.2,0.007397083
1470.17,0.007366174
1471.13,0.007310213
1472.09,0.007239824
1473.06,0.00717271
1474.02,0.007112809
1474.99,0.007031015
1475.95,0.00691324
1476.92,0.00678785
1477.88,0.006738155
1478.84,0.006749755
1479.81,0.006696117
1480.77,0.006537623
1481.74,0.0063751
1482.7,0.006270391
1483.67,0.006190682
1484.63,0.006114655
1485.59,0.006023918
1486.56,0.005918304
1487.52,0.005801744
1488.49,0.005688449
1489.45,0.005575081
1490.41,0.005454209
1491.38,0.005354902
1492.34,0.005321316
1493.31,0.005261917
1494.27,0.005100042
1495.24,0.004941333
1496.2,0.004819201
1497.16,0.004704196
1498.13,0.004574106
1499.09,0.004451321
1500.06,0.004353868
1501.02,0.004278529
1501.99,0.00419922
1502.95,0.004094042
1503.91,0.00396655
1504.88,0.003857132
1505.84,0.003788376
1506.81,0.003693415
1507.77,0.003520595
1508.74,0.00338439
1509.7,0.003329816
1510.66,0.003301152
1511.63,0.003264809
1512.59,0.003217405
1513.56,0.003147372
1514.52,0.003040097
1515.48,0.002921433
1516.45,0.002802369
1517.41,0.002690756
1518.38,0.002604953
1519.34,0.002556637
1520.31,0.002489293
1521.27,0.002384503
1522.23,0.002294543
1523.2,0.002249329
1524.16,0.00221551
1525.13,0.002158842
1526.09,0.002083426
1527.06,0.001985046
1528.02,0.001871594
1528.98,0.001780609
1529.95,0.001749756
1530.91,0.001753106
1531.88,0.001733526
1532.84,0.00170274
1533.81,0.00167169
1534.77,0.001633192
1535.73,0.001575621
1536.7,0.001483509
1537.66,0.001383828
1538.63,0.001310435
1539.59,0.001256187
1540.55,0.001209476
1541.52,0.001154829
1542.48,0.001100299
1543.45,0.001072248
1544.41,0.001040523
1545.38,0.000966366
1546.34,0.000884621
1547.3,0.000883361
1548.27,0.000966428
1549.23,0.001045996
1550.2,0.001060046
1551.16,0.001062771
1552.13,0.00118096
1553.09,0.001399895
1554.05,0.001611474
1555.02,0.001850258
1555.98,0.001927156
1556.95,0.001682583
1557.91,0.001348664
1558.88,0.001044996
1559.84,0.000783731
1560.8,0.000568644
1561.77,0.000411306
1562.73,0.000320078
1563.7,0.000306377
1564.66,0.000316265
1565.62,0.000291052
1566.59,0.00023824
1567.55,0.000232459
1568.52,0.000296853
1569.48,0.00030677
1570.45,0.000183263
1571.41,6.36933E-05
1572.37,6.71889E-06
1573.34,-3.44142E-06
1574.3,3.77146E-05
1575.27,0.000102321
1576.23,0.000127884
1577.2,9.4145E-05
1578.16,4.08536E-05
1579.12,7.2132E-06
1580.09,-1.48573E-05
1581.05,-3.27818E-05
1582.02,-5.88791E-05
1582.98,-4.91412E-05
1583.95,5.55295E-05
1584.91,9.7122E-05
1585.87,-8.13992E-06
1586.84,-0.000121754
1587.8,-0.000155775
1588.77,-0.000146292
1589.73,-0.000144529
1590.69,-0.000150736
1591.66,-0.000137228
1592.62,-9.15118E-05
1593.59,-4.59481E-05
1594.55,-5.6087E-05
1595.52,-0.000118526
1596.48,-0.000132745
1597.44,-4.27052E-05
1598.41,-9.13792E-07
1599.37,-4.31859E-05
