RamanShift,NBS4
171.34,0.000709252
172.31,0.000691933
173.27,0.000668246
174.24,0.000648029
175.2,0.000633037
176.16,0.000622151
177.13,0.000612612
178.09,0.000601163
179.06,0.000585341
180.02,0.000569794
180.99,0.00056049
181.95,0.000555613
182.91,0.000552717
183.88,0.000545188
184.84,0.000526265
185.81,0.000506507
186.77,0.000492453
187.74,0.000487832
188.7,0.000489541
189.66,0.000481115
190.63,0.000462081
191.59,0.000436983
192.56,0.000412228
193.52,0.000396379
194.48,0.00039102
195.45,0.000381582
196.41,0.000364957
197.38,0.000341576
198.34,0.000322105
199.31,0.000315469
200.27,0.000314189
201.23,0.000315086
202.2,0.000314864
203.16,0.000312038
204.13,0.000307451
205.09,0.00030417
206.06,0.000303438
207.02,0.000304973
207.98,0.000301211
208.95,0.000290286
209.91,0.000279442
210.88,0.000270234
211.84,0.000262657
212.81,0.000255573
213.77,0.000251412
214.73,0.000247475
215.7,0.000242233
216.66,0.000234991
217.63,0.000227326
218.59,0.000219512
219.55,0.000210287
220.52,0.000199638
221.48,0.000188155
222.45,0.00017651
223.41,0.00016731
224.38,0.00015765
225.34,0.000145157
226.3,0.000128108
227.27,0.000112859
228.23,0.000103861
229.2,0.000100922
230.16,0.00010311
231.13,0.000108459
232.09,0.000107208
233.05,9.8531E-05
234.02,8.54816E-05
234.98,6.76047E-05
235.95,4.44622E-05
236.91,1.81166E-05
237.88,1.99053E-06
238.84,-1.15347E-06
239.8,7.83159E-06
240.77,2.36128E-05
241.73,3.69757E-05
242.7,4.97572E-05
243.66,6.26912E-05
244.62,7.42604E-05
245.59,8.09975E-05
246.55,7.54795E-05
247.52,6.13683E-05
248.48,4.82436E-05
249.45,4.08447E-05
250.41,4.1243E-05
251.37,4.79957E-05
252.34,5.96247E-05
253.3,7.259E-05
254.27,8.40944E-05
255.23,9.04379E-05
256.2,8.66333E-05
257.16,7.66012E-05
258.12,6.60334E-05
259.09,5.95057E-05
260.05,6.25205E-05
261.02,7.90438E-05
261.98,9.91336E-05
262.95,0.000110513
263.91,0.000109161
264.87,9.48687E-05
265.84,6.6991E-05
266.8,4.88061E-05
267.77,4.70605E-05
268.73,5.40954E-05
269.69,5.98763E-05
270.66,5.72644E-05
271.62,6.08826E-05
272.59,7.17439E-05
273.55,8.31672E-05
274.52,9.01663E-05
275.48,8.71663E-05
276.44,7.03325E-05
277.41,4.63852E-05
278.37,2.86819E-05
279.34,3.08852E-05
280.3,6.50488E-05
281.27,0.00011563
282.23,0.000163407
283.19,0.000195928
284.16,0.000207688
285.12,0.000202674
286.09,0.000207302
287.05,0.000226567
288.02,0.000252887
288.98,0.000280924
289.94,0.000306265
290.91,0.000325902
291.87,0.000343206
292.84,0.000362194
293.8,0.00038739
294.76,0.000425492
295.73,0.000476206
296.69,0.000525837
297.66,0.000568248
298.62,0.000604294
299.59,0.000639663
300.55,0.000674267
301.51,0.000695014
302.48,0.000715972
303.44,0.000743416
304.41,0.000773795
305.37,0.000787814
306.34,0.000806813
307.3,0.000843185
308.26,0.00089559
309.23,0.000954494
310.19,0.001011123
311.16,0.001061695
312.12,0.001104354
313.09,0.001140202
314.05,0.001175726
315.01,0.001221055
315.98,0.001280308
316.94,0.001338296
317.91,0.00138434
318.87,0.001407868
319.83,0.001401198
320.8,0.00140829
321.76,0.001451739
322.73,0.001516493
323.69,0.001588106
324.66,0.001655097
325.62,0.001714311
326.58,0.001760985
327.55,0.001798599
328.51,0.0018352
329.48,0.001881115
330.44,0.001939301
331.41,0.001993186
332.37,0.002045547
333.33,0.002104989
334.3,0.00217903
335.26,0.002262736
336.23,0.002334845
337.19,0.002409861
338.16,0.002488022
339.12,0.002567275
340.08,0.002638328
341.05,0.002718187
342.01,0.002802298
342.98,0.002878885
343.94,0.002939957
344.91,0.002983645
345.87,0.003031971
346.83,0.003097364
347.8,0.003178231
348.76,0.003270581
349.73,0.003367632
350.69,0.003463913
351.65,0.003555594
352.62,0.003642763
353.58,0.003722402
354.55,0.003796729
355.51,0.003875392
356.48,0.003965463
357.44,0.004060012
358.4,0.004153147
359.37,0.004238237
360.33,0.004308017
361.3,0.004357165
362.26,0.004392664
363.23,0.004434009
364.19,0.004498216
365.15,0.004599634
366.12,0.004710255
367.08,0.004791986
368.05,0.004851208
369.01,0.004903495
369.98,0.004972536
370.94,0.0050702
371.9,0.005159191
372.87,0.005231718
373.83,0.005295829
374.8,0.005363363
375.76,0.00543033
376.72,0.005484578
377.69,0.005542206
378.65,0.005608694
379.62,0.005681624
380.58,0.005755462
381.55,0.005835838
382.51,0.005919399
383.47,0.005995963
384.44,0.006064179
385.4,0.006131013
386.37,0.006227795
387.33,0.006357393
388.3,0.006489511
389.26,0.006600094
390.22,0.006666986
391.19,0.006688441
392.15,0.006735803
393.12,0.006828367
394.08,0.006942094
395.05,0.007058259
396.01,0.007172477
396.97,0.007273231
397.94,0.007344929
398.9,0.007403297
399.87,0.007464537
400.83,0.007542426
401.79,0.007635019
402.76,0.007733938
403.72,0.007841104
404.69,0.007956339
405.65,0.008079965
406.62,0.008215088
407.58,0.008360324
408.54,0.008487687
409.51,0.008594751
410.47,0.008683921
411.44,0.008764826
412.4,0.008818536
413.37,0.008867665
414.33,0.008941658
415.29,0.009041807
416.26,0.009156035
417.22,0.009256332
418.19,0.009356564
419.15,0.009477137
420.12,0.009609719
421.08,0.009738396
422.04,0.009844595
423.01,0.009928592
423.97,0.010005742
424.94,0.010077408
425.9,0.010149094
426.86,0.010236551
427.83,0.010367378
428.79,0.010510702
429.76,0.01062962
430.72,0.010726897
431.69,0.01081261
432.65,0.01089734
433.61,0.010984257
434.58,0.011100198
435.54,0.011241335
436.51,0.011389752
437.47,0.011518706
438.44,0.011607341
439.4,0.011688643
440.36,0.011785702
441.33,0.011896217
442.29,0.012007642
443.26,0.012105396
444.22,0.012210386
445.19,0.012353915
446.15,0.01252893
447.11,0.012715952
448.08,0.012889442
449.04,0.013024236
450.01,0.013140536
450.97,0.013261483
451.93,0.013397078
452.9,0.013546725
453.86,0.01369954
454.83,0.01383349
455.79,0.013941125
456.76,0.014024855
457.72,0.01409784
458.68,0.014181642
459.65,0.014311117
460.61,0.01448696
461.58,0.014682249
462.54,0.014868415
463.51,0.01503247
464.47,0.015177422
465.43,0.015329697
466.4,0.015473364
467.36,0.01560234
468.33,0.015713665
469.29,0.015803117
470.26,0.015872614
471.22,0.015972466
472.18,0.016099604
473.15,0.016227578
474.11,0.016340651
475.08,0.016443446
476.04,0.016561291
477.01,0.016691017
477.97,0.016820843
478.93,0.016947996
479.9,0.017079237
480.86,0.017224646
481.83,0.017391645
482.79,0.017556666
483.75,0.017703931
484.72,0.017822243
485.68,0.017907372
486.65,0.017965333
487.61,0.01801964
488.58,0.01807147
489.54,0.018114372
490.5,0.018137464
491.47,0.018139823
492.43,0.018159359
493.4,0.018223705
494.36,0.018328833
495.33,0.018461413
496.29,0.01859916
497.25,0.01871402
498.22,0.018780432
499.18,0.018822847
500.15,0.018884135
501.11,0.018991241
502.08,0.019147913
503.04,0.01928286
504,0.019374805
504.97,0.019465425
505.93,0.019568745
506.9,0.019687101
507.86,0.019808699
508.82,0.019940464
509.79,0.020076599
510.75,0.0202048
511.72,0.020326174
512.68,0.020444161
513.65,0.020557346
514.61,0.020661383
515.57,0.020778125
516.54,0.02091808
517.5,0.021077078
518.47,0.021236147
519.43,0.02136004
520.4,0.021455369
521.36,0.021534573
522.32,0.021614946
523.29,0.021716574
524.25,0.021853507
525.22,0.022016552
526.18,0.022155426
527.15,0.022278103
528.11,0.022408542
529.07,0.022578764
530.04,0.022815181
531,0.023097447
531.97,0.023371941
532.93,0.023607135
533.89,0.023789245
534.86,0.02391742
535.82,0.024013419
536.79,0.024113755
537.75,0.02418648
538.72,0.024217278
539.68,0.024216317
540.64,0.0242306
541.61,0.024322982
542.57,0.024441427
543.54,0.024529424
544.5,0.024586889
545.47,0.024631691
546.43,0.024686857
547.39,0.024718874
548.36,0.024688204
549.32,0.024584698
550.29,0.024423683
551.25,0.024235523
552.22,0.024067553
553.18,0.023948384
554.14,0.023881402
555.11,0.023847778
556.07,0.023795998
557.04,0.023680929
558,0.023523522
558.96,0.023426224
559.93,0.023331304
560.89,0.023191376
561.86,0.02298854
562.82,0.022729846
563.79,0.022442578
564.75,0.022165911
565.71,0.021916912
566.68,0.021695006
567.64,0.021487929
568.61,0.02128532
569.57,0.021079971
570.54,0.020870031
571.5,0.020652076
572.46,0.020426546
573.43,0.020192569
574.39,0.019947879
575.36,0.01970368
576.32,0.019468157
577.29,0.019247462
578.25,0.019031706
579.21,0.018795267
580.18,0.018517634
581.14,0.018228906
582.11,0.017999607
583.07,0.017809566
584.03,0.017621192
585,0.017407123
585.96,0.017161116
586.93,0.016890383
587.89,0.01660333
588.86,0.016331277
589.82,0.016096318
590.78,0.015897724
591.75,0.01568508
592.71,0.015425327
593.68,0.015172769
594.64,0.014941643
595.61,0.014734105
596.57,0.014540167
597.53,0.014365684
598.5,0.014194749
599.46,0.013988551
600.43,0.013748855
601.39,0.01350498
602.36,0.013291871
603.32,0.013142177
604.28,0.013055182
605.25,0.012983216
606.21,0.012896708
607.18,0.012797526
608.14,0.012694793
609.1,0.012605459
610.07,0.012525699
611.03,0.012477424
612,0.012466968
612.96,0.01248701
613.93,0.012524191
614.89,0.012561161
615.85,0.01260101
616.82,0.012642603
617.78,0.012684002
618.75,0.012732831
619.71,0.012797179
620.68,0.01288194
621.64,0.012955218
622.6,0.012982842
623.57,0.012983447
624.53,0.012975068
625.5,0.012974021
626.46,0.012982719
627.43,0.013020587
628.39,0.013048074
629.35,0.013027617
630.32,0.01296502
631.28,0.012888686
632.25,0.012822453
633.21,0.012748282
634.18,0.012675454
635.14,0.01259758
636.1,0.012498687
637.07,0.012365604
638.03,0.012200618
639,0.012045523
639.96,0.011905816
640.92,0.011752113
641.89,0.011577086
642.85,0.011380176
643.82,0.011167676
644.78,0.010937567
645.75,0.010733768
646.71,0.010546943
647.67,0.010365365
648.64,0.01019229
649.6,0.010050068
650.57,0.009928664
651.53,0.009791341
652.5,0.00963688
653.46,0.009463277
654.42,0.009273664
655.39,0.009084999
656.35,0.008945995
657.32,0.008874193
658.28,0.008821886
659.25,0.008752545
660.21,0.008647162
661.17,0.008513464
662.14,0.008380943
663.1,0.008277218
664.07,0.008212133
665.03,0.008169988
665.99,0.008129198
666.96,0.00806801
667.92,0.007984434
668.89,0.007906935
669.85,0.007855709
670.82,0.007813855
671.78,0.007754271
672.74,0.007659585
673.71,0.007544052
674.67,0.007485078
675.64,0.007480107
676.6,0.007463754
677.57,0.007401133
678.53,0.00730288
679.49,0.007233083
680.46,0.007208105
681.42,0.007166753
682.39,0.007120508
683.35,0.007072305
684.32,0.007011077
685.28,0.00692191
686.24,0.006832383
687.21,0.006791407
688.17,0.006782683
689.14,0.006785454
690.1,0.006786434
691.06,0.006785723
692.03,0.006794956
692.99,0.006799109
693.96,0.006762215
694.92,0.006692023
695.89,0.006620013
696.85,0.006565798
697.81,0.006516329
698.78,0.006486717
699.74,0.006465132
700.71,0.006433584
701.67,0.006406748
702.64,0.006394969
703.6,0.006376294
704.56,0.006320591
705.53,0.006291659
706.49,0.006316394
707.46,0.006375021
708.42,0.006428647
709.39,0.006453739
710.35,0.006449951
711.31,0.006429108
712.28,0.006389552
713.24,0.006348007
714.21,0.006320059
715.17,0.006310684
716.13,0.00629439
717.1,0.006254087
718.06,0.006216941
719.03,0.006176299
719.99,0.006137086
720.96,0.006115112
721.92,0.006125815
722.88,0.006152109
723.85,0.006145566
724.81,0.006118
725.78,0.006113055
726.74,0.006153342
727.71,0.006221835
728.67,0.006244859
729.63,0.006199504
730.6,0.006180433
731.56,0.006196366
732.53,0.00624064
733.49,0.006299034
734.46,0.006354178
735.42,0.006400503
736.38,0.006475331
737.35,0.006550503
738.31,0.006597266
739.28,0.006619308
740.24,0.006651978
741.2,0.006722306
742.17,0.006800117
743.13,0.006854692
744.1,0.006886148
745.06,0.006906746
746.03,0.006925691
746.99,0.006957197
747.95,0.00697248
748.92,0.006931685
749.88,0.006872427
750.85,0.006814896
751.81,0.006751545
752.78,0.006666188
753.74,0.00657308
754.7,0.006527245
755.67,0.006516201
756.63,0.006497616
757.6,0.006436734
758.56,0.006327607
759.53,0.006196057
760.49,0.006113866
761.45,0.006079506
762.42,0.006037709
763.38,0.005960358
764.35,0.005856784
765.31,0.005749011
766.28,0.00563165
767.24,0.005496954
768.2,0.00535432
769.17,0.005207564
770.13,0.005058338
771.1,0.0049087
772.06,0.004771676
773.02,0.004671942
773.99,0.004592739
774.95,0.004509387
775.92,0.004420157
776.88,0.004334354
777.85,0.004263548
778.81,0.004192413
779.77,0.004044726
780.74,0.003845052
781.7,0.003684848
782.67,0.003583626
783.63,0.003506954
784.6,0.003391631
785.56,0.003220037
786.52,0.003071044
787.49,0.002969916
788.45,0.002903219
789.42,0.002840245
790.38,0.002761495
791.35,0.002674741
792.31,0.002616884
793.27,0.002574415
794.24,0.002522103
795.2,0.002448051
796.17,0.002352259
797.13,0.002242397
798.09,0.0021263
799.06,0.00202758
800.02,0.001960049
800.99,0.001925878
801.95,0.001911322
802.92,0.001900705
803.88,0.001882082
804.84,0.00185347
805.81,0.001828769
806.77,0.001835816
807.74,0.001862847
808.7,0.001879931
809.67,0.001869088
810.63,0.001842144
811.59,0.001841191
812.56,0.001880445
813.52,0.001931844
814.49,0.001981407
815.45,0.002029063
816.42,0.002084949
817.38,0.002151102
818.34,0.002247828
819.31,0.002385492
820.27,0.002556027
821.24,0.002745422
822.2,0.002931245
823.16,0.003095138
824.13,0.003220691
825.09,0.003344504
826.06,0.003511794
827.02,0.003710321
827.99,0.003915644
828.95,0.004111172
829.91,0.004319654
830.88,0.004568032
831.84,0.004835692
832.81,0.005129034
833.77,0.00547709
834.74,0.005842847
835.7,0.006192906
836.66,0.006529362
837.63,0.006875217
838.59,0.007219853
839.56,0.00756138
840.52,0.007897442
841.49,0.008232484
842.45,0.00857044
843.41,0.00892405
844.38,0.009304077
845.34,0.009699803
846.31,0.010098908
847.27,0.010494713
848.23,0.010897968
849.2,0.011306745
850.16,0.011727092
851.13,0.012174345
852.09,0.012646107
853.06,0.013102267
854.02,0.013550907
854.98,0.014009332
855.95,0.014490681
856.91,0.014983847
857.88,0.015508685
858.84,0.016056263
859.81,0.016607743
860.77,0.017149633
861.73,0.017667047
862.7,0.018166618
863.66,0.018662925
864.63,0.019199908
865.59,0.019807675
866.56,0.020450014
867.52,0.021061085
868.48,0.02161697
869.45,0.022150562
870.41,0.0227181
871.38,0.023285274
872.34,0.023840432
873.3,0.024491619
874.27,0.025277254
875.23,0.026123947
876.2,0.026922473
877.16,0.027592242
878.13,0.028175574
879.09,0.028817679
880.05,0.029539178
881.02,0.030262986
881.98,0.030934806
882.95,0.03156198
883.91,0.032232748
884.88,0.033006331
885.84,0.033788172
886.8,0.034589968
887.77,0.035403312
888.73,0.036218259
889.7,0.037013307
890.66,0.037785078
891.63,0.038527527
892.59,0.039267031
893.55,0.04001746
894.52,0.040793024
895.48,0.041606301
896.45,0.042469958
897.41,0.043373909
898.37,0.044250524
899.34,0.045061519
900.3,0.04583028
901.27,0.046560646
902.23,0.047292177
903.2,0.048053715
904.16,0.048823367
905.12,0.049521074
906.09,0.050159213
907.05,0.050816659
908.02,0.051511052
908.98,0.052243429
909.95,0.052994297
910.91,0.053727949
911.87,0.054403003
912.84,0.055013005
913.8,0.055651403
914.77,0.056359929
915.73,0.057116072
916.7,0.057869916
917.66,0.058571184
918.62,0.059203808
919.59,0.059744626
920.55,0.060192112
921.52,0.060662592
922.48,0.061206097
923.45,0.061822689
924.41,0.06248239
925.37,0.063162312
926.34,0.063866236
927.3,0.064587307
928.27,0.065225698
929.23,0.065717024
930.19,0.066097773
931.16,0.066468291
932.12,0.066914822
933.09,0.06739931
934.05,0.067776015
935.02,0.068089951
935.98,0.068422538
936.94,0.068806476
937.91,0.069244812
938.87,0.069709886
939.84,0.070140473
940.8,0.070469843
941.77,0.070752195
942.73,0.071007732
943.69,0.071244082
944.66,0.071474501
945.62,0.071707027
946.59,0.071955254
947.55,0.072227565
948.52,0.072508401
949.48,0.072691065
950.44,0.07278862
951.41,0.07289918
952.37,0.073067706
953.34,0.07324012
954.3,0.073359921
955.26,0.07349459
956.23,0.073620749
957.19,0.073632278
958.16,0.073545753
959.12,0.073453134
960.09,0.073449975
961.05,0.073520053
962.01,0.073523047
962.98,0.073357956
963.94,0.073126298
964.91,0.072922231
965.87,0.072766418
966.84,0.072620958
967.8,0.072431694
968.76,0.072143793
969.73,0.071845873
970.69,0.071656596
971.66,0.071497759
972.62,0.071256821
973.59,0.070943145
974.55,0.070634894
975.51,0.070409096
976.48,0.070201169
977.44,0.069925748
978.41,0.069609763
979.37,0.069261425
980.33,0.068845917
981.3,0.068366417
982.26,0.067884666
983.23,0.067509627
984.19,0.067173507
985.16,0.066760467
986.12,0.066355623
987.08,0.065941914
988.05,0.065502168
989.01,0.065057757
989.98,0.064664408
990.94,0.064318079
991.91,0.06399478
992.87,0.063641277
993.83,0.063240173
994.8,0.062830952
995.76,0.062450894
996.73,0.062088715
997.69,0.061657099
998.66,0.061157363
999.62,0.060785541
1000.58,0.060525138
1001.55,0.060350935
1002.51,0.060209399
1003.48,0.060010502
1004.44,0.059697451
1005.41,0.059378725
1006.37,0.059187399
1007.33,0.059021783
1008.3,0.058830006
1009.26,0.058618411
1010.23,0.058403986
1011.19,0.058214876
1012.15,0.058078123
1013.12,0.057975819
1014.08,0.057872665
1015.05,0.057804385
1016.01,0.05779095
1016.98,0.057796437
1017.94,0.057774673
1018.9,0.057707323
1019.87,0.057621405
1020.83,0.057596252
1021.8,0.057710688
1022.76,0.057913345
1023.73,0.058114374
1024.69,0.058226007
1025.65,0.058233025
1026.62,0.05821341
1027.58,0.058276825
1028.55,0.05845986
1029.51,0.058666545
1030.48,0.058817692
1031.44,0.058883998
1032.4,0.058904439
1033.37,0.058957854
1034.33,0.059097887
1035.3,0.059282152
1036.26,0.05948808
1037.23,0.059749426
1038.19,0.059994384
1039.15,0.060225814
1040.12,0.060439196
1041.08,0.060619548
1042.05,0.060740209
1043.01,0.060797291
1043.97,0.060815541
1044.94,0.060884049
1045.9,0.061048708
1046.87,0.061263811
1047.83,0.06142597
1048.8,0.06148414
1049.76,0.061471962
1050.72,0.061498479
1051.69,0.061575962
1052.65,0.061705329
1053.62,0.061866241
1054.58,0.061993451
1055.55,0.062062645
1056.51,0.062080792
1057.47,0.06205966
1058.44,0.061999856
1059.4,0.061919673
1060.37,0.061822774
1061.33,0.061702278
1062.3,0.061590546
1063.26,0.061534042
1064.22,0.061525516
1065.19,0.06149751
1066.15,0.061409185
1067.12,0.061312757
1068.08,0.061203902
1069.04,0.061052101
1070.01,0.060889177
1070.97,0.060736397
1071.94,0.060561075
1072.9,0.060296132
1073.87,0.059945549
1074.83,0.059587895
1075.79,0.059223292
1076.76,0.058806882
1077.72,0.058348565
1078.69,0.057889763
1079.65,0.057449222
1080.62,0.057022325
1081.58,0.05660835
1082.54,0.056279811
1083.51,0.056037656
1084.47,0.055759498
1085.44,0.055406027
1086.4,0.054952516
1087.37,0.054411521
1088.33,0.053833718
1089.29,0.053303903
1090.26,0.052816749
1091.22,0.052255246
1092.19,0.05165507
1093.15,0.051067426
1094.11,0.050490049
1095.08,0.04991478
1096.04,0.049334312
1097.01,0.048756235
1097.97,0.048161515
1098.94,0.047604124
1099.9,0.047082785
1100.86,0.046525139
1101.83,0.045934253
1102.79,0.045317804
1103.76,0.044655785
1104.72,0.043941683
1105.69,0.043211597
1106.65,0.042526441
1107.61,0.041881534
1108.58,0.041259362
1109.54,0.0406647
1110.51,0.04008429
1111.47,0.039501751
1112.44,0.038906653
1113.4,0.038279829
1114.36,0.037585437
1115.33,0.036884173
1116.29,0.036243521
1117.26,0.035629107
1118.22,0.035069644
1119.18,0.034572351
1120.15,0.034067964
1121.11,0.033483931
1122.08,0.032844305
1123.04,0.032215219
1124.01,0.031627093
1124.97,0.03105542
1125.93,0.03047971
1126.9,0.029869433
1127.86,0.029227073
1128.83,0.028592703
1129.79,0.028032675
1130.76,0.02751737
1131.72,0.026945686
1132.68,0.026436818
1133.65,0.026021905
1134.61,0.025568981
1135.58,0.025014186
1136.54,0.024411838
1137.51,0.023832945
1138.47,0.02329555
1139.43,0.022781571
1140.4,0.022282062
1141.36,0.021793545
1142.33,0.021316492
1143.29,0.020862852
1144.25,0.020423669
1145.22,0.019977529
1146.18,0.01951773
1147.15,0.019066462
1148.11,0.018629479
1149.08,0.018145092
1150.04,0.017615792
1151,0.017097797
1151.97,0.016641266
1152.93,0.016227279
1153.9,0.01578753
1154.86,0.015283979
1155.83,0.014773252
1156.79,0.01435534
1157.75,0.013980487
1158.72,0.013579804
1159.68,0.013152906
1160.65,0.012728368
1161.61,0.012334304
1162.58,0.011980565
1163.54,0.011663821
1164.5,0.011381227
1165.47,0.011053751
1166.43,0.010684209
1167.4,0.01030128
1168.36,0.009901514
1169.32,0.00951043
1170.29,0.00915679
1171.25,0.00884376
1172.22,0.008549265
1173.18,0.008263623
1174.15,0.007980649
1175.11,0.007680999
1176.07,0.007351828
1177.04,0.007028413
1178,0.006755648
1178.97,0.006530564
1179.93,0.006311393
1180.9,0.006072454
1181.86,0.005826484
1182.82,0.005560616
1183.79,0.00527808
1184.75,0.005020768
1185.72,0.00478884
1186.68,0.004543429
1187.65,0.004278038
1188.61,0.004031564
1189.57,0.003826819
1190.54,0.003654239
1191.5,0.00349429
1192.47,0.003366631
1193.43,0.003222364
1194.4,0.003022224
1195.36,0.002808544
1196.32,0.002637001
1197.29,0.002504471
1198.25,0.002361788
1199.22,0.002205671
1200.18,0.002078814
1201.14,0.00197474
1202.11,0.001867159
1203.07,0.001742838
1204.04,0.001608348
1205,0.001473566
1205.97,0.001348436
1206.93,0.001239603
1207.89,0.001140492
1208.86,0.001051136
1209.82,0.00098818
1210.79,0.000961688
1211.75,0.000931806
1212.72,0.000871849
1213.68,0.000781722
1214.64,0.000684723
1215.61,0.000587518
1216.57,0.000500154
1217.54,0.000429358
1218.5,0.000388612
1219.47,0.000364564
1220.43,0.00035055
1221.39,0.000323042
1222.36,0.000281993
1223.32,0.00023749
1224.29,0.000192884
1225.25,0.000158327
1226.21,0.000123695
1227.18,5.17353E-05
1228.14,3.35847E-06
1229.11,1.59362E-05
1230.07,5.23176E-05
1231.04,8.87587E-05
1232,0.000118473
1232.96,0.000127803
1233.93,9.9631E-05
1234.89,7.14059E-05
1235.86,0.000111445
1236.82,0.000172092
1237.79,0.000174645
1238.75,0.000108664
1239.71,3.22542E-05
1240.68,3.17943E-07
1241.64,-7.38513E-07
1242.61,-1.21356E-05
1243.57,-2.69931E-05
1244.54,-2.12088E-05
1245.5,-1.60014E-06
1246.46,3.18628E-05
1247.43,0.000103419
1248.39,0.000168202
1249.36,0.000177656
1250.32,0.000128165
1251.28,7.85718E-05
1252.25,8.09987E-05
1253.21,0.000118228
1254.18,0.000169448
1255.14,0.000220776
1256.11,0.000251255
1257.07,0.000257347
1258.03,0.000245965
1259,0.000220545
1259.96,0.000174059
1260.93,0.000152014
1261.89,0.000158016
1262.86,0.000199155
1263.82,0.0003248
1264.78,0.000429564
1265.75,0.000421742
1266.71,0.000346873
1267.68,0.000300096
1268.64,0.000316859
1269.61,0.000369027
1270.57,0.000410675
1271.53,0.000445311
1272.5,0.000497745
1273.46,0.000578708
1274.43,0.00064915
1275.39,0.000719735
1276.35,0.000783323
1277.32,0.000807795
1278.28,0.000796617
1279.25,0.000781835
1280.21,0.000788481
1281.18,0.000805874
1282.14,0.00079463
1283.1,0.000801293
1284.07,0.000876193
1285.03,0.000990777
1286,0.001087586
1286.96,0.001123358
1287.93,0.001133953
1288.89,0.00117704
1289.85,0.001252719
1290.82,0.001332155
1291.78,0.001437076
1292.75,0.001520456
1293.71,0.001542347
1294.68,0.001560643
1295.64,0.001618935
1296.6,0.001713707
1297.57,0.001826858
1298.53,0.001962084
1299.5,0.002093923
1300.46,0.002178542
1301.42,0.002223116
1302.39,0.002260461
1303.35,0.002290541
1304.32,0.002331675
1305.28,0.00241323
1306.25,0.002535342
1307.21,0.002668696
1308.17,0.002787585
1309.14,0.002869878
1310.1,0.002926503
1311.07,0.002990621
1312.03,0.003065924
1313,0.00316726
1313.96,0.003283566
1314.92,0.003392681
1315.89,0.003505725
1316.85,0.00362638
1317.82,0.003758414
1318.78,0.003868395
1319.75,0.003941324
1320.71,0.004029288
1321.67,0.004158437
1322.64,0.004261738
1323.6,0.004312878
1324.57,0.004356635
1325.53,0.004434119
1326.5,0.004538057
1327.46,0.004638353
1328.42,0.004720062
1329.39,0.004805725
1330.35,0.004914066
1331.32,0.00503395
1332.28,0.0051427
1333.24,0.005251648
1334.21,0.005364587
1335.17,0.005473938
1336.14,0.005579723
1337.1,0.005704578
1338.07,0.005863832
1339.03,0.00595507
1339.99,0.0059515
1340.96,0.006001149
1341.92,0.006142211
1342.89,0.0062759
1343.85,0.006337385
1344.82,0.006353216
1345.78,0.006399596
1346.74,0.006495748
1347.71,0.006618882
1348.67,0.006715365
1349.64,0.006785252
