RamanShift,SLS4
275.48,0.001096804
276.44,0.001100909
277.41,0.001103285
278.37,0.001119619
279.34,0.001161636
280.3,0.001229692
281.27,0.001303778
282.23,0.001373175
283.19,0.001426153
284.16,0.001454345
285.12,0.001465456
286.09,0.001487612
287.05,0.001531005
288.02,0.001596956
288.98,0.00167366
289.94,0.001741743
290.91,0.001775842
291.87,0.001798853
292.84,0.001823025
293.8,0.001857758
294.76,0.001907086
295.73,0.001972242
296.69,0.002035007
297.66,0.00209158
298.62,0.002142703
299.59,0.002195292
300.55,0.002251179
301.51,0.00230059
302.48,0.002348481
303.44,0.002397654
304.41,0.002443277
305.37,0.00247
306.34,0.002503051
307.3,0.0025586
308.26,0.002635015
309.23,0.002721371
310.19,0.002804222
311.16,0.00287332
312.12,0.002930359
313.09,0.002980599
314.05,0.00303529
315.01,0.003105142
315.98,0.003179872
316.94,0.003244405
317.91,0.003295614
318.87,0.003332006
319.83,0.003350252
320.8,0.003379506
321.76,0.003445816
322.73,0.003533505
323.69,0.003623925
324.66,0.003700789
325.62,0.003771436
326.58,0.003840342
327.55,0.003900912
328.51,0.003956128
329.48,0.004011832
330.44,0.004076809
331.41,0.004142344
332.37,0.004211603
333.33,0.00429049
334.3,0.004383891
335.26,0.004485893
336.23,0.004571344
337.19,0.00465138
338.16,0.004735622
339.12,0.004832025
340.08,0.004940892
341.05,0.005048313
342.01,0.005138438
342.98,0.005214965
343.94,0.005290584
344.91,0.005383734
345.87,0.005478512
346.83,0.005569042
347.8,0.005657883
348.76,0.005744645
349.73,0.005817358
350.69,0.005884124
351.65,0.005983504
352.62,0.006109866
353.58,0.006235616
354.55,0.006328495
355.51,0.006387691
356.48,0.006470167
357.44,0.006569407
358.4,0.006674349
359.37,0.006777581
360.33,0.006874793
361.3,0.006947005
362.26,0.007006408
363.23,0.007070218
364.19,0.007152363
365.15,0.007262449
366.12,0.007378698
367.08,0.007468988
368.05,0.007538834
369.01,0.007596799
369.98,0.007664587
370.94,0.007756568
371.9,0.007862495
372.87,0.007973307
373.83,0.008084487
374.8,0.008193848
375.76,0.008296727
376.72,0.00837413
377.69,0.00844392
378.65,0.00851514
379.62,0.008592475
380.58,0.008664347
381.55,0.008747971
382.51,0.0088387
383.47,0.008927087
384.44,0.00901476
385.4,0.009119561
386.37,0.009259263
387.33,0.009388058
388.3,0.009492111
389.26,0.009580604
390.22,0.009670952
391.19,0.009776472
392.15,0.00986916
393.12,0.009953855
394.08,0.010048834
395.05,0.010162161
396.01,0.010293368
396.97,0.010422328
397.94,0.010543376
398.9,0.010648368
399.87,0.010733327
400.83,0.010798872
401.79,0.010876648
402.76,0.010985153
403.72,0.011116507
404.69,0.011270073
405.65,0.011442368
406.62,0.011637274
407.58,0.011835976
408.54,0.012011175
409.51,0.012142978
410.47,0.012220919
411.44,0.012242113
412.4,0.012261288
413.37,0.012324448
414.33,0.012418734
415.29,0.012522833
416.26,0.012615138
417.22,0.012712161
418.19,0.012876609
419.15,0.013068564
420.12,0.013239544
421.08,0.013364508
422.04,0.013446633
423.01,0.013540724
423.97,0.013646097
424.94,0.013749036
425.9,0.01385361
426.86,0.013973296
427.83,0.014113538
428.79,0.014216231
429.76,0.014319716
430.72,0.014467812
431.69,0.014660137
432.65,0.014814706
433.61,0.01489991
434.58,0.015000847
435.54,0.015110139
436.51,0.015220264
437.47,0.015320261
438.44,0.015412562
439.4,0.015514917
440.36,0.015641524
441.33,0.015789584
442.29,0.015936145
443.26,0.016051079
444.22,0.016162533
445.19,0.016319856
446.15,0.016513838
447.11,0.016720916
448.08,0.016910204
449.04,0.017054359
450.01,0.017167944
450.97,0.017272675
451.93,0.017388338
452.9,0.017529693
453.86,0.017692454
454.83,0.017826157
455.79,0.017906202
456.76,0.017945563
457.72,0.017968423
458.68,0.018007303
459.65,0.018100915
460.61,0.018252205
461.58,0.018430076
462.54,0.018586435
463.51,0.018692567
464.47,0.018749141
465.43,0.018849884
466.4,0.018999226
467.36,0.019132111
468.33,0.019219655
469.29,0.019254775
470.26,0.019256799
471.22,0.0192694
472.18,0.019320982
473.15,0.019405091
474.11,0.0195041
475.08,0.019590698
476.04,0.019646407
477.01,0.019693385
477.97,0.019737874
478.93,0.019782328
479.9,0.019829223
480.86,0.019883222
481.83,0.019945506
482.79,0.020017145
483.75,0.020082888
484.72,0.020128095
485.68,0.020139395
486.65,0.020131705
487.61,0.020105515
488.58,0.020046087
489.54,0.019969766
490.5,0.019892778
491.47,0.019841393
492.43,0.019814788
493.4,0.019810191
494.36,0.019830782
495.33,0.019865725
496.29,0.019896121
497.25,0.019896281
498.22,0.019874506
499.18,0.01985595
500.15,0.019863881
501.11,0.019917875
502.08,0.020027385
503.04,0.020099975
504,0.020121545
504.97,0.020129101
505.93,0.020121588
506.9,0.020106027
507.86,0.020108304
508.82,0.020176723
509.79,0.020256126
510.75,0.020314396
511.72,0.0203544
512.68,0.02038763
513.65,0.02043807
514.61,0.020492281
515.57,0.020546543
516.54,0.020609806
517.5,0.020685397
518.47,0.020776495
519.43,0.020850303
520.4,0.020899107
521.36,0.020934589
522.32,0.020978638
523.29,0.021046808
524.25,0.021159957
525.22,0.021297704
526.18,0.021418086
527.15,0.021513228
528.11,0.021577613
529.07,0.021642114
530.04,0.021764129
531,0.021989113
531.97,0.022242041
532.93,0.022490757
533.89,0.022718535
534.86,0.022910055
535.82,0.023026162
536.79,0.023069679
537.75,0.023114816
538.72,0.023182858
539.68,0.023261841
540.64,0.023327242
541.61,0.0233935
542.57,0.023508929
543.54,0.023652159
544.5,0.023795465
545.47,0.023919308
546.43,0.024022391
547.39,0.024084816
548.36,0.024078944
549.32,0.023996714
550.29,0.023861298
551.25,0.023708533
552.22,0.023592367
553.18,0.023542036
554.14,0.02356553
555.11,0.023622032
556.07,0.023645582
557.04,0.023594532
558,0.023463042
558.96,0.023325916
559.93,0.023190889
560.89,0.023023889
561.86,0.022811511
562.82,0.02255487
563.79,0.022287836
564.75,0.022038006
565.71,0.021810731
566.68,0.021606644
567.64,0.021424948
568.61,0.021269149
569.57,0.021128886
570.54,0.020935204
571.5,0.020679655
572.46,0.020415526
573.43,0.020191784
574.39,0.02001758
575.36,0.019833129
576.32,0.01964973
577.29,0.019463348
578.25,0.019246154
579.21,0.018973755
580.18,0.018660986
581.14,0.018375967
582.11,0.018171691
583.07,0.018033004
584.03,0.017908509
585,0.017746341
585.96,0.017503089
586.93,0.017191461
587.89,0.016865502
588.86,0.016563485
589.82,0.016315155
590.78,0.016128757
591.75,0.015974664
592.71,0.015735864
593.68,0.015475944
594.64,0.015222143
595.61,0.014980229
596.57,0.014749726
597.53,0.014520699
598.5,0.01423187
599.46,0.013915761
600.43,0.013624291
601.39,0.013375185
602.36,0.013158843
603.32,0.012930913
604.28,0.012694194
605.25,0.012464477
606.21,0.012220447
607.18,0.011962498
608.14,0.011711075
609.1,0.011508447
610.07,0.011260412
611.03,0.010971563
612,0.010702815
612.96,0.010483038
613.93,0.0103076
614.89,0.010112598
615.85,0.009836883
616.82,0.009557512
617.78,0.009306207
618.75,0.009094231
619.71,0.008905359
620.68,0.008721253
621.64,0.008514622
622.6,0.008285575
623.57,0.008055694
624.53,0.007838335
625.5,0.007647359
626.46,0.007490885
627.43,0.00737208
628.39,0.007249947
629.35,0.007094441
630.32,0.006905483
631.28,0.006710171
632.25,0.006547267
633.21,0.006436044
634.18,0.00634383
635.14,0.006242822
636.1,0.006124773
637.07,0.005995242
638.03,0.005890186
639,0.005832276
639.96,0.005754479
640.92,0.005631511
641.89,0.005488505
642.85,0.005367371
643.82,0.005282526
644.78,0.005177492
645.75,0.005091964
646.71,0.005023046
647.67,0.004956701
648.64,0.004895888
649.6,0.004857618
650.57,0.004833554
651.53,0.004777831
652.5,0.004667483
653.46,0.004516441
654.42,0.004356162
655.39,0.004230011
656.35,0.004169809
657.32,0.004147079
658.28,0.004115539
659.25,0.004066522
660.21,0.00401145
661.17,0.003953258
662.14,0.003862776
663.1,0.003742632
664.07,0.003657353
665.03,0.003609902
665.99,0.003568202
666.96,0.003505772
667.92,0.003410568
668.89,0.003318047
669.85,0.00326669
670.82,0.003224131
671.78,0.003154597
672.74,0.003034142
673.71,0.002883419
674.67,0.002797997
675.64,0.002772321
676.6,0.002752548
677.57,0.002717724
678.53,0.002664669
679.49,0.002593326
680.46,0.002470352
681.42,0.002352985
682.39,0.002256531
683.35,0.002184071
684.32,0.002144952
685.28,0.00214539
686.24,0.002109155
687.21,0.001980925
688.17,0.001833815
689.14,0.001720082
690.1,0.001655251
691.06,0.001618009
692.03,0.001571432
692.99,0.001499917
693.96,0.001412705
694.92,0.001325197
695.89,0.001246795
696.85,0.001177491
697.81,0.001098616
698.78,0.001032051
699.74,0.000959004
700.71,0.000876345
701.67,0.00078713
702.64,0.000707126
703.6,0.000642662
704.56,0.000619148
705.53,0.000624136
706.49,0.000632349
707.46,0.000627936
708.42,0.000591688
709.39,0.000520287
710.35,0.000416705
711.31,0.000351242
712.28,0.000336938
713.24,0.000329045
714.21,0.000311542
715.17,0.000284342
716.13,0.000244185
717.1,0.000152206
718.06,8.26326E-05
719.03,6.15809E-05
719.99,6.97573E-05
720.96,6.50076E-05
721.92,3.09181E-05
722.88,1.31082E-05
723.85,8.36942E-05
724.81,0.000184064
725.78,0.000252006
726.74,0.000260989
727.71,0.000230536
728.67,0.000203312
729.63,0.00018597
730.6,0.000175275
731.56,0.00018116
732.53,0.000197116
733.49,0.000206495
734.46,0.000185981
735.42,0.000168763
736.38,0.000201719
737.35,0.000254974
738.31,0.000321851
739.28,0.000395761
740.24,0.000456462
741.2,0.000449958
742.17,0.000409739
743.13,0.000440463
744.1,0.000542562
745.06,0.000668769
746.03,0.000775078
746.99,0.000868118
747.95,0.000951272
748.92,0.000956204
749.88,0.000971414
750.85,0.001038202
751.81,0.001132673
752.78,0.00118628
753.74,0.001174597
754.7,0.001204329
755.67,0.001279191
756.63,0.001364668
757.6,0.001460929
758.56,0.001560955
759.53,0.001661414
760.49,0.001748235
761.45,0.001835377
762.42,0.001919419
763.38,0.001989693
764.35,0.00205681
765.31,0.002145172
766.28,0.002269112
767.24,0.002361695
768.2,0.002422856
769.17,0.002480805
770.13,0.002535349
771.1,0.002597285
772.06,0.002687772
773.02,0.002867489
773.99,0.003055029
774.95,0.00317888
775.92,0.003242517
776.88,0.003270499
777.85,0.003287954
778.81,0.003283856
779.77,0.003283373
780.74,0.003326249
781.7,0.003394429
782.67,0.003452128
783.63,0.003488222
784.6,0.003520953
785.56,0.00357911
786.52,0.003626574
787.49,0.00367434
788.45,0.003725802
789.42,0.003773925
790.38,0.003796519
791.35,0.003801023
792.31,0.003805427
793.27,0.003817249
794.24,0.003836622
795.2,0.003852255
796.17,0.003849673
797.13,0.003813702
798.09,0.003748026
799.06,0.003682324
800.02,0.003627466
800.99,0.003594908
801.95,0.003565882
802.92,0.003522008
803.88,0.003496584
804.84,0.003534722
805.81,0.003539408
806.77,0.003491478
807.74,0.003409735
808.7,0.00330507
809.67,0.0031814
810.63,0.003030841
811.59,0.002898774
812.56,0.002789182
813.52,0.002675385
814.49,0.00252722
815.45,0.002370931
816.42,0.002252414
817.38,0.002202131
818.34,0.002128819
819.31,0.00199804
820.27,0.001905119
821.24,0.00191568
822.2,0.001972314
823.16,0.001956027
824.13,0.001770247
825.09,0.001541391
826.06,0.001404776
827.02,0.00133351
827.99,0.001258298
828.95,0.001143975
829.91,0.001037135
830.88,0.001023579
831.84,0.001111309
832.81,0.001183818
833.77,0.001229092
834.74,0.001258974
835.7,0.001281031
836.66,0.001291402
837.63,0.001337351
838.59,0.001454271
839.56,0.001555898
840.52,0.001594526
841.49,0.001585935
842.45,0.001585167
843.41,0.001628073
844.38,0.00172689
845.34,0.001881612
846.31,0.002064826
847.27,0.002252465
848.23,0.002428681
849.2,0.002609566
850.16,0.002830936
851.13,0.003125353
852.09,0.003432549
853.06,0.003744818
854.02,0.004025601
854.98,0.004242611
855.95,0.004420032
856.91,0.004634224
857.88,0.004978906
858.84,0.005385318
859.81,0.005788993
860.77,0.006173308
861.73,0.006550567
862.7,0.006924999
863.66,0.007300277
864.63,0.00768504
865.59,0.008082958
866.56,0.008543819
867.52,0.009050951
868.48,0.009542995
869.45,0.009987259
870.41,0.010411819
871.38,0.010862643
872.34,0.011393134
873.3,0.011983083
874.27,0.012570776
875.23,0.013130736
876.2,0.013721694
877.16,0.014405617
878.13,0.015104276
879.09,0.015637329
880.05,0.016079757
881.02,0.016611718
881.98,0.017312682
882.95,0.018112547
883.91,0.01885108
884.88,0.01952033
885.84,0.020207909
886.8,0.020905786
887.77,0.021639735
888.73,0.022438825
889.7,0.023274452
890.66,0.024094828
891.63,0.024862559
892.59,0.025627601
893.55,0.026420266
894.52,0.027258214
895.48,0.028140652
896.45,0.029081595
897.41,0.030067431
898.37,0.03104723
899.34,0.031974271
900.3,0.032911745
901.27,0.0338825
902.23,0.034876747
903.2,0.035856874
904.16,0.036799967
905.12,0.037658793
906.09,0.038416307
907.05,0.039196798
908.02,0.040045264
908.98,0.040956205
909.95,0.041913835
910.91,0.042877589
911.87,0.043795452
912.84,0.044598436
913.8,0.045397975
914.77,0.046275249
915.73,0.047224459
916.7,0.048198271
917.66,0.04916547
918.62,0.050130646
919.59,0.050992758
920.55,0.051732295
921.52,0.052500935
922.48,0.053368404
923.45,0.054309855
924.41,0.055257327
925.37,0.056158074
926.34,0.057052848
927.3,0.057944551
928.27,0.058772518
929.23,0.059529533
930.19,0.060261867
931.16,0.061009774
932.12,0.061772569
933.09,0.062492506
934.05,0.063132555
935.02,0.06377493
935.98,0.064412951
936.94,0.065043827
937.91,0.065695154
938.87,0.066387947
939.84,0.067092316
940.8,0.067701836
941.77,0.068286294
942.73,0.068830081
943.69,0.069279119
944.66,0.069656841
945.62,0.070066466
946.59,0.070602165
947.55,0.071270812
948.52,0.071909727
949.48,0.072411457
950.44,0.072780112
951.41,0.073072457
952.37,0.073373154
953.34,0.073717489
954.3,0.074088856
955.26,0.074447502
956.23,0.074691235
957.19,0.07481393
958.16,0.07490511
959.12,0.07506014
960.09,0.075324187
961.05,0.075657823
962.01,0.075907839
962.98,0.075999928
963.94,0.07602535
964.91,0.076037524
965.87,0.076029708
966.84,0.075984972
967.8,0.075905911
968.76,0.075750894
969.73,0.075596265
970.69,0.075582072
971.66,0.075601795
972.62,0.075549195
973.59,0.075416936
974.55,0.075282688
975.51,0.075214592
976.48,0.075151864
977.44,0.075016654
978.41,0.07482402
979.37,0.074557935
980.33,0.074171647
981.3,0.073688695
982.26,0.073198596
983.23,0.072819158
984.19,0.072543141
985.16,0.07230142
986.12,0.072057501
987.08,0.071793938
988.05,0.071462201
989.01,0.071027252
989.98,0.070528868
990.94,0.070095706
991.91,0.069862119
992.87,0.069626399
993.83,0.06925875
994.8,0.068807899
995.76,0.068383734
996.73,0.068038017
997.69,0.067646316
998.66,0.067048277
999.62,0.066412881
1000.58,0.065923812
1001.55,0.065562242
1002.51,0.065282116
1003.48,0.06501233
1004.44,0.064696426
1005.41,0.064321026
1006.37,0.063933341
1007.33,0.063550017
1008.3,0.063201164
1009.26,0.062840571
1010.23,0.062434933
1011.19,0.061982022
1012.15,0.06155831
1013.12,0.0612491
1014.08,0.061013258
1015.05,0.060727376
1016.01,0.06037923
1016.98,0.060061471
1017.94,0.059852628
1018.9,0.059703525
1019.87,0.059443819
1020.83,0.059096354
1021.8,0.058885504
1022.76,0.058759232
1023.73,0.058668676
1024.69,0.058571968
1025.65,0.058439369
1026.62,0.058270963
1027.58,0.058101804
1028.55,0.057999019
1029.51,0.057966513
1030.48,0.057919189
1031.44,0.057809065
1032.4,0.057683706
1033.37,0.057599599
1034.33,0.057560606
1035.3,0.057522088
1036.26,0.057502687
1037.23,0.057530641
1038.19,0.057552669
1039.15,0.057568938
1040.12,0.057586327
1041.08,0.057613262
1042.05,0.057635129
1043.01,0.057604899
1043.97,0.057522054
1044.94,0.057466074
1045.9,0.057481948
1046.87,0.057523938
1047.83,0.05755529
1048.8,0.057592497
1049.76,0.057665017
1050.72,0.057721877
1051.69,0.05774853
1052.65,0.057842061
1053.62,0.057973647
1054.58,0.058104181
1055.55,0.058267683
1056.51,0.058456544
1057.47,0.058609316
1058.44,0.058704398
1059.4,0.058756571
1060.37,0.058725281
1061.33,0.058650164
1062.3,0.058681538
1063.26,0.058913964
1064.22,0.05922123
1065.19,0.05939723
1066.15,0.059353761
1067.12,0.059396133
1068.08,0.059581981
1069.04,0.05972534
1070.01,0.059789299
1070.97,0.059868641
1071.94,0.060013132
1072.9,0.06018397
1073.87,0.060253591
1074.83,0.060198685
1075.79,0.060084226
1076.76,0.059916118
1077.72,0.059708428
1078.69,0.059555467
1079.65,0.059498797
1080.62,0.059502202
1081.58,0.059471677
1082.54,0.059468665
1083.51,0.059563586
1084.47,0.0596421
1085.44,0.059617229
1086.4,0.059455567
1087.37,0.059167883
1088.33,0.058764396
1089.29,0.058326471
1090.26,0.057986804
1091.22,0.057843171
1092.19,0.057722294
1093.15,0.057500777
1094.11,0.057157479
1095.08,0.056736763
1096.04,0.056281203
1097.01,0.055797526
1097.97,0.055339659
1098.94,0.054997542
1099.9,0.054670427
1100.86,0.054275863
1101.83,0.053803245
1102.79,0.053222971
1103.76,0.052547339
1104.72,0.051847014
1105.69,0.051195966
1106.65,0.050609658
1107.61,0.050005111
1108.58,0.049411004
1109.54,0.04887086
1110.51,0.048358097
1111.47,0.047775946
1112.44,0.047018742
1113.4,0.046106953
1114.36,0.045305759
1115.33,0.044870236
1116.29,0.044387719
1117.26,0.043752005
1118.22,0.043136721
1119.18,0.042622038
1120.15,0.042129434
1121.11,0.041481561
1122.08,0.040645137
1123.04,0.039845957
1124.01,0.039284963
1124.97,0.038818987
1125.93,0.03830045
1126.9,0.037661214
1127.86,0.036922524
1128.83,0.036142616
1129.79,0.035411871
1130.76,0.034777731
1131.72,0.034187456
1132.68,0.033624614
1133.65,0.03303216
1134.61,0.032437805
1135.58,0.031934915
1136.54,0.031528673
1137.51,0.031052449
1138.47,0.030400792
1139.43,0.029724411
1140.4,0.029232758
1141.36,0.028820856
1142.33,0.028356074
1143.29,0.02784308
1144.25,0.027334759
1145.22,0.026866516
1146.18,0.026420168
1147.15,0.025961458
1148.11,0.025454332
1149.08,0.024923072
1150.04,0.024378369
1151,0.023867648
1151.97,0.023420925
1152.93,0.023019807
1153.9,0.022623993
1154.86,0.022197413
1155.83,0.02175246
1156.79,0.021347429
1157.75,0.020953334
1158.72,0.020481668
1159.68,0.019937302
1160.65,0.019433646
1161.61,0.019089
1162.58,0.018868833
1163.54,0.018600112
1164.5,0.018187592
1165.47,0.017810301
1166.43,0.01757518
1167.4,0.017292034
1168.36,0.016822093
1169.32,0.016255198
1170.29,0.015783402
1171.25,0.015472391
1172.22,0.015190995
1173.18,0.014818372
1174.15,0.014396875
1175.11,0.013962114
1176.07,0.013502133
1177.04,0.013101951
1178,0.012851778
1178.97,0.012698326
1179.93,0.0124531
1180.9,0.01202549
1181.86,0.011633055
1182.82,0.011300566
1183.79,0.01096145
1184.75,0.010688373
1185.72,0.010463774
1186.68,0.010219996
1187.65,0.009945339
1188.61,0.009657489
1189.57,0.009375091
1190.54,0.009080038
1191.5,0.008784009
1192.47,0.008524456
1193.43,0.008300938
1194.4,0.008114061
1195.36,0.007920401
1196.32,0.00765211
1197.29,0.007309222
1198.25,0.006965343
1199.22,0.006651905
1200.18,0.006399484
1201.14,0.006227153
1202.11,0.006060783
1203.07,0.005831613
1204.04,0.005546063
1205,0.005290802
1205.97,0.005116238
1206.93,0.004978513
1207.89,0.004790423
1208.86,0.004539464
1209.82,0.004331587
1210.79,0.004198627
1211.75,0.00406514
1212.72,0.003893774
1213.68,0.00369035
1214.64,0.003461248
1215.61,0.003238071
1216.57,0.003007879
1217.54,0.002777298
1218.5,0.002596594
1219.47,0.00249787
1220.43,0.00243038
1221.39,0.002324635
1222.36,0.002148907
1223.32,0.001947176
1224.29,0.001783264
1225.25,0.001657004
1226.21,0.001587777
1227.18,0.001601417
1228.14,0.00156377
1229.11,0.001430192
1230.07,0.001270532
1231.04,0.001129817
1232,0.001027077
1232.96,0.000943309
1233.93,0.000897982
1234.89,0.000833048
1235.86,0.000690758
1236.82,0.000547974
1237.79,0.000508174
1238.75,0.000571431
1239.71,0.000634731
1240.68,0.000646421
1241.64,0.000606102
1242.61,0.000520342
1243.57,0.000382275
1244.54,0.000295942
1245.5,0.000254766
1246.46,0.000245977
1247.43,0.000263265
1248.39,0.00028039
1249.36,0.000219203
1250.32,8.57875E-05
1251.28,-2.17587E-06
1252.25,4.07048E-05
1253.21,0.000155602
1254.18,0.000218237
1255.14,0.000234812
1256.11,0.000218552
1257.07,0.000188898
1258.03,0.000152504
1259,0.000129238
1259.96,0.000112337
1260.93,8.2188E-05
1261.89,1.87084E-05
1262.86,1.47065E-05
1263.82,0.000136458
1264.78,0.000245086
1265.75,0.000247654
1266.71,0.000183549
1267.68,0.000112657
1268.64,8.80701E-05
1269.61,7.67638E-05
1270.57,4.52231E-05
1271.53,1.59364E-07
1272.5,4.19428E-05
1273.46,0.000217522
1274.43,0.000319721
1275.39,0.00026094
1276.35,0.000168374
1277.32,0.000176431
1278.28,0.000265059
1279.25,0.000293235
1280.21,0.000213428
1281.18,0.00016044
1282.14,0.000242261
1283.1,0.000371473
1284.07,0.000453549
1285.03,0.000474641
1286,0.000468633
1286.96,0.000448864
1287.93,0.000442626
1288.89,0.000463408
1289.85,0.000524982
1290.82,0.000566214
1291.78,0.000600536
1292.75,0.000634904
1293.71,0.000635
1294.68,0.000641916
1295.64,0.00067607
1296.6,0.000737612
1297.57,0.000812979
1298.53,0.000929523
1299.5,0.001032526
1300.46,0.001025481
1301.42,0.000956336
1302.39,0.000983549
1303.35,0.001114171
1304.32,0.001217385
1305.28,0.001203105
1306.25,0.001154161
1307.21,0.001167319
1308.17,0.001222015
1309.14,0.001249023
1310.1,0.001282877
1311.07,0.001316772
1312.03,0.001350572
1313,0.001398349
1313.96,0.001411197
1314.92,0.001396052
1315.89,0.001415788
1316.85,0.001526342
1317.82,0.001679081
1318.78,0.001754887
1319.75,0.001739605
1320.71,0.001724154
1321.67,0.00170858
1322.64,0.001707018
1323.6,0.001768682
1324.57,0.001823388
1325.53,0.001772224
1326.5,0.00162206
1327.46,0.001464401
1328.42,0.001299281
1329.39,0.001197546
1330.35,0.001293978
1331.32,0.001440219
1332.28,0.001451662
1333.24,0.001349301
1334.21,0.001296511
1335.17,0.001385945
1336.14,0.001518288
1337.1,0.001486618
1338.07,0.001283418
1339.03,0.001115459
1339.99,0.000990034
1340.96,0.000971772
1341.92,0.001154128
1342.89,0.001300896
1343.85,0.001217943
1344.82,0.000990982
1345.78,0.000842642
1346.74,0.000866848
1347.71,0.00096315
1348.67,0.001001788
1349.64,0.000968197
1350.6,0.00088382
1351.57,0.000734082
