RamanShift,SLS3
178.09,8.9081E-05
179.06,7.90325E-05
180.02,7.48172E-05
180.99,7.72956E-05
181.95,8.30586E-05
182.91,8.74578E-05
183.88,8.5682E-05
184.84,7.68424E-05
185.81,7.04429E-05
186.77,6.8448E-05
187.74,6.98166E-05
188.7,6.73821E-05
189.66,6.10383E-05
190.63,5.0288E-05
191.59,3.74007E-05
192.56,2.74464E-05
193.52,3.20987E-05
194.48,4.28567E-05
195.45,3.99863E-05
196.41,2.44065E-05
197.38,4.43611E-06
198.34,-5.70583E-08
199.31,1.08514E-05
200.27,2.23707E-05
201.23,3.15176E-05
202.2,3.82187E-05
203.16,4.89225E-05
204.13,6.41272E-05
205.09,7.69414E-05
206.06,8.55138E-05
207.02,9.02124E-05
207.98,9.13838E-05
208.95,8.5772E-05
209.91,8.37228E-05
210.88,9.07993E-05
211.84,0.000108154
212.81,0.00012295
213.77,0.000132335
214.73,0.000140427
215.7,0.000148617
216.66,0.000157878
217.63,0.000169181
218.59,0.000181126
219.55,0.000191266
220.52,0.000199063
221.48,0.000204476
222.45,0.000207943
223.41,0.000210943
224.38,0.000209906
225.34,0.000206292
226.3,0.000204153
227.27,0.000218518
228.23,0.000235151
229.2,0.000249364
230.16,0.000265337
231.13,0.000289473
232.09,0.000321398
233.05,0.00034403
234.02,0.000356097
234.98,0.00035793
235.95,0.000349878
236.91,0.000336722
237.88,0.000333382
238.84,0.000342291
239.8,0.000362555
240.77,0.000389857
241.73,0.000422039
242.7,0.000459196
243.66,0.000496783
244.62,0.000530155
245.59,0.000553391
246.55,0.000570983
247.52,0.000593503
248.48,0.000615652
249.45,0.000633852
250.41,0.000646193
251.37,0.000665307
252.34,0.000690733
253.3,0.000721926
254.27,0.000759641
255.23,0.000803946
256.2,0.000840628
257.16,0.000852528
258.12,0.000855043
259.09,0.00086264
260.05,0.000889436
261.02,0.000943527
261.98,0.000996214
262.95,0.001032575
263.91,0.001054205
264.87,0.00106616
265.84,0.001076241
266.8,0.001090995
267.77,0.001112579
268.73,0.001139687
269.69,0.00116704
270.66,0.00119127
271.62,0.001227288
272.59,0.001276053
273.55,0.001329386
274.52,0.001377723
275.48,0.001410383
276.44,0.001422957
277.41,0.001419406
278.37,0.001414978
279.34,0.001429046
280.3,0.001488338
281.27,0.001580701
282.23,0.001669558
283.19,0.001742488
284.16,0.001791989
285.12,0.001819759
286.09,0.001855939
287.05,0.001907957
288.02,0.001968724
288.98,0.0020322
289.94,0.002091693
290.91,0.002147217
291.87,0.002195498
292.84,0.002235814
293.8,0.002271723
294.76,0.00231873
295.73,0.00240122
296.69,0.00249293
297.66,0.002577671
298.62,0.002648817
299.59,0.002712718
300.55,0.00278021
301.51,0.002843428
302.48,0.002904027
303.44,0.002960129
304.41,0.00300538
305.37,0.003035306
306.34,0.003077826
307.3,0.003144415
308.26,0.003230554
309.23,0.003324155
310.19,0.003415036
311.16,0.003495842
312.12,0.003567011
313.09,0.003632046
314.05,0.003699965
315.01,0.003782052
315.98,0.003870056
316.94,0.003947346
317.91,0.004014067
318.87,0.004068903
319.83,0.004115323
320.8,0.004155153
321.76,0.004206497
322.73,0.004272502
323.69,0.004347685
324.66,0.004421762
325.62,0.004497059
326.58,0.004579183
327.55,0.004656608
328.51,0.00472618
329.48,0.004789971
330.44,0.004864989
331.41,0.004957277
332.37,0.005060203
333.33,0.005164759
334.3,0.005259961
335.26,0.005335911
336.23,0.005404999
337.19,0.005477133
338.16,0.005561305
339.12,0.005664864
340.08,0.005790183
341.05,0.005916582
342.01,0.00603204
342.98,0.00613103
343.94,0.006209013
344.91,0.006266163
345.87,0.006331214
346.83,0.006421248
347.8,0.006531841
348.76,0.006653836
349.73,0.006778849
350.69,0.006896412
351.65,0.00700165
352.62,0.00709365
353.58,0.007179833
354.55,0.00727286
355.51,0.007392726
356.48,0.007519738
357.44,0.007642121
358.4,0.007758021
359.37,0.007869691
360.33,0.00797236
361.3,0.008046628
362.26,0.008101016
363.23,0.008157999
364.19,0.008229722
365.15,0.008320891
366.12,0.008428803
367.08,0.008537032
368.05,0.008639703
369.01,0.008731849
369.98,0.008817206
370.94,0.008909178
371.9,0.009005977
372.87,0.009095912
373.83,0.009183791
374.8,0.009276815
375.76,0.009365545
376.72,0.009446933
377.69,0.009544606
378.65,0.009653623
379.62,0.009763527
380.58,0.009865783
381.55,0.009962094
382.51,0.010032437
383.47,0.01009052
384.44,0.010157129
385.4,0.010264914
386.37,0.010425368
387.33,0.010589833
388.3,0.010734708
389.26,0.010847458
390.22,0.010925738
391.19,0.010969542
392.15,0.011042433
393.12,0.01116784
394.08,0.011317169
395.05,0.011464102
396.01,0.01160309
396.97,0.011732028
397.94,0.011845177
398.9,0.0119404
399.87,0.012020707
400.83,0.012092427
401.79,0.012176561
402.76,0.012289414
403.72,0.012419602
404.69,0.012547029
405.65,0.012662407
406.62,0.012779968
407.58,0.012948482
408.54,0.013129052
409.51,0.013289642
410.47,0.013414473
411.44,0.013504855
412.4,0.013581474
413.37,0.013692829
414.33,0.01382322
415.29,0.013946542
416.26,0.01403891
417.22,0.014128692
418.19,0.014274432
419.15,0.014451455
420.12,0.014627099
421.08,0.01477596
422.04,0.01488901
423.01,0.01499763
423.97,0.015107604
424.94,0.015210596
425.9,0.015308178
426.86,0.015419324
427.83,0.015580508
428.79,0.015752564
429.76,0.015895189
430.72,0.016005738
431.69,0.016099724
432.65,0.01620171
433.61,0.016335008
434.58,0.016496628
435.54,0.016675978
436.51,0.01685407
437.47,0.016999423
438.44,0.017088359
439.4,0.017164601
440.36,0.017254826
441.33,0.017361086
442.29,0.017478266
443.26,0.017601835
444.22,0.017757743
445.19,0.017931525
446.15,0.018105489
447.11,0.018277363
448.08,0.018452073
449.04,0.018621128
450.01,0.01875586
450.97,0.018874945
451.93,0.01900015
452.9,0.01914201
453.86,0.019292595
454.83,0.019418334
455.79,0.019506248
456.76,0.019560084
457.72,0.019592938
458.68,0.01963006
459.65,0.019713098
460.61,0.019841272
461.58,0.01998682
462.54,0.020130674
463.51,0.020268224
464.47,0.020407284
465.43,0.020536388
466.4,0.020631988
467.36,0.020701883
468.33,0.020751422
469.29,0.020774702
470.26,0.020772713
471.22,0.020795571
472.18,0.020853212
473.15,0.020925185
474.11,0.020992068
475.08,0.021050423
476.04,0.021120643
477.01,0.021197559
477.97,0.021261785
478.93,0.021310569
479.9,0.021356659
480.86,0.021425621
481.83,0.02153275
482.79,0.021628592
483.75,0.021694815
484.72,0.021722334
485.68,0.021722256
486.65,0.021712986
487.61,0.021691657
488.58,0.021646646
489.54,0.021584707
490.5,0.021514154
491.47,0.021444975
492.43,0.021400454
493.4,0.021391321
494.36,0.021418627
495.33,0.021464214
496.29,0.021505927
497.25,0.021513356
498.22,0.021485181
499.18,0.021446338
500.15,0.021428783
501.11,0.021454751
502.08,0.021527547
503.04,0.021583155
504,0.021607416
504.97,0.02162878
505.93,0.021656081
506.9,0.021688676
507.86,0.021734176
508.82,0.021819979
509.79,0.021911579
510.75,0.021987768
511.72,0.022052627
512.68,0.022115275
513.65,0.022204248
514.61,0.022299479
515.57,0.0223797
516.54,0.022455491
517.5,0.022537519
518.47,0.022632508
519.43,0.022709846
520.4,0.022770567
521.36,0.022834214
522.32,0.022910269
523.29,0.02300778
524.25,0.023148642
525.22,0.023308225
526.18,0.023427137
527.15,0.023524232
528.11,0.023620942
529.07,0.023753261
530.04,0.023960904
531,0.024248907
531.97,0.024549335
532.93,0.024820122
533.89,0.025038007
534.86,0.025205206
535.82,0.025341883
536.79,0.025473972
537.75,0.025596925
538.72,0.025713385
539.68,0.025822404
540.64,0.025924378
541.61,0.02605093
542.57,0.026219261
543.54,0.02639425
544.5,0.026561972
545.47,0.026712233
546.43,0.026851373
547.39,0.026961075
548.36,0.027025448
549.32,0.027022042
550.29,0.026942736
551.25,0.026806083
552.22,0.02666355
553.18,0.026600184
554.14,0.026619057
555.11,0.026685722
556.07,0.026742154
557.04,0.026740479
558,0.026665936
558.96,0.026600312
559.93,0.026526936
560.89,0.026397097
561.86,0.026196139
562.82,0.025943479
563.79,0.025666941
564.75,0.025417447
565.71,0.025228273
566.68,0.025087039
567.64,0.024960087
568.61,0.024809555
569.57,0.024626146
570.54,0.024448319
571.5,0.024276754
572.46,0.024096357
573.43,0.023889911
574.39,0.023656352
575.36,0.023417937
576.32,0.023183674
577.29,0.022964781
578.25,0.022736047
579.21,0.0224804
580.18,0.022191976
581.14,0.021937645
582.11,0.021756759
583.07,0.021614633
584.03,0.021465661
585,0.021276145
585.96,0.021038398
586.93,0.020759549
587.89,0.020468498
588.86,0.02019909
589.82,0.019980968
590.78,0.01981496
591.75,0.019662865
592.71,0.019429444
593.68,0.019185002
594.64,0.018943111
595.61,0.018694253
596.57,0.018435556
597.53,0.018186027
598.5,0.017939835
599.46,0.017656674
600.43,0.017349586
601.39,0.017042855
602.36,0.016747662
603.32,0.016450787
604.28,0.016165214
605.25,0.015937758
606.21,0.015755511
607.18,0.015559962
608.14,0.015295271
609.1,0.014942118
610.07,0.014611174
611.03,0.014346896
612,0.014111685
612.96,0.013873025
613.93,0.013616354
614.89,0.013356157
615.85,0.013114278
616.82,0.012884529
617.78,0.012686081
618.75,0.012515212
619.71,0.012347693
620.68,0.012157857
621.64,0.011918911
622.6,0.011652673
623.57,0.011378942
624.53,0.011121425
625.5,0.01090047
626.46,0.010729129
627.43,0.010597073
628.39,0.010459788
629.35,0.010290851
630.32,0.010103588
631.28,0.009924265
632.25,0.00978456
633.21,0.009706728
634.18,0.009637708
635.14,0.009534481
636.1,0.009388071
637.07,0.009211896
638.03,0.009041607
639,0.008916047
639.96,0.00881931
640.92,0.008728979
641.89,0.008627004
642.85,0.008513064
643.82,0.008391939
644.78,0.00823813
645.75,0.008067753
646.71,0.007928758
647.67,0.007842175
648.64,0.007806128
649.6,0.007769783
650.57,0.007666248
651.53,0.007529648
652.5,0.007378699
653.46,0.007220041
654.42,0.007065452
655.39,0.006943083
656.35,0.006883394
657.32,0.00683061
658.28,0.006742223
659.25,0.006632388
660.21,0.006517318
661.17,0.006404166
662.14,0.006278827
663.1,0.006179015
664.07,0.006095581
665.03,0.005999791
665.99,0.005884562
666.96,0.005764224
667.92,0.005667273
668.89,0.00557006
669.85,0.005445946
670.82,0.0053094
671.78,0.005179529
672.74,0.005066076
673.71,0.004959563
674.67,0.004833171
675.64,0.004694248
676.6,0.004566927
677.57,0.004453838
678.53,0.004350053
679.49,0.00423857
680.46,0.004087488
681.42,0.003948095
682.39,0.003845201
683.35,0.003768994
684.32,0.003702469
685.28,0.003640638
686.24,0.00354881
687.21,0.003392136
688.17,0.003229892
689.14,0.003109514
690.1,0.00303613
691.06,0.002985008
692.03,0.002906174
692.99,0.002781874
693.96,0.002642077
694.92,0.002499265
695.89,0.002366089
696.85,0.002257715
697.81,0.002164178
698.78,0.002070362
699.74,0.001943171
700.71,0.001802847
701.67,0.00167479
702.64,0.001564213
703.6,0.001473735
704.56,0.001398354
705.53,0.001351004
706.49,0.001295783
707.46,0.001230103
708.42,0.001174537
709.39,0.001155027
710.35,0.001174327
711.31,0.00114182
712.28,0.001046852
713.24,0.000943764
714.21,0.000863839
715.17,0.000809792
716.13,0.000750359
717.1,0.000654053
718.06,0.000586336
719.03,0.000568412
719.99,0.00057681
720.96,0.000579992
721.92,0.000556775
722.88,0.000525565
723.85,0.000486331
724.81,0.000439017
725.78,0.000404897
726.74,0.000394692
727.71,0.000400519
728.67,0.000382316
729.63,0.000321209
730.6,0.000273358
731.56,0.000241517
732.53,0.000225769
733.49,0.000236981
734.46,0.000269891
735.42,0.000283995
736.38,0.000273778
737.35,0.000274437
738.31,0.000299611
739.28,0.000357613
740.24,0.000429481
741.2,0.000485218
742.17,0.00052202
743.13,0.000583652
744.1,0.00067301
745.06,0.000757176
746.03,0.000803088
746.99,0.000816034
747.95,0.000837355
748.92,0.00081449
749.88,0.000810983
750.85,0.000868654
751.81,0.000968278
752.78,0.001057133
753.74,0.001146287
754.7,0.001263728
755.67,0.00136761
756.63,0.001454995
757.6,0.001525869
758.56,0.001585708
759.53,0.001651454
760.49,0.001765407
761.45,0.001925011
762.42,0.00207387
763.38,0.002180632
764.35,0.002265083
765.31,0.002369704
766.28,0.002494703
767.24,0.002602942
768.2,0.002700115
769.17,0.002794822
770.13,0.002889794
771.1,0.002985152
772.06,0.003092318
773.02,0.00324019
773.99,0.003394397
774.95,0.003520132
775.92,0.003614503
776.88,0.003683018
777.85,0.003722796
778.81,0.003733554
779.77,0.003753101
780.74,0.003825378
781.7,0.003921218
782.67,0.004020388
783.63,0.004099257
784.6,0.004134452
785.56,0.004107929
786.52,0.004096097
787.49,0.00411381
788.45,0.004161105
789.42,0.004217532
790.38,0.004268118
791.35,0.004298218
792.31,0.004331326
793.27,0.004358591
794.24,0.004377132
795.2,0.004368789
796.17,0.004327624
797.13,0.004247298
798.09,0.004127793
799.06,0.004032043
800.02,0.003978118
800.99,0.003963321
801.95,0.003963494
802.92,0.003960812
803.88,0.003936816
804.84,0.003900693
805.81,0.003831158
806.77,0.003733964
807.74,0.003624456
808.7,0.003526751
809.67,0.00343802
810.63,0.003336747
811.59,0.003189252
812.56,0.003019943
813.52,0.002850081
814.49,0.002664449
815.45,0.002478217
816.42,0.002325517
817.38,0.002227977
818.34,0.002136388
819.31,0.002078758
820.27,0.002024029
821.24,0.001931933
822.2,0.001799041
823.16,0.001640849
824.13,0.001491678
825.09,0.001323271
826.06,0.001132553
827.02,0.000934982
827.99,0.000762082
828.95,0.000620134
829.91,0.000518794
830.88,0.000429893
831.84,0.00032176
832.81,0.00024191
833.77,0.000218883
834.74,0.000211773
835.7,0.000160128
836.66,5.10784E-05
837.63,-3.97308E-06
838.59,4.61836E-05
839.56,0.00010619
840.52,0.000137544
841.49,0.000146653
842.45,0.000149358
843.41,0.000161771
844.38,0.000200102
845.34,0.000264332
846.31,0.000338554
847.27,0.000422678
848.23,0.00051357
849.2,0.000621061
850.16,0.000771066
851.13,0.00102247
852.09,0.001228947
853.06,0.001315441
854.02,0.001382539
854.98,0.001518573
855.95,0.001743587
856.91,0.002005279
857.88,0.002313848
858.84,0.002619938
859.81,0.002867737
860.77,0.003063371
861.73,0.003272807
862.7,0.003532621
863.66,0.00384277
864.63,0.004170554
865.59,0.004535697
866.56,0.004912027
867.52,0.005225983
868.48,0.00550416
869.45,0.005826709
870.41,0.006257118
871.38,0.006672142
872.34,0.007068038
873.3,0.007491949
874.27,0.007900398
875.23,0.008299732
876.2,0.008740849
877.16,0.009291105
878.13,0.009883714
879.09,0.010399835
880.05,0.010883481
881.02,0.011375475
881.98,0.011892399
882.95,0.012417822
883.91,0.012944436
884.88,0.013476153
885.84,0.014056942
886.8,0.014718109
887.77,0.015398529
888.73,0.016046126
889.7,0.016647655
890.66,0.017257386
891.63,0.017917344
892.59,0.018620189
893.55,0.019362977
894.52,0.020135793
895.48,0.020910321
896.45,0.021673424
897.41,0.022431228
898.37,0.023218848
899.34,0.024012503
900.3,0.024797344
901.27,0.025602182
902.23,0.026412176
903.2,0.027179245
904.16,0.027877617
905.12,0.028574321
906.09,0.029364826
907.05,0.030185063
908.02,0.03100443
908.98,0.031836021
909.95,0.032677353
910.91,0.033520337
911.87,0.034333564
912.84,0.035149427
913.8,0.036012955
914.77,0.036893901
915.73,0.037751245
916.7,0.038579126
917.66,0.039401757
918.62,0.040208173
919.59,0.040963734
920.55,0.041687939
921.52,0.04242923
922.48,0.043211352
923.45,0.044039592
924.41,0.04491943
925.37,0.045848399
926.34,0.046798378
927.3,0.047728696
928.27,0.048581791
929.23,0.049338611
930.19,0.050031428
931.16,0.050723302
932.12,0.051434373
933.09,0.052114978
934.05,0.052774562
935.02,0.053506328
935.98,0.054231419
936.94,0.054917853
937.91,0.055603335
938.87,0.056318747
939.84,0.057025916
940.8,0.057674958
941.77,0.058326279
942.73,0.058963536
943.69,0.059561151
944.66,0.060124588
945.62,0.060662139
946.59,0.061168245
947.55,0.061663493
948.52,0.062220656
949.48,0.062755477
950.44,0.063190972
951.41,0.063557152
952.37,0.063930362
953.34,0.06434682
954.3,0.064800863
955.26,0.065229551
956.23,0.065550817
957.19,0.065758756
958.16,0.065918832
959.12,0.066123614
960.09,0.066424582
961.05,0.066800655
962.01,0.067116789
962.98,0.06728665
963.94,0.067391215
964.91,0.067477698
965.87,0.067521006
966.84,0.06753114
967.8,0.067559345
968.76,0.067583609
969.73,0.067581802
970.69,0.067647991
971.66,0.067753455
972.62,0.067842733
973.59,0.067882861
974.55,0.067853003
975.51,0.067753006
976.48,0.067645721
977.44,0.067626519
978.41,0.067631212
979.37,0.067537472
980.33,0.067291809
981.3,0.066949368
982.26,0.066671244
983.23,0.06657638
984.19,0.066484153
985.16,0.066251649
986.12,0.066033201
987.08,0.065852838
988.05,0.065653865
989.01,0.065390144
989.98,0.065094972
990.94,0.064833514
991.91,0.064623325
992.87,0.064404128
993.83,0.064160121
994.8,0.063916163
995.76,0.063706685
996.73,0.063504874
997.69,0.063214619
998.66,0.062796641
999.62,0.06244477
1000.58,0.062167228
1001.55,0.061894026
1002.51,0.061655183
1003.48,0.061451986
1004.44,0.061235749
1005.41,0.060979496
1006.37,0.060733745
1007.33,0.060482828
1008.3,0.060208563
1009.26,0.059911772
1010.23,0.059623336
1011.19,0.059361586
1012.15,0.059139506
1013.12,0.05891748
1014.08,0.058653495
1015.05,0.058475108
1016.01,0.05843319
1016.98,0.058403959
1017.94,0.058292311
1018.9,0.058082367
1019.87,0.057835745
1020.83,0.057620789
1021.8,0.057548748
1022.76,0.05756584
1023.73,0.057592161
1024.69,0.057551554
1025.65,0.057432568
1026.62,0.057297808
1027.58,0.057264535
1028.55,0.057343192
1029.51,0.057376147
1030.48,0.057297627
1031.44,0.057189497
1032.4,0.05713862
1033.37,0.05717953
1034.33,0.057290781
1035.3,0.057439899
1036.26,0.057605612
1037.23,0.057826515
1038.19,0.058013264
1039.15,0.058125049
1040.12,0.058208782
1041.08,0.058316593
1042.05,0.058467611
1043.01,0.058584106
1043.97,0.05860442
1044.94,0.058654831
1045.9,0.058851643
1046.87,0.059159652
1047.83,0.05944175
1048.8,0.059607053
1049.76,0.059699456
1050.72,0.059864447
1051.69,0.060157342
1052.65,0.060471731
1053.62,0.060727441
1054.58,0.06097052
1055.55,0.061274468
1056.51,0.061637598
1057.47,0.0619886
1058.44,0.062281526
1059.4,0.062543818
1060.37,0.062782014
1061.33,0.062976488
1062.3,0.063168152
1063.26,0.063393367
1064.22,0.063700839
1065.19,0.064109301
1066.15,0.064599433
1067.12,0.065026881
1068.08,0.065337063
1069.04,0.065613135
1070.01,0.065895245
1070.97,0.066211393
1071.94,0.066528902
1072.9,0.066790031
1073.87,0.066956062
1074.83,0.067073524
1075.79,0.067199845
1076.76,0.067353782
1077.72,0.067532963
1078.69,0.067726352
1079.65,0.067919234
1080.62,0.068100023
1081.58,0.068227485
1082.54,0.068350682
1083.51,0.068602675
1084.47,0.068867525
1085.44,0.069031997
1086.4,0.069054316
1087.37,0.068948905
1088.33,0.068780224
1089.29,0.068659402
1090.26,0.06858829
1091.22,0.068476029
1092.19,0.068306266
1093.15,0.068090144
1094.11,0.0678292
1095.08,0.067496813
1096.04,0.067086246
1097.01,0.066617616
1097.97,0.066177961
1098.94,0.065877556
1099.9,0.065579621
1100.86,0.065199904
1101.83,0.064730325
1102.79,0.064136618
1103.76,0.063433855
1104.72,0.062683468
1105.69,0.061977244
1106.65,0.061327482
1107.61,0.060703361
1108.58,0.060069347
1109.54,0.059410388
1110.51,0.058705033
1111.47,0.057942666
1112.44,0.057106206
1113.4,0.056198198
1114.36,0.055320519
1115.33,0.054670145
1116.29,0.054017138
1117.26,0.05329947
1118.22,0.052601991
1119.18,0.051925849
1120.15,0.051203167
1121.11,0.05040407
1122.08,0.049585249
1123.04,0.048796266
1124.01,0.04802495
1124.97,0.04726471
1125.93,0.046530035
1126.9,0.045771704
1127.86,0.044950408
1128.83,0.044067486
1129.79,0.043232967
1130.76,0.042527519
1131.72,0.041917695
1132.68,0.041311037
1133.65,0.040652204
1134.61,0.039939778
1135.58,0.039235674
1136.54,0.038566818
1137.51,0.037901651
1138.47,0.037177998
1139.43,0.036462112
1140.4,0.035858056
1141.36,0.035289719
1142.33,0.034659306
1143.29,0.033974901
1144.25,0.033340949
1145.22,0.032852713
1146.18,0.032452801
1147.15,0.031976597
1148.11,0.031313578
1149.08,0.030673322
1150.04,0.030102454
1151,0.029573119
1151.97,0.029066899
1152.93,0.028582837
1153.9,0.028098141
1154.86,0.027592669
1155.83,0.027072147
1156.79,0.026564345
1157.75,0.02606496
1158.72,0.025540825
1159.68,0.024991053
1160.65,0.024440383
1161.61,0.023902484
1162.58,0.023402392
1163.54,0.022978001
1164.5,0.022634748
1165.47,0.02221853
1166.43,0.021684683
1167.4,0.021154797
1168.36,0.02071075
1169.32,0.020314275
1170.29,0.019902648
1171.25,0.019440997
1172.22,0.01898347
1173.18,0.01861731
1174.15,0.018309269
1175.11,0.017965912
1176.07,0.017572745
1177.04,0.017179055
1178,0.016838086
1178.97,0.016545713
1179.93,0.016203202
1180.9,0.015746968
1181.86,0.015333719
1182.82,0.015023147
1183.79,0.014652863
1184.75,0.014187515
1185.72,0.013721418
1186.68,0.013352975
1187.65,0.013078228
1188.61,0.012807505
1189.57,0.012441702
1190.54,0.012010691
1191.5,0.011648129
1192.47,0.011369738
1193.43,0.011070468
1194.4,0.010690818
1195.36,0.010300043
1196.32,0.010043562
1197.29,0.00991188
1198.25,0.009664308
1199.22,0.009200492
1200.18,0.008780675
1201.14,0.008435332
1202.11,0.008139757
1203.07,0.007903807
1204.04,0.007717951
1205,0.007496053
1205.97,0.007197965
1206.93,0.006863587
1207.89,0.006584145
1208.86,0.006365153
1209.82,0.006160609
1210.79,0.005965966
1211.75,0.005770644
1212.72,0.005549556
1213.68,0.0053023
1214.64,0.005059521
1215.61,0.004847007
1216.57,0.004618456
1217.54,0.004343464
1218.5,0.004093277
1219.47,0.003893969
1220.43,0.00371968
1221.39,0.003534682
1222.36,0.003323656
1223.32,0.003127414
1224.29,0.003018503
1225.25,0.002996879
1226.21,0.002902797
1227.18,0.002653442
1228.14,0.002444771
1229.11,0.002370473
1230.07,0.002326929
1231.04,0.002247008
1232,0.002119917
1232.96,0.001966476
1233.93,0.001771104
1234.89,0.001590767
1235.86,0.001514494
1236.82,0.0014901
1237.79,0.001413404
1238.75,0.001273521
1239.71,0.001143756
1240.68,0.001087204
1241.64,0.001072343
1242.61,0.001020689
1243.57,0.000926642
1244.54,0.000842964
1245.5,0.000737829
1246.46,0.000664067
1247.43,0.000643005
1248.39,0.000648142
1249.36,0.000632138
1250.32,0.000600013
1251.28,0.000573036
1252.25,0.000593804
1253.21,0.000630369
1254.18,0.000635093
1255.14,0.000597038
1256.11,0.000526936
1257.07,0.000413815
1258.03,0.0003164
1259,0.000282953
1259.96,0.000302768
1260.93,0.00032798
1261.89,0.000347694
1262.86,0.000362077
1263.82,0.000338691
1264.78,0.000320543
1265.75,0.000334656
1266.71,0.000364777
1267.68,0.000367979
1268.64,0.000322404
1269.61,0.000282134
1270.57,0.000306524
1271.53,0.000374191
1272.5,0.000387765
1273.46,0.000341492
1274.43,0.000284246
1275.39,0.00019952
1276.35,0.000125412
1277.32,8.38199E-05
1278.28,5.83281E-05
1279.25,5.45926E-05
1280.21,8.89203E-05
1281.18,0.000145162
1282.14,0.000256085
1283.1,0.000345201
1284.07,0.000319265
1285.03,0.000199756
1286,0.000112953
1286.96,0.000130334
1287.93,0.000197272
1288.89,0.000181482
1289.85,6.6235E-05
1290.82,1.69932E-05
1291.78,0.000105698
1292.75,0.000188993
1293.71,0.000250123
1294.68,0.000289146
1295.64,0.000272575
1296.6,0.000216977
1297.57,0.000189023
1298.53,0.000227647
1299.5,0.00028858
1300.46,0.000299277
1301.42,0.000276393
1302.39,0.000236645
1303.35,0.000196664
1304.32,0.000167746
1305.28,0.000177847
1306.25,0.000221566
1307.21,0.000265218
1308.17,0.000275129
1309.14,0.00026812
1310.1,0.000272212
1311.07,0.000287523
1312.03,0.00030836
1313,0.000357413
1313.96,0.000434682
1314.92,0.000511996
1315.89,0.000527092
1316.85,0.000468374
1317.82,0.000364079
1318.78,0.000282168
1319.75,0.000205715
1320.71,0.000197277
1321.67,0.000308351
1322.64,0.000396758
1323.6,0.000416715
1324.57,0.000425212
1325.53,0.000473625
1326.5,0.000556403
1327.46,0.000639214
1328.42,0.000704871
1329.39,0.000724669
1330.35,0.000629454
1331.32,0.00048798
1332.28,0.000403681
1333.24,0.000382508
1334.21,0.000390055
1335.17,0.000403274
1336.14,0.000422216
1337.1,0.000470002
1338.07,0.000552537
1339.03,0.000582959
1339.99,0.000543737
1340.96,0.000545001
1341.92,0.000598465
1342.89,0.000663581
1343.85,0.000746177
1344.82,0.000817191
1345.78,0.000806566
1346.74,0.000696563
1347.71,0.000568731
1348.67,0.000540011
1349.64,0.000587271
1350.6,0.000599356
1351.57,0.000558575
1352.53,0.000552855
