10.01156514,7471
10.02529653,7566
10.03902793,7462
10.05275932,7540
10.06649072,7392
10.08022211,7342
10.09395351,7403
10.1076849,7586
10.12141629,7627
10.13514769,7497
10.14887908,7280
10.16261048,7335
10.17634187,7524
10.19007327,7488
10.20380466,7496
10.21753606,7622
10.23126745,7482
10.24499884,7626
10.25873024,7317
10.27246163,7590
10.28619303,7615
10.29992442,7601
10.31365582,7425
10.32738721,7375
10.3411186,7456
10.35485,7521
10.36858139,7580
10.38231279,7514
10.39604418,7653
10.40977558,7575
10.42350697,7431
10.43723836,7671
10.45096976,7471
10.46470115,7365
10.47843255,7327
10.49216394,7408
10.50589534,7415
10.51962673,7283
10.53335813,7489
10.54708952,7595
10.56082091,7403
10.57455231,7511
10.5882837,7461
10.6020151,7299
10.61574649,7356
10.62947789,7359
10.64320928,7299
10.65694067,7486
10.67067207,7616
10.68440346,7342
10.69813486,7475
10.71186625,7609
10.72559765,7400
10.73932904,7447
10.75306043,7411
10.76679183,7437
10.78052322,7447
10.79425462,7301
10.80798601,7371
10.82171741,7431
10.8354488,7323
10.8491802,7360
10.86291159,7358
10.87664298,7329
10.89037438,7156
10.90410577,7249
10.91783717,7239
10.93156856,7309
10.94529996,7264
10.95903135,7389
10.97276274,7294
10.98649414,7365
11.00022553,7033
11.01395693,7320
11.02768832,7327
11.04141972,7298
11.05515111,7365
11.06888251,7406
11.0826139,7299
11.09634529,7452
11.11007669,7403
11.12380808,7307
11.13753948,7280
11.15127087,7367
11.16500227,7277
11.17873366,7341
11.19246505,7450
11.20619645,7201
11.21992784,7440
11.23365924,7376
11.24739063,7288
11.26112203,7237
11.27485342,7297
11.28858481,7454
11.30231621,7259
11.3160476,7382
11.329779,7251
11.34351039,7380
11.35724179,7171
11.37097318,7277
11.38470458,7396
11.39843597,7307
11.41216736,7296
11.42589876,7147
11.43963015,7335
11.45336155,7369
11.46709294,7251
11.48082434,7349
11.49455573,7139
11.50828712,7132
11.52201852,7127
11.53574991,7333
11.54948131,7186
11.5632127,7224
11.5769441,7101
11.59067549,7256
11.60440688,7378
11.61813828,7323
11.63186967,7236
11.64560107,7210
11.65933246,7002
11.67306386,7317
11.68679525,7137
11.70052665,7202
11.71425804,7293
11.72798943,7288
11.74172083,7304
11.75545222,7340
11.76918362,7338
11.78291501,7186
11.79664641,7502
11.8103778,7311
11.82410919,7349
11.83784059,7348
11.85157198,7182
11.86530338,7363
11.87903477,7294
11.89276617,7170
11.90649756,7158
11.92022895,7243
11.93396035,7322
11.94769174,7192
11.96142314,7118
11.97515453,7181
11.98888593,7306
12.00261732,7191
12.01634872,7325
12.03008011,7320
12.0438115,7219
12.0575429,7217
12.07127429,7281
12.08500569,7075
12.09873708,7183
12.11246848,7121
12.12619987,7293
12.13993126,7185
12.15366266,7352
12.16739405,7074
12.18112545,7068
12.19485684,7319
12.20858824,7113
12.22231963,7271
12.23605102,7059
12.24978242,7064
12.26351381,7055
12.27724521,7144
12.2909766,7004
12.304708,7104
12.31843939,7161
12.33217079,7349
12.34590218,7282
12.35963357,7247
12.37336497,6990
12.38709636,7067
12.40082776,7091
12.41455915,7249
12.42829055,7048
12.44202194,6952
12.45575333,7171
12.46948473,7123
12.48321612,7054
12.49694752,7156
12.51067891,6996
12.52441031,7082
12.5381417,7013
12.55187309,7100
12.56560449,7116
12.57933588,7156
12.59306728,7252
12.60679867,7147
12.62053007,7216
12.63426146,7082
12.64799286,7031
12.66172425,7043
12.67545564,6991
12.68918704,7212
12.70291843,7172
12.71664983,6983
12.73038122,7251
12.74411262,7030
12.75784401,7006
12.7715754,7076
12.7853068,6969
12.79903819,6967
12.81276959,7029
12.82650098,7114
12.84023238,7122
12.85396377,7164
12.86769516,7085
12.88142656,7151
12.89515795,7066
12.90888935,7030
12.92262074,7222
12.93635214,7062
12.95008353,7089
12.96381493,6935
12.97754632,7018
12.99127771,7117
13.00500911,7107
13.0187405,6923
13.0324719,6930
13.04620329,7054
13.05993469,6947
13.07366608,7043
13.08739747,7038
13.10112887,7213
13.11486026,7067
13.12859166,7113
13.14232305,7097
13.15605445,7139
13.16978584,6859
13.18351724,6940
13.19724863,6970
13.21098002,7045
13.22471142,6903
13.23844281,7013
13.25217421,7063
13.2659056,7006
13.279637,7082
13.29336839,6874
13.30709978,7010
13.32083118,7000
13.33456257,6822
13.34829397,6979
13.36202536,7097
13.37575676,6834
13.38948815,6988
13.40321954,6949
13.41695094,7086
13.43068233,6884
13.44441373,6993
13.45814512,6940
13.47187652,6975
13.48560791,7024
13.49933931,6816
13.5130707,6967
13.52680209,7091
13.54053349,6828
13.55426488,6903
13.56799628,6868
13.58172767,6978
13.59545907,6979
13.60919046,6931
13.62292185,6805
13.63665325,6890
13.65038464,7058
13.66411604,6884
13.67784743,6827
13.69157883,6926
13.70531022,6977
13.71904161,7026
13.73277301,6913
13.7465044,6977
13.7602358,6905
13.77396719,6912
13.78769859,7002
13.80142998,6867
13.81516138,6902
13.82889277,6893
13.84262416,6969
13.85635556,6910
13.87008695,6760
13.88381835,6829
13.89754974,6843
