-1995,0.5,-286.4,1.003106287
-1781,0.5,-281.4,1.003106287
-1503,0.5,-278.4,1.003106287
-1291,0.5,-276.4,2.001554951
-994,0.5,-271.4,1.003106287
-940,0.5,-283.4,2.001554951
-899,0.5,-268.4,1.003106287
-850,0.5,-260.4,1.003106287
-800,0.5,-247.4,1.003106287
-762,0.5,-234.4,1.003106287
-718,0.5,-171.4,1.003106287
-662,0.5,39.6,2.001554951
