-1997,0.5,-363.4,3.001036858
-1906,0.5,-357.4,1.003106287
-1888,0.5,-353.4,2.001554951
-1829,0.5,-349.4,1.003106287
-1811,0.5,-346.4,1.003106287
-1790,0.5,-343.4,1.003106287
-1752,0.5,-333.4,1.003106287
-1718,0.5,-326.4,1.003106287
-1686,0.5,-315.4,1.003106287
-1636,0.5,-297.4,1.003106287
-1444,0.5,-138.4,1.003106287
-1321,0.5,173.6,1.003106287
