WaveNumber,AlMW5
399.92240000000,0.02911298170
400.16340000000,0.02912314749
400.40450000000,0.02911014578
400.64550000000,0.02907338767
400.88660000000,0.02902194261
401.12770000000,0.02897157575
401.36870000000,0.02893833307
401.60980000000,0.02893214480
401.85090000000,0.02895271195
402.09190000000,0.02899044860
402.33300000000,0.02903016947
402.57400000000,0.02905937120
402.81510000000,0.02907307055
403.05620000000,0.02907666754
403.29720000000,0.02908351722
403.53830000000,0.02910889545
403.77940000000,0.02916260561
404.02040000000,0.02924485609
404.26150000000,0.02934448445
404.50250000000,0.02944270844
404.74360000000,0.02951925086
404.98470000000,0.02955872710
405.22570000000,0.02955473146
405.46680000000,0.02951041695
405.70790000000,0.02943632085
405.94890000000,0.02934530894
406.19000000000,0.02924932287
406.43110000000,0.02915808446
406.67210000000,0.02907882392
406.91320000000,0.02901791979
407.15420000000,0.02898169623
407.39530000000,0.02897606971
407.63640000000,0.02900472782
407.87740000000,0.02906751652
408.11850000000,0.02915851030
408.35960000000,0.02926666451
408.60060000000,0.02937785397
408.84170000000,0.02947839743
409.08270000000,0.02955809287
409.32380000000,0.02961280874
409.56480000000,0.02964422121
409.80590000000,0.02965819237
410.04700000000,0.02966211553
410.28810000000,0.02966288567
410.52910000000,0.02966496051
410.77020000000,0.02967007058
411.01120000000,0.02967794408
411.25230000000,0.02968672363
411.49330000000,0.02969349176
411.73440000000,0.02969498673
411.97550000000,0.02968719477
412.21660000000,0.02966609306
412.45760000000,0.02962872789
412.69870000000,0.02957385800
412.93970000000,0.02950373036
413.18080000000,0.02942468727
413.42180000000,0.02934658646
413.66290000000,0.02928174105
413.90400000000,0.02924198393
414.14510000000,0.02923633023
414.38610000000,0.02926831351
414.62720000000,0.02933493477
414.86820000000,0.02942671680
415.10930000000,0.02952980624
415.35030000000,0.02962856480
415.59140000000,0.02970937468
415.83250000000,0.02976320262
416.07350000000,0.02978707682
416.31460000000,0.02978439494
416.55570000000,0.02976242343
416.79670000000,0.02973031330
417.03780000000,0.02969642734
417.27880000000,0.02966693568
417.51990000000,0.02964558933
417.76100000000,0.02963441783
418.00200000000,0.02963512455
418.24310000000,0.02964945813
418.48420000000,0.02967916724
418.72520000000,0.02972465960
418.96630000000,0.02978374259
419.20730000000,0.02985107056
419.44840000000,0.02991870658
419.68950000000,0.02997857783
419.93050000000,0.03002512120
420.17160000000,0.03005751219
420.41270000000,0.03008033539
420.65370000000,0.03010114717
420.89480000000,0.03012739520
421.13590000000,0.03016244996
421.37690000000,0.03020314936
421.61800000000,0.03024033332
421.85900000000,0.03026194241
422.10010000000,0.03025784710
422.34120000000,0.03022435074
422.58220000000,0.03016642748
422.82330000000,0.03009676193
423.06430000000,0.03003167188
423.30540000000,0.02998622482
423.54650000000,0.02996939056
423.78750000000,0.02998199361
424.02860000000,0.03001741078
424.26970000000,0.03006407194
424.51070000000,0.03010958242
424.75180000000,0.03014395764
424.99290000000,0.03016146237
425.23390000000,0.03016047479
425.47500000000,0.03014273449
425.71600000000,0.03011179316
425.95710000000,0.03007218101
426.19820000000,0.03002896281
426.43920000000,0.02998742080
426.68030000000,0.02995281000
426.92140000000,0.02992919855
427.16240000000,0.02991880625
427.40350000000,0.02992069988
427.64450000000,0.02993108311
427.88560000000,0.02994434757
428.12660000000,0.02995480329
428.36770000000,0.02995873551
428.60880000000,0.02995587242
428.84990000000,0.02994905898
429.09090000000,0.02994333280
429.33200000000,0.02994374052
429.57300000000,0.02995388819
429.81410000000,0.02997482681
430.05510000000,0.03000525170
430.29620000000,0.03004233599
430.53730000000,0.03008280888
430.77840000000,0.03012370761
431.01940000000,0.03016273989
431.26050000000,0.03019780371
431.50150000000,0.03022692390
431.74260000000,0.03024817058
431.98360000000,0.03025994912
432.22470000000,0.03026171590
432.46580000000,0.03025399643
432.70680000000,0.03023855747
432.94790000000,0.03021755542
433.18900000000,0.03019255773
433.43000000000,0.03016447043
433.67110000000,0.03013313951
433.91210000000,0.03009846528
434.15320000000,0.03006129039
434.39430000000,0.03002405207
434.63530000000,0.02999069161
434.87640000000,0.02996606539
435.11750000000,0.02995390631
435.35850000000,0.02995565497
435.59960000000,0.02996937244
435.84060000000,0.02999030201
436.08170000000,0.03001176614
436.32280000000,0.03002739536
436.56380000000,0.03003288598
436.80490000000,0.03002720509
437.04600000000,0.03001234601
437.28700000000,0.02999275738
437.52810000000,0.02997348587
437.76920000000,0.02995874457
438.01020000000,0.02995042711
438.25130000000,0.02994805328
438.49230000000,0.02994863314
438.73340000000,0.02994820731
438.97450000000,0.02994273481
439.21550000000,0.02992967875
439.45660000000,0.02990877636
439.69760000000,0.02988212967
439.93870000000,0.02985332660
440.17980000000,0.02982645340
440.42080000000,0.02980421914
