0.2	0.259	0.000505872
0.166666667	0.252	0.00050284
0.142857143	0.248	0.000501535
0.125	0.245	0.0005009
0.111111111	0.242	0.000500562
0.1	0.24	0.000500369
0.090909091	0.238	0.000500252
0.083333333	0.2364	0.000500178
0.076923077	0.2355	0.000500129
0.071428571	0.234	0.000500096
0.066666667	0.233	0.000500073
