Angle,Intensity
10.576205,5766
10.58933528,5717
10.60246556,5646
10.61559584,5650
10.62872613,5613
10.64185641,5866
10.65498669,5851
10.66811697,5894
10.68124726,5748
10.69437754,5773
10.70750782,5717
10.7206381,5839
10.73376839,5710
10.74689867,5994
10.76002895,5914
10.77315924,5879
10.78628952,5892
10.7994198,5824
10.81255008,5883
10.82568037,5824
10.83881065,5787
10.85194093,5882
10.86507121,5851
10.8782015,5957
10.89133178,5896
10.90446206,5766
10.91759234,5849
10.93072263,5770
10.94385291,5819
10.95698319,5932
10.97011348,5729
10.98324376,5901
10.99637404,6057
11.00950432,5879
11.02263461,5841
11.03576489,5875
11.04889517,5916
11.06202545,5981
11.07515574,5772
11.08828602,5912
11.1014163,5864
11.11454658,5840
11.12767687,6004
11.14080715,6013
11.15393743,5856
11.16706772,6013
11.180198,5819
11.19332828,5871
11.20645856,5978
11.21958885,5941
11.23271913,5909
11.24584941,5922
11.25897969,5923
11.27210998,6017
11.28524026,5969
11.29837054,6044
11.31150083,5991
11.32463111,5921
11.33776139,6083
11.35089167,6043
11.36402196,5876
11.37715224,6068
11.39028252,6123
11.4034128,6067
11.41654309,5952
11.42967337,6143
11.44280365,6123
11.45593393,5984
11.46906422,5997
11.4821945,6027
11.49532478,6134
11.50845507,5867
11.52158535,6009
11.53471563,6206
11.54784591,6065
11.5609762,6034
11.57410648,5940
11.58723676,6070
11.60036704,6200
11.61349733,6110
11.62662761,6040
11.63975789,6201
11.65288817,6198
11.66601846,6215
11.67914874,6079
11.69227902,5971
11.70540931,6001
11.71853959,6120
11.73166987,6185
11.74480015,6228
11.75793044,6137
11.77106072,6233
11.784191,6113
11.79732128,6113
11.81045157,6054
11.82358185,6081
11.83671213,6190
11.84984241,6089
11.8629727,6072
11.87610298,6006
11.88923326,6240
11.90236355,6282
11.91549383,6180
11.92862411,6222
11.94175439,6262
11.95488468,6189
11.96801496,5998
11.98114524,6224
11.99427552,6221
12.00740581,6208
12.02053609,6118
12.03366637,6077
12.04679665,6246
12.05992694,6252
12.07305722,6273
12.0861875,6275
12.09931779,6158
12.11244807,6160
12.12557835,6293
12.13870863,6236
12.15183892,6181
12.1649692,6115
12.17809948,6273
12.19122976,6262
12.20436005,6309
12.21749033,6365
12.23062061,6217
12.2437509,6310
12.25688118,6327
12.27001146,6257
12.28314174,6341
12.29627203,6184
12.30940231,6273
12.32253259,6318
12.33566287,6289
12.34879316,6055
12.36192344,6239
12.37505372,6398
12.388184,6279
12.40131429,6278
12.41444457,6276
12.42757485,6184
12.44070514,6367
12.45383542,6189
12.4669657,6255
12.48009598,6378
12.49322627,6386
12.50635655,6308
12.51948683,6542
12.53261711,6365
12.5457474,6334
12.55887768,6306
12.57200796,6487
12.58513824,6356
12.59826853,6515
12.61139881,6419
12.62452909,6311
12.63765938,6400
12.65078966,6429
12.66391994,6358
12.67705022,6394
12.69018051,6272
12.70331079,6313
12.71644107,6533
12.72957135,6416
12.74270164,6407
12.75583192,6158
12.7689622,6488
12.78209248,6384
12.79522277,6412
12.80835305,6421
12.82148333,6512
12.83461362,6450
12.8477439,6391
12.86087418,6290
12.87400446,6490
12.88713475,6313
12.90026503,6425
12.91339531,6283
12.92652559,6327
12.93965588,6456
12.95278616,6251
12.96591644,6474
12.97904672,6449
12.99217701,6317
13.00530729,6346
13.01843757,6345
13.03156786,6366
13.04469814,6412
13.05782842,6630
13.0709587,6401
13.08408899,6546
13.09721927,6417
13.11034955,6579
13.12347983,6456
13.13661012,6417
13.1497404,6336
13.16287068,6549
13.17600097,6513
13.18913125,6565
13.20226153,6470
13.21539181,6569
13.2285221,6375
13.24165238,6540
13.25478266,6521
13.26791294,6460
13.28104323,6649
13.29417351,6535
13.30730379,6493
13.32043407,6454
13.33356436,6581
13.34669464,6585
13.35982492,6370
13.37295521,6537
13.38608549,6521
13.39921577,6536
13.41234605,6473
13.42547634,6544
13.43860662,6592
13.4517369,6559
13.46486718,6511
13.47799747,6652
13.49112775,6600
13.50425803,6604
13.51738831,6671
13.5305186,6459
13.54364888,6627
13.55677916,6580
13.56990945,6609
13.58303973,6533
13.59617001,6458
13.60930029,6498
13.62243058,6492
13.63556086,6604
13.64869114,6686
13.66182142,6684
13.67495171,6629
13.68808199,6629
13.70121227,6715
13.71434255,6572
13.72747284,6626
13.74060312,6487
13.7537334,6543
13.76686369,6532
13.77999397,6459
13.79312425,6639
13.80625453,6541
13.81938482,6557
13.8325151,6640
13.84564538,6486
13.85877566,6643
13.87190595,6593
13.88503623,6625
13.89816651,6666
13.91129679,6631
13.92442708,6593
13.93755736,6692
13.95068764,6634
13.96381793,6602
13.97694821,6585
13.99007849,6651
14.00320877,6702
14.01633906,6703
14.02946934,6707
14.04259962,6717
14.0557299,6709
14.06886019,6727
14.08199047,6522
14.09512075,6426
14.10825104,6456
14.12138132,6740
14.1345116,6706
14.14764188,6660
14.16077217,6711
14.17390245,6771
14.18703273,6490
14.20016301,6501
14.2132933,6580
14.22642358,6605
14.23955386,6541
14.25268414,6771
14.26581443,6749
14.27894471,6760
14.29207499,6700
14.30520528,6589
14.31833556,6704
14.33146584,6595
14.34459612,6643
14.35772641,6721
14.37085669,6619
14.38398697,6709
14.39711725,6753
14.41024754,6662
14.42337782,6696
14.4365081,6642
14.44963838,6715
14.46276867,6587
14.47589895,6599
14.48902923,6817
14.50215952,6623
14.5152898,6763
14.52842008,6866
14.54155036,6772
14.55468065,6634
14.56781093,6763
14.58094121,6865
14.59407149,6693
14.60720178,6743
14.62033206,6726
14.63346234,6622
14.64659262,6725
14.65972291,6678
14.67285319,6789
14.68598347,6649
14.69911376,6661
14.71224404,6736
14.72537432,6698
14.7385046,6759
14.75163489,6877
14.76476517,6776
14.77789545,6770
14.79102573,6704
14.80415602,6819
14.8172863,6847
14.83041658,6911
14.84354687,6894
14.85667715,6778
14.86980743,6652
14.88293771,6626
14.896068,6898
14.90919828,6860
14.92232856,6669
14.93545884,6788
14.94858913,6762
14.96171941,6796
14.97484969,6751
14.98797997,6847
15.00111026,6712
15.01424054,6828
15.02737082,6654
15.04050111,6764
15.05363139,6719
15.06676167,6794
15.07989195,6841
15.09302224,6715
15.10615252,6651
15.1192828,6765
15.13241308,6707
15.14554337,6710
15.15867365,6819
15.17180393,6923
15.18493421,6720
15.1980645,6608
15.21119478,6870
15.22432506,6741
15.23745535,6731
15.25058563,6815
15.26371591,6796
15.27684619,6786
15.28997648,6812
15.30310676,6965
15.31623704,6653
15.32936732,6790
15.34249761,6650
15.35562789,6886
15.36875817,6759
15.38188845,6647
15.39501874,6867
15.40814902,6893
15.4212793,6759
15.43440959,6714
15.44753987,6701
15.46067015,6839
15.47380043,6900
15.48693072,6728
15.500061,6695
15.51319128,6781
15.52632156,6840
15.53945185,6895
15.55258213,6639
15.56571241,6801
15.57884269,6602
15.59197298,6791
15.60510326,6806
15.61823354,6699
15.63136383,6885
15.64449411,6723
15.65762439,6719
15.67075467,6882
15.68388496,6887
15.69701524,6755
15.71014552,6786
15.7232758,6596
15.73640609,6739
15.74953637,6964
15.76266665,6702
15.77579694,6789
15.78892722,6762
15.8020575,6767
15.81518778,6571
15.82831807,6815
15.84144835,6663
15.85457863,6771
15.86770891,6859
15.8808392,6982
15.89396948,6810
15.90709976,6914
15.92023004,6626
15.93336033,6665
15.94649061,6747
15.95962089,6545
15.97275118,6757
15.98588146,6802
15.99901174,6772
16.01214202,6706
16.02527231,6629
16.03840259,6756
16.05153287,6759
16.06466315,6698
16.07779344,6621
16.09092372,6680
16.104054,6745
16.11718428,6821
16.13031457,6758
16.14344485,6744
16.15657513,6745
16.16970542,6702
16.1828357,6867
16.19596598,6886
16.20909626,6640
16.22222655,6730
16.23535683,6672
16.24848711,6676
16.26161739,6732
16.27474768,6809
16.28787796,6659
16.30100824,6719
16.31413852,6716
16.32726881,6819
16.34039909,6751
16.35352937,6960
16.36665966,6752
16.37978994,6757
16.39292022,6799
16.4060505,6720
16.41918079,6831
16.43231107,6712
16.44544135,6709
16.45857163,6738
16.47170192,6656
16.4848322,6627
16.49796248,6757
16.51109276,6805
16.52422305,6633
16.53735333,6670
16.55048361,6612
16.5636139,6782
16.57674418,6685
16.58987446,6691
16.60300474,6689
16.61613503,6807
16.62926531,6664
16.64239559,6812
16.65552587,6509
16.66865616,6634
16.68178644,6741
16.69491672,6730
16.70804701,6651
16.72117729,6888
16.73430757,6638
16.74743785,6544
16.76056814,6578
16.77369842,6633
16.7868287,6641
16.79995898,6764
16.81308927,6743
16.82621955,6686
16.83934983,6586
16.85248011,6640
16.8656104,6705
16.87874068,6529
16.89187096,6538
16.90500125,6612
16.91813153,6748
16.93126181,6555
16.94439209,6632
16.95752238,6857
16.97065266,6636
16.98378294,6724
16.99691322,6747
17.01004351,6675
17.02317379,6715
17.03630407,6722
17.04943435,6900
17.06256464,6698
17.07569492,6570
17.0888252,6663
17.10195549,6777
17.11508577,6682
17.12821605,6760
17.14134633,6706
17.15447662,6588
17.1676069,6685
17.18073718,6706
17.19386746,6632
17.20699775,6684
17.22012803,6498
17.23325831,6713
17.24638859,6663
17.25951888,6423
17.27264916,6600
17.28577944,6762
17.29890973,6491
17.31204001,6614
17.32517029,6684
17.33830057,6501
17.35143086,6527
17.36456114,6630
17.37769142,6655
17.3908217,6554
17.40395199,6623
17.41708227,6583
17.43021255,6747
17.44334283,6710
17.45647312,6619
17.4696034,6549
17.48273368,6710
17.49586397,6734
17.50899425,6526
17.52212453,6652
17.53525481,6491
17.5483851,6519
17.56151538,6583
17.57464566,6713
17.58777594,6881
17.60090623,6609
17.61403651,6698
17.62716679,6717
17.64029708,6550
17.65342736,6690
17.66655764,6526
17.67968792,6441
17.69281821,6568
17.70594849,6523
17.71907877,6537
17.73220905,6501
17.74533934,6421
17.75846962,6412
17.7715999,6610
17.78473018,6437
17.79786047,6511
17.81099075,6489
17.82412103,6446
17.83725132,6603
17.8503816,6582
17.86351188,6563
17.87664216,6545
17.88977245,6687
17.90290273,6552
17.91603301,6524
17.92916329,6675
17.94229358,6511
17.95542386,6645
17.96855414,6526
17.98168442,6446
17.99481471,6537
18.00794499,6583
18.02107527,6479
18.03420556,6541
18.04733584,6601
18.06046612,6414
18.0735964,6516
18.08672669,6606
18.09985697,6596
18.11298725,6576
18.12611753,6494
18.13924782,6660
18.1523781,6689
18.16550838,6556
18.17863866,6514
18.19176895,6592
18.20489923,6630
18.21802951,6533
18.2311598,6491
18.24429008,6512
18.25742036,6513
18.27055064,6607
18.28368093,6571
18.29681121,6545
18.30994149,6424
18.32307177,6502
18.33620206,6513
18.34933234,6541
18.36246262,6624
18.3755929,6428
18.38872319,6505
18.40185347,6573
18.41498375,6481
18.42811404,6527
18.44124432,6532
18.4543746,6595
18.46750488,6461
18.48063517,6605
18.49376545,6531
18.50689573,6346
18.52002601,6583
18.5331563,6476
18.54628658,6563
18.55941686,6525
18.57254715,6528
18.58567743,6534
18.59880771,6361
18.61193799,6469
18.62506828,6481
18.63819856,6477
18.65132884,6585
18.66445912,6525
18.67758941,6495
18.69071969,6607
18.70384997,6525
18.71698025,6499
18.73011054,6384
18.74324082,6554
18.7563711,6459
18.76950139,6532
18.78263167,6491
18.79576195,6456
18.80889223,6479
18.82202252,6429
18.8351528,6472
18.84828308,6417
18.86141336,6413
18.87454365,6433
18.88767393,6449
18.90080421,6595
18.91393449,6450
18.92706478,6473
18.94019506,6571
18.95332534,6436
18.96645563,6494
18.97958591,6438
18.99271619,6439
19.00584647,6516
19.01897676,6384
19.03210704,6664
19.04523732,6476
19.0583676,6515
19.07149789,6640
19.08462817,6437
19.09775845,6663
19.11088873,6569
19.12401902,6603
19.1371493,6567
19.15027958,6500
19.16340987,6479
19.17654015,6395
19.18967043,6400
19.20280071,6437
19.215931,6557
19.22906128,6528
19.24219156,6408
19.25532184,6489
19.26845213,6613
19.28158241,6492
19.29471269,6526
19.30784297,6469
19.32097326,6579
19.33410354,6568
19.34723382,6682
19.36036411,6494
19.37349439,6627
19.38662467,6533
19.39975495,6294
19.41288524,6691
19.42601552,6554
19.4391458,6520
19.45227608,6391
19.46540637,6419
19.47853665,6403
19.49166693,6484
19.50479722,6393
19.5179275,6491
19.53105778,6650
19.54418806,6440
19.55731835,6325
19.57044863,6453
19.58357891,6653
19.59670919,6419
19.60983948,6568
19.62296976,6575
19.63610004,6544
19.64923032,6384
19.66236061,6505
19.67549089,6402
19.68862117,6457
19.70175146,6314
19.71488174,6454
19.72801202,6645
19.7411423,6710
19.75427259,6417
19.76740287,6515
19.78053315,6392
19.79366343,6239
19.80679372,6415
19.819924,6224
19.83305428,6397
19.84618456,6399
19.85931485,6696
19.87244513,6403
19.88557541,6422
19.8987057,6547
19.91183598,6455
19.92496626,6454
19.93809654,6354
19.95122683,6470
19.96435711,6442
19.97748739,6497
19.99061767,6357
20.00374796,6366
20.01687824,6350
20.03000852,6546
20.0431388,6483
20.05626909,6449
20.06939937,6479
20.08252965,6493
20.09565994,6492
20.10879022,6431
20.1219205,6381
20.13505078,6464
20.14818107,6403
20.16131135,6383
20.17444163,6450
20.18757191,6456
20.2007022,6333
20.21383248,6376
20.22696276,6475
20.24009304,6391
20.25322333,6326
20.26635361,6261
20.27948389,6399
20.29261418,6397
20.30574446,6290
20.31887474,6236
20.33200502,6319
20.34513531,6463
20.35826559,6463
20.37139587,6328
20.38452615,6385
20.39765644,6355
20.41078672,6509
20.423917,6296
20.43704729,6488
20.45017757,6351
20.46330785,6324
20.47643813,6430
20.48956842,6382
20.5026987,6398
20.51582898,6255
20.52895926,6174
20.54208955,6292
20.55521983,6493
20.56835011,6331
20.58148039,6316
20.59461068,6250
20.60774096,6385
20.62087124,6244
20.63400153,6426
20.64713181,6321
20.66026209,6446
20.67339237,6330
20.68652266,6405
20.69965294,6312
20.71278322,6345
20.7259135,6278
20.73904379,6207
20.75217407,6506
20.76530435,6419
20.77843463,6314
20.79156492,6263
20.8046952,6345
20.81782548,6416
20.83095577,6120
20.84408605,6322
20.85721633,6279
20.87034661,6333
20.8834769,6355
20.89660718,6227
20.90973746,6371
20.92286774,6356
20.93599803,6363
20.94912831,6209
20.96225859,6520
20.97538887,6325
20.98851916,6243
21.00164944,6453
21.01477972,6426
21.02791001,6297
21.04104029,6341
21.05417057,6431
21.06730085,6342
21.08043114,6455
21.09356142,6388
21.1066917,6247
21.11982198,6258
21.13295227,6249
21.14608255,6177
21.15921283,6298
21.17234311,6319
21.1854734,6401
21.19860368,6256
21.21173396,6284
21.22486425,6178
21.23799453,6241
21.25112481,6297
21.26425509,6246
21.27738538,6133
21.29051566,6297
21.30364594,6213
21.31677622,6158
21.32990651,6358
21.34303679,6286
21.35616707,6217
21.36929736,6215
21.38242764,6142
21.39555792,6312
21.4086882,6383
21.42181849,6199
21.43494877,6334
21.44807905,6274
21.46120933,6249
21.47433962,6418
21.4874699,6338
21.50060018,6325
21.51373046,6379
21.52686075,6258
21.53999103,6165
21.55312131,6449
21.5662516,6291
21.57938188,6371
21.59251216,6217
21.60564244,6389
21.61877273,6171
21.63190301,6114
21.64503329,6241
21.65816357,6357
21.67129386,6157
21.68442414,6216
21.69755442,6365
21.7106847,6308
21.72381499,6318
21.73694527,6186
21.75007555,6261
21.76320584,6246
21.77633612,6491
21.7894664,6199
21.80259668,6235
21.81572697,6237
21.82885725,6270
21.84198753,6371
21.85511781,6283
21.8682481,6241
21.88137838,6195
21.89450866,6288
21.90763894,6326
21.92076923,6176
21.93389951,6198
21.94702979,6087
21.96016008,6199
21.97329036,6249
21.98642064,6404
21.99955092,6248
22.01268121,6291
22.02581149,6300
22.03894177,6152
22.05207205,6165
22.06520234,6316
22.07833262,6288
22.0914629,6245
22.10459318,6131
22.11772347,6121
22.13085375,6119
22.14398403,6132
22.15711432,6051
22.1702446,6188
22.18337488,6184
22.19650516,6216
22.20963545,6179
22.22276573,6201
22.23589601,6123
22.24902629,6100
22.26215658,6142
22.27528686,6131
22.28841714,6016
22.30154743,6095
22.31467771,5956
22.32780799,6115
22.34093827,6204
22.35406856,6123
22.36719884,6132
22.38032912,6240
22.3934594,6185
22.40658969,6157
22.41971997,6102
22.43285025,6109
22.44598053,6262
22.45911082,6212
22.4722411,6138
22.48537138,6126
22.49850167,6156
22.51163195,6063
22.52476223,6090
22.53789251,6067
22.5510228,6040
22.56415308,6075
22.57728336,6107
22.59041364,6147
22.60354393,6192
22.61667421,6188
22.62980449,6162
22.64293477,6033
22.65606506,6122
22.66919534,6141
22.68232562,6110
22.69545591,5970
22.70858619,6210
22.72171647,6017
22.73484675,6246
22.74797704,6153
22.76110732,6232
22.7742376,5966
22.78736788,6067
22.80049817,6220
22.81362845,6177
22.82675873,6057
22.83988901,6019
22.8530193,6025
22.86614958,6149
22.87927986,6200
22.89241015,6075
22.90554043,6080
22.91867071,6005
22.93180099,6177
22.94493128,5973
22.95806156,6052
22.97119184,6095
22.98432212,6049
22.99745241,6054
23.01058269,6094
23.02371297,6017
23.03684325,6096
23.04997354,6170
23.06310382,6066
23.0762341,6067
23.08936439,6086
23.10249467,6125
23.11562495,6074
23.12875523,6061
23.14188552,6035
23.1550158,6051
23.16814608,6008
23.18127636,6051
23.19440665,6256
23.20753693,6213
23.22066721,5947
23.2337975,5971
23.24692778,5980
23.26005806,6049
23.27318834,6186
23.28631863,6192
23.29944891,6083
23.31257919,6087
23.32570947,6034
23.33883976,6224
23.35197004,6113
23.36510032,6131
23.3782306,6171
23.39136089,6068
23.40449117,6022
23.41762145,5962
23.43075174,6064
23.44388202,5919
23.4570123,6062
23.47014258,5909
23.48327287,5982
23.49640315,6099
23.50953343,6087
23.52266371,6003
23.535794,6038
23.54892428,5972
23.56205456,6081
23.57518484,6086
23.58831513,6033
23.60144541,5906
23.61457569,6043
23.62770598,6045
23.64083626,6038
23.65396654,6107
23.66709682,5965
23.68022711,5944
23.69335739,5986
23.70648767,5884
23.71961795,5970
23.73274824,5919
23.74587852,6076
23.7590088,5980
23.77213908,5943
23.78526937,5971
23.79839965,5925
23.81152993,5977
23.82466022,6007
23.8377905,6001
23.85092078,5850
23.86405106,5995
23.87718135,5830
23.89031163,5941
23.90344191,5963
23.91657219,5977
23.92970248,5902
23.94283276,5918
23.95596304,5837
23.96909333,5907
23.98222361,6038
23.99535389,6013
24.00848417,6000
24.02161446,5844
24.03474474,6055
24.04787502,5829
24.0610053,5979
24.07413559,5854
24.08726587,5989
24.10039615,5873
24.11352643,6020
24.12665672,6012
24.139787,6054
24.15291728,6006
24.16604757,5845
24.17917785,5888
24.19230813,5836
24.20543841,5953
24.2185687,5932
24.23169898,5776
24.24482926,5933
24.25795954,5901
24.27108983,5992
24.28422011,5900
24.29735039,5938
24.31048067,6037
24.32361096,5970
24.33674124,6063
24.34987152,5852
24.36300181,5925
24.37613209,5813
24.38926237,6029
24.40239265,5931
24.41552294,5905
24.42865322,5895
24.4417835,6045
24.45491378,5870
24.46804407,5864
24.48117435,5928
24.49430463,5881
24.50743491,5897
24.5205652,5955
24.53369548,5846
24.54682576,5864
24.55995605,6001
24.57308633,5808
24.58621661,5705
24.59934689,5720
24.61247718,5827
24.62560746,5766
24.63873774,5876
24.65186802,5841
24.66499831,5892
24.67812859,5886
24.69125887,5811
24.70438915,5863
24.71751944,5867
24.73064972,5867
24.74378,5879
24.75691029,5969
24.77004057,5888
24.78317085,6026
24.79630113,5794
24.80943142,5836
24.8225617,5706
24.83569198,5850
24.84882226,5984
24.86195255,5847
24.87508283,5792
24.88821311,5962
24.9013434,5826
24.91447368,5684
24.92760396,5838
24.94073424,5835
24.95386453,5816
24.96699481,5857
24.98012509,5915
24.99325537,5913
25.00638566,5968
25.01951594,5810
25.03264622,5928
25.0457765,5663
25.05890679,5756
25.07203707,5759
25.08516735,5905
25.09829764,5705
25.11142792,5717
25.1245582,5769
25.13768848,5868
25.15081877,5905
25.16394905,5861
25.17707933,5814
25.19020961,5803
25.2033399,5819
25.21647018,5790
25.22960046,5717
25.24273074,6028
25.25586103,5843
25.26899131,5752
25.28212159,5757
25.29525188,5805
25.30838216,5866
25.32151244,5751
25.33464272,5762
25.34777301,5704
25.36090329,5622
25.37403357,5824
25.38716385,5774
25.40029414,5795
25.41342442,5940
