Angle,Intensity
12.83461362,5674
12.8477439,5605
12.86087418,5710
12.87400446,5620
12.88713475,5613
12.90026503,5672
12.91339531,5882
12.92652559,5771
12.93965588,5635
12.95278616,5778
12.96591644,5653
12.97904672,5576
12.99217701,5754
13.00530729,5629
13.01843757,5751
13.03156786,5698
13.04469814,5625
13.05782842,5756
13.0709587,5721
13.08408899,5656
13.09721927,5614
13.11034955,5687
13.12347983,5943
13.13661012,5713
13.1497404,5660
13.16287068,5796
13.17600097,5706
13.18913125,5666
13.20226153,5772
13.21539181,5649
13.2285221,5661
13.24165238,5760
13.25478266,5701
13.26791294,5631
13.28104323,5769
13.29417351,5814
13.30730379,5678
13.32043407,5789
13.33356436,5754
13.34669464,5759
13.35982492,5707
13.37295521,5794
13.38608549,5632
13.39921577,5774
13.41234605,5759
13.42547634,5879
13.43860662,5864
13.4517369,5686
13.46486718,5748
13.47799747,5786
13.49112775,5737
13.50425803,5682
13.51738831,5821
13.5305186,5709
13.54364888,5599
13.55677916,5706
13.56990945,5789
13.58303973,5957
13.59617001,5929
13.60930029,5837
13.62243058,5803
13.63556086,5713
13.64869114,5721
13.66182142,5801
13.67495171,5787
13.68808199,5709
13.70121227,5680
13.71434255,5800
13.72747284,5643
13.74060312,5681
13.7537334,5653
13.76686369,5790
13.77999397,5639
13.79312425,5741
13.80625453,5790
13.81938482,5708
13.8325151,5853
13.84564538,5741
13.85877566,5784
13.87190595,5891
13.88503623,5809
13.89816651,5804
13.91129679,5658
13.92442708,5811
13.93755736,5853
13.95068764,5808
13.96381793,5871
13.97694821,5813
13.99007849,5748
14.00320877,5784
14.01633906,5832
14.02946934,5769
14.04259962,5748
14.0557299,5747
14.06886019,5889
14.08199047,5732
14.09512075,5908
14.10825104,5891
14.12138132,5865
14.1345116,5791
14.14764188,5793
14.16077217,5701
14.17390245,5793
14.18703273,5841
14.20016301,5784
14.2132933,5680
14.22642358,5658
14.23955386,5748
14.25268414,5696
14.26581443,5779
14.27894471,5798
14.29207499,5765
14.30520528,5709
14.31833556,5899
14.33146584,5924
14.34459612,5839
14.35772641,5697
14.37085669,5822
14.38398697,5820
14.39711725,5814
14.41024754,5857
14.42337782,5851
14.4365081,5766
14.44963838,5905
14.46276867,5868
14.47589895,5726
14.48902923,5615
14.50215952,5788
14.5152898,5787
14.52842008,5887
14.54155036,5769
14.55468065,5695
14.56781093,5819
14.58094121,5801
14.59407149,5740
14.60720178,5717
14.62033206,5721
14.63346234,5801
14.64659262,5853
14.65972291,5894
14.67285319,5838
14.68598347,5841
14.69911376,5702
14.71224404,5704
14.72537432,5860
14.7385046,5900
14.75163489,5707
14.76476517,5930
14.77789545,5915
14.79102573,5870
14.80415602,5903
14.8172863,5912
14.83041658,5716
14.84354687,5701
14.85667715,5796
14.86980743,5922
14.88293771,5781
14.896068,5954
14.90919828,5872
14.92232856,5809
14.93545884,5860
14.94858913,5833
14.96171941,5877
14.97484969,5880
14.98797997,5817
15.00111026,5869
15.01424054,5873
15.02737082,5916
15.04050111,5881
15.05363139,5863
15.06676167,5566
15.07989195,5752
15.09302224,5817
15.10615252,5870
15.1192828,5695
15.13241308,5837
15.14554337,5540
15.15867365,5835
15.17180393,5920
15.18493421,5707
15.1980645,5790
15.21119478,5829
15.22432506,5860
15.23745535,5791
15.25058563,5706
15.26371591,5808
15.27684619,5817
15.28997648,5757
15.30310676,5781
15.31623704,5892
15.32936732,5877
15.34249761,5845
15.35562789,5677
15.36875817,5756
15.38188845,5747
15.39501874,5763
15.40814902,5756
15.4212793,5728
15.43440959,5858
15.44753987,5744
15.46067015,5727
15.47380043,5842
15.48693072,5816
15.500061,5782
15.51319128,5695
15.52632156,5786
15.53945185,5791
15.55258213,5793
15.56571241,5862
15.57884269,5879
15.59197298,5739
15.60510326,5695
15.61823354,5736
15.63136383,5900
15.64449411,5804
15.65762439,5727
15.67075467,5809
15.68388496,5832
15.69701524,5641
15.71014552,5694
15.7232758,5695
15.73640609,5804
15.74953637,5752
15.76266665,5697
15.77579694,5748
15.78892722,5684
15.8020575,5672
15.81518778,5747
15.82831807,5810
15.84144835,5870
15.85457863,5716
15.86770891,5787
15.8808392,5752
15.89396948,5791
15.90709976,5824
15.92023004,5725
15.93336033,5867
15.94649061,5706
15.95962089,5637
15.97275118,5780
15.98588146,5864
15.99901174,5711
16.01214202,5779
16.02527231,5693
16.03840259,5750
16.05153287,5751
16.06466315,5754
16.07779344,5767
16.09092372,5780
16.104054,5794
16.11718428,5618
16.13031457,5698
16.14344485,5792
16.15657513,5610
16.16970542,5692
16.1828357,5670
16.19596598,5749
16.20909626,5679
16.22222655,5778
16.23535683,5789
16.24848711,5724
16.26161739,5816
16.27474768,5872
16.28787796,5741
16.30100824,5795
16.31413852,5679
16.32726881,5672
16.34039909,5698
16.35352937,5638
16.36665966,5599
16.37978994,5727
16.39292022,5696
16.4060505,5745
16.41918079,5848
16.43231107,5683
16.44544135,5668
16.45857163,5657
16.47170192,5599
16.4848322,5663
16.49796248,5806
16.51109276,5790
16.52422305,5870
16.53735333,5816
16.55048361,5625
16.5636139,5707
16.57674418,5608
16.58987446,5682
16.60300474,5704
16.61613503,5705
16.62926531,5710
16.64239559,5698
16.65552587,5695
16.66865616,5686
16.68178644,5690
16.69491672,5621
16.70804701,5699
16.72117729,5796
16.73430757,5756
16.74743785,5608
16.76056814,5598
16.77369842,5744
16.7868287,5654
16.79995898,5663
16.81308927,5665
16.82621955,5566
16.83934983,5739
16.85248011,5741
16.8656104,5672
16.87874068,5727
16.89187096,5719
16.90500125,5630
16.91813153,5726
16.93126181,5665
16.94439209,5668
16.95752238,5794
16.97065266,5675
16.98378294,5679
16.99691322,5655
17.01004351,5762
17.02317379,5689
17.03630407,5630
17.04943435,5535
17.06256464,5672
17.07569492,5777
17.0888252,5616
17.10195549,5696
17.11508577,5583
17.12821605,5667
17.14134633,5511
17.15447662,5671
17.1676069,5610
17.18073718,5686
17.19386746,5525
17.20699775,5738
17.22012803,5466
17.23325831,5546
17.24638859,5631
17.25951888,5630
17.27264916,5527
17.28577944,5642
17.29890973,5658
17.31204001,5550
17.32517029,5593
17.33830057,5686
17.35143086,5591
17.36456114,5653
17.37769142,5566
17.3908217,5625
17.40395199,5629
17.41708227,5548
17.43021255,5554
17.44334283,5708
17.45647312,5700
17.4696034,5607
17.48273368,5713
17.49586397,5662
17.50899425,5396
17.52212453,5663
17.53525481,5672
17.5483851,5642
17.56151538,5673
17.57464566,5602
17.58777594,5695
17.60090623,5663
17.61403651,5568
17.62716679,5594
17.64029708,5462
17.65342736,5554
17.66655764,5540
17.67968792,5509
17.69281821,5499
17.70594849,5392
17.71907877,5608
17.73220905,5719
17.74533934,5494
17.75846962,5552
17.7715999,5555
17.78473018,5442
17.79786047,5524
17.81099075,5593
17.82412103,5614
17.83725132,5605
17.8503816,5436
17.86351188,5534
17.87664216,5458
17.88977245,5630
17.90290273,5554
17.91603301,5574
17.92916329,5536
17.94229358,5503
17.95542386,5435
17.96855414,5656
17.98168442,5578
17.99481471,5582
18.00794499,5635
18.02107527,5455
18.03420556,5740
18.04733584,5611
18.06046612,5684
18.0735964,5559
18.08672669,5585
18.09985697,5572
18.11298725,5558
18.12611753,5482
18.13924782,5513
18.1523781,5448
18.16550838,5435
18.17863866,5586
18.19176895,5482
18.20489923,5518
18.21802951,5375
18.2311598,5509
18.24429008,5420
18.25742036,5573
18.27055064,5392
18.28368093,5459
18.29681121,5403
18.30994149,5478
18.32307177,5508
18.33620206,5560
18.34933234,5484
18.36246262,5476
18.3755929,5541
18.38872319,5505
18.40185347,5512
18.41498375,5351
18.42811404,5500
18.44124432,5472
18.4543746,5483
18.46750488,5547
18.48063517,5408
18.49376545,5396
18.50689573,5636
18.52002601,5624
18.5331563,5395
18.54628658,5426
18.55941686,5456
18.57254715,5552
18.58567743,5617
18.59880771,5401
18.61193799,5505
18.62506828,5463
18.63819856,5396
18.65132884,5526
18.66445912,5483
18.67758941,5514
18.69071969,5323
18.70384997,5474
18.71698025,5579
18.73011054,5541
18.74324082,5498
18.7563711,5432
18.76950139,5519
18.78263167,5438
18.79576195,5431
18.80889223,5347
18.82202252,5349
18.8351528,5455
18.84828308,5468
18.86141336,5379
18.87454365,5450
18.88767393,5391
18.90080421,5321
18.91393449,5362
18.92706478,5427
18.94019506,5396
18.95332534,5334
18.96645563,5381
18.97958591,5534
18.99271619,5409
19.00584647,5339
19.01897676,5344
19.03210704,5330
19.04523732,5293
19.0583676,5482
19.07149789,5309
19.08462817,5597
19.09775845,5477
19.11088873,5375
19.12401902,5386
19.1371493,5301
19.15027958,5509
19.16340987,5285
19.17654015,5463
19.18967043,5498
19.20280071,5506
19.215931,5264
19.22906128,5394
19.24219156,5351
19.25532184,5376
19.26845213,5394
19.28158241,5334
19.29471269,5345
19.30784297,5309
19.32097326,5505
19.33410354,5560
19.34723382,5432
19.36036411,5454
19.37349439,5348
19.38662467,5419
19.39975495,5477
19.41288524,5340
19.42601552,5214
19.4391458,5563
19.45227608,5404
19.46540637,5484
19.47853665,5643
19.49166693,5400
19.50479722,5347
19.5179275,5377
19.53105778,5356
19.54418806,5393
19.55731835,5363
19.57044863,5369
19.58357891,5409
19.59670919,5409
19.60983948,5460
19.62296976,5402
19.63610004,5388
19.64923032,5224
19.66236061,5505
19.67549089,5469
19.68862117,5342
19.70175146,5298
19.71488174,5430
19.72801202,5283
19.7411423,5312
19.75427259,5413
19.76740287,5411
19.78053315,5405
19.79366343,5433
19.80679372,5337
19.819924,5278
19.83305428,5410
19.84618456,5393
19.85931485,5431
19.87244513,5458
19.88557541,5432
19.8987057,5281
19.91183598,5411
19.92496626,5500
19.93809654,5360
19.95122683,5375
19.96435711,5334
19.97748739,5294
19.99061767,5273
20.00374796,5330
20.01687824,5277
20.03000852,5362
20.0431388,5397
20.05626909,5257
20.06939937,5244
20.08252965,5383
20.09565994,5179
20.10879022,5444
20.1219205,5210
20.13505078,5372
20.14818107,5240
20.16131135,5358
20.17444163,5442
20.18757191,5405
20.2007022,5475
20.21383248,5391
20.22696276,5496
20.24009304,5263
20.25322333,5177
20.26635361,5118
20.27948389,5374
20.29261418,5298
20.30574446,5311
20.31887474,5329
20.33200502,5320
20.34513531,5240
20.35826559,5331
20.37139587,5257
20.38452615,5216
20.39765644,5442
20.41078672,5346
20.423917,5336
20.43704729,5246
20.45017757,5372
20.46330785,5290
20.47643813,5276
20.48956842,5334
20.5026987,5376
20.51582898,5273
20.52895926,5362
20.54208955,5156
20.55521983,5260
20.56835011,5308
20.58148039,5309
20.59461068,5382
20.60774096,5395
20.62087124,5345
20.63400153,5374
20.64713181,5360
20.66026209,5378
20.67339237,5300
20.68652266,5353
20.69965294,5302
20.71278322,5377
20.7259135,5517
20.73904379,5326
20.75217407,5356
20.76530435,5450
20.77843463,5349
20.79156492,5372
20.8046952,5392
20.81782548,5266
20.83095577,5234
20.84408605,5335
20.85721633,5346
20.87034661,5319
20.8834769,5133
20.89660718,5359
20.90973746,5331
20.92286774,5274
20.93599803,5361
20.94912831,5290
20.96225859,5229
20.97538887,5388
20.98851916,5277
21.00164944,5387
21.01477972,5354
21.02791001,5401
21.04104029,5263
21.05417057,5237
21.06730085,5406
21.08043114,5382
21.09356142,5428
21.1066917,5399
21.11982198,5400
21.13295227,5453
21.14608255,5287
21.15921283,5384
21.17234311,5388
21.1854734,5310
21.19860368,5291
21.21173396,5301
21.22486425,5407
21.23799453,5398
21.25112481,5317
21.26425509,5336
21.27738538,5400
21.29051566,5313
21.30364594,5338
21.31677622,5341
21.32990651,5293
21.34303679,5321
21.35616707,5313
21.36929736,5410
21.38242764,5344
21.39555792,5269
21.4086882,5257
21.42181849,5286
21.43494877,5322
21.44807905,5333
21.46120933,5357
21.47433962,5245
21.4874699,5436
21.50060018,5419
21.51373046,5450
21.52686075,5303
21.53999103,5194
21.55312131,5351
21.5662516,5430
21.57938188,5299
21.59251216,5508
21.60564244,5357
21.61877273,5293
21.63190301,5309
21.64503329,5261
21.65816357,5368
21.67129386,5445
21.68442414,5401
21.69755442,5274
21.7106847,5371
21.72381499,5320
21.73694527,5256
21.75007555,5301
21.76320584,5350
21.77633612,5396
21.7894664,5376
21.80259668,5393
21.81572697,5398
21.82885725,5430
21.84198753,5355
21.85511781,5291
21.8682481,5347
21.88137838,5313
21.89450866,5271
21.90763894,5475
21.92076923,5298
21.93389951,5259
21.94702979,5351
21.96016008,5461
21.97329036,5362
21.98642064,5216
21.99955092,5364
22.01268121,5200
22.02581149,5352
22.03894177,5394
22.05207205,5273
22.06520234,5193
22.07833262,5385
22.0914629,5316
22.10459318,5315
22.11772347,5196
22.13085375,5310
22.14398403,5216
22.15711432,5345
22.1702446,5442
22.18337488,5302
22.19650516,5443
22.20963545,5343
22.22276573,5336
22.23589601,5243
22.24902629,5339
22.26215658,5429
22.27528686,5578
22.28841714,5442
22.30154743,5298
22.31467771,5256
22.32780799,5250
22.34093827,5380
22.35406856,5315
22.36719884,5342
22.38032912,5346
22.3934594,5374
22.40658969,5382
22.41971997,5608
22.43285025,5401
22.44598053,5307
22.45911082,5360
22.4722411,5342
22.48537138,5347
22.49850167,5334
22.51163195,5201
22.52476223,5331
22.53789251,5398
22.5510228,5324
22.56415308,5459
22.57728336,5393
22.59041364,5343
22.60354393,5308
22.61667421,5328
22.62980449,5459
22.64293477,5398
22.65606506,5283
22.66919534,5336
22.68232562,5491
22.69545591,5370
22.70858619,5431
22.72171647,5332
22.73484675,5316
22.74797704,5308
22.76110732,5236
22.7742376,5370
22.78736788,5495
22.80049817,5447
22.81362845,5347
22.82675873,5347
22.83988901,5322
22.8530193,5430
22.86614958,5308
22.87927986,5359
22.89241015,5419
22.90554043,5313
22.91867071,5370
22.93180099,5368
22.94493128,5494
22.95806156,5314
22.97119184,5451
22.98432212,5541
22.99745241,5295
23.01058269,5313
23.02371297,5240
23.03684325,5389
23.04997354,5387
23.06310382,5457
23.0762341,5388
23.08936439,5470
23.10249467,5358
23.11562495,5364
23.12875523,5307
23.14188552,5459
23.1550158,5259
23.16814608,5400
23.18127636,5337
23.19440665,5395
23.20753693,5398
23.22066721,5393
23.2337975,5420
23.24692778,5317
23.26005806,5450
23.27318834,5231
23.28631863,5299
23.29944891,5358
23.31257919,5375
23.32570947,5525
23.33883976,5462
23.35197004,5390
23.36510032,5303
23.3782306,5368
23.39136089,5467
23.40449117,5410
23.41762145,5384
23.43075174,5392
23.44388202,5518
23.4570123,5367
23.47014258,5385
23.48327287,5421
23.49640315,5360
23.50953343,5430
23.52266371,5594
23.535794,5346
23.54892428,5409
23.56205456,5512
23.57518484,5394
23.58831513,5341
23.60144541,5318
23.61457569,5373
23.62770598,5506
23.64083626,5475
23.65396654,5361
23.66709682,5397
23.68022711,5545
23.69335739,5327
23.70648767,5372
23.71961795,5369
23.73274824,5466
23.74587852,5428
23.7590088,5509
23.77213908,5267
23.78526937,5339
23.79839965,5446
23.81152993,5372
23.82466022,5397
23.8377905,5322
23.85092078,5380
23.86405106,5345
23.87718135,5365
23.89031163,5446
23.90344191,5385
23.91657219,5363
23.92970248,5316
23.94283276,5438
23.95596304,5332
23.96909333,5300
23.98222361,5348
23.99535389,5394
24.00848417,5478
24.02161446,5426
24.03474474,5455
24.04787502,5381
24.0610053,5407
24.07413559,5354
24.08726587,5310
24.10039615,5487
24.11352643,5427
24.12665672,5494
24.139787,5318
24.15291728,5316
24.16604757,5360
24.17917785,5390
24.19230813,5476
24.20543841,5464
24.2185687,5389
24.23169898,5440
24.24482926,5430
24.25795954,5260
24.27108983,5276
24.28422011,5546
24.29735039,5435
24.31048067,5492
24.32361096,5437
24.33674124,5277
24.34987152,5436
24.36300181,5443
24.37613209,5446
24.38926237,5397
24.40239265,5320
24.41552294,5392
24.42865322,5323
24.4417835,5207
24.45491378,5482
24.46804407,5398
24.48117435,5428
24.49430463,5451
24.50743491,5411
24.5205652,5402
24.53369548,5320
24.54682576,5337
24.55995605,5541
24.57308633,5376
24.58621661,5311
24.59934689,5496
24.61247718,5451
24.62560746,5430
24.63873774,5401
24.65186802,5462
24.66499831,5249
24.67812859,5472
24.69125887,5421
24.70438915,5362
24.71751944,5304
24.73064972,5314
24.74378,5522
24.75691029,5363
24.77004057,5276
24.78317085,5355
24.79630113,5429
24.80943142,5370
24.8225617,5424
24.83569198,5520
24.84882226,5355
24.86195255,5380
24.87508283,5454
24.88821311,5240
24.9013434,5376
24.91447368,5390
24.92760396,5435
24.94073424,5456
24.95386453,5422
24.96699481,5333
24.98012509,5295
24.99325537,5486
25.00638566,5386
25.01951594,5444
25.03264622,5350
25.0457765,5314
25.05890679,5355
25.07203707,5439
25.08516735,5462
25.09829764,5268
25.11142792,5477
25.1245582,5430
25.13768848,5479
25.15081877,5487
25.16394905,5268
25.17707933,5439
25.19020961,5246
25.2033399,5364
25.21647018,5486
25.22960046,5373
25.24273074,5431
25.25586103,5404
25.26899131,5301
25.28212159,5363
25.29525188,5432
25.30838216,5319
25.32151244,5559
25.33464272,5431
25.34777301,5465
25.36090329,5474
25.37403357,5356
