Angle,Intensity
7.595630827,4249
7.60876111,4275
7.621891393,4299
7.635021675,4218
7.648151958,4093
7.661282241,4199
7.674412523,4193
7.687542806,4198
7.700673089,4295
7.713803371,4312
7.726933654,4299
7.740063937,4283
7.753194219,4372
7.766324502,4190
7.779454785,4341
7.792585067,4318
7.80571535,4371
7.818845633,4393
7.831975915,4249
7.845106198,4321
7.858236481,4292
7.871366763,4350
7.884497046,4389
7.897627329,4396
7.910757611,4405
7.923887894,4252
7.937018177,4414
7.950148459,4348
7.963278742,4238
7.976409025,4409
7.989539308,4424
8.00266959,4241
8.015799873,4368
8.028930156,4399
8.042060438,4372
8.055190721,4401
8.068321004,4390
8.081451286,4352
8.094581569,4468
8.107711852,4453
8.120842134,4356
8.133972417,4412
8.1471027,4402
8.160232982,4361
8.173363265,4389
8.186493548,4375
8.19962383,4576
8.212754113,4469
8.225884396,4381
8.239014678,4499
8.252144961,4630
8.265275244,4473
8.278405526,4571
8.291535809,4419
8.304666092,4449
8.317796374,4452
8.330926657,4443
8.34405694,4458
8.357187222,4515
8.370317505,4483
8.383447788,4531
8.39657807,4593
8.409708353,4506
8.422838636,4538
8.435968919,4494
8.449099201,4660
8.462229484,4538
8.475359767,4533
8.488490049,4544
8.501620332,4544
8.514750615,4587
8.527880897,4612
8.54101118,4715
8.554141463,4662
8.567271745,4661
8.580402028,4735
8.593532311,4548
8.606662593,4531
8.619792876,4754
8.632923159,4606
8.646053441,4660
8.659183724,4758
8.672314007,4676
8.685444289,4654
8.698574572,4639
8.711704855,4764
8.724835137,4685
8.73796542,4680
8.751095703,4642
8.764225985,4658
8.777356268,4777
8.790486551,4763
8.803616833,4686
8.816747116,4719
8.829877399,4674
8.843007681,4777
8.856137964,4751
8.869268247,4892
8.882398529,4777
8.895528812,4753
8.908659095,4807
8.921789378,4735
8.93491966,4745
8.948049943,4750
8.961180226,4742
8.974310508,4856
8.987440791,4775
9.000571074,4765
9.013701356,4700
9.026831639,4774
9.039961922,4737
9.053092204,4898
9.066222487,4805
9.07935277,4847
9.092483052,4752
9.105613335,4755
9.118743618,4848
9.1318739,4829
9.145004183,4900
9.158134466,4823
9.171264748,4913
9.184395031,4881
9.197525314,4884
9.210655596,4899
9.223785879,4813
9.236916162,4940
9.250046444,4692
9.263176727,4955
9.27630701,5062
9.289437292,4899
9.302567575,4956
9.315697858,5004
9.32882814,4922
9.341958423,4815
9.355088706,4914
9.368218989,4902
9.381349271,5006
9.394479554,4936
9.407609837,4815
9.420740119,4837
9.433870402,5059
9.447000685,4839
9.460130967,5020
9.47326125,4980
9.486391533,5031
9.499521815,4924
9.512652098,4978
9.525782381,5084
9.538912663,4877
9.552042946,4957
9.565173229,5056
9.578303511,5140
9.591433794,5008
9.604564077,5004
9.617694359,4982
9.630824642,5045
9.643954925,4945
9.657085207,5014
9.67021549,5236
9.683345773,5123
9.696476055,4976
9.709606338,4985
9.722736621,5040
9.735866903,5059
9.748997186,5096
9.762127469,5174
9.775257751,5138
9.788388034,5055
9.801518317,5052
9.8146486,5023
9.827778882,4958
9.840909165,5244
9.854039448,5153
9.86716973,5124
9.880300013,5098
9.893430296,5182
9.906560578,5068
9.919690861,5205
9.932821144,5193
9.945951426,5234
9.959081709,5143
9.972211992,5186
9.985342274,5075
9.998472557,5089
10.01160284,5213
10.02473312,5095
10.03786341,5115
10.05099369,5107
10.06412397,5120
10.07725425,5381
10.09038454,5155
10.10351482,5283
10.1166451,5241
10.12977538,5198
10.14290567,5264
10.15603595,5236
10.16916623,5070
10.18229651,5292
10.1954268,5223
10.20855708,5321
10.22168736,5193
10.23481765,5248
10.24794793,5263
10.26107821,5299
10.27420849,5144
10.28733878,5326
10.30046906,5212
10.31359934,5225
10.32672962,5273
10.33985991,5328
10.35299019,5416
10.36612047,5132
10.37925076,5257
10.39238104,5283
10.40551132,5345
10.4186416,5211
10.43177189,5489
10.44490217,5275
10.45803245,5378
10.47116273,5400
10.48429302,5261
10.4974233,5318
10.51055358,5465
10.52368386,5355
10.53681415,5301
10.54994443,5414
10.56307471,5357
10.576205,5252
10.58933528,5219
10.60246556,5395
10.61559584,5359
10.62872613,5365
10.64185641,5298
10.65498669,5385
10.66811697,5413
10.68124726,5343
10.69437754,5440
10.70750782,5366
10.7206381,5400
10.73376839,5440
10.74689867,5516
10.76002895,5323
10.77315924,5365
10.78628952,5360
10.7994198,5363
10.81255008,5390
10.82568037,5441
10.83881065,5428
10.85194093,5444
10.86507121,5589
10.8782015,5381
10.89133178,5532
10.90446206,5354
10.91759234,5506
10.93072263,5299
10.94385291,5478
10.95698319,5504
10.97011348,5358
10.98324376,5519
10.99637404,5446
11.00950432,5389
11.02263461,5429
11.03576489,5461
11.04889517,5449
11.06202545,5433
11.07515574,5539
11.08828602,5473
11.1014163,5607
11.11454658,5508
11.12767687,5441
11.14080715,5608
11.15393743,5436
11.16706772,5444
11.180198,5566
11.19332828,5527
11.20645856,5467
11.21958885,5521
11.23271913,5619
11.24584941,5761
11.25897969,5524
11.27210998,5488
11.28524026,5739
11.29837054,5784
11.31150083,5588
11.32463111,5725
11.33776139,5551
11.35089167,5705
11.36402196,5520
11.37715224,5682
11.39028252,5596
11.4034128,5556
11.41654309,5703
11.42967337,5524
11.44280365,5485
11.45593393,5707
11.46906422,5544
11.4821945,5680
11.49532478,5580
11.50845507,5598
11.52158535,5684
11.53471563,5715
11.54784591,5577
11.5609762,5572
11.57410648,5669
11.58723676,5477
11.60036704,5657
11.61349733,5662
11.62662761,5657
11.63975789,5671
11.65288817,5647
11.66601846,5793
11.67914874,5773
11.69227902,5774
11.70540931,5623
11.71853959,5565
11.73166987,5587
11.74480015,5615
11.75793044,5706
11.77106072,5643
11.784191,5742
11.79732128,5659
11.81045157,5626
11.82358185,5782
11.83671213,5602
11.84984241,5794
11.8629727,5731
11.87610298,5866
11.88923326,5651
11.90236355,5765
11.91549383,5689
11.92862411,5665
11.94175439,5832
11.95488468,5790
11.96801496,5853
11.98114524,5736
11.99427552,5719
12.00740581,5800
12.02053609,5893
12.03366637,5834
12.04679665,5820
12.05992694,5759
12.07305722,5735
12.0861875,5789
12.09931779,5821
12.11244807,5821
12.12557835,5892
12.13870863,5892
12.15183892,5845
12.1649692,5757
12.17809948,5856
12.19122976,5743
12.20436005,5782
12.21749033,5875
12.23062061,5800
12.2437509,5773
12.25688118,5834
12.27001146,5849
12.28314174,5893
12.29627203,5897
12.30940231,5899
12.32253259,5875
12.33566287,5925
12.34879316,5772
12.36192344,5824
12.37505372,5816
12.388184,5862
12.40131429,5848
12.41444457,5860
12.42757485,5819
12.44070514,5964
12.45383542,5903
12.4669657,5815
12.48009598,5983
12.49322627,5972
12.50635655,6091
12.51948683,5956
12.53261711,5974
12.5457474,5835
12.55887768,5761
12.57200796,5892
12.58513824,5869
12.59826853,6049
12.61139881,5928
12.62452909,5910
12.63765938,5940
12.65078966,6016
12.66391994,5931
12.67705022,5858
12.69018051,5945
12.70331079,5947
12.71644107,6061
12.72957135,6061
12.74270164,5957
12.75583192,5873
12.7689622,5923
12.78209248,6075
12.79522277,6014
12.80835305,5977
12.82148333,6059
12.83461362,6008
12.8477439,6101
12.86087418,6100
12.87400446,5980
12.88713475,6028
12.90026503,6015
12.91339531,6043
12.92652559,5919
12.93965588,5900
12.95278616,6057
12.96591644,6004
12.97904672,6042
12.99217701,6021
13.00530729,6121
13.01843757,6198
13.03156786,6108
13.04469814,5912
13.05782842,6025
13.0709587,6161
13.08408899,6002
13.09721927,6224
13.11034955,5913
13.12347983,6023
13.13661012,6060
13.1497404,6020
13.16287068,6071
13.17600097,6045
13.18913125,6030
13.20226153,6163
13.21539181,6105
13.2285221,6213
13.24165238,5930
13.25478266,5921
13.26791294,6133
13.28104323,6185
13.29417351,6198
13.30730379,6074
13.32043407,6078
13.33356436,6128
13.34669464,6082
13.35982492,6167
13.37295521,6130
13.38608549,6172
13.39921577,6199
13.41234605,6034
13.42547634,6051
13.43860662,6178
13.4517369,6085
13.46486718,6138
13.47799747,6070
13.49112775,6216
13.50425803,6116
13.51738831,6233
13.5305186,6291
13.54364888,6122
13.55677916,6078
13.56990945,6097
13.58303973,6221
13.59617001,6137
13.60930029,6069
13.62243058,6190
13.63556086,6268
13.64869114,6116
13.66182142,6171
13.67495171,6146
13.68808199,6277
13.70121227,6161
13.71434255,6228
13.72747284,6234
13.74060312,6158
13.7537334,6179
13.76686369,6175
13.77999397,6194
13.79312425,6157
13.80625453,6105
13.81938482,6210
13.8325151,6235
13.84564538,6226
13.85877566,6243
13.87190595,6277
13.88503623,6307
13.89816651,6303
13.91129679,6338
13.92442708,6314
13.93755736,6198
13.95068764,6357
13.96381793,6366
13.97694821,6330
13.99007849,6123
14.00320877,6286
14.01633906,6350
14.02946934,6437
14.04259962,6262
14.0557299,6301
14.06886019,6391
14.08199047,6218
14.09512075,6207
14.10825104,6450
14.12138132,6346
14.1345116,6235
14.14764188,6231
14.16077217,6241
14.17390245,6211
14.18703273,6326
14.20016301,6319
14.2132933,6291
14.22642358,6327
14.23955386,6286
14.25268414,6301
14.26581443,6400
14.27894471,6313
14.29207499,6356
14.30520528,6357
14.31833556,6370
14.33146584,6425
14.34459612,6241
14.35772641,6203
14.37085669,6243
14.38398697,6208
14.39711725,6537
14.41024754,6270
14.42337782,6348
14.4365081,6464
14.44963838,6301
14.46276867,6394
14.47589895,6280
14.48902923,6316
14.50215952,6388
14.5152898,6465
14.52842008,6233
14.54155036,6370
14.55468065,6319
14.56781093,6365
14.58094121,6282
14.59407149,6298
14.60720178,6393
14.62033206,6425
14.63346234,6295
14.64659262,6331
14.65972291,6337
14.67285319,6358
14.68598347,6452
14.69911376,6406
14.71224404,6385
14.72537432,6291
14.7385046,6388
14.75163489,6319
14.76476517,6334
14.77789545,6423
14.79102573,6294
14.80415602,6295
14.8172863,6461
14.83041658,6482
14.84354687,6298
14.85667715,6355
14.86980743,6414
14.88293771,6309
14.896068,6517
14.90919828,6484
14.92232856,6453
14.93545884,6347
14.94858913,6389
14.96171941,6481
14.97484969,6462
14.98797997,6358
15.00111026,6426
15.01424054,6346
15.02737082,6496
15.04050111,6344
15.05363139,6243
15.06676167,6459
15.07989195,6387
15.09302224,6268
15.10615252,6547
15.1192828,6402
15.13241308,6488
15.14554337,6468
15.15867365,6247
15.17180393,6507
15.18493421,6387
15.1980645,6448
15.21119478,6396
15.22432506,6386
15.23745535,6334
15.25058563,6291
15.26371591,6481
15.27684619,6341
15.28997648,6332
15.30310676,6421
15.31623704,6477
15.32936732,6400
15.34249761,6425
15.35562789,6580
15.36875817,6385
15.38188845,6453
15.39501874,6362
15.40814902,6407
15.4212793,6420
15.43440959,6492
15.44753987,6470
15.46067015,6396
15.47380043,6497
15.48693072,6500
15.500061,6294
15.51319128,6550
15.52632156,6552
15.53945185,6425
15.55258213,6462
15.56571241,6455
15.57884269,6399
15.59197298,6288
15.60510326,6229
15.61823354,6460
15.63136383,6416
15.64449411,6424
15.65762439,6542
15.67075467,6445
15.68388496,6464
15.69701524,6367
15.71014552,6412
15.7232758,6355
15.73640609,6420
15.74953637,6252
15.76266665,6404
15.77579694,6221
15.78892722,6420
15.8020575,6411
15.81518778,6267
15.82831807,6423
15.84144835,6578
15.85457863,6349
15.86770891,6495
15.8808392,6342
15.89396948,6491
15.90709976,6408
15.92023004,6500
15.93336033,6551
15.94649061,6367
15.95962089,6347
15.97275118,6473
15.98588146,6511
15.99901174,6440
16.01214202,6426
16.02527231,6478
16.03840259,6393
16.05153287,6400
16.06466315,6469
16.07779344,6469
16.09092372,6508
16.104054,6438
16.11718428,6389
16.13031457,6426
16.14344485,6336
16.15657513,6083
16.16970542,6432
16.1828357,6387
16.19596598,6297
16.20909626,6421
16.22222655,6387
16.23535683,6505
16.24848711,6395
16.26161739,6329
16.27474768,6367
16.28787796,6445
16.30100824,6373
16.31413852,6382
16.32726881,6485
16.34039909,6378
16.35352937,6403
16.36665966,6489
16.37978994,6247
16.39292022,6350
16.4060505,6467
16.41918079,6402
16.43231107,6383
16.44544135,6443
16.45857163,6392
16.47170192,6530
16.4848322,6345
16.49796248,6397
16.51109276,6452
16.52422305,6601
16.53735333,6443
16.55048361,6365
16.5636139,6466
16.57674418,6448
16.58987446,6496
16.60300474,6383
16.61613503,6507
16.62926531,6335
16.64239559,6343
16.65552587,6352
16.66865616,6336
16.68178644,6349
16.69491672,6399
16.70804701,6399
16.72117729,6324
16.73430757,6446
16.74743785,6388
16.76056814,6467
16.77369842,6489
16.7868287,6264
16.79995898,6379
16.81308927,6395
16.82621955,6290
16.83934983,6389
16.85248011,6490
16.8656104,6320
16.87874068,6358
16.89187096,6411
16.90500125,6313
16.91813153,6454
16.93126181,6367
16.94439209,6290
16.95752238,6369
16.97065266,6353
16.98378294,6529
16.99691322,6508
17.01004351,6423
17.02317379,6402
17.03630407,6383
17.04943435,6425
17.06256464,6238
17.07569492,6297
17.0888252,6256
17.10195549,6189
17.11508577,6381
17.12821605,6294
17.14134633,6342
17.15447662,6396
17.1676069,6285
17.18073718,6369
17.19386746,6350
17.20699775,6297
17.22012803,6419
17.23325831,6359
17.24638859,6469
17.25951888,6252
17.27264916,6173
17.28577944,6337
17.29890973,6397
17.31204001,6289
17.32517029,6285
17.33830057,6440
17.35143086,6398
17.36456114,6525
17.37769142,6389
17.3908217,6198
17.40395199,6302
17.41708227,6292
17.43021255,6241
17.44334283,6238
17.45647312,6394
17.4696034,6323
17.48273368,6354
17.49586397,6312
17.50899425,6337
17.52212453,6267
17.53525481,6268
17.5483851,6333
17.56151538,6307
17.57464566,6249
17.58777594,6313
17.60090623,6319
17.61403651,6294
17.62716679,6326
17.64029708,6209
17.65342736,6223
17.66655764,6266
17.67968792,6190
17.69281821,6298
17.70594849,6357
17.71907877,6151
17.73220905,6182
17.74533934,6315
17.75846962,6368
17.7715999,6217
17.78473018,6168
17.79786047,6120
17.81099075,6333
17.82412103,6235
17.83725132,6251
17.8503816,6310
17.86351188,6288
17.87664216,6286
17.88977245,6210
17.90290273,6295
17.91603301,6381
17.92916329,6315
17.94229358,6206
17.95542386,6259
17.96855414,6148
17.98168442,6213
17.99481471,6231
18.00794499,6372
18.02107527,6293
18.03420556,6236
18.04733584,6341
18.06046612,6294
18.0735964,6402
18.08672669,6363
18.09985697,6141
18.11298725,6151
18.12611753,6293
18.13924782,6213
18.1523781,6259
18.16550838,6300
18.17863866,6418
18.19176895,6294
18.20489923,6092
18.21802951,6295
18.2311598,6257
18.24429008,6239
18.25742036,6225
18.27055064,6464
18.28368093,6265
18.29681121,6284
18.30994149,6191
18.32307177,6153
18.33620206,6391
18.34933234,6103
18.36246262,6112
18.3755929,6313
18.38872319,6154
18.40185347,6209
18.41498375,6126
18.42811404,6076
18.44124432,6090
18.4543746,6148
18.46750488,6253
18.48063517,6243
18.49376545,6289
18.50689573,6311
18.52002601,6248
18.5331563,6147
18.54628658,6242
18.55941686,6329
18.57254715,6119
18.58567743,6303
18.59880771,6237
18.61193799,6122
18.62506828,6289
18.63819856,6271
18.65132884,6313
18.66445912,6196
18.67758941,6379
18.69071969,6232
18.70384997,6134
18.71698025,6040
18.73011054,6152
18.74324082,6171
18.7563711,6185
18.76950139,6160
18.78263167,6182
18.79576195,6167
18.80889223,6157
18.82202252,6091
18.8351528,6316
18.84828308,6086
18.86141336,6083
18.87454365,6342
18.88767393,6064
18.90080421,6172
18.91393449,6196
18.92706478,6101
18.94019506,6018
18.95332534,6160
18.96645563,6310
18.97958591,6181
18.99271619,6093
19.00584647,6174
19.01897676,6225
19.03210704,6093
19.04523732,6282
19.0583676,6087
19.07149789,6207
19.08462817,6134
19.09775845,6187
19.11088873,6103
19.12401902,6074
19.1371493,6171
19.15027958,6216
19.16340987,6129
19.17654015,6251
19.18967043,6078
19.20280071,6076
19.215931,6100
19.22906128,6184
19.24219156,6364
19.25532184,6136
19.26845213,6046
19.28158241,6288
19.29471269,6160
19.30784297,6147
19.32097326,6030
19.33410354,6217
19.34723382,6130
19.36036411,6089
19.37349439,6095
19.38662467,6105
19.39975495,6119
19.41288524,6029
19.42601552,6225
19.4391458,6207
19.45227608,6033
19.46540637,6136
19.47853665,6072
19.49166693,6110
19.50479722,6158
19.5179275,6085
19.53105778,6035
19.54418806,6197
19.55731835,6116
19.57044863,6124
19.58357891,6191
19.59670919,6103
19.60983948,6186
19.62296976,6057
19.63610004,6122
19.64923032,6100
19.66236061,6091
19.67549089,6251
19.68862117,6031
19.70175146,6096
19.71488174,5987
19.72801202,6187
19.7411423,6071
19.75427259,6071
19.76740287,6004
19.78053315,6004
19.79366343,5993
19.80679372,5948
19.819924,6043
19.83305428,6095
19.84618456,5964
19.85931485,6235
19.87244513,6068
19.88557541,5989
19.8987057,6068
19.91183598,5984
19.92496626,5932
19.93809654,6107
19.95122683,6117
19.96435711,6036
19.97748739,5887
19.99061767,5958
20.00374796,5988
20.01687824,6011
20.03000852,6046
20.0431388,5920
20.05626909,6115
20.06939937,6101
20.08252965,5909
20.09565994,5883
20.10879022,5849
20.1219205,5906
20.13505078,6079
20.14818107,6067
20.16131135,5979
20.17444163,6038
20.18757191,5977
20.2007022,5862
20.21383248,6127
20.22696276,6061
20.24009304,5962
20.25322333,6167
20.26635361,6057
20.27948389,6006
20.29261418,6011
20.30574446,5977
20.31887474,5907
20.33200502,5904
20.34513531,6033
20.35826559,6160
20.37139587,6043
20.38452615,6117
20.39765644,6167
20.41078672,5983
20.423917,6162
20.43704729,6088
20.45017757,5986
20.46330785,6062
20.47643813,5956
20.48956842,5992
20.5026987,5920
20.51582898,5996
20.52895926,5890
20.54208955,6099
20.55521983,5997
20.56835011,5949
20.58148039,6069
20.59461068,6062
20.60774096,5956
20.62087124,5940
20.63400153,5962
20.64713181,6076
20.66026209,6082
20.67339237,5979
20.68652266,6035
20.69965294,5940
20.71278322,6063
20.7259135,5992
20.73904379,6034
20.75217407,5947
20.76530435,5955
20.77843463,5946
20.79156492,5965
20.8046952,5971
20.81782548,5922
20.83095577,5932
20.84408605,5841
20.85721633,6144
20.87034661,6005
20.8834769,5976
20.89660718,6070
20.90973746,5958
20.92286774,5972
20.93599803,6038
20.94912831,5953
20.96225859,5871
20.97538887,5849
20.98851916,5902
21.00164944,5813
21.01477972,5892
21.02791001,6003
21.04104029,6055
21.05417057,5974
21.06730085,5912
21.08043114,5942
21.09356142,6013
21.1066917,5972
21.11982198,5913
21.13295227,6012
21.14608255,5984
21.15921283,5954
21.17234311,5960
21.1854734,5907
21.19860368,5886
21.21173396,5861
21.22486425,6029
21.23799453,5993
21.25112481,6108
21.26425509,5890
21.27738538,5813
21.29051566,5951
21.30364594,5954
21.31677622,5892
21.32990651,5844
21.34303679,5900
21.35616707,5803
21.36929736,5997
21.38242764,5890
21.39555792,5883
21.4086882,5858
21.42181849,5839
21.43494877,5741
21.44807905,5858
21.46120933,5815
21.47433962,5819
21.4874699,5820
21.50060018,5867
21.51373046,5990
21.52686075,5853
21.53999103,5981
21.55312131,5787
21.5662516,5856
21.57938188,5754
21.59251216,5831
21.60564244,5941
21.61877273,5838
21.63190301,5810
21.64503329,5904
21.65816357,5856
21.67129386,5866
21.68442414,5659
21.69755442,5875
21.7106847,5821
21.72381499,5858
21.73694527,5811
21.75007555,5754
21.76320584,5992
21.77633612,5941
21.7894664,5781
21.80259668,5990
21.81572697,5918
21.82885725,5785
21.84198753,5844
21.85511781,5865
21.8682481,5990
21.88137838,5785
21.89450866,5844
21.90763894,5873
21.92076923,5797
21.93389951,5622
21.94702979,5999
21.96016008,5949
21.97329036,5795
21.98642064,5766
21.99955092,5852
22.01268121,5805
22.02581149,5756
22.03894177,5726
22.05207205,5887
22.06520234,6004
22.07833262,5835
22.0914629,5784
22.10459318,5818
22.11772347,5757
22.13085375,5985
22.14398403,5807
22.15711432,5812
22.1702446,5838
22.18337488,5955
22.19650516,6039
22.20963545,5736
22.22276573,5857
22.23589601,5728
22.24902629,5841
22.26215658,5759
22.27528686,5750
22.28841714,5851
22.30154743,5934
22.31467771,5814
22.32780799,5848
22.34093827,5827
22.35406856,5711
22.36719884,5929
22.38032912,5679
22.3934594,5927
22.40658969,5855
22.41971997,5742
22.43285025,5793
22.44598053,5679
22.45911082,5848
22.4722411,5891
22.48537138,5887
22.49850167,5869
22.51163195,5910
22.52476223,6028
22.53789251,5817
22.5510228,5813
22.56415308,5868
22.57728336,5756
22.59041364,5838
22.60354393,5705
22.61667421,5773
22.62980449,5889
22.64293477,5819
22.65606506,5846
22.66919534,5681
22.68232562,5801
22.69545591,5833
22.70858619,5761
22.72171647,5655
22.73484675,5730
22.74797704,5692
22.76110732,5888
22.7742376,5736
22.78736788,5734
22.80049817,5818
22.81362845,5731
22.82675873,5777
22.83988901,5816
22.8530193,5895
22.86614958,5788
22.87927986,5808
22.89241015,5728
22.90554043,5691
22.91867071,5891
22.93180099,5747
22.94493128,5788
22.95806156,5938
22.97119184,5711
22.98432212,5802
22.99745241,5833
23.01058269,5676
23.02371297,5802
23.03684325,5790
23.04997354,5745
23.06310382,5725
23.0762341,5938
23.08936439,5793
23.10249467,5710
23.11562495,5696
23.12875523,5766
23.14188552,5823
23.1550158,5884
23.16814608,5755
23.18127636,5698
23.19440665,5863
23.20753693,5757
23.22066721,5765
23.2337975,5761
23.24692778,5702
23.26005806,5735
23.27318834,5805
23.28631863,5698
23.29944891,5777
23.31257919,5931
23.32570947,5744
23.33883976,5801
23.35197004,5640
23.36510032,5738
23.3782306,5759
23.39136089,5663
23.40449117,5721
23.41762145,5788
23.43075174,5743
23.44388202,5800
23.4570123,5660
23.47014258,5768
23.48327287,5763
23.49640315,5696
23.50953343,5843
23.52266371,5826
23.535794,5666
23.54892428,5754
23.56205456,5759
23.57518484,5607
23.58831513,5795
23.60144541,5784
23.61457569,5584
23.62770598,5754
23.64083626,5677
23.65396654,5722
23.66709682,5635
23.68022711,5640
23.69335739,5738
23.70648767,5842
23.71961795,5803
23.73274824,5778
23.74587852,5696
23.7590088,5696
23.77213908,5672
23.78526937,5643
23.79839965,5811
23.81152993,5776
23.82466022,5643
23.8377905,5676
23.85092078,5803
23.86405106,5704
23.87718135,5722
23.89031163,5752
23.90344191,5674
23.91657219,5817
23.92970248,5834
23.94283276,5655
23.95596304,5686
23.96909333,5784
23.98222361,5733
23.99535389,5643
24.00848417,5488
24.02161446,5849
24.03474474,5544
24.04787502,5720
24.0610053,5714
24.07413559,5655
24.08726587,5732
24.10039615,5784
24.11352643,5637
24.12665672,5699
24.139787,5790
24.15291728,5679
24.16604757,5738
24.17917785,5608
24.19230813,5586
24.20543841,5603
24.2185687,5710
24.23169898,5802
24.24482926,5679
24.25795954,5670
24.27108983,5692
24.28422011,5722
24.29735039,5775
24.31048067,5742
24.32361096,5837
24.33674124,5585
24.34987152,5534
24.36300181,5627
24.37613209,5808
24.38926237,5655
24.40239265,5620
24.41552294,5724
24.42865322,5565
24.4417835,5585
24.45491378,5639
24.46804407,5750
24.48117435,5556
24.49430463,5701
24.50743491,5638
24.5205652,5631
24.53369548,5703
24.54682576,5786
24.55995605,5783
24.57308633,5769
24.58621661,5759
24.59934689,5778
24.61247718,5709
24.62560746,5645
24.63873774,5699
24.65186802,5660
24.66499831,5623
24.67812859,5669
24.69125887,5778
24.70438915,5796
24.71751944,5608
24.73064972,5614
24.74378,5767
24.75691029,5675
24.77004057,5721
24.78317085,5743
24.79630113,5732
24.80943142,5611
24.8225617,5559
24.83569198,5622
24.84882226,5661
24.86195255,5784
24.87508283,5811
24.88821311,5527
24.9013434,5527
24.91447368,5534
24.92760396,5704
24.94073424,5652
24.95386453,5630
24.96699481,5513
24.98012509,5624
24.99325537,5516
25.00638566,5629
25.01951594,5570
25.03264622,5637
25.0457765,5777
25.05890679,5506
25.07203707,5600
25.08516735,5762
25.09829764,5449
25.11142792,5646
25.1245582,5505
25.13768848,5649
25.15081877,5564
25.16394905,5726
25.17707933,5622
25.19020961,5725
25.2033399,5576
25.21647018,5698
25.22960046,5609
25.24273074,5720
25.25586103,5545
25.26899131,5682
25.28212159,5642
25.29525188,5616
25.30838216,5788
25.32151244,5589
25.33464272,5596
25.34777301,5605
25.36090329,5532
25.37403357,5697
25.38716385,5669
25.40029414,5626
25.41342442,5640
