Angle,Intensity
7.083549803,4309
7.096680086,4266
7.109810368,4290
7.122940651,4230
7.136070934,4227
7.149201216,4274
7.162331499,4341
7.175461782,4226
7.188592064,4279
7.201722347,4373
7.21485263,4358
7.227982912,4358
7.241113195,4319
7.254243478,4481
7.26737376,4482
7.280504043,4302
7.293634326,4425
7.306764608,4407
7.319894891,4400
7.333025174,4380
7.346155456,4484
7.359285739,4301
7.372416022,4431
7.385546304,4447
7.398676587,4558
7.41180687,4498
7.424937152,4419
7.438067435,4489
7.451197718,4477
7.464328,4500
7.477458283,4581
7.490588566,4364
7.503718848,4492
7.516849131,4630
7.529979414,4537
7.543109697,4513
7.556239979,4586
7.569370262,4515
7.582500545,4607
7.595630827,4601
7.60876111,4635
7.621891393,4570
7.635021675,4659
7.648151958,4694
7.661282241,4672
7.674412523,4815
7.687542806,4671
7.700673089,4683
7.713803371,4659
7.726933654,4651
7.740063937,4628
7.753194219,4673
7.766324502,4607
7.779454785,4671
7.792585067,4778
7.80571535,4685
7.818845633,4639
7.831975915,4666
7.845106198,4845
7.858236481,4875
7.871366763,4750
7.884497046,4920
7.897627329,4603
7.910757611,4781
7.923887894,4713
7.937018177,4802
7.950148459,4794
7.963278742,4642
7.976409025,4562
7.989539308,4799
8.00266959,4764
8.015799873,4893
8.028930156,4801
8.042060438,4878
8.055190721,4909
8.068321004,4836
8.081451286,4845
8.094581569,4804
8.107711852,4854
8.120842134,4925
8.133972417,4804
8.1471027,4851
8.160232982,4820
8.173363265,4902
8.186493548,4910
8.19962383,4982
8.212754113,4975
8.225884396,4930
8.239014678,4954
8.252144961,5075
8.265275244,5002
8.278405526,5003
8.291535809,4933
8.304666092,4942
8.317796374,5010
8.330926657,4951
8.34405694,5085
8.357187222,4980
8.370317505,5039
8.383447788,4975
8.39657807,5051
8.409708353,4900
8.422838636,4940
8.435968919,4911
8.449099201,5050
8.462229484,5048
8.475359767,5084
8.488490049,5132
8.501620332,4933
8.514750615,5142
8.527880897,5003
8.54101118,4960
8.554141463,5040
8.567271745,5036
8.580402028,5106
8.593532311,4919
8.606662593,5063
8.619792876,5023
8.632923159,5104
8.646053441,5189
8.659183724,5198
8.672314007,5145
8.685444289,5110
8.698574572,4938
8.711704855,5265
8.724835137,5214
8.73796542,5089
8.751095703,5135
8.764225985,5218
8.777356268,5048
8.790486551,5178
8.803616833,5211
8.816747116,5197
8.829877399,5273
8.843007681,5203
8.856137964,5169
8.869268247,5247
8.882398529,5233
8.895528812,5147
8.908659095,5329
8.921789378,5309
8.93491966,5269
8.948049943,5265
8.961180226,5348
8.974310508,5315
8.987440791,5372
9.000571074,5233
9.013701356,5333
9.026831639,5222
9.039961922,5256
9.053092204,5324
9.066222487,5306
9.07935277,5409
9.092483052,5301
9.105613335,5358
9.118743618,5441
9.1318739,5332
9.145004183,5317
9.158134466,5256
9.171264748,5270
9.184395031,5229
9.197525314,5368
9.210655596,5372
9.223785879,5295
9.236916162,5450
9.250046444,5422
9.263176727,5297
9.27630701,5266
9.289437292,5394
9.302567575,5324
9.315697858,5360
9.32882814,5353
9.341958423,5395
9.355088706,5528
9.368218989,5395
9.381349271,5315
9.394479554,5396
9.407609837,5486
9.420740119,5382
9.433870402,5380
9.447000685,5368
9.460130967,5478
9.47326125,5452
9.486391533,5488
9.499521815,5403
9.512652098,5494
9.525782381,5562
9.538912663,5540
9.552042946,5574
9.565173229,5423
9.578303511,5482
9.591433794,5667
9.604564077,5483
9.617694359,5553
9.630824642,5506
9.643954925,5555
9.657085207,5530
9.67021549,5622
9.683345773,5511
9.696476055,5597
9.709606338,5662
9.722736621,5674
9.735866903,5571
9.748997186,5529
9.762127469,5609
9.775257751,5704
9.788388034,5684
9.801518317,5577
9.8146486,5388
9.827778882,5576
9.840909165,5570
9.854039448,5464
9.86716973,5646
9.880300013,5626
9.893430296,5549
9.906560578,5707
9.919690861,5593
9.932821144,5642
9.945951426,5605
9.959081709,5652
9.972211992,5668
9.985342274,5554
9.998472557,5764
10.01160284,5735
10.02473312,5614
10.03786341,5589
10.05099369,5666
10.06412397,5604
10.07725425,5825
10.09038454,5599
10.10351482,5562
10.1166451,5609
10.12977538,5750
10.14290567,5654
10.15603595,5667
10.16916623,5800
10.18229651,5795
10.1954268,5618
10.20855708,5750
10.22168736,5737
10.23481765,5730
10.24794793,5646
10.26107821,5595
10.27420849,5781
10.28733878,5719
10.30046906,5647
10.31359934,5774
10.32672962,5542
10.33985991,5751
10.35299019,5711
10.36612047,5765
10.37925076,5646
10.39238104,5736
10.40551132,5752
10.4186416,5811
10.43177189,5632
10.44490217,5802
10.45803245,5759
10.47116273,5656
10.48429302,5869
10.4974233,5791
10.51055358,5879
10.52368386,5829
10.53681415,5849
10.54994443,5832
10.56307471,5777
10.576205,5773
10.58933528,5819
10.60246556,5886
10.61559584,5740
10.62872613,5777
10.64185641,5746
10.65498669,5802
10.66811697,5826
10.68124726,5771
10.69437754,5837
10.70750782,5944
10.7206381,5870
10.73376839,5809
10.74689867,5746
10.76002895,5946
10.77315924,5781
10.78628952,5909
10.7994198,5857
10.81255008,5900
10.82568037,5902
10.83881065,5727
10.85194093,5732
10.86507121,5810
10.8782015,5865
10.89133178,5967
10.90446206,5953
10.91759234,5900
10.93072263,5920
10.94385291,5836
10.95698319,5777
10.97011348,5930
10.98324376,5938
10.99637404,5895
11.00950432,5926
11.02263461,5959
11.03576489,5989
11.04889517,5930
11.06202545,6073
11.07515574,6102
11.08828602,5844
11.1014163,5844
11.11454658,5833
11.12767687,5947
11.14080715,5834
11.15393743,5892
11.16706772,6019
11.180198,5972
11.19332828,5931
11.20645856,5987
11.21958885,5876
11.23271913,5987
11.24584941,6001
11.25897969,5903
11.27210998,5925
11.28524026,6079
11.29837054,5907
11.31150083,6007
11.32463111,6088
11.33776139,6067
11.35089167,6001
11.36402196,5948
11.37715224,5905
11.39028252,6065
11.4034128,6001
11.41654309,5889
11.42967337,6153
11.44280365,6046
11.45593393,6167
11.46906422,6058
11.4821945,6008
11.49532478,5974
11.50845507,5945
11.52158535,6029
11.53471563,5910
11.54784591,5892
11.5609762,5817
11.57410648,6121
11.58723676,6011
11.60036704,5987
11.61349733,6000
11.62662761,6078
11.63975789,6106
11.65288817,6038
11.66601846,6090
11.67914874,6043
11.69227902,6071
11.70540931,6101
11.71853959,6045
11.73166987,5979
11.74480015,6055
11.75793044,6014
11.77106072,6104
11.784191,5989
11.79732128,6035
11.81045157,6137
11.82358185,6040
11.83671213,6051
11.84984241,6214
11.8629727,6045
11.87610298,5904
11.88923326,6094
11.90236355,5963
11.91549383,6152
11.92862411,6211
11.94175439,6178
11.95488468,6058
11.96801496,6036
11.98114524,6082
11.99427552,6104
12.00740581,6153
12.02053609,6126
12.03366637,6190
12.04679665,6041
12.05992694,6072
12.07305722,6066
12.0861875,5968
12.09931779,6160
12.11244807,6270
12.12557835,6171
12.13870863,6067
12.15183892,6092
12.1649692,6128
12.17809948,6202
12.19122976,6144
12.20436005,6115
12.21749033,6079
12.23062061,6158
12.2437509,6218
12.25688118,6066
12.27001146,6198
12.28314174,6177
12.29627203,6014
12.30940231,6231
12.32253259,6027
12.33566287,6287
12.34879316,6111
12.36192344,6151
12.37505372,6112
12.388184,6138
12.40131429,6132
12.41444457,6058
12.42757485,6135
12.44070514,6231
12.45383542,6017
12.4669657,6214
12.48009598,6311
12.49322627,6079
12.50635655,6266
12.51948683,6167
12.53261711,6228
12.5457474,6168
12.55887768,6132
12.57200796,6150
12.58513824,6192
12.59826853,6187
12.61139881,6214
12.62452909,6209
12.63765938,6247
12.65078966,6339
12.66391994,6213
12.67705022,6326
12.69018051,6284
12.70331079,6256
12.71644107,6265
12.72957135,6211
12.74270164,6185
12.75583192,6355
12.7689622,6372
12.78209248,6236
12.79522277,6254
12.80835305,6216
12.82148333,6215
12.83461362,6253
12.8477439,6128
12.86087418,6406
12.87400446,6233
12.88713475,6304
12.90026503,6192
12.91339531,6216
12.92652559,6312
12.93965588,6355
12.95278616,6099
12.96591644,6290
12.97904672,6306
12.99217701,6192
13.00530729,5996
13.01843757,6217
13.03156786,6080
13.04469814,6165
13.05782842,6394
13.0709587,6372
13.08408899,6297
13.09721927,6073
13.11034955,6248
13.12347983,6350
13.13661012,6222
13.1497404,6270
13.16287068,6277
13.17600097,6197
13.18913125,6188
13.20226153,6418
13.21539181,6366
13.2285221,6233
13.24165238,6176
13.25478266,6200
13.26791294,6293
13.28104323,6246
13.29417351,6182
13.30730379,6359
13.32043407,6171
13.33356436,6215
13.34669464,6398
13.35982492,6315
13.37295521,6249
13.38608549,6285
13.39921577,6388
13.41234605,6340
13.42547634,6292
13.43860662,6408
13.4517369,6516
13.46486718,6424
13.47799747,6222
13.49112775,6263
13.50425803,6322
13.51738831,6426
13.5305186,6309
13.54364888,6246
13.55677916,6462
13.56990945,6373
13.58303973,6419
13.59617001,6281
13.60930029,6328
13.62243058,6293
13.63556086,6423
13.64869114,6273
13.66182142,6322
13.67495171,6325
13.68808199,6319
13.70121227,6377
13.71434255,6332
13.72747284,6375
13.74060312,6429
13.7537334,6412
13.76686369,6316
13.77999397,6323
13.79312425,6436
13.80625453,6424
13.81938482,6411
13.8325151,6379
13.84564538,6438
13.85877566,6395
13.87190595,6234
13.88503623,6336
13.89816651,6428
13.91129679,6476
13.92442708,6433
13.93755736,6318
13.95068764,6252
13.96381793,6367
13.97694821,6462
13.99007849,6350
14.00320877,6403
14.01633906,6241
14.02946934,6407
14.04259962,6415
14.0557299,6443
14.06886019,6298
14.08199047,6219
14.09512075,6349
14.10825104,6458
14.12138132,6395
14.1345116,6373
14.14764188,6498
14.16077217,6497
14.17390245,6436
14.18703273,6431
14.20016301,6260
14.2132933,6358
14.22642358,6410
14.23955386,6617
14.25268414,6407
14.26581443,6381
14.27894471,6612
14.29207499,6492
14.30520528,6364
14.31833556,6516
14.33146584,6436
14.34459612,6585
14.35772641,6552
14.37085669,6364
14.38398697,6515
14.39711725,6432
14.41024754,6660
14.42337782,6403
14.4365081,6567
14.44963838,6248
14.46276867,6520
14.47589895,6442
14.48902923,6396
14.50215952,6479
14.5152898,6339
14.52842008,6389
14.54155036,6282
14.55468065,6445
14.56781093,6574
14.58094121,6527
14.59407149,6420
14.60720178,6649
14.62033206,6523
14.63346234,6625
14.64659262,6474
14.65972291,6630
14.67285319,6320
14.68598347,6479
14.69911376,6405
14.71224404,6428
14.72537432,6562
14.7385046,6385
14.75163489,6598
14.76476517,6536
14.77789545,6434
14.79102573,6382
14.80415602,6476
14.8172863,6505
14.83041658,6611
14.84354687,6550
14.85667715,6380
14.86980743,6443
14.88293771,6497
14.896068,6615
14.90919828,6500
14.92232856,6266
14.93545884,6332
14.94858913,6480
14.96171941,6531
14.97484969,6507
14.98797997,6423
15.00111026,6487
15.01424054,6498
15.02737082,6373
15.04050111,6373
15.05363139,6497
15.06676167,6539
15.07989195,6307
15.09302224,6479
15.10615252,6444
15.1192828,6587
15.13241308,6499
15.14554337,6498
15.15867365,6423
15.17180393,6507
15.18493421,6580
15.1980645,6420
15.21119478,6419
15.22432506,6505
15.23745535,6361
15.25058563,6525
15.26371591,6437
15.27684619,6529
15.28997648,6584
15.30310676,6571
15.31623704,6666
15.32936732,6521
15.34249761,6432
15.35562789,6365
15.36875817,6467
15.38188845,6533
15.39501874,6455
15.40814902,6576
15.4212793,6390
15.43440959,6437
15.44753987,6366
15.46067015,6549
15.47380043,6446
15.48693072,6460
15.500061,6458
15.51319128,6615
15.52632156,6419
15.53945185,6555
15.55258213,6422
15.56571241,6616
15.57884269,6498
15.59197298,6474
15.60510326,6501
15.61823354,6428
15.63136383,6512
15.64449411,6450
15.65762439,6603
15.67075467,6377
15.68388496,6483
15.69701524,6596
15.71014552,6494
15.7232758,6459
15.73640609,6483
15.74953637,6522
15.76266665,6530
15.77579694,6437
15.78892722,6452
15.8020575,6483
15.81518778,6502
15.82831807,6382
15.84144835,6496
15.85457863,6576
15.86770891,6573
15.8808392,6641
15.89396948,6440
15.90709976,6404
15.92023004,6324
15.93336033,6552
15.94649061,6476
15.95962089,6499
15.97275118,6532
15.98588146,6640
15.99901174,6503
16.01214202,6451
16.02527231,6538
16.03840259,6541
16.05153287,6520
16.06466315,6433
16.07779344,6485
16.09092372,6291
16.104054,6488
16.11718428,6434
16.13031457,6531
16.14344485,6652
16.15657513,6522
16.16970542,6507
16.1828357,6416
16.19596598,6415
16.20909626,6470
16.22222655,6471
16.23535683,6371
16.24848711,6438
16.26161739,6357
16.27474768,6402
16.28787796,6431
16.30100824,6419
16.31413852,6530
16.32726881,6372
16.34039909,6419
16.35352937,6430
16.36665966,6377
16.37978994,6506
16.39292022,6431
16.4060505,6386
16.41918079,6453
16.43231107,6502
16.44544135,6500
16.45857163,6387
16.47170192,6442
16.4848322,6339
16.49796248,6493
16.51109276,6378
16.52422305,6373
16.53735333,6494
16.55048361,6566
16.5636139,6660
16.57674418,6467
16.58987446,6556
16.60300474,6533
16.61613503,6474
16.62926531,6315
16.64239559,6541
16.65552587,6408
16.66865616,6571
16.68178644,6464
16.69491672,6521
16.70804701,6363
16.72117729,6441
16.73430757,6553
16.74743785,6379
16.76056814,6579
16.77369842,6316
16.7868287,6428
16.79995898,6429
16.81308927,6560
16.82621955,6493
16.83934983,6480
16.85248011,6409
16.8656104,6194
16.87874068,6475
16.89187096,6455
16.90500125,6545
16.91813153,6535
16.93126181,6482
16.94439209,6446
16.95752238,6591
16.97065266,6436
16.98378294,6387
16.99691322,6507
17.01004351,6340
17.02317379,6350
17.03630407,6361
17.04943435,6495
17.06256464,6379
17.07569492,6536
17.0888252,6354
17.10195549,6368
17.11508577,6471
17.12821605,6353
17.14134633,6366
17.15447662,6461
17.1676069,6300
17.18073718,6338
17.19386746,6277
17.20699775,6521
17.22012803,6328
17.23325831,6500
17.24638859,6398
17.25951888,6329
17.27264916,6353
17.28577944,6370
17.29890973,6501
17.31204001,6330
17.32517029,6430
17.33830057,6188
17.35143086,6462
17.36456114,6427
17.37769142,6499
17.3908217,6485
17.40395199,6265
17.41708227,6403
17.43021255,6486
17.44334283,6371
17.45647312,6332
17.4696034,6398
17.48273368,6457
17.49586397,6193
17.50899425,6399
17.52212453,6488
17.53525481,6321
17.5483851,6293
17.56151538,6210
17.57464566,6322
17.58777594,6483
17.60090623,6563
17.61403651,6363
17.62716679,6445
17.64029708,6369
17.65342736,6381
17.66655764,6257
17.67968792,6393
17.69281821,6419
17.70594849,6336
17.71907877,6384
17.73220905,6343
17.74533934,6270
17.75846962,6283
17.7715999,6401
17.78473018,6313
17.79786047,6433
17.81099075,6347
17.82412103,6207
17.83725132,6234
17.8503816,6313
17.86351188,6297
17.87664216,6326
17.88977245,6241
17.90290273,6433
17.91603301,6286
17.92916329,6474
17.94229358,6204
17.95542386,6334
17.96855414,6244
17.98168442,6362
17.99481471,6300
18.00794499,6308
18.02107527,6298
18.03420556,6232
18.04733584,6241
18.06046612,6235
18.0735964,6303
18.08672669,6247
18.09985697,6260
18.11298725,6193
18.12611753,6360
18.13924782,6172
18.1523781,6153
18.16550838,6209
18.17863866,6259
18.19176895,6046
18.20489923,6206
18.21802951,6244
18.2311598,6317
18.24429008,6262
18.25742036,6248
18.27055064,6188
18.28368093,6242
18.29681121,6334
18.30994149,6289
18.32307177,6401
18.33620206,6334
18.34933234,6299
18.36246262,6254
18.3755929,6159
18.38872319,6107
18.40185347,6199
18.41498375,6218
18.42811404,6182
18.44124432,6210
18.4543746,6187
18.46750488,6150
18.48063517,6266
18.49376545,6157
18.50689573,6386
18.52002601,6209
18.5331563,6274
18.54628658,6378
18.55941686,6088
18.57254715,6245
18.58567743,6154
18.59880771,6179
18.61193799,6348
18.62506828,6260
18.63819856,6312
18.65132884,6004
18.66445912,6329
18.67758941,6193
18.69071969,6227
18.70384997,6195
18.71698025,6361
18.73011054,6278
18.74324082,6327
18.7563711,6226
18.76950139,6173
18.78263167,6290
18.79576195,6168
18.80889223,6137
18.82202252,6188
18.8351528,6202
18.84828308,6362
18.86141336,6079
18.87454365,6186
18.88767393,6257
18.90080421,6149
18.91393449,6081
18.92706478,6235
18.94019506,6035
18.95332534,6260
18.96645563,6358
18.97958591,6094
18.99271619,6307
19.00584647,6077
19.01897676,6112
19.03210704,6226
19.04523732,6085
19.0583676,6164
19.07149789,6188
19.08462817,6248
19.09775845,6213
19.11088873,6320
19.12401902,6280
19.1371493,6120
19.15027958,6108
19.16340987,6151
19.17654015,6161
19.18967043,6233
19.20280071,6156
19.215931,6237
19.22906128,6366
19.24219156,6112
19.25532184,6357
19.26845213,6270
19.28158241,6279
19.29471269,6114
19.30784297,6344
19.32097326,6080
19.33410354,6248
19.34723382,6263
19.36036411,6319
19.37349439,6333
19.38662467,6137
19.39975495,6109
19.41288524,6220
19.42601552,6403
19.4391458,6082
19.45227608,6185
19.46540637,6222
19.47853665,6137
19.49166693,6244
19.50479722,6226
19.5179275,6209
19.53105778,6152
19.54418806,6130
19.55731835,6229
19.57044863,6109
19.58357891,6254
19.59670919,6237
19.60983948,6295
19.62296976,6184
19.63610004,6281
19.64923032,6152
19.66236061,5989
19.67549089,6102
19.68862117,6179
19.70175146,6109
19.71488174,6344
19.72801202,6163
19.7411423,6156
19.75427259,6083
19.76740287,6232
19.78053315,6181
19.79366343,6104
19.80679372,6228
19.819924,6203
19.83305428,6163
19.84618456,6155
19.85931485,6185
19.87244513,6214
19.88557541,6249
19.8987057,6177
19.91183598,6117
19.92496626,6393
19.93809654,6189
19.95122683,6178
19.96435711,6297
19.97748739,6218
19.99061767,6074
20.00374796,6057
20.01687824,6334
20.03000852,6276
20.0431388,6252
20.05626909,6098
20.06939937,6149
20.08252965,6309
20.09565994,6209
20.10879022,6171
20.1219205,6067
20.13505078,6192
20.14818107,6204
20.16131135,6258
20.17444163,6201
20.18757191,6151
20.2007022,6178
20.21383248,6219
20.22696276,6092
20.24009304,6257
20.25322333,6194
20.26635361,6205
20.27948389,6196
20.29261418,6224
20.30574446,6178
20.31887474,6117
20.33200502,6130
20.34513531,6200
20.35826559,6172
20.37139587,6069
20.38452615,6139
20.39765644,6018
20.41078672,6176
20.423917,6166
20.43704729,6132
20.45017757,6267
20.46330785,6189
20.47643813,6130
20.48956842,6185
20.5026987,6060
20.51582898,6279
20.52895926,6207
20.54208955,6226
20.55521983,6264
20.56835011,6145
20.58148039,6224
20.59461068,6184
20.60774096,6024
20.62087124,6390
20.63400153,6255
20.64713181,6127
20.66026209,6185
20.67339237,6253
20.68652266,6379
20.69965294,6201
20.71278322,6113
20.7259135,6296
20.73904379,6243
20.75217407,6259
20.76530435,6238
20.77843463,6124
20.79156492,6299
20.8046952,6140
20.81782548,6259
20.83095577,6124
20.84408605,6083
20.85721633,6247
20.87034661,6039
20.8834769,6347
20.89660718,6223
20.90973746,6237
20.92286774,6217
20.93599803,6136
20.94912831,6110
20.96225859,6123
20.97538887,6237
20.98851916,6209
21.00164944,6191
21.01477972,6185
21.02791001,6162
21.04104029,6136
21.05417057,6159
21.06730085,6121
21.08043114,6153
21.09356142,6155
21.1066917,6121
21.11982198,6252
21.13295227,6292
21.14608255,6143
21.15921283,6127
21.17234311,6285
21.1854734,6140
21.19860368,6210
21.21173396,6264
21.22486425,6254
21.23799453,6164
21.25112481,6277
21.26425509,6283
21.27738538,6211
21.29051566,6122
21.30364594,6213
21.31677622,6286
21.32990651,6182
21.34303679,6198
21.35616707,6188
21.36929736,6247
21.38242764,6272
21.39555792,6266
21.4086882,6248
21.42181849,6213
21.43494877,6194
21.44807905,6215
21.46120933,6296
21.47433962,6202
21.4874699,6154
21.50060018,6116
21.51373046,6097
21.52686075,6134
21.53999103,6415
21.55312131,6259
21.5662516,6314
21.57938188,6208
21.59251216,6167
21.60564244,6160
21.61877273,6321
21.63190301,6303
21.64503329,6198
21.65816357,6150
21.67129386,6269
21.68442414,6204
21.69755442,6221
21.7106847,6252
21.72381499,6267
21.73694527,6162
21.75007555,6081
21.76320584,6059
21.77633612,6213
21.7894664,6290
21.80259668,6308
21.81572697,6185
21.82885725,6227
21.84198753,6219
21.85511781,6390
21.8682481,6199
21.88137838,6118
21.89450866,6151
21.90763894,6082
21.92076923,6209
21.93389951,6276
21.94702979,6224
21.96016008,6290
21.97329036,6124
21.98642064,6258
21.99955092,6398
22.01268121,6268
22.02581149,6196
22.03894177,6283
22.05207205,6288
22.06520234,6333
22.07833262,6198
22.0914629,6157
22.10459318,6175
22.11772347,6146
22.13085375,6176
22.14398403,6350
22.15711432,6188
22.1702446,6177
22.18337488,6275
22.19650516,6222
22.20963545,6338
22.22276573,6089
22.23589601,6255
22.24902629,6229
22.26215658,6394
22.27528686,6279
22.28841714,6307
22.30154743,6279
22.31467771,6213
22.32780799,6316
22.34093827,6255
22.35406856,6357
22.36719884,6444
22.38032912,6485
22.3934594,6302
22.40658969,6356
22.41971997,6239
22.43285025,6151
22.44598053,6223
22.45911082,6339
22.4722411,6206
22.48537138,6433
22.49850167,6165
22.51163195,6329
22.52476223,6126
22.53789251,6242
22.5510228,6171
22.56415308,6154
22.57728336,6220
22.59041364,6273
22.60354393,6307
22.61667421,6239
22.62980449,6299
22.64293477,6222
22.65606506,6284
22.66919534,6275
22.68232562,6160
22.69545591,6267
22.70858619,6152
22.72171647,6100
22.73484675,6224
22.74797704,6288
22.76110732,6313
22.7742376,6336
22.78736788,6212
22.80049817,6152
22.81362845,6224
22.82675873,6318
22.83988901,6118
22.8530193,6335
22.86614958,6273
22.87927986,6285
22.89241015,6213
22.90554043,6261
22.91867071,6417
22.93180099,6173
22.94493128,6206
22.95806156,6332
22.97119184,6302
22.98432212,6163
22.99745241,6315
23.01058269,6218
23.02371297,6321
23.03684325,6141
23.04997354,6246
23.06310382,6235
23.0762341,6382
23.08936439,6224
23.10249467,6337
23.11562495,6224
23.12875523,6315
23.14188552,6149
23.1550158,6216
23.16814608,6245
23.18127636,6259
23.19440665,6130
23.20753693,6160
23.22066721,6225
23.2337975,6304
23.24692778,6221
23.26005806,6276
23.27318834,6230
23.28631863,6191
23.29944891,6244
23.31257919,6318
23.32570947,6237
23.33883976,6300
23.35197004,6181
23.36510032,6274
23.3782306,6414
23.39136089,6402
23.40449117,6222
23.41762145,6299
23.43075174,6465
23.44388202,6293
23.4570123,6343
23.47014258,6367
23.48327287,6297
23.49640315,6172
23.50953343,6304
23.52266371,6417
23.535794,6279
23.54892428,6313
23.56205456,6265
23.57518484,6334
23.58831513,6133
23.60144541,6276
23.61457569,6291
23.62770598,6433
23.64083626,6256
23.65396654,6185
23.66709682,6227
23.68022711,6139
23.69335739,6214
23.70648767,6316
23.71961795,6407
23.73274824,6235
23.74587852,6426
23.7590088,6241
23.77213908,6389
23.78526937,6217
23.79839965,6369
23.81152993,6212
23.82466022,6300
23.8377905,6094
23.85092078,6326
23.86405106,6439
23.87718135,6294
23.89031163,6241
23.90344191,6271
23.91657219,6323
23.92970248,6380
23.94283276,6235
23.95596304,6349
23.96909333,6276
23.98222361,6413
23.99535389,6360
24.00848417,6414
24.02161446,6249
24.03474474,6266
24.04787502,6224
24.0610053,6215
24.07413559,6347
24.08726587,6373
24.10039615,6175
24.11352643,6398
24.12665672,6327
24.139787,6388
24.15291728,6244
24.16604757,6311
24.17917785,6236
24.19230813,6393
24.20543841,6407
24.2185687,6418
24.23169898,6316
24.24482926,6348
24.25795954,6544
24.27108983,6283
24.28422011,6503
24.29735039,6375
24.31048067,6327
24.32361096,6312
24.33674124,6304
24.34987152,6423
24.36300181,6361
24.37613209,6410
24.38926237,6302
24.40239265,6306
24.41552294,6208
24.42865322,6387
24.4417835,6382
24.45491378,6280
24.46804407,6430
24.48117435,6471
24.49430463,6346
24.50743491,6389
24.5205652,6159
24.53369548,6387
24.54682576,6364
24.55995605,6387
24.57308633,6276
24.58621661,6431
24.59934689,6207
24.61247718,6430
24.62560746,6252
24.63873774,6174
24.65186802,6342
24.66499831,6421
24.67812859,6464
24.69125887,6395
24.70438915,6313
24.71751944,6381
24.73064972,6292
24.74378,6427
24.75691029,6373
24.77004057,6428
24.78317085,6329
24.79630113,6532
24.80943142,6386
24.8225617,6223
24.83569198,6347
24.84882226,6264
24.86195255,6437
24.87508283,6479
24.88821311,6336
24.9013434,6324
24.91447368,6383
24.92760396,6356
24.94073424,6281
24.95386453,6300
24.96699481,6349
24.98012509,6315
24.99325537,6353
25.00638566,6390
25.01951594,6372
25.03264622,6284
25.0457765,6209
25.05890679,6307
25.07203707,6312
25.08516735,6375
25.09829764,6408
25.11142792,6490
25.1245582,6386
25.13768848,6281
25.15081877,6381
25.16394905,6392
25.17707933,6476
25.19020961,6424
25.2033399,6267
25.21647018,6284
25.22960046,6397
25.24273074,6222
25.25586103,6372
25.26899131,6327
25.28212159,6381
25.29525188,6302
25.30838216,6438
25.32151244,6363
25.33464272,6318
25.34777301,6376
25.36090329,6338
25.37403357,6383
25.38716385,6307
25.40029414,6472
25.41342442,6358
