20.006465140 67.0
20.019595423 86.0
20.032725705 65.0
20.045855988 78.0
20.058986271 87.0
20.072116553 82.0
20.085246836 77.0
20.098377119 67.0
20.111507401 89.0
20.124637684 83.0
20.137767967 77.0
20.150898249 87.0
20.164028532 64.0
20.177158815 60.0
20.190289097 64.0
20.203419380 75.0
20.216549663 76.0
20.229679946 54.0
20.242810228 81.0
20.255940511 75.0
20.269070794 70.0
20.282201076 83.0
20.295331359 73.0
20.308461642 74.0
20.321591924 83.0
20.334722207 75.0
20.347852490 85.0
20.360982772 89.0
20.374113055 70.0
20.387243338 71.0
20.400373620 77.0
20.413503903 54.0
20.426634186 69.0
20.439764468 75.0
20.452894751 67.0
20.466025034 75.0
20.479155316 86.0
20.492285599 72.0
20.505415882 61.0
20.518546164 67.0
20.531676447 78.0
20.544806730 89.0
20.557937012 69.0
20.571067295 65.0
20.584197578 80.0
20.597327860 59.0
20.610458143 73.0
20.623588426 67.0
20.636718708 71.0
20.649848991 72.0
20.662979274 78.0
20.676109557 79.0
20.689239839 72.0
20.702370122 83.0
20.715500405 73.0
20.728630687 70.0
20.741760970 77.0
20.754891253 95.0
20.768021535 81.0
20.781151818 80.0
20.794282101 62.0
20.807412383 75.0
20.820542666 60.0
20.833672949 72.0
20.846803231 75.0
20.859933514 51.0
20.873063797 79.0
20.886194079 56.0
20.899324362 59.0
20.912454645 62.0
20.925584927 82.0
20.938715210 72.0
20.951845493 68.0
20.964975775 75.0
20.978106058 86.0
20.991236341 82.0
21.004366623 60.0
21.017496906 65.0
21.030627189 63.0
21.043757471 68.0
21.056887754 78.0
21.070018037 75.0
21.083148319 68.0
21.096278602 79.0
21.109408885 58.0
21.122539168 67.0
21.135669450 74.0
21.148799733 76.0
21.161930016 44.0
21.175060298 63.0
21.188190581 77.0
21.201320864 72.0
21.214451146 64.0
21.227581429 66.0
21.240711712 70.0
21.253841994 69.0
21.266972277 77.0
21.280102560 73.0
21.293232842 70.0
21.306363125 58.0
21.319493408 66.0
21.332623690 69.0
21.345753973 65.0
21.358884256 65.0
21.372014538 69.0
21.385144821 77.0
21.398275104 77.0
21.411405386 90.0
21.424535669 56.0
21.437665952 65.0
21.450796234 59.0
21.463926517 73.0
21.477056800 84.0
21.490187082 69.0
21.503317365 72.0
21.516447648 50.0
21.529577930 64.0
21.542708213 74.0
21.555838496 74.0
21.568968779 72.0
21.582099061 63.0
21.595229344 54.0
21.608359627 63.0
21.621489909 58.0
21.634620192 69.0
21.647750475 67.0
21.660880757 82.0
21.674011040 72.0
21.687141323 61.0
21.700271605 70.0
21.713401888 64.0
21.726532171 67.0
21.739662453 70.0
21.752792736 63.0
21.765923019 74.0
21.779053301 65.0
21.792183584 53.0
21.805313867 68.0
21.818444149 77.0
21.831574432 62.0
21.844704715 92.0
21.857834997 76.0
21.870965280 65.0
21.884095563 65.0
21.897225845 60.0
21.910356128 76.0
21.923486411 81.0
21.936616693 63.0
21.949746976 64.0
21.962877259 59.0
21.976007541 77.0
21.989137824 70.0
22.002268107 60.0
22.015398390 52.0
22.028528672 82.0
22.041658955 66.0
22.054789238 74.0
22.067919520 70.0
22.081049803 82.0
22.094180086 73.0
22.107310368 62.0
22.120440651 75.0
22.133570934 78.0
22.146701216 81.0
22.159831499 69.0
22.172961782 74.0
22.186092064 57.0
22.199222347 51.0
22.212352630 58.0
22.225482912 70.0
22.238613195 68.0
22.251743478 62.0
22.264873760 73.0
22.278004043 66.0
22.291134326 70.0
22.304264608 66.0
22.317394891 70.0
22.330525174 67.0
22.343655456 75.0
22.356785739 58.0
22.369916022 71.0
22.383046304 76.0
22.396176587 74.0
22.409306870 75.0
22.422437153 72.0
22.435567435 53.0
22.448697718 50.0
22.461828001 60.0
22.474958283 65.0
22.488088566 57.0
22.501218849 76.0
22.514349131 69.0
22.527479414 42.0
22.540609697 76.0
22.553739979 76.0
22.566870262 61.0
22.580000545 71.0
22.593130827 71.0
22.606261110 71.0
22.619391393 56.0
22.632521675 68.0
22.645651958 66.0
22.658782241 64.0
22.671912523 66.0
22.685042806 76.0
22.698173089 73.0
22.711303371 72.0
22.724433654 58.0
22.737563937 61.0
22.750694219 76.0
22.763824502 79.0
22.776954785 72.0
22.790085067 59.0
22.803215350 75.0
22.816345633 57.0
22.829475915 74.0
22.842606198 73.0
22.855736481 67.0
22.868866764 59.0
22.881997046 55.0
22.895127329 68.0
22.908257612 62.0
22.921387894 56.0
22.934518177 68.0
22.947648460 63.0
22.960778742 55.0
22.973909025 63.0
22.987039308 72.0
23.000169590 67.0
23.013299873 63.0
23.026430156 55.0
23.039560438 65.0
23.052690721 74.0
23.065821004 72.0
23.078951286 53.0
23.092081569 62.0
23.105211852 79.0
23.118342134 63.0
23.131472417 59.0
23.144602700 69.0
23.157732982 57.0
23.170863265 64.0
23.183993548 78.0
23.197123830 56.0
23.210254113 60.0
23.223384396 83.0
23.236514678 70.0
23.249644961 51.0
23.262775244 51.0
23.275905526 61.0
23.289035809 67.0
23.302166092 66.0
23.315296375 63.0
23.328426657 64.0
23.341556940 63.0
23.354687223 64.0
23.367817505 67.0
23.380947788 80.0
23.394078071 52.0
23.407208353 61.0
23.420338636 57.0
23.433468919 68.0
23.446599201 63.0
23.459729484 63.0
23.472859767 53.0
23.485990049 73.0
23.499120332 68.0
23.512250615 66.0
23.525380897 57.0
23.538511180 64.0
23.551641463 74.0
23.564771745 52.0
23.577902028 67.0
23.591032311 72.0
23.604162593 55.0
23.617292876 66.0
23.630423159 76.0
23.643553441 80.0
23.656683724 72.0
23.669814007 60.0
23.682944289 76.0
23.696074572 73.0
23.709204855 74.0
23.722335137 58.0
23.735465420 66.0
23.748595703 47.0
23.761725986 68.0
23.774856268 77.0
23.787986551 70.0
23.801116834 61.0
23.814247116 57.0
23.827377399 55.0
23.840507682 42.0
23.853637964 59.0
23.866768247 63.0
23.879898530 57.0
23.893028812 49.0
23.906159095 37.0
23.919289378 64.0
23.932419660 45.0
23.945549943 63.0
23.958680226 70.0
23.971810508 64.0
23.984940791 55.0
23.998071074 55.0
24.011201356 72.0
24.024331639 64.0
24.037461922 81.0
24.050592204 67.0
24.063722487 69.0
24.076852770 64.0
24.089983052 47.0
24.103113335 64.0
24.116243618 58.0
24.129373900 62.0
24.142504183 58.0
24.155634466 55.0
24.168764748 63.0
24.181895031 51.0
24.195025314 67.0
24.208155597 61.0
24.221285879 72.0
24.234416162 56.0
24.247546445 59.0
24.260676727 50.0
24.273807010 63.0
24.286937293 53.0
24.300067575 49.0
24.313197858 73.0
24.326328141 61.0
24.339458423 66.0
24.352588706 61.0
24.365718989 66.0
24.378849271 60.0
24.391979554 63.0
24.405109837 67.0
24.418240119 68.0
24.431370402 67.0
24.444500685 51.0
24.457630967 65.0
24.470761250 59.0
24.483891533 64.0
24.497021815 72.0
24.510152098 59.0
24.523282381 57.0
24.536412663 62.0
24.549542946 57.0
24.562673229 67.0
24.575803511 57.0
24.588933794 52.0
24.602064077 61.0
24.615194360 51.0
24.628324642 69.0
24.641454925 69.0
24.654585208 56.0
24.667715490 77.0
24.680845773 60.0
24.693976056 63.0
24.707106338 50.0
24.720236621 57.0
24.733366904 67.0
24.746497186 38.0
24.759627469 47.0
24.772757752 56.0
24.785888034 51.0
24.799018317 71.0
24.812148600 60.0
24.825278882 58.0
24.838409165 76.0
24.851539448 58.0
24.864669730 56.0
24.877800013 52.0
24.890930296 50.0
24.904060578 42.0
24.917190861 61.0
24.930321144 61.0
24.943451426 72.0
24.956581709 56.0
24.969711992 52.0
24.982842274 68.0
24.995972557 59.0
25.009102840 56.0
25.022233122 58.0
25.035363405 45.0
25.048493688 57.0
25.061623971 55.0
25.074754253 62.0
25.087884536 57.0
25.101014819 59.0
25.114145101 64.0
25.127275384 45.0
25.140405667 49.0
25.153535949 48.0
25.166666232 53.0
25.179796515 51.0
25.192926797 62.0
25.206057080 49.0
25.219187363 63.0
25.232317645 67.0
25.245447928 60.0
25.258578211 66.0
25.271708493 79.0
25.284838776 58.0
25.297969059 57.0
25.311099341 63.0
25.324229624 72.0
25.337359907 72.0
25.350490189 68.0
25.363620472 59.0
25.376750755 69.0
25.389881037 64.0
25.403011320 82.0
25.416141603 68.0
25.429271885 52.0
25.442402168 54.0
25.455532451 63.0
25.468662733 69.0
25.481793016 78.0
25.494923299 59.0
25.508053582 70.0
25.521183864 67.0
25.534314147 89.0
25.547444430 84.0
25.560574712 75.0
25.573704995 77.0
25.586835278 89.0
25.599965560 96.0
25.613095843 93.0
25.626226126 112.0
25.639356408 113.0
25.652486691 119.0
25.665616974 142.0
25.678747256 123.0
25.691877539 138.0
25.705007822 128.0
25.718138104 153.0
25.731268387 157.0
25.744398670 151.0
25.757528952 167.0
25.770659235 126.0
25.783789518 179.0
25.796919800 186.0
25.810050083 170.0
25.823180366 167.0
25.836310648 150.0
25.849440931 199.0
25.862571214 206.0
25.875701496 201.0
25.888831779 194.0
25.901962062 177.0
25.915092344 163.0
25.928222627 185.0
25.941352910 143.0
25.954483193 154.0
25.967613475 149.0
25.980743758 92.0
25.993874041 78.0
26.007004323 80.0
26.020134606 70.0
26.033264889 53.0
26.046395171 66.0
26.059525454 72.0
26.072655737 69.0
26.085786019 74.0
26.098916302 58.0
26.112046585 82.0
26.125176867 61.0
26.138307150 74.0
26.151437433 69.0
26.164567715 83.0
26.177697998 67.0
26.190828281 57.0
26.203958563 59.0
26.217088846 63.0
26.230219129 74.0
26.243349411 65.0
26.256479694 61.0
26.269609977 57.0
26.282740259 79.0
26.295870542 44.0
26.309000825 59.0
26.322131107 69.0
26.335261390 45.0
26.348391673 49.0
26.361521955 53.0
26.374652238 56.0
26.387782521 73.0
26.400912804 61.0
26.414043086 35.0
26.427173369 63.0
26.440303652 50.0
26.453433934 53.0
26.466564217 50.0
26.479694500 66.0
26.492824782 56.0
26.505955065 62.0
26.519085348 62.0
26.532215630 63.0
26.545345913 54.0
26.558476196 47.0
26.571606478 62.0
26.584736761 50.0
26.597867044 60.0
26.610997326 67.0
26.624127609 54.0
26.637257892 58.0
26.650388174 58.0
26.663518457 58.0
26.676648740 64.0
26.689779022 54.0
26.702909305 59.0
26.716039588 50.0
26.729169870 55.0
26.742300153 46.0
26.755430436 61.0
26.768560718 60.0
26.781691001 55.0
26.794821284 59.0
26.807951567 59.0
26.821081849 57.0
26.834212132 58.0
26.847342415 56.0
26.860472697 54.0
26.873602980 57.0
26.886733263 62.0
26.899863545 60.0
26.912993828 55.0
26.926124111 54.0
26.939254393 51.0
26.952384676 56.0
26.965514959 53.0
26.978645241 53.0
26.991775524 52.0
27.004905807 48.0
27.018036089 52.0
27.031166372 52.0
27.044296655 69.0
27.057426937 64.0
27.070557220 51.0
27.083687503 75.0
27.096817785 47.0
27.109948068 53.0
27.123078351 52.0
27.136208633 56.0
27.149338916 43.0
27.162469199 60.0
27.175599481 60.0
27.188729764 57.0
27.201860047 61.0
27.214990329 50.0
27.228120612 48.0
27.241250895 52.0
27.254381178 64.0
27.267511460 44.0
27.280641743 42.0
27.293772026 65.0
27.306902308 57.0
27.320032591 55.0
27.333162874 54.0
27.346293156 39.0
27.359423439 48.0
27.372553722 43.0
27.385684004 52.0
27.398814287 52.0
27.411944570 53.0
27.425074852 53.0
27.438205135 61.0
27.451335418 60.0
27.464465700 46.0
27.477595983 49.0
27.490726266 57.0
27.503856548 40.0
27.516986831 49.0
27.530117114 46.0
27.543247396 55.0
27.556377679 54.0
27.569507962 56.0
27.582638244 50.0
27.595768527 53.0
27.608898810 63.0
27.622029092 50.0
27.635159375 40.0
27.648289658 45.0
27.661419940 60.0
27.674550223 46.0
27.687680506 51.0
27.700810789 41.0
27.713941071 66.0
27.727071354 45.0
27.740201637 53.0
27.753331919 53.0
27.766462202 57.0
27.779592485 62.0
27.792722767 59.0
27.805853050 51.0
27.818983333 69.0
27.832113615 55.0
27.845243898 56.0
27.858374181 65.0
27.871504463 62.0
27.884634746 50.0
27.897765029 53.0
27.910895311 55.0
27.924025594 57.0
27.937155877 50.0
27.950286159 46.0
27.963416442 64.0
27.976546725 49.0
27.989677007 61.0
28.002807290 48.0
28.015937573 63.0
28.029067855 73.0
28.042198138 66.0
28.055328421 72.0
28.068458703 63.0
28.081588986 62.0
28.094719269 58.0
28.107849551 59.0
28.120979834 55.0
28.134110117 37.0
28.147240400 47.0
28.160370682 63.0
28.173500965 43.0
28.186631248 52.0
28.199761530 54.0
28.212891813 52.0
28.226022096 60.0
28.239152378 31.0
28.252282661 55.0
28.265412944 38.0
28.278543226 47.0
28.291673509 49.0
28.304803792 53.0
28.317934074 70.0
28.331064357 58.0
28.344194640 41.0
28.357324922 53.0
28.370455205 52.0
28.383585488 71.0
28.396715770 68.0
28.409846053 50.0
28.422976336 72.0
28.436106618 54.0
28.449236901 58.0
28.462367184 52.0
28.475497466 54.0
28.488627749 63.0
28.501758032 60.0
28.514888314 71.0
28.528018597 56.0
28.541148880 46.0
28.554279162 55.0
28.567409445 58.0
28.580539728 51.0
28.593670011 65.0
28.606800293 54.0
28.619930576 55.0
28.633060859 51.0
28.646191141 58.0
28.659321424 44.0
28.672451707 63.0
28.685581989 51.0
28.698712272 49.0
28.711842555 48.0
28.724972837 48.0
28.738103120 57.0
28.751233403 51.0
28.764363685 47.0
28.777493968 49.0
28.790624251 52.0
28.803754533 50.0
28.816884816 49.0
28.830015099 47.0
28.843145381 65.0
28.856275664 61.0
28.869405947 62.0
28.882536229 46.0
28.895666512 54.0
28.908796795 58.0
28.921927077 52.0
28.935057360 47.0
28.948187643 51.0
28.961317925 42.0
28.974448208 63.0
28.987578491 54.0
29.000708774 49.0
29.013839056 51.0
29.026969339 54.0
29.040099622 59.0
29.053229904 49.0
29.066360187 50.0
29.079490470 39.0
29.092620752 55.0
29.105751035 54.0
29.118881318 63.0
29.132011600 48.0
29.145141883 47.0
29.158272166 49.0
29.171402448 49.0
29.184532731 44.0
29.197663014 52.0
29.210793296 50.0
29.223923579 51.0
29.237053862 54.0
29.250184144 53.0
29.263314427 54.0
29.276444710 61.0
29.289574992 60.0
29.302705275 51.0
29.315835558 46.0
29.328965840 44.0
29.342096123 49.0
29.355226406 53.0
29.368356688 59.0
29.381486971 54.0
29.394617254 59.0
29.407747536 53.0
29.420877819 59.0
29.434008102 50.0
29.447138385 52.0
29.460268667 47.0
29.473398950 60.0
29.486529233 50.0
29.499659515 56.0
29.512789798 49.0
29.525920081 40.0
29.539050363 47.0
29.552180646 50.0
29.565310929 56.0
29.578441211 50.0
29.591571494 47.0
29.604701777 62.0
29.617832059 45.0
29.630962342 49.0
29.644092625 63.0
29.657222907 49.0
29.670353190 57.0
29.683483473 54.0
29.696613755 41.0
29.709744038 44.0
29.722874321 42.0
29.736004603 52.0
29.749134886 49.0
29.762265169 49.0
29.775395451 55.0
29.788525734 58.0
29.801656017 53.0
29.814786299 59.0
29.827916582 61.0
29.841046865 54.0
29.854177147 53.0
29.867307430 53.0
29.880437713 55.0
29.893567996 58.0
29.906698278 49.0
29.919828561 43.0
29.932958844 48.0
29.946089126 59.0
29.959219409 69.0
29.972349692 58.0
29.985479974 50.0
29.998610257 65.0
30.011740540 57.0
30.024870822 54.0
30.038001105 58.0
30.051131388 60.0
30.064261670 52.0
30.077391953 51.0
30.090522236 52.0
30.103652518 56.0
30.116782801 49.0
30.129913084 43.0
30.143043366 66.0
30.156173649 62.0
30.169303932 53.0
30.182434214 59.0
30.195564497 59.0
30.208694780 54.0
30.221825062 39.0
30.234955345 53.0
30.248085628 48.0
30.261215910 42.0
30.274346193 47.0
30.287476476 43.0
30.300606758 50.0
30.313737041 57.0
30.326867324 64.0
30.339997607 45.0
30.353127889 38.0
30.366258172 46.0
30.379388455 44.0
30.392518737 45.0
30.405649020 54.0
30.418779303 54.0
30.431909585 45.0
30.445039868 53.0
30.458170151 43.0
30.471300433 52.0
30.484430716 58.0
30.497560999 54.0
30.510691281 40.0
30.523821564 53.0
30.536951847 48.0
30.550082129 57.0
30.563212412 36.0
30.576342695 57.0
30.589472977 54.0
30.602603260 47.0
30.615733543 48.0
30.628863825 55.0
30.641994108 40.0
30.655124391 59.0
30.668254673 60.0
30.681384956 47.0
30.694515239 62.0
30.707645521 36.0
30.720775804 53.0
30.733906087 53.0
30.747036369 35.0
30.760166652 51.0
30.773296935 37.0
30.786427218 49.0
30.799557500 49.0
30.812687783 35.0
30.825818066 51.0
30.838948348 34.0
30.852078631 50.0
30.865208914 45.0
30.878339196 47.0
30.891469479 57.0
30.904599762 53.0
30.917730044 44.0
30.930860327 57.0
30.943990610 44.0
30.957120892 38.0
30.970251175 49.0
30.983381458 59.0
30.996511740 67.0
31.009642023 42.0
31.022772306 48.0
31.035902588 51.0
31.049032871 54.0
31.062163154 51.0
31.075293436 51.0
31.088423719 50.0
31.101554002 57.0
31.114684284 55.0
31.127814567 50.0
31.140944850 61.0
31.154075132 48.0
31.167205415 53.0
31.180335698 47.0
31.193465981 53.0
31.206596263 44.0
31.219726546 66.0
31.232856829 62.0
31.245987111 44.0
31.259117394 39.0
31.272247677 34.0
31.285377959 57.0
31.298508242 49.0
31.311638525 43.0
31.324768807 41.0
31.337899090 36.0
31.351029373 42.0
31.364159655 33.0
31.377289938 54.0
31.390420221 51.0
31.403550503 40.0
31.416680786 54.0
31.429811069 55.0
31.442941351 46.0
31.456071634 47.0
31.469201917 54.0
31.482332199 41.0
31.495462482 36.0
31.508592765 50.0
31.521723047 50.0
31.534853330 47.0
31.547983613 58.0
31.561113895 59.0
31.574244178 47.0
31.587374461 44.0
31.600504743 47.0
31.613635026 53.0
31.626765309 48.0
31.639895592 59.0
31.653025874 55.0
31.666156157 56.0
31.679286440 46.0
31.692416722 52.0
31.705547005 49.0
31.718677288 47.0
31.731807570 54.0
31.744937853 49.0
31.758068136 48.0
31.771198418 55.0
31.784328701 48.0
31.797458984 54.0
31.810589266 50.0
31.823719549 49.0
31.836849832 37.0
31.849980114 39.0
31.863110397 52.0
31.876240680 49.0
31.889370962 65.0
31.902501245 55.0
31.915631528 52.0
31.928761810 50.0
31.941892093 52.0
31.955022376 47.0
31.968152658 59.0
31.981282941 41.0
31.994413224 53.0
32.007543506 46.0
32.020673789 41.0
32.033804072 58.0
32.046934354 45.0
32.060064637 60.0
32.073194920 64.0
32.086325203 53.0
32.099455485 60.0
32.112585768 61.0
32.125716051 50.0
32.138846333 50.0
32.151976616 58.0
32.165106899 51.0
32.178237181 54.0
32.191367464 39.0
32.204497747 50.0
32.217628029 47.0
32.230758312 71.0
32.243888595 51.0
32.257018877 45.0
32.270149160 41.0
32.283279443 41.0
32.296409725 48.0
32.309540008 49.0
32.322670291 49.0
32.335800573 38.0
32.348930856 45.0
32.362061139 68.0
32.375191421 53.0
32.388321704 53.0
32.401451987 40.0
32.414582269 44.0
32.427712552 49.0
32.440842835 47.0
32.453973117 50.0
32.467103400 50.0
32.480233683 59.0
32.493363965 45.0
32.506494248 63.0
32.519624531 50.0
32.532754814 38.0
32.545885096 50.0
32.559015379 56.0
32.572145662 53.0
32.585275944 63.0
32.598406227 54.0
32.611536510 48.0
32.624666792 58.0
32.637797075 57.0
32.650927358 51.0
32.664057640 63.0
32.677187923 60.0
32.690318206 68.0
32.703448488 58.0
32.716578771 57.0
32.729709054 48.0
32.742839336 59.0
32.755969619 62.0
32.769099902 70.0
32.782230184 75.0
32.795360467 76.0
32.808490750 73.0
32.821621032 72.0
32.834751315 78.0
32.847881598 104.0
32.861011880 95.0
32.874142163 85.0
32.887272446 90.0
32.900402728 84.0
32.913533011 90.0
32.926663294 77.0
32.939793576 88.0
32.952923859 76.0
32.966054142 80.0
32.979184425 75.0
32.992314707 73.0
33.005444990 60.0
33.018575273 50.0
33.031705555 63.0
33.044835838 54.0
33.057966121 53.0
33.071096403 54.0
33.084226686 51.0
33.097356969 54.0
33.110487251 50.0
33.123617534 43.0
33.136747817 35.0
33.149878099 62.0
33.163008382 53.0
33.176138665 65.0
33.189268947 47.0
33.202399230 53.0
33.215529513 47.0
33.228659795 49.0
33.241790078 53.0
33.254920361 57.0
33.268050643 68.0
33.281180926 59.0
33.294311209 58.0
33.307441491 50.0
33.320571774 47.0
33.333702057 54.0
33.346832339 48.0
33.359962622 47.0
33.373092905 48.0
33.386223188 53.0
33.399353470 61.0
33.412483753 49.0
33.425614036 42.0
33.438744318 54.0
33.451874601 49.0
33.465004884 53.0
33.478135166 51.0
33.491265449 48.0
33.504395732 48.0
33.517526014 54.0
33.530656297 40.0
33.543786580 43.0
33.556916862 49.0
33.570047145 47.0
33.583177428 61.0
33.596307710 63.0
33.609437993 48.0
33.622568276 55.0
33.635698558 42.0
33.648828841 62.0
33.661959124 38.0
33.675089406 47.0
33.688219689 41.0
33.701349972 27.0
33.714480254 47.0
33.727610537 50.0
33.740740820 43.0
33.753871102 59.0
33.767001385 47.0
33.780131668 39.0
33.793261950 48.0
33.806392233 39.0
33.819522516 53.0
33.832652799 39.0
33.845783081 41.0
33.858913364 47.0
33.872043647 26.0
33.885173929 50.0
33.898304212 37.0
33.911434495 49.0
